Names,Massey
Allen Central,-21.8013818911275
Ballard Memorial,-8.4975235512055
Beechwood,25.4306584362177
Bellevue,-6.13325256127753
Beth Haven,-41.0521379800243
Bethlehem,-30.0687795239178
Betsy Layne,-45.9953828134024
Bishop Brossart,-41.517063741846
Bracken County,-45.8976590852656
Campbellsville,-0.0301871528182089
Caverna,-24.9892319148869
Clinton County,-30.6286165768542
Crittenden County,5.47159315577262
Dayton,-14.3700821497883
Eminence,-18.2129842172368
Fairview,1.91840090955492
Frankfort,11.1017628318318
Fulton City,-22.9902304832323
Fulton County,-31.5820196718107
Gallatin County,-15.5893423585447
Harlan,-19.2774166050866
Hazard,8.69160024648101
Holy Cross (Louisville),-4.19466424236588
Jenkins,-41.0708505553331
Kentucky Country Day,-23.8405044768341
Lexington Christian,19.7524635337293
Ludlow,-19.3086254561406
Lynn Camp,-10.9401726463876
Mayfield,0.804306106805044
Nicholas County,-20.1048017630847
Paintsville,-13.8715038999908
Paris,-13.1552876091407
Phelps,-49.745732004574
Pikeville,-10.9044563650469
Pineville,-17.3492759416564
Raceland,17.296281699334
South Floyd,-53.8748583152479
Trimble County,-18.2875141935495
Williamsburg,5.7336386476978
Fort Campbell,27.4212105523599
Corbin,15.7243670947113
Newport Central Catholic,29.3313140264648
Monroe County,16.6988574505797
Prestonsburg,10.5003966163343
Green County,20.3758738074365
DeSales,11.1993966023715
Murray,3.04309454098254
Danville,13.5141217786787
Bath County,-6.01422493016751
Middlesboro,12.5121075060683
Caldwell County,6.56002920162183
Christian Academy-Louisville,-7.39418619857868
Trigg County,7.06025295694342
Lloyd Memorial,5.5319693317821
Shelby Valley,-4.76527542151082
Carroll County,-17.5723054399526
Owensboro Catholic,14.1768267499565
Hancock County,-9.33739758324496
Metcalfe County,-18.6540169724618
Washington County,1.23874562588977
Newport,-1.63231720924682
Holy Cross (Covington),5.74809584361333
Bardstown,2.63427078197452
Knott County Central,-22.8738895981447
Heath,-17.5194198023039
Owen County,-25.3840787611578
Todd County Central,-21.1068492420903
Reidland,-30.7277526172359
Leslie County,-27.8100704584223
Morgan County,-40.6549016208619
Glasgow,-11.4170441856986
Fort Knox,-27.7260779874568
Belfry,19.9560845524111
Breathitt County,21.6749849668442
Estill County,12.473807166071
Central,28.6146502592321
Butler County,5.1210226947045
North Oldham,7.6455375328883
Sheldon Clark,3.86585058190414
Elizabethtown,13.7296911778055
Mason County,7.23896614554738
Russellville,2.18080528059676
Taylor County,-5.94313098131533
Harlan County,8.61654047449291
Edmonson County,-0.35366870492425
Union County,2.28626176852085
Wayne County,-3.01149891304879
Russell,5.65532079009274
Powell County,-10.9978485850452
Shawnee,-2.37563884040107
Western Hills,3.7467301699717
Henry County,2.50790825183601
Somerset,-1.58529169327777
McLean County,-12.5635111054899
Muhlenberg South,-6.82216803806168
Magoffin County,-29.4079608465911
Adair County,-15.7319951936642
Hart County,-21.4174744496387
Spencer County,-6.17274625583371
Pike County Central,-17.2590005204978
Garrard County,-10.2921923300845
East Carter,-17.7197136837164
West Carter,-21.7154058908239
Webster County,-25.0248411192695
Paducah Tilghman,-0.625625760027006
Casey County,-34.2157263769551
Jackson County,-36.7266587841161
Fleming County,-20.3702947844679
East Ridge,-31.5155528507935
Lewis County,-35.3705821137052
Moore,-21.3961013499011
Bell County,30.2521715488265
Boyle County,34.5956541387353
Calloway County,15.5166698454321
Lone Oak,16.1611224131989
Marion County,13.9813943926934
Allen County-Scottsville,14.3469909359987
Knox Central,17.3275165647125
Bullitt East,17.9799038340308
Franklin-Simpson,20.8485430889681
Rockcastle County,11.1780334763362
Lexington Catholic,26.9534409681631
North Bullitt,11.0544624601095
Valley,10.606581399047
Hopkins County Central,16.0356800540163
Boyd County,-3.55911125341979
Fairdale,10.1022163586517
Harrison County,-2.08555729530387
Franklin County,3.60963073009547
East Jessamine,-6.33236299839441
Warren East,6.10724522134379
Rowan County,-17.8477543209145
McCreary Central,-15.9789873605356
Russell County,1.33802600211051
LaRue County,0.375535167889131
West Jessamine,-9.69302602161336
Greenup County,-13.8033620227603
Bourbon County,-17.0671017993163
Western,-2.08715366882888
Logan County,-16.8044439658065
Atherton,-32.8304467601819
Breckinridge County,-29.3517689102651
Muhlenberg North,-22.2478422910333
Madison Southern,-15.1055432152074
Pendleton County,-23.7989934438821
Lawrence County,-14.8127052732543
Highlands,49.1106579350105
Christian County,26.6723850744885
Whitley County,27.168123424237
John Hardin,28.2254645794537
Johnson Central,33.1179119076105
Owensboro,30.1858706864258
Doss,23.3543013888492
Letcher County Central,14.5346267613289
Oldham County,21.6202662917916
Bowling Green,31.0395635902917
Pulaski County,9.83367129554682
Grant County,-0.917338951614448
Grayson County,3.27331819328607
Hopkinsville,18.8331807979044
Anderson County,14.7185015472207
Ashland Blazer,19.6533038610513
Bryan Station,26.0099016081579
Clay County,2.82110122868782
Mercer County,19.28065140266
Perry County Central,-2.07890842058776
Southwestern,7.15227499454049
Woodford County,9.79232105254734
Covington Catholic,23.3265054990287
Montgomery County,-1.41092543066036
Scott,3.21732057585689
Dixie Heights,22.2818025506987
South Laurel,8.1047748763029
Jeffersontown,-4.23730862077068
Iroquois,-13.5139694819449
Holmes,-1.04887776850915
Warren Central,8.35397945765374
North Laurel,-8.46896622644469
Barren County,-14.9040386291739
Lincoln County,-11.2929552619186
Ohio County,-9.55583365017811
South Oldham,-14.0308940966823
Waggener,-20.0412612139079
Trinity (Louisville),52.7947572405115
St. Xavier,58.5249026110226
Eastern,24.4710152233849
Scott County,27.1320389816464
DuPont Manual,31.6866737139618
Simon Kenton,26.959093980947
Daviess County,24.2399817750339
Madison Central,27.5425391480262
Boone County,29.5050732822419
Male,31.3243694186844
Bullitt Central,13.9901529670089
Fern Creek,24.8731772420367
Henderson County,26.3427490983729
Lafayette,20.1164740254668
Madisonville-North Hopkins,18.0070436633669
Conner,23.1880112287881
Greenwood,12.8420521178404
Henry Clay,27.3900675554861
George Rogers Clark,11.8253572070029
Ballard,29.1785700622396
Seneca,21.5520097486431
Pleasure Ridge Park,28.4878568456845
Campbell County,19.551057842852
Meade County,6.77437063868558
Ryle,23.5070231842007
Graves County,8.94331266743957
Central Hardin,5.77712745843616
North Hardin,8.39605270296453
Nelson County,4.89969752357855
Marshall County,5.03041404262622
Apollo,8.65044558778559
Cooper,-14.1610964619309
Tates Creek,1.3092682600713
Butler,9.49202773894473
Southern,3.69574084205838
Shelby County,8.73089026895457
Paul Laurence Dunbar,-1.51271302354982
Berea,-11.366491014869
North Hardin Christian,-48.6535860823767
Walton-Verona,-22.5764269427059
Evangel Christian,-73.9060640986915
