260	120	58	47	11	2	0	0	
196	122	66	42	24	2	0	0	
-1	91	57	27	30	2	0	0	
55	234	41	30	11	2	0	0	
27	136	58	45	13	2	0	0	
50	257	66	32	34	2	0	0	
-1	258	28	27	1	2	0	0	
248	261	50	33	17	0	0	0	
173	114	61	52	9	2	0	0	
233	14	55	33	22	2	0	0	
15	195	73	33	40	2	0	0	
-1	126	38	10	28	2	0	0	
1	165	56	53	3	1	0	0	
3	63	53	41	12	1	0	0	
11	171	52	16	36	1	0	0	
25	101	63	40	23	1	0	0	
29	36	64	39	25	0	0	0	
30	89	72	34	38	1	0	0	
34	175	51	40	11	0	0	0	
35	80	84	6	78	0	0	0	
37	198	51	33	18	0	0	0	
44	111	48	43	5	1	0	0	
45	110	55	45	10	1	0	0	
46	225	67	34	33	0	0	0	
47	106	52	37	15	1	0	0	
48	218	79	19	60	1	0	0	
54	231	60	57	3	0	0	0	
62	138	65	40	25	1	0	0	
-1	199	47	45	2	0	0	0	
68	8	60	14	46	0	0	0	
73	242	59	45	14	0	0	0	
78	256	45	32	13	1	0	0	
81	28	57	25	32	1	0	0	
86	85	76	47	29	0	0	0	
87	239	54	25	29	0	0	0	
95	228	37	36	1	0	0	0	
97	154	54	20	34	1	0	0	
98	38	70	55	15	0	0	0	
-1	255	78	58	20	0	0	0	
99	43	51	47	4	0	0	0	
117	244	48	23	25	0	0	0	
125	59	46	32	14	1	0	0	
130	109	38	36	2	1	0	0	
141	212	66	50	16	1	0	0	
145	139	55	42	13	1	0	0	
147	18	47	43	4	0	0	0	
148	39	63	27	36	0	0	0	
152	155	68	50	18	0	0	0	
157	180	53	36	17	0	0	0	
158	102	70	36	34	1	0	0	
162	53	56	44	12	0	0	0	
167	67	64	14	50	0	0	0	
174	235	52	37	15	2	0	0	
177	52	63	33	30	1	0	0	
178	245	102	13	89	1	0	0	
181	150	49	37	12	0	0	0	
185	184	46	27	19	1	0	0	
-1	0	70	43	27	1	0	0	
201	229	59	18	41	0	0	0	
203	208	56	47	9	0	0	0	
211	61	58	55	3	1	1	0	
