145	244	42	36	6	1	0	0	
205	144	58	42	16	1	0	0	
126	-1	38	22	16	2	0	0	
252	61	74	18	56	2	0	0	
-1	182	48	37	11	1	0	0	
-1	59	53	14	39	1	0	0	
125	59	53	45	8	2	0	0	
182	125	52	47	5	2	0	0	
4	100	72	33	39	1	0	0	
5	35	75	68	7	1	1	0	
9	139	57	47	10	1	0	0	
23	233	76	52	24	0	0	0	
33	122	66	53	13	1	0	0	
42	147	65	56	9	1	0	0	
44	55	53	39	14	0	0	0	
45	140	60	55	5	1	0	0	
46	12	58	53	5	0	0	0	
-1	90	39	37	2	0	0	0	
53	164	54	49	5	1	0	0	
56	113	68	36	32	1	0	0	
64	89	64	60	4	0	0	0	
77	137	59	47	12	0	0	0	
84	-1	45	37	8	0	0	0	
98	30	50	48	2	1	0	0	
-1	80	84	45	39	1	0	0	
107	177	73	71	2	1	0	0	
110	251	39	37	2	1	0	0	
111	187	47	46	1	0	0	0	
123	238	59	51	8	0	0	0	
127	200	70	60	10	0	0	0	
135	75	51	41	10	1	0	0	
141	239	62	34	28	0	0	0	
143	174	59	35	24	1	0	0	
146	105	48	31	17	1	0	0	
157	116	54	41	13	0	0	0	
160	27	59	23	36	0	0	0	
173	172	52	14	38	0	0	0	
178	6	75	41	34	1	0	0	
180	101	59	49	10	1	0	0	
189	24	51	43	8	1	0	0	
201	65	61	44	17	0	0	0	
-1	-1	61	22	39	1	0	0	
