8	80	64	34	30	1	0	0	
13	100	52	44	8	1	0	0	
17	7	59	44	15	0	0	0	
22	191	66	25	41	0	0	0	
23	113	73	33	40	1	0	0	
24	88	54	32	22	0	0	0	
34	67	61	12	49	1	0	0	
62	54	84	59	25	0	0	0	
66	173	72	55	17	0	0	0	
85	65	49	45	4	0	0	0	
114	140	56	27	29	0	0	0	
115	31	45	37	8	1	0	0	
134	15	63	58	5	0	0	0	
143	14	54	32	22	1	0	0	
-1	209	63	50	13	0	0	0	
175	118	59	41	18	0	0	0	
206	59	70	39	31	1	0	0	
217	147	75	59	16	1	0	0	
220	76	44	42	2	1	0	0	
231	178	75	72	3	0	0	0	
239	83	55	35	20	0	0	0	
246	207	57	47	10	1	0	0	
248	-1	77	52	25	1	0	0	
