Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
64,1,Sep 1 2012,Sat,Texas Tech,44,,Northwestern State,6,
65,1,Sep 1 2012,Sat,Texas-San Antonio,33,@,South Alabama,31,
66,1,Sep 1 2012,Sat,Troy,39,@,Alabama-Birmingham,29,
67,1,Sep 1 2012,Sat,Virginia,43,,Richmond,19,
68,1,Sep 1 2012,Sat,Wake Forest,20,,Liberty,17,
69,1,Sep 1 2012,Sat,Washington,21,,San Diego State,12,
70,1,Sep 1 2012,Sat,(11) West Virginia,69,,Marshall,34,
71,1,Sep 1 2012,Sat,Western Kentucky,49,,Austin Peay,10,
72,1,Sep 1 2012,Sat,(12) Wisconsin,26,,Northern Iowa,21,
73,1,Sep 1 2012,Sat,Youngstown State,31,@,Pittsburgh,17,
74,1,Sep 2 2012,Sun,Baylor,59,,Southern Methodist,24,
75,1,Sep 2 2012,Sun,(25) Louisville,32,,Kentucky,14,
76,1,Sep 3 2012,Mon,(15) Virginia Tech,20,,Georgia Tech,17,
77,2,Sep 6 2012,Thu,Cincinnati,34,,Pittsburgh,10,
78,2,Sep 7 2012,Fri,Utah State,27,,Utah,20,
79,2,Sep 8 2012,Sat,(1) Alabama,35,,Western Kentucky,0,
80,2,Sep 8 2012,Sat,Arizona,59,,(18) Oklahoma State,38,
81,2,Sep 8 2012,Sat,Arizona State,45,,Illinois,14,
82,2,Sep 8 2012,Sat,Arkansas State,33,,Memphis,28,
83,2,Sep 8 2012,Sat,Boston College,34,,Maine,3,
84,2,Sep 8 2012,Sat,Bowling Green State,21,,Idaho,13,
85,2,Sep 8 2012,Sat,Brigham Young,45,,Weber State,13,
86,2,Sep 8 2012,Sat,Buffalo,56,,Morgan State,34,
87,2,Sep 8 2012,Sat,California,50,,Southern Utah,31,
88,2,Sep 8 2012,Sat,(12) Clemson,52,,Ball State,27,
89,2,Sep 8 2012,Sat,(24) Florida,20,@,Texas A&M,17,
90,2,Sep 8 2012,Sat,Florida International,41,,Akron,38,
91,2,Sep 8 2012,Sat,(6) Florida State,55,,Savannah State,0,
92,2,Sep 8 2012,Sat,(7) Georgia,41,@,Missouri,20,
93,2,Sep 8 2012,Sat,Georgia Tech,59,,Presbyterian,3,
94,2,Sep 8 2012,Sat,Illinois State,31,@,Eastern Michigan,14,
95,2,Sep 8 2012,Sat,Indiana,45,@,Massachusetts,6,
96,2,Sep 8 2012,Sat,Iowa State,9,@,Iowa,6,
97,2,Sep 8 2012,Sat,(21) Kansas State,52,,Miami (FL),13,
98,2,Sep 8 2012,Sat,Kentucky,47,,Kent State,14,
99,2,Sep 8 2012,Sat,Louisiana,37,@,Troy,24,
100,2,Sep 8 2012,Sat,(3) Louisiana State,41,,Washington,3,
101,2,Sep 8 2012,Sat,Louisiana Tech,56,@,Houston,49,
102,2,Sep 8 2012,Sat,Louisiana-Monroe,34,@,(8) Arkansas,31,
103,2,Sep 8 2012,Sat,(23) Louisville,35,,Missouri State,7,
104,2,Sep 8 2012,Sat,Marshall,52,,Western Carolina,24,
105,2,Sep 8 2012,Sat,Maryland,36,@,Temple,27,
106,2,Sep 8 2012,Sat,Miami (OH),30,,Southern Illinois,14,
107,2,Sep 8 2012,Sat,(19) Michigan,31,,Air Force,25,
108,2,Sep 8 2012,Sat,(11) Michigan State,41,@,Central Michigan,7,
109,2,Sep 8 2012,Sat,Middle Tennessee State,31,,Florida Atlantic,17,
110,2,Sep 8 2012,Sat,Minnesota,44,,New Hampshire,7,
111,2,Sep 8 2012,Sat,Mississippi,28,,Texas-El Paso,10,
112,2,Sep 8 2012,Sat,Mississippi State,28,,Auburn,10,
113,2,Sep 8 2012,Sat,North Carolina State,10,@,Connecticut,7,
114,2,Sep 8 2012,Sat,North Dakota State,22,@,Colorado State,7,
115,2,Sep 8 2012,Sat,North Texas,34,,Texas Southern,7,
116,2,Sep 8 2012,Sat,Northern Arizona,17,@,Nevada-Las Vegas,14,
117,2,Sep 8 2012,Sat,Northern Illinois,35,,Tennessee-Martin,7,
118,2,Sep 8 2012,Sat,Northwestern,23,,Vanderbilt,13,
119,2,Sep 8 2012,Sat,(22) Notre Dame,20,,Purdue,17,
120,2,Sep 8 2012,Sat,Ohio,51,,New Mexico State,24,
121,2,Sep 8 2012,Sat,(14) Ohio State,31,,Central Florida,16,
122,2,Sep 8 2012,Sat,(5) Oklahoma,69,,Florida A&M,13,
123,2,Sep 8 2012,Sat,(4) Oregon,42,,Fresno State,25,
124,2,Sep 8 2012,Sat,Oregon State,10,,(13) Wisconsin,7,
125,2,Sep 8 2012,Sat,Rice,25,@,Kansas,24,
126,2,Sep 8 2012,Sat,Rutgers,26,,Howard,0,
127,2,Sep 8 2012,Sat,Sacramento State,30,@,Colorado,28,
128,2,Sep 8 2012,Sat,San Diego State,42,,Army,7,
129,2,Sep 8 2012,Sat,San Jose State,45,,California-Davis,13,
130,2,Sep 8 2012,Sat,South Alabama,9,,Nicholls State,3,
131,2,Sep 8 2012,Sat,(9) South Carolina,48,,East Carolina,10,
132,2,Sep 8 2012,Sat,South Florida,32,@,Nevada,31,
133,2,Sep 8 2012,Sat,(2) Southern California,42,@,Syracuse,29,
134,2,Sep 8 2012,Sat,Southern Methodist,52,,Stephen F. Austin,0,
135,2,Sep 8 2012,Sat,(25) Stanford,50,,Duke,13,
136,2,Sep 8 2012,Sat,Tennessee,51,,Georgia State,13,
137,2,Sep 8 2012,Sat,(17) Texas,45,,New Mexico,0,
138,2,Sep 8 2012,Sat,(20) Texas Christian,56,,Grambling State,0,
139,2,Sep 8 2012,Sat,Texas Tech,58,@,Texas State,10,
140,2,Sep 8 2012,Sat,Texas-San Antonio,27,,Texas A&M-Commerce,16,
141,2,Sep 8 2012,Sat,Toledo,34,@,Wyoming,31,
142,2,Sep 8 2012,Sat,Tulsa,45,,Tulane,10,
143,2,Sep 8 2012,Sat,UCLA,36,,(16) Nebraska,30,
144,2,Sep 8 2012,Sat,Virginia,17,,Penn State,16,
145,2,Sep 8 2012,Sat,(15) Virginia Tech,42,,Austin Peay,7,
146,2,Sep 8 2012,Sat,Wake Forest,28,,North Carolina,27,
147,2,Sep 8 2012,Sat,Washington State,24,,Eastern Washington,20,
148,2,Sep 8 2012,Sat,Western Michigan,52,,Eastern Illinois,21,
149,3,Sep 13 2012,Thu,Rutgers,23,@,South Florida,13,
150,3,Sep 14 2012,Fri,Washington State,35,@,Nevada-Las Vegas,27,
151,3,Sep 15 2012,Sat,Akron,66,,Morgan State,6,
152,3,Sep 15 2012,Sat,(1) Alabama,52,@,Arkansas,0,
153,3,Sep 15 2012,Sat,(24) Arizona,56,,South Carolina State,0,
154,3,Sep 15 2012,Sat,Auburn,31,,Louisiana-Monroe,28,
155,3,Sep 15 2012,Sat,Ball State,41,@,Indiana,39,
156,3,Sep 15 2012,Sat,Baylor,48,,Sam Houston State,23,
157,3,Sep 15 2012,Sat,Boise State,39,,Miami (OH),12,
158,3,Sep 15 2012,Sat,Cal Poly,24,@,Wyoming,22,
159,3,Sep 15 2012,Sat,Central Florida,33,,Florida International,20,
160,3,Sep 15 2012,Sat,Cincinnati,23,,Delaware State,7,
161,3,Sep 15 2012,Sat,(11) Clemson,41,,Furman,7,
162,3,Sep 15 2012,Sat,Connecticut,24,@,Maryland,21,
163,3,Sep 15 2012,Sat,Duke,54,,North Carolina Central,17,
164,3,Sep 15 2012,Sat,East Carolina,24,@,Southern Mississippi,14,
165,3,Sep 15 2012,Sat,(18) Florida,37,@,(23) Tennessee,20,
166,3,Sep 15 2012,Sat,(5) Florida State,52,,Wake Forest,0,
167,3,Sep 15 2012,Sat,Fresno State,69,,Colorado,14,
168,3,Sep 15 2012,Sat,(7) Georgia,56,,Florida Atlantic,20,
169,3,Sep 15 2012,Sat,Georgia Tech,56,,Virginia,20,
170,3,Sep 15 2012,Sat,Hawaii,54,,Lamar,2,
171,3,Sep 15 2012,Sat,Illinois,44,,Charleston Southern,0,
172,3,Sep 15 2012,Sat,Iowa,27,,Northern Iowa,16,
173,3,Sep 15 2012,Sat,Iowa State,37,,Western Illinois,3,
174,3,Sep 15 2012,Sat,(15) Kansas State,35,,North Texas,21,
175,3,Sep 15 2012,Sat,(3) Louisiana State,63,,Idaho,14,
176,3,Sep 15 2012,Sat,Louisiana Tech,56,,Rice,37,
177,3,Sep 15 2012,Sat,(19) Louisville,39,,North Carolina,34,
178,3,Sep 15 2012,Sat,Miami (FL),38,,Bethune-Cookman,10,
179,3,Sep 15 2012,Sat,(17) Michigan,63,,Massachusetts,13,
180,3,Sep 15 2012,Sat,Middle Tennessee State,48,@,Memphis,30,
181,3,Sep 15 2012,Sat,Minnesota,28,,Western Michigan,23,
182,3,Sep 15 2012,Sat,Mississippi State,30,@,Troy,24,
183,3,Sep 15 2012,Sat,Missouri,24,,Arizona State,20,
184,3,Sep 15 2012,Sat,Nebraska,42,,Arkansas State,13,
185,3,Sep 15 2012,Sat,Nevada,45,,Northwestern State,34,
186,3,Sep 15 2012,Sat,North Carolina State,31,,South Alabama,7,
187,3,Sep 15 2012,Sat,Northern Illinois,41,@,Army,40,
188,3,Sep 15 2012,Sat,Northwestern,22,,Boston College,13,
189,3,Sep 15 2012,Sat,(20) Notre Dame,20,@,(10) Michigan State,3,
190,3,Sep 15 2012,Sat,Ohio,27,@,Marshall,24,
191,3,Sep 15 2012,Sat,(12) Ohio State,35,,California,28,
192,3,Sep 15 2012,Sat,Oklahoma State,65,,Louisiana,24,
193,3,Sep 15 2012,Sat,(4) Oregon,63,,Tennessee Tech,14,
194,3,Sep 15 2012,Sat,Penn State,34,,Navy,7,
195,3,Sep 15 2012,Sat,Pittsburgh,35,,(13) Virginia Tech,17,
196,3,Sep 15 2012,Sat,Purdue,54,,Eastern Michigan,16,
197,3,Sep 15 2012,Sat,San Diego State,49,,North Dakota,41,
198,3,Sep 15 2012,Sat,San Jose State,40,,Colorado State,20,
199,3,Sep 15 2012,Sat,(8) South Carolina,49,,Alabama-Birmingham,6,
200,3,Sep 15 2012,Sat,(21) Stanford,21,,(2) Southern California,14,
201,3,Sep 15 2012,Sat,Syracuse,28,,Stony Brook,17,
202,3,Sep 15 2012,Sat,(14) Texas,66,@,Mississippi,31,
203,3,Sep 15 2012,Sat,Texas A&M,48,@,Southern Methodist,3,
204,3,Sep 15 2012,Sat,(16) Texas Christian,20,@,Kansas,6,
205,3,Sep 15 2012,Sat,Texas Tech,49,,New Mexico,14,
206,3,Sep 15 2012,Sat,Texas-El Paso,41,,New Mexico State,28,
207,3,Sep 15 2012,Sat,Texas-San Antonio,38,@,Georgia State,14,
208,3,Sep 15 2012,Sat,Toledo,27,,Bowling Green State,15,
209,3,Sep 15 2012,Sat,Tulsa,66,,Nicholls State,16,
210,3,Sep 15 2012,Sat,(22) UCLA,37,,Houston,6,
211,3,Sep 15 2012,Sat,Utah,24,,(25) Brigham Young,21,
212,3,Sep 15 2012,Sat,Vanderbilt,58,,Presbyterian,0,
213,3,Sep 15 2012,Sat,Washington,52,,Portland State,13,
214,3,Sep 15 2012,Sat,(9) West Virginia,42,,James Madison,12,
215,3,Sep 15 2012,Sat,Western Kentucky,32,@,Kentucky,31,
216,3,Sep 15 2012,Sat,Wisconsin,16,,Utah State,14,
217,4,Sep 19 2012,Wed,Kent State,23,@,Buffalo,7,
218,4,Sep 20 2012,Thu,(24) Boise State,7,,Brigham Young,6,
219,4,Sep 21 2012,Fri,Baylor,47,@,Louisiana-Monroe,42,
220,4,Sep 22 2012,Sat,(1) Alabama,40,,Florida Atlantic,7,
221,4,Sep 22 2012,Sat,Arizona State,37,,Utah,7,
222,4,Sep 22 2012,Sat,Arkansas State,56,,Alcorn State,0,
223,4,Sep 22 2012,Sat,Ball State,31,,South Florida,27,
224,4,Sep 22 2012,Sat,Central Michigan,32,@,Iowa,31,
225,4,Sep 22 2012,Sat,Colorado,35,@,Washington State,34,
226,4,Sep 22 2012,Sat,Duke,38,,Memphis,14,
227,4,Sep 22 2012,Sat,(14) Florida,38,,Kentucky,0,
228,4,Sep 22 2012,Sat,(4) Florida State,49,,(10) Clemson,37,
229,4,Sep 22 2012,Sat,(5) Georgia,48,,Vanderbilt,3,
230,4,Sep 22 2012,Sat,(15) Kansas State,24,@,(6) Oklahoma,19,
231,4,Sep 22 2012,Sat,(2) Louisiana State,12,@,Auburn,10,
232,4,Sep 22 2012,Sat,Louisiana Tech,52,@,Illinois,24,
233,4,Sep 22 2012,Sat,(20) Louisville,28,@,Florida International,21,
234,4,Sep 22 2012,Sat,Marshall,54,@,Rice,51,
235,4,Sep 22 2012,Sat,Miami (FL),42,@,Georgia Tech,36,
236,4,Sep 22 2012,Sat,Miami (OH),27,,Massachusetts,16,
237,4,Sep 22 2012,Sat,(21) Michigan State,23,,Eastern Michigan,7,
238,4,Sep 22 2012,Sat,Minnesota,17,,Syracuse,10,
239,4,Sep 22 2012,Sat,Mississippi,39,,Tulane,0,
240,4,Sep 22 2012,Sat,(23) Mississippi State,30,,South Alabama,10,
241,4,Sep 22 2012,Sat,Navy,41,,Virginia Military Institute,3,
242,4,Sep 22 2012,Sat,(25) Nebraska,73,,Idaho State,7,
243,4,Sep 22 2012,Sat,Nevada,69,@,Hawaii,24,
244,4,Sep 22 2012,Sat,Nevada-Las Vegas,38,,Air Force,35,
245,4,Sep 22 2012,Sat,New Mexico,27,@,New Mexico State,14,
246,4,Sep 22 2012,Sat,North Carolina,27,,East Carolina,6,
247,4,Sep 22 2012,Sat,North Carolina State,52,,Citadel,14,
248,4,Sep 22 2012,Sat,Northern Illinois,30,,Kansas,23,
249,4,Sep 22 2012,Sat,Northwestern,38,,South Dakota,7,
250,4,Sep 22 2012,Sat,(11) Notre Dame,13,,(18) Michigan,6,
251,4,Sep 22 2012,Sat,Ohio,44,,Norfolk State,10,
252,4,Sep 22 2012,Sat,(16) Ohio State,29,,Alabama-Birmingham,15,
253,4,Sep 22 2012,Sat,(3) Oregon,49,,(22) Arizona,0,
254,4,Sep 22 2012,Sat,Oregon State,27,@,(19) UCLA,20,
255,4,Sep 22 2012,Sat,Penn State,24,,Temple,13,
256,4,Sep 22 2012,Sat,Pittsburgh,55,,Gardner-Webb,10,
257,4,Sep 22 2012,Sat,Rutgers,35,@,Arkansas,26,
258,4,Sep 22 2012,Sat,San Jose State,38,@,San Diego State,34,
259,4,Sep 22 2012,Sat,(7) South Carolina,31,,Missouri,10,
260,4,Sep 22 2012,Sat,(13) Southern California,27,,California,9,
261,4,Sep 22 2012,Sat,Tennessee,47,,Akron,26,
262,4,Sep 22 2012,Sat,Texas A&M,70,,South Carolina State,14,
263,4,Sep 22 2012,Sat,(17) Texas Christian,27,,Virginia,7,
264,4,Sep 22 2012,Sat,Texas State,41,,Stephen F. Austin,37,
265,4,Sep 22 2012,Sat,Texas-San Antonio,56,,Northwestern Oklahoma State,3,
266,4,Sep 22 2012,Sat,Toledo,38,,Coastal Carolina,28,
267,4,Sep 22 2012,Sat,Troy,14,@,North Texas,7,
268,4,Sep 22 2012,Sat,Tulsa,27,,Fresno State,26,
269,4,Sep 22 2012,Sat,Utah State,31,@,Colorado State,19,
270,4,Sep 22 2012,Sat,Virginia Tech,37,,Bowling Green State,0,
271,4,Sep 22 2012,Sat,Wake Forest,49,,Army,37,
272,4,Sep 22 2012,Sat,(8) West Virginia,31,,Maryland,21,
273,4,Sep 22 2012,Sat,Western Kentucky,42,,Southern Mississippi,17,
274,4,Sep 22 2012,Sat,Western Michigan,30,,Connecticut,24,
275,4,Sep 22 2012,Sat,Wisconsin,37,,Texas-El Paso,26,
276,4,Sep 22 2012,Sat,Wyoming,40,@,Idaho,37,
277,5,Sep 27 2012,Thu,Washington,17,,(8) Stanford,13,
278,5,Sep 28 2012,Fri,Brigham Young,47,,Hawaii,0,
279,5,Sep 29 2012,Sat,Air Force,42,,Colorado State,21,
280,5,Sep 29 2012,Sat,(1) Alabama,33,,Mississippi,14,
281,5,Sep 29 2012,Sat,Arizona State,27,@,California,17,
282,5,Sep 29 2012,Sat,(24) Boise State,32,@,New Mexico,29,
283,5,Sep 29 2012,Sat,Bowling Green State,48,,Rhode Island,8,
284,5,Sep 29 2012,Sat,Cincinnati,27,,Virginia Tech,24,
285,5,Sep 29 2012,Sat,(17) Clemson,45,@,Boston College,31,
286,5,Sep 29 2012,Sat,Connecticut,24,,Buffalo,17,
287,5,Sep 29 2012,Sat,Duke,34,@,Wake Forest,27,
288,5,Sep 29 2012,Sat,East Carolina,28,,Texas-El Paso,18,
289,5,Sep 29 2012,Sat,(4) Florida State,30,@,South Florida,17,
290,5,Sep 29 2012,Sat,Fresno State,52,,San Diego State,40,
291,5,Sep 29 2012,Sat,(5) Georgia,51,,Tennessee,44,
292,5,Sep 29 2012,Sat,Houston,35,,Rice,14,
293,5,Sep 29 2012,Sat,Iowa,31,,Minnesota,13,
294,5,Sep 29 2012,Sat,Kent State,45,,Ball State,43,
295,5,Sep 29 2012,Sat,Louisiana,48,,Florida International,20,
296,5,Sep 29 2012,Sat,(3) Louisiana State,38,,Towson,22,
297,5,Sep 29 2012,Sat,Louisiana Tech,44,@,Virginia,38,
298,5,Sep 29 2012,Sat,Louisiana-Monroe,63,@,Tulane,10,
299,5,Sep 29 2012,Sat,(19) Louisville,21,@,Southern Mississippi,17,
300,5,Sep 29 2012,Sat,Miami (FL),44,,North Carolina State,37,
301,5,Sep 29 2012,Sat,Miami (OH),56,@,Akron,49,
302,5,Sep 29 2012,Sat,Middle Tennessee State,49,@,Georgia Tech,28,
303,5,Sep 29 2012,Sat,Missouri,21,@,Central Florida,16,
304,5,Sep 29 2012,Sat,(22) Nebraska,30,,Wisconsin,27,
305,5,Sep 29 2012,Sat,Nevada,34,@,Texas State,21,
306,5,Sep 29 2012,Sat,North Carolina,66,,Idaho,0,
307,5,Sep 29 2012,Sat,North Texas,20,@,Florida Atlantic,14,
308,5,Sep 29 2012,Sat,Northern Illinois,55,,Central Michigan,24,
309,5,Sep 29 2012,Sat,Northwestern,44,,Indiana,29,
310,5,Sep 29 2012,Sat,Ohio,37,@,Massachusetts,34,
311,5,Sep 29 2012,Sat,(14) Ohio State,17,@,(20) Michigan State,16,
312,5,Sep 29 2012,Sat,(2) Oregon,51,@,Washington State,26,
313,5,Sep 29 2012,Sat,(18) Oregon State,38,@,Arizona,35,
314,5,Sep 29 2012,Sat,Penn State,35,@,Illinois,7,
315,5,Sep 29 2012,Sat,Purdue,51,,Marshall,41,
316,5,Sep 29 2012,Sat,San Jose State,12,@,Navy,0,
317,5,Sep 29 2012,Sat,(6) South Carolina,38,@,Kentucky,17,
318,5,Sep 29 2012,Sat,Stony Brook,23,@,Army,3,
319,5,Sep 29 2012,Sat,(12) Texas,41,@,Oklahoma State,36,
320,5,Sep 29 2012,Sat,Texas A&M,58,,Arkansas,10,
321,5,Sep 29 2012,Sat,(15) Texas Christian,24,@,Southern Methodist,16,
322,5,Sep 29 2012,Sat,Texas Tech,24,@,Iowa State,13,
323,5,Sep 29 2012,Sat,Texas-San Antonio,35,@,New Mexico State,14,
324,5,Sep 29 2012,Sat,Toledo,37,@,Western Michigan,17,
325,5,Sep 29 2012,Sat,Troy,31,@,South Alabama,10,
326,5,Sep 29 2012,Sat,Tulsa,49,@,Alabama-Birmingham,42,
327,5,Sep 29 2012,Sat,UCLA,42,@,Colorado,14,
328,5,Sep 29 2012,Sat,Utah State,35,,Nevada-Las Vegas,13,
329,5,Sep 29 2012,Sat,(9) West Virginia,70,,(25) Baylor,63,
330,5,Sep 29 2012,Sat,Western Kentucky,26,@,Arkansas State,13,
331,6,Oct 4 2012,Thu,Arkansas State,34,@,Florida International,20,
332,6,Oct 4 2012,Thu,Central Florida,40,,East Carolina,20,
333,6,Oct 4 2012,Thu,(13) Southern California,38,@,Utah,28,
334,6,Oct 5 2012,Fri,Brigham Young,6,,Utah State,3,
335,6,Oct 5 2012,Fri,Syracuse,14,,Pittsburgh,13,
336,6,Oct 6 2012,Sat,Alabama-Birmingham,52,,Southeastern Louisiana,3,
337,6,Oct 6 2012,Sat,Arkansas,24,@,Auburn,7,
338,6,Oct 6 2012,Sat,Army,34,,Boston College,31,
339,6,Oct 6 2012,Sat,Boise State,40,@,Southern Mississippi,14,
340,6,Oct 6 2012,Sat,Bowling Green State,24,@,Akron,10,
341,6,Oct 6 2012,Sat,California,43,,(25) UCLA,17,
342,6,Oct 6 2012,Sat,Cincinnati,52,,Miami (OH),14,
343,6,Oct 6 2012,Sat,(15) Clemson,47,,Georgia Tech,31,
344,6,Oct 6 2012,Sat,Duke,42,,Virginia,17,
345,6,Oct 6 2012,Sat,(10) Florida,14,,(4) Louisiana State,6,
346,6,Oct 6 2012,Sat,Fresno State,28,@,Colorado State,7,
347,6,Oct 6 2012,Sat,Houston,44,,North Texas,21,
348,6,Oct 6 2012,Sat,Idaho,26,,New Mexico State,18,
349,6,Oct 6 2012,Sat,Iowa State,37,@,(15) Texas Christian,23,
350,6,Oct 6 2012,Sat,(7) Kansas State,56,,Kansas,16,
351,6,Oct 6 2012,Sat,Kent State,41,@,Eastern Michigan,14,
352,6,Oct 6 2012,Sat,Louisiana,41,,Tulane,13,
353,6,Oct 6 2012,Sat,Louisiana Tech,58,,Nevada-Las Vegas,31,
354,6,Oct 6 2012,Sat,Louisiana-Monroe,31,@,Middle Tennessee State,17,
355,6,Oct 6 2012,Sat,Maryland,19,,Wake Forest,14,
356,6,Oct 6 2012,Sat,Memphis,14,,Rice,10,
357,6,Oct 6 2012,Sat,Michigan,44,@,Purdue,13,
358,6,Oct 6 2012,Sat,Michigan State,31,@,Indiana,27,
359,6,Oct 6 2012,Sat,(20) Mississippi State,27,@,Kentucky,14,
360,6,Oct 6 2012,Sat,Navy,28,@,Air Force,21,
361,6,Oct 6 2012,Sat,Nevada,35,,Wyoming,28,
362,6,Oct 6 2012,Sat,New Mexico,35,,Texas State,14,
363,6,Oct 6 2012,Sat,North Carolina,48,,Virginia Tech,34,
364,6,Oct 6 2012,Sat,North Carolina State,17,,(3) Florida State,16,
365,6,Oct 6 2012,Sat,Northern Illinois,35,@,Ball State,23,
366,6,Oct 6 2012,Sat,(9) Notre Dame,41,,Miami (FL),3,
367,6,Oct 6 2012,Sat,Ohio,38,,Buffalo,31,
368,6,Oct 6 2012,Sat,(12) Ohio State,63,,(21) Nebraska,38,
369,6,Oct 6 2012,Sat,(17) Oklahoma,41,@,Texas Tech,20,
370,6,Oct 6 2012,Sat,(2) Oregon,52,,(23) Washington,21,
371,6,Oct 6 2012,Sat,(14) Oregon State,19,,Washington State,6,
372,6,Oct 6 2012,Sat,Penn State,39,,(24) Northwestern,28,
373,6,Oct 6 2012,Sat,(22) Rutgers,19,,Connecticut,3,
374,6,Oct 6 2012,Sat,San Diego State,52,,Hawaii,14,
375,6,Oct 6 2012,Sat,(6) South Carolina,35,,(5) Georgia,7,
376,6,Oct 6 2012,Sat,Southern Methodist,17,@,Texas-El Paso,0,
377,6,Oct 6 2012,Sat,(18) Stanford,54,,Arizona,48,
378,6,Oct 6 2012,Sat,Temple,37,,South Florida,28,
379,6,Oct 6 2012,Sat,Texas A&M,30,@,Mississippi,27,
