1	211	47	38	9	0	0	0	
2	96	21	17	4	1	0	0	
3	140	49	28	21	1	0	0	
4	-1	16	10	6	1	1	0	
5	98	21	13	8	1	0	0	
8	198	54	0	54	2	0	0	
9	90	41	7	34	1	0	0	
13	220	42	21	21	0	0	0	
14	79	41	0	41	0	0	0	
15	108	1	0	1	1	0	0	
16	64	52	34	18	1	0	0	
20	113	31	12	19	1	0	0	
23	41	71	28	43	1	0	0	
25	174	56	6	50	1	0	0	
29	28	46	3	43	1	0	0	
30	56	36	7	29	0	0	0	
32	207	50	13	37	1	0	0	
35	87	43	24	19	1	0	0	
37	138	48	16	32	0	0	0	
-1	210	42	7	35	1	0	0	
43	117	47	30	17	0	0	0	
46	34	28	0	28	1	0	0	
49	11	49	3	46	0	0	0	
53	167	18	14	4	1	0	0	
54	47	40	7	33	1	0	0	
59	86	43	7	36	1	0	0	
61	45	31	23	8	1	0	0	
63	202	54	0	54	0	0	0	
65	126	28	27	1	0	0	0	
66	208	43	12	31	1	0	0	
68	6	15	12	3	1	0	0	
69	58	27	26	1	1	0	0	
70	175	40	13	27	1	0	0	
72	71	19	10	9	0	0	0	
74	222	50	14	36	0	0	0	
75	182	42	0	42	1	0	0	
76	97	27	0	27	1	0	0	
78	-1	48	12	36	1	0	0	
82	94	42	0	42	1	0	0	
83	36	40	30	10	1	0	0	
85	26	24	12	12	0	0	0	
-1	60	48	0	48	0	0	0	
95	51	30	29	1	0	0	0	
99	183	27	0	27	1	0	0	
102	146	17	8	9	1	0	0	
104	42	41	13	28	0	0	0	
106	24	30	0	30	1	0	0	
110	-1	34	8	26	1	0	0	
111	105	47	8	39	0	0	0	
112	17	28	22	6	0	0	0	
114	150	54	20	34	1	0	0	
121	120	43	42	1	1	0	0	
122	193	42	14	28	1	0	0	
123	135	55	27	28	1	0	0	
124	89	43	6	37	1	0	0	
125	18	21	6	15	0	0	0	
127	115	24	18	6	0	0	0	
129	7	41	7	34	1	0	0	
131	206	20	17	3	1	1	0	
136	84	48	7	41	1	0	0	
137	133	42	6	36	0	0	0	
139	31	55	32	23	1	0	0	
141	80	64	0	64	1	0	0	
142	62	22	20	2	1	1	0	
143	172	20	19	1	1	0	0	
144	44	28	14	14	1	0	0	
148	158	34	20	14	0	0	0	
149	204	64	27	37	0	0	0	
151	100	27	12	15	0	0	0	
152	101	50	14	36	1	0	0	
153	147	50	0	50	1	0	0	
155	109	42	7	35	1	0	0	
156	168	20	0	20	0	0	0	
157	218	44	12	32	1	0	0	
161	52	55	17	38	0	0	0	
162	103	68	14	54	1	0	0	
163	33	45	21	24	1	0	0	
166	217	44	28	16	1	0	0	
170	118	40	35	5	1	0	0	
171	12	22	21	1	0	0	0	
176	128	56	34	22	1	0	0	
178	0	41	14	27	0	0	0	
179	119	45	12	33	0	0	0	
180	145	49	8	41	1	0	0	
185	19	30	8	22	0	0	0	
186	-1	52	16	36	1	0	0	
189	154	34	14	20	0	0	0	
190	169	50	12	38	1	0	0	
191	201	39	7	32	1	0	0	
192	221	41	13	28	0	0	0	
194	159	49	0	49	1	0	0	
195	39	22	8	14	0	0	0	
196	187	32	26	6	0	0	0	
197	81	29	20	9	0	0	0	
199	21	28	14	14	0	0	0	
-1	67	50	6	44	0	0	0	
200	27	33	27	6	1	0	0	
203	38	57	27	30	1	0	0	
209	107	46	7	39	0	0	0	
212	181	31	14	17	1	0	0	
213	132	56	20	36	1	0	0	
214	92	55	22	33	1	0	0	
215	77	50	6	44	1	0	0	
216	22	29	0	29	0	0	0	
219	73	34	28	6	1	0	0	
-1	88	38	7	31	0	0	0	
