Names,Elo
Adair County,1658.61520035784
Allen County-Scottsville,1432.43281751547
Anderson County,1562.61491970028
Apollo,1641.80893652073
Ashland Blazer,1629.9637310855
Atherton,1500.87746592669
Augusta,1407.41267406243
Ballard,1786.28725328141
Ballard Memorial,1420.52023966949
Barbourville,1494.89836976103
Bardstown,1565.21262930203
Barren County,1598.29455601298
Bath County,1464.42419164494
Beechwood,1595.18032629755
Belfry,1589.21655879576
Bell County,1477.69290332491
Bellevue,1429.52856049149
Berea,1449.71418602133
Beth Haven,1297.63599483283
Bethlehem,1446.99098727102
Betsy Layne,1397.09224651516
Bishop Brossart,1555.32392718684
Boone County,1590.71200458932
Bourbon County,1451.06214356714
Bowling Green,1712.62990056011
Boyd County,1726.38931760987
Boyle County,1666.10232390036
Bracken County,1381.25386825248
Breathitt County,1511.00873450306
Breckinridge County,1530.05816878424
Brown,1391.31145783035
Bryan Station,1713.39150343558
Buckhorn,1421.54578165159
Bullitt Central,1525.89162247387
Bullitt East,1583.17427283739
Burgin,1331.44213701076
Butler,1751.60173610493
Butler County,1448.81335257179
Caldwell County,1529.33547437539
Calloway County,1488.71206260422
Calvary Christian,1483.98718262644
Campbell County,1766.21590182456
Campbellsville,1538.34880348604
Carlisle County,1421.49317705114
Carroll County,1426.81759236191
Casey County,1370.05411942104
Caverna,1476.04511464551
Central,1543.20842042567
Central Hardin,1614.20929638045
Christian Academy-Louisville,1422.76599926646
Christian County,1728.23374505989
Clay County,1552.32482747648
Clinton County,1560.27811528351
Collins,1648.13392865849
Community Christian (Paducah),1192.58163350091
Conner,1495.20012317156
Cooper,1756.98899626336
Corbin,1761.39960361908
Cordia,1634.77986800805
Covington Catholic,1898.15296523123
Crittenden County,1377.46869941918
Cumberland County,1298.43264920214
Danville,1567.41471543589
Daviess County,1621.01391905499
Dawson Springs,1358.42750966618
Dayton,1299.30759509784
DeSales,1587.1809785233
Dixie Heights,1616.16781186702
Doss,1783.48153019718
DuPont Manual,1537.14773279193
East Carter,1496.64500413038
East Jessamine,1520.45815089086
East Ridge,1392.07285074822
Eastern,1513.90483039693
Edmonson County,1437.46518639264
Elizabethtown,1620.74674409443
Elliott County,1553.80904205161
Eminence,1404.25334621299
Estill County,1692.74446503831
Evangel Christian,1249.27287194629
Fairdale,1664.4004381518
Fairview,1412.8587354638
Fern Creek,1801.34593305857
Fleming County,1447.99479135003
Floyd Central,1584.87170438103
Fort Campbell,1394.81284925789
Fort Knox,1414.04653561423
Frankfort,1557.15111121991
Franklin County,1526.66219454109
Franklin-Simpson,1429.82312599979
Frederick Douglass,1580.78131133523
Fulton City,1231.75759859361
Fulton County,1520.39742620248
Gallatin County,1630.6511583149
Garrard County,1516.44150469643
George Rogers Clark,1743.18364228903
Glasgow,1590.2155996437
Grant County,1460.21410630651
Graves County,1703.20273922199
Grayson County,1496.34773926537
Green County,1465.75636496922
Greenup County,1438.51588079215
Greenwood,1558.46965608738
Hancock County,1461.3165752506
Harlan,1451.71712295235
Harlan County,1617.69582726689
Harrison County,1474.92120731447
Hart County,1523.50587139281
Hazard,1507.72727187739
Henderson County,1590.55977293819
Henry Clay,1678.82133237982
Henry County,1441.04656623955
Heritage Academy,1258.01510641126
Hickman County,1365.00195601547
Highlands,1510.37257865197
Holmes,1555.22981587717
Holy Cross (Covington),1559.26245576538
Holy Cross (Louisville),1523.80469764821
Hopkins County Central,1528.49775532476
Hopkinsville,1659.74241586503
Iroquois,1631.89823404392
Jackson City,1296.03900267899
Jackson County,1570.36745054761
Jeffersontown,1616.34852579326
Jenkins,1213.10562082021
John Hardin,1734.0783488085
Johnson Central,1594.16617350363
June Buchanan,1347.72624895239
Kentucky Country Day,1503.28250407233
Kentucky School f/t Deaf,1268.5852799679
Knott County Central,1681.70700623698
Knox Central,1712.1044564295
LaRue County,1755.57316369445
Lafayette,1732.9181798144
Lawrence County,1366.54808624336
Lee County,1217.35732385585
Leslie County,1560.06629674139
Letcher County Central,1433.24615113108
Lewis County,1526.84050102656
Lexington Catholic,1692.88628487475
Lexington Christian,1824.44116518394
Lincoln County,1536.90009036446
Livingston Central,1473.25148904823
Lloyd Memorial,1495.43589439471
Logan County,1563.97982659808
Louisville Collegiate,1543.73576574324
Ludlow,1335.39604072255
Lynn Camp,1557.52732942362
Lyon County,1401.0891938466
Madison Central,1762.41391191412
Madison Southern,1484.9827820244
Madisonville-North Hopkins,1619.16527641085
Magoffin County,1448.93982319749
Male,1622.63694332958
Marion County,1541.80336139895
Marshall County,1620.29100157515
Mason County,1531.61367851384
Mayfield,1701.7186388992
McCracken County,1729.92102108961
McCreary Central,1514.5227885182
McLean County,1360.7756995243
Meade County,1589.67547494441
Menifee County,1425.40496462382
Mercer County,1746.63454705638
Metcalfe County,1253.73080344333
Middlesboro,1435.41187262596
Model,1442.6571310624
Monroe County,1574.53347969598
Montgomery County,1536.55337934359
Moore,1452.89741641167
Morgan County,1618.17332648723
Muhlenberg County,1539.27044411858
Murray,1487.03391935564
Nelson County,1439.32903834439
Newport,1650.23154385919
Newport Central Catholic,1602.99260174817
Nicholas County,1400.55657299415
North Bullitt,1511.79427931628
North Hardin,1543.44269281211
North Laurel,1727.90682181976
North Oldham,1610.42782325802
Ohio County,1568.91274107494
Oldham County,1788.96581156732
Oneida Baptist Institute,1486.06556750943
Owen County,1345.72218222389
Owensboro,1654.12186387073
Owensboro Catholic,1678.97005004453
Owsley County,1372.45304895859
Paducah Tilghman,1628.97600564838
Paintsville,1551.74499058622
Paris,1683.35223855249
Paul Laurence Dunbar,1660.39891415416
Pendleton County,1644.15393868235
Perry County Central,1681.94828411144
Phelps,1378.26348208499
Piarist School,1203.55575283032
Pike County Central,1562.89063321998
Pikeville,1678.47325910042
Pineville,1326.73008612505
Pleasure Ridge Park,1675.22565399529
Portland Christian,1395.39775637479
Powell County,1513.28704126049
Prestonsburg,1420.53980923658
Pulaski County,1682.88052252409
Raceland,1523.66540599441
Red Bird,1348.39627342118
Riverside Christian,1141.80104439711
Robertson County,1500.87322066041
Rockcastle County,1362.49119474901
Rose Hill Christian,1358.93676677327
Rowan County,1580.41910301916
Russell,1548.00047076449
Russell County,1474.60016294973
Russellville,1444.04494340273
Ryle,1480.23699019471
Sayre,1501.41822904656
Scott,1679.67151503881
Scott County,1905.05233113553
Seneca,1529.66621934037
Shawnee,1378.55661633427
Shelby County,1450.48176656657
Shelby Valley,1601.05663453046
Sheldon Clark,1447.36794306999
Silver Grove,1190.54691901419
Simon Kenton,1644.29139874767
Somerset,1646.81509155911
South Laurel,1683.66230253269
South Oldham,1655.87892262044
South Warren,1553.27990784399
Southern,1522.47800206191
Southwestern,1641.01536126106
Spencer County,1641.47264807087
St. Francis,1404.30204142652
St. Henry,1507.72388847373
St. Mary,1398.96233626196
St. Patrick,1329.3689418666
St. Xavier,1704.33085717097
Tates Creek,1424.47558969019
Taylor County,1457.96225769015
Thomas Nelson,1262.11627771805
Todd County Central,1579.70451805524
Trigg County,1359.97683473139
Trimble County,1441.97504816666
Trinity (Louisville),1823.79727564877
Trinity (Whitesville),1445.88587299213
Union County,1502.75199460994
University Heights,1735.88164581551
Valley,1621.77588311844
Villa Madonna,1407.67522358208
Waggener,1645.33490351083
Walton-Verona,1731.72953319345
Warren Central,1761.80966356256
Warren East,1550.99206764843
Washington County,1531.40685594767
Wayne County,1645.17753520645
Webster County,1521.63248261817
West Carter,1450.41975797381
West Jessamine,1637.60965892465
Western,1417.68109681203
Western Hills,1438.91760797771
Whitefield Academy,1440.83178170185
Whitley County,1479.16620468513
Williamsburg,1490.0128674142
Williamstown,1309.42059847484
Wolfe County,1510.42180241142
Woodford County,1565.22924923068
Christian Fellowship,1369.93002907328
Cloverport,1248.53354073523
Covington Latin,1254.25428717645
Frankfort Christian,1447.30255914215
Walden,1280.21178595477
