Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
378,7,Oct 15 2005,Sat,Stanford,20,@,Arizona,16,
379,7,Oct 15 2005,Sat,(2) Texas,42,,(24) Colorado,17,
380,7,Oct 15 2005,Sat,Texas A&M,62,,Oklahoma State,23,
381,7,Oct 15 2005,Sat,(25) Texas Christian,38,,Army,17,
382,7,Oct 15 2005,Sat,(13) Texas Tech,59,,Kansas State,20,
383,7,Oct 15 2005,Sat,Toledo,34,@,Ball State,14,
384,7,Oct 15 2005,Sat,Tulsa,41,@,Rice,21,
385,7,Oct 15 2005,Sat,(12) UCLA,44,@,Washington State,41,
386,7,Oct 15 2005,Sat,Virginia,26,,(4) Florida State,21,
387,7,Oct 15 2005,Sat,West Virginia,46,,(19) Louisville,44,
388,7,Oct 15 2005,Sat,(23) Wisconsin,38,@,(22) Minnesota,34,
389,8,Oct 20 2005,Thu,Troy,18,,Florida International,13,
390,8,Oct 20 2005,Thu,(3) Virginia Tech,28,@,Maryland,9,
391,8,Oct 21 2005,Fri,Central Florida,34,,Tulane,24,
392,8,Oct 21 2005,Fri,Southern Mississippi,37,@,Alabama-Birmingham,28,
393,8,Oct 22 2005,Sat,(5) Alabama,6,,(17) Tennessee,3,
394,8,Oct 22 2005,Sat,Arkansas State,3,,Florida Atlantic,0,
395,8,Oct 22 2005,Sat,Army,20,@,Akron,0,
396,8,Oct 22 2005,Sat,Boise State,45,@,Utah State,21,
397,8,Oct 22 2005,Sat,(25) California,42,,Washington State,38,
398,8,Oct 22 2005,Sat,Clemson,37,,Temple,7,
399,8,Oct 22 2005,Sat,Colorado,44,,Kansas,13,
400,8,Oct 22 2005,Sat,Colorado State,39,,Wyoming,31,
401,8,Oct 22 2005,Sat,(11) Florida State,55,@,Duke,24,
402,8,Oct 22 2005,Sat,(24) Fresno State,40,@,Idaho,10,
403,8,Oct 22 2005,Sat,(4) Georgia,23,,Arkansas,20,
404,8,Oct 22 2005,Sat,Hawaii,45,@,San Jose State,38,
405,8,Oct 22 2005,Sat,Houston,28,@,Mississippi State,16,
406,8,Oct 22 2005,Sat,Iowa State,37,,Oklahoma State,10,
407,8,Oct 22 2005,Sat,Louisiana,13,@,Middle Tennessee State,10,
408,8,Oct 22 2005,Sat,(7) Louisiana State,20,,(16) Auburn,17,
409,8,Oct 22 2005,Sat,Louisiana Tech,40,,North Texas,14,
410,8,Oct 22 2005,Sat,Louisville,46,@,Cincinnati,22,
411,8,Oct 22 2005,Sat,Memphis,27,,East Carolina,24,
412,8,Oct 22 2005,Sat,Miami (OH),24,@,Eastern Michigan,23,
413,8,Oct 22 2005,Sat,Michigan,23,@,Iowa,20,
414,8,Oct 22 2005,Sat,Mississippi,13,,Kentucky,7,
415,8,Oct 22 2005,Sat,Missouri,41,,Nebraska,24,
416,8,Oct 22 2005,Sat,Navy,41,@,Rice,9,
417,8,Oct 22 2005,Sat,New Mexico,47,@,San Diego State,24,
418,8,Oct 22 2005,Sat,North Carolina,7,,(23) Virginia,5,
419,8,Oct 22 2005,Sat,Northern Illinois,34,@,Kent State,3,
420,8,Oct 22 2005,Sat,Northwestern,49,@,(22) Michigan State,14,
421,8,Oct 22 2005,Sat,(9) Notre Dame,49,,Brigham Young,23,
422,8,Oct 22 2005,Sat,Ohio,38,,Ball State,21,
423,8,Oct 22 2005,Sat,(14) Ohio State,41,@,Indiana,10,
424,8,Oct 22 2005,Sat,Oklahoma,37,,Baylor,30,
425,8,Oct 22 2005,Sat,(15) Oregon,28,@,Arizona,21,
426,8,Oct 22 2005,Sat,(12) Penn State,63,@,Illinois,10,
427,8,Oct 22 2005,Sat,Pittsburgh,34,,Syracuse,17,
428,8,Oct 22 2005,Sat,Rutgers,26,@,Connecticut,24,
429,8,Oct 22 2005,Sat,South Carolina,35,,Vanderbilt,28,
430,8,Oct 22 2005,Sat,(1) Southern California,51,@,Washington,24,
431,8,Oct 22 2005,Sat,Stanford,45,,Arizona State,35,
432,8,Oct 22 2005,Sat,(2) Texas,52,,(10) Texas Tech,17,
433,8,Oct 22 2005,Sat,Texas A&M,30,@,Kansas State,28,
434,8,Oct 22 2005,Sat,(21) Texas Christian,48,@,Air Force,10,
435,8,Oct 22 2005,Sat,Texas-El Paso,31,,Marshall,3,
436,8,Oct 22 2005,Sat,Toledo,38,,Buffalo,15,
437,8,Oct 22 2005,Sat,Tulsa,20,,Southern Methodist,13,
438,8,Oct 22 2005,Sat,(8) UCLA,51,,Oregon State,28,
439,8,Oct 22 2005,Sat,Utah,42,@,Nevada-Las Vegas,32,
440,8,Oct 22 2005,Sat,Wake Forest,27,,North Carolina State,19,
441,8,Oct 22 2005,Sat,Western Michigan,45,@,Bowling Green State,14,
442,8,Oct 22 2005,Sat,(19) Wisconsin,31,,Purdue,20,
443,9,Oct 27 2005,Thu,(3) Virginia Tech,30,,(13) Boston College,10,
444,9,Oct 28 2005,Fri,Colorado State,35,@,New Mexico,25,
445,9,Oct 29 2005,Sat,Akron,24,@,Bowling Green State,14,
446,9,Oct 29 2005,Sat,(5) Alabama,35,,Utah State,3,
447,9,Oct 29 2005,Sat,Arizona,29,@,Oregon State,27,
448,9,Oct 29 2005,Sat,Arizona State,44,,Washington,20,
449,9,Oct 29 2005,Sat,(19) Auburn,27,,Mississippi,3,
450,9,Oct 29 2005,Sat,Ball State,31,@,Northern Illinois,17,
451,9,Oct 29 2005,Sat,Boise State,49,,Nevada,14,
452,9,Oct 29 2005,Sat,Brigham Young,62,,Air Force,41,
453,9,Oct 29 2005,Sat,Central Florida,30,@,East Carolina,20,
454,9,Oct 29 2005,Sat,Central Michigan,21,,Toledo,17,
455,9,Oct 29 2005,Sat,Cincinnati,22,@,Syracuse,16,
456,9,Oct 29 2005,Sat,Colorado,23,@,Kansas State,20,
457,9,Oct 29 2005,Sat,(16) Florida,14,,(4) Georgia,10,
458,9,Oct 29 2005,Sat,(10) Florida State,35,,Maryland,27,
459,9,Oct 29 2005,Sat,(22) Fresno State,27,@,Hawaii,13,
460,9,Oct 29 2005,Sat,Georgia Tech,10,,Clemson,9,
461,9,Oct 29 2005,Sat,Idaho,38,@,New Mexico State,37,
462,9,Oct 29 2005,Sat,Iowa State,42,@,Texas A&M,14,
463,9,Oct 29 2005,Sat,Kansas,13,,Missouri,3,
464,9,Oct 29 2005,Sat,Kentucky,13,,Mississippi State,7,
465,9,Oct 29 2005,Sat,Louisiana,31,,Troy,28,
466,9,Oct 29 2005,Sat,(7) Louisiana State,56,,North Texas,3,
467,9,Oct 29 2005,Sat,Louisiana Tech,31,,San Jose State,14,
468,9,Oct 29 2005,Sat,Marshall,27,@,Tulane,26,
469,9,Oct 29 2005,Sat,(6) Miami (FL),34,,North Carolina,16,
470,9,Oct 29 2005,Sat,Miami (OH),41,@,Temple,14,
471,9,Oct 29 2005,Sat,(25) Michigan,33,@,(21) Northwestern,17,
472,9,Oct 29 2005,Sat,Michigan State,46,,Indiana,15,
473,9,Oct 29 2005,Sat,North Carolina State,21,,Southern Mississippi,17,
474,9,Oct 29 2005,Sat,Ohio,34,@,Buffalo,20,
475,9,Oct 29 2005,Sat,(12) Ohio State,45,@,Minnesota,31,
476,9,Oct 29 2005,Sat,Oklahoma,31,@,Nebraska,24,
477,9,Oct 29 2005,Sat,(11) Penn State,33,,Purdue,15,
478,9,Oct 29 2005,Sat,Rutgers,31,,Navy,21,
479,9,Oct 29 2005,Sat,South Carolina,16,@,(23) Tennessee,15,
480,9,Oct 29 2005,Sat,(1) Southern California,55,,Washington State,13,
481,9,Oct 29 2005,Sat,(2) Texas,47,@,Oklahoma State,28,
482,9,Oct 29 2005,Sat,(20) Texas Christian,23,@,San Diego State,20,
483,9,Oct 29 2005,Sat,(17) Texas Tech,28,@,Baylor,0,
484,9,Oct 29 2005,Sat,Texas-El Paso,38,@,Rice,31,
485,9,Oct 29 2005,Sat,(8) UCLA,30,@,Stanford,27,
486,9,Oct 29 2005,Sat,Wake Forest,44,@,Duke,6,
487,9,Oct 29 2005,Sat,Western Michigan,44,,Kent State,14,
488,9,Oct 29 2005,Sat,(15) Wisconsin,41,@,Illinois,24,
489,10,Nov 1 2005,Tue,Alabama-Birmingham,37,@,Memphis,20,
490,10,Nov 2 2005,Wed,(18) West Virginia,45,,Connecticut,13,
491,10,Nov 3 2005,Thu,(24) Louisville,42,,Pittsburgh,20,
492,10,Nov 4 2005,Fri,Toledo,30,@,Ohio,21,
493,10,Nov 5 2005,Sat,(4) Alabama,17,@,Mississippi State,0,
494,10,Nov 5 2005,Sat,Arizona,52,,(7) UCLA,14,
495,10,Nov 5 2005,Sat,Arizona State,27,@,Washington State,24,
496,10,Nov 5 2005,Sat,Army,27,@,Air Force,24,
497,10,Nov 5 2005,Sat,(17) Auburn,49,@,Kentucky,27,
498,10,Nov 5 2005,Sat,Ball State,23,,Akron,17,
499,10,Nov 5 2005,Sat,Boise State,56,,New Mexico State,6,
500,10,Nov 5 2005,Sat,Bowling Green State,24,@,Kent State,14,
501,10,Nov 5 2005,Sat,Brigham Young,55,@,Nevada-Las Vegas,14,
502,10,Nov 5 2005,Sat,Central Florida,31,,Houston,29,
503,10,Nov 5 2005,Sat,Clemson,49,,Duke,20,
504,10,Nov 5 2005,Sat,(25) Colorado,41,,Missouri,12,
505,10,Nov 5 2005,Sat,(13) Florida,49,,Vanderbilt,42,
506,10,Nov 5 2005,Sat,Florida International,31,@,Louisiana-Monroe,29,
507,10,Nov 5 2005,Sat,(21) Fresno State,45,,San Jose State,7,
508,10,Nov 5 2005,Sat,Georgia Tech,30,,Wake Forest,17,
509,10,Nov 5 2005,Sat,Iowa State,45,,Kansas State,17,
510,10,Nov 5 2005,Sat,Kansas,40,,Nebraska,15,
511,10,Nov 5 2005,Sat,Louisiana,31,@,North Texas,28,
512,10,Nov 5 2005,Sat,(6) Louisiana State,24,,Appalachian State,0,
513,10,Nov 5 2005,Sat,Louisiana Tech,27,@,Utah State,17,
514,10,Nov 5 2005,Sat,(5) Miami (FL),27,@,(3) Virginia Tech,7,
515,10,Nov 5 2005,Sat,Miami (OH),54,,Buffalo,13,
516,10,Nov 5 2005,Sat,Middle Tennessee State,45,,Arkansas State,7,
517,10,Nov 5 2005,Sat,Minnesota,42,@,Indiana,21,
518,10,Nov 5 2005,Sat,Navy,49,,Tulane,21,
519,10,Nov 5 2005,Sat,Nevada,38,,Hawaii,28,
520,10,Nov 5 2005,Sat,North Carolina,16,,(19) Boston College,14,
521,10,Nov 5 2005,Sat,North Carolina State,20,@,(9) Florida State,15,
522,10,Nov 5 2005,Sat,Northern Illinois,31,@,Central Michigan,28,
523,10,Nov 5 2005,Sat,Northwestern,28,,Iowa,27,
524,10,Nov 5 2005,Sat,(8) Notre Dame,41,,Tennessee,21,
525,10,Nov 5 2005,Sat,(12) Ohio State,40,,Illinois,2,
526,10,Nov 5 2005,Sat,(15) Oregon,27,,(23) California,20,
527,10,Nov 5 2005,Sat,Oregon State,18,@,Washington,10,
528,10,Nov 5 2005,Sat,(10) Penn State,35,,(14) Wisconsin,14,
529,10,Nov 5 2005,Sat,Purdue,28,,Michigan State,21,
530,10,Nov 5 2005,Sat,South Carolina,14,@,Arkansas,10,
531,10,Nov 5 2005,Sat,South Florida,45,@,Rutgers,31,
532,10,Nov 5 2005,Sat,(1) Southern California,51,,Stanford,21,
533,10,Nov 5 2005,Sat,Southern Methodist,27,,Rice,7,
534,10,Nov 5 2005,Sat,(2) Texas,62,@,Baylor,0,
535,10,Nov 5 2005,Sat,(20) Texas Christian,33,,Colorado State,6,
536,10,Nov 5 2005,Sat,(16) Texas Tech,56,,Texas A&M,17,
537,10,Nov 5 2005,Sat,Texas-El Paso,41,,Tulsa,38,
538,10,Nov 5 2005,Sat,Troy,28,,Florida Atlantic,14,
539,10,Nov 5 2005,Sat,Utah,43,,Wyoming,13,
540,10,Nov 5 2005,Sat,Virginia,51,,Temple,3,
541,10,Nov 5 2005,Sat,Western Michigan,44,@,Eastern Michigan,36,
542,11,Nov 8 2005,Tue,Southern Mississippi,27,@,Marshall,24,
543,11,Nov 9 2005,Wed,(16) West Virginia,38,@,Cincinnati,0,
544,11,Nov 10 2005,Thu,(20) Fresno State,27,,Boise State,7,
545,11,Nov 11 2005,Fri,(23) Louisville,56,,Rutgers,5,
546,11,Nov 12 2005,Sat,Arkansas,28,@,Mississippi,17,
547,11,Nov 12 2005,Sat,Arkansas State,9,,Troy,3,
548,11,Nov 12 2005,Sat,Army,34,,Massachusetts,27,
549,11,Nov 12 2005,Sat,(15) Auburn,31,@,(9) Georgia,30,
550,11,Nov 12 2005,Sat,Ball State,26,@,Eastern Michigan,25,
551,11,Nov 12 2005,Sat,Boston College,30,,North Carolina State,10,
552,11,Nov 12 2005,Sat,Brigham Young,35,@,Wyoming,21,
553,11,Nov 12 2005,Sat,Buffalo,10,@,Kent State,6,
554,11,Nov 12 2005,Sat,Central Florida,27,@,Alabama-Birmingham,21,
555,11,Nov 12 2005,Sat,Clemson,35,,(17) Florida State,14,
556,11,Nov 12 2005,Sat,Florida Atlantic,26,,North Texas,23,
557,11,Nov 12 2005,Sat,Hawaii,50,,Utah State,23,
558,11,Nov 12 2005,Sat,Iowa,20,@,(19) Wisconsin,10,
559,11,Nov 12 2005,Sat,Iowa State,30,,(22) Colorado,16,
560,11,Nov 12 2005,Sat,Kentucky,48,@,Vanderbilt,43,
561,11,Nov 12 2005,Sat,Louisiana,28,,Florida International,7,
562,11,Nov 12 2005,Sat,(5) Louisiana State,16,@,(4) Alabama,13,
563,11,Nov 12 2005,Sat,Louisiana Tech,41,@,Idaho,38,
564,11,Nov 12 2005,Sat,Louisiana-Monroe,34,@,Middle Tennessee State,31,
565,11,Nov 12 2005,Sat,Maryland,33,@,North Carolina,30,
566,11,Nov 12 2005,Sat,(3) Miami (FL),47,@,Wake Forest,17,
567,11,Nov 12 2005,Sat,(21) Michigan,41,,Indiana,14,
568,11,Nov 12 2005,Sat,Minnesota,41,,Michigan State,18,
569,11,Nov 12 2005,Sat,Missouri,31,,Baylor,16,
570,11,Nov 12 2005,Sat,Nebraska,27,,Kansas State,25,
571,11,Nov 12 2005,Sat,Nevada,48,@,New Mexico State,24,
572,11,Nov 12 2005,Sat,New Mexico,31,@,Utah,27,
573,11,Nov 12 2005,Sat,(7) Notre Dame,42,,Navy,21,
574,11,Nov 12 2005,Sat,(10) Ohio State,48,,(25) Northwestern,7,
575,11,Nov 12 2005,Sat,Oklahoma,36,,Texas A&M,30,
576,11,Nov 12 2005,Sat,Oklahoma State,24,,(13) Texas Tech,17,
577,11,Nov 12 2005,Sat,(11) Oregon,34,@,Washington State,31,
578,11,Nov 12 2005,Sat,Pittsburgh,24,,Connecticut,0,
579,11,Nov 12 2005,Sat,Purdue,37,,Illinois,3,
580,11,Nov 12 2005,Sat,Rice,42,,Tulane,34,
581,11,Nov 12 2005,Sat,San Diego State,30,@,Colorado State,10,
582,11,Nov 12 2005,Sat,South Carolina,30,,(12) Florida,22,
583,11,Nov 12 2005,Sat,South Florida,27,@,Syracuse,0,
584,11,Nov 12 2005,Sat,(1) Southern California,35,@,California,10,
585,11,Nov 12 2005,Sat,Stanford,20,@,Oregon State,17,
586,11,Nov 12 2005,Sat,Tennessee,20,,Memphis,16,
587,11,Nov 12 2005,Sat,(2) Texas,66,,Kansas,14,
588,11,Nov 12 2005,Sat,(18) Texas Christian,51,,Nevada-Las Vegas,3,
589,11,Nov 12 2005,Sat,Texas-El Paso,45,,Texas Southern,0,
590,11,Nov 12 2005,Sat,Tulsa,45,,East Carolina,13,
591,11,Nov 12 2005,Sat,(14) UCLA,45,,Arizona State,35,
592,11,Nov 12 2005,Sat,Virginia,27,,(24) Georgia Tech,17,
593,11,Nov 12 2005,Sat,Washington,38,@,Arizona,14,
594,11,Nov 12 2005,Sat,Western Michigan,31,,Central Michigan,24,
595,11,Nov 13 2005,Sun,Houston,27,,Southern Mississippi,24,
596,12,Nov 15 2005,Tue,Akron,27,,Ohio,3,
597,12,Nov 15 2005,Tue,Bowling Green State,42,@,Miami (OH),14,
598,12,Nov 16 2005,Wed,Northern Illinois,35,@,Toledo,17,
599,12,Nov 19 2005,Sat,Air Force,42,@,New Mexico,24,
600,12,Nov 19 2005,Sat,Alabama-Birmingham,35,@,(24) Texas-El Paso,23,
601,12,Nov 19 2005,Sat,Arkansas,44,,Mississippi State,10,
602,12,Nov 19 2005,Sat,Army,38,,Arkansas State,10,
603,12,Nov 19 2005,Sat,(11) Auburn,28,,(8) Alabama,18,
604,12,Nov 19 2005,Sat,Baylor,44,,Oklahoma State,34,
605,12,Nov 19 2005,Sat,Boise State,70,,Idaho,35,
606,12,Nov 19 2005,Sat,(23) Boston College,31,@,Maryland,16,
607,12,Nov 19 2005,Sat,California,27,@,Stanford,3,
608,12,Nov 19 2005,Sat,Central Florida,31,@,Rice,28,
609,12,Nov 19 2005,Sat,Central Michigan,31,@,Ball State,24,
610,12,Nov 19 2005,Sat,Clemson,13,@,(19) South Carolina,9,
611,12,Nov 19 2005,Sat,Colorado State,31,@,Nevada-Las Vegas,27,
612,12,Nov 19 2005,Sat,East Carolina,34,@,Marshall,29,
613,12,Nov 19 2005,Sat,Eastern Michigan,38,@,Buffalo,14,
614,12,Nov 19 2005,Sat,Florida International,38,,Western Kentucky,35,
615,12,Nov 19 2005,Sat,(14) Georgia,45,,Kentucky,13,
616,12,Nov 19 2005,Sat,Georgia Tech,14,@,(3) Miami (FL),10,
617,12,Nov 19 2005,Sat,Iowa,52,,Minnesota,28,
618,12,Nov 19 2005,Sat,Kansas State,36,,Missouri,28,
619,12,Nov 19 2005,Sat,(4) Louisiana State,40,@,Mississippi,7,
620,12,Nov 19 2005,Sat,Louisiana-Monroe,24,@,North Texas,19,
621,12,Nov 19 2005,Sat,Memphis,24,@,Southern Mississippi,22,
622,12,Nov 19 2005,Sat,Navy,38,,Temple,17,
623,12,Nov 19 2005,Sat,Nevada,30,@,Utah State,24,
624,12,Nov 19 2005,Sat,North Carolina,24,,Duke,21,
625,12,Nov 19 2005,Sat,North Carolina State,24,,Middle Tennessee State,3,
626,12,Nov 19 2005,Sat,Northwestern,38,@,Illinois,21,
627,12,Nov 19 2005,Sat,(6) Notre Dame,34,,Syracuse,10,
628,12,Nov 19 2005,Sat,(9) Ohio State,25,@,(17) Michigan,21,
629,12,Nov 19 2005,Sat,(10) Oregon,56,,Oregon State,14,
630,12,Nov 19 2005,Sat,(5) Penn State,31,@,Michigan State,22,
631,12,Nov 19 2005,Sat,Purdue,41,@,Indiana,14,
632,12,Nov 19 2005,Sat,San Diego State,34,,Wyoming,21,
633,12,Nov 19 2005,Sat,San Jose State,27,,New Mexico State,10,
634,12,Nov 19 2005,Sat,South Florida,31,,Cincinnati,16,
635,12,Nov 19 2005,Sat,(1) Southern California,50,,(16) Fresno State,42,
636,12,Nov 19 2005,Sat,Southern Methodist,29,@,Houston,24,
637,12,Nov 19 2005,Sat,(21) Texas Tech,23,,Oklahoma,21,
638,12,Nov 19 2005,Sat,Tulsa,38,@,Tulane,14,
639,12,Nov 19 2005,Sat,Utah,41,@,Brigham Young,34,
640,12,Nov 19 2005,Sat,Vanderbilt,28,@,Tennessee,24,
641,12,Nov 19 2005,Sat,(7) Virginia Tech,52,@,Virginia,14,
642,12,Nov 19 2005,Sat,Washington State,26,@,Washington,22,
643,12,Nov 21 2005,Mon,Miami (OH),38,@,Ohio,7,
644,13,Nov 22 2005,Tue,Toledo,44,@,Bowling Green State,41,
645,13,Nov 23 2005,Wed,Northern Illinois,42,,Western Michigan,7,
646,13,Nov 24 2005,Thu,Akron,35,,Kent State,3,
647,13,Nov 24 2005,Thu,(12) West Virginia,45,,Pittsburgh,13,
648,13,Nov 25 2005,Fri,Arizona State,23,,Arizona,20,
649,13,Nov 25 2005,Fri,(3) Louisiana State,19,,Arkansas,17,
650,13,Nov 25 2005,Fri,Nebraska,30,@,Colorado,3,
651,13,Nov 25 2005,Fri,(2) Texas,40,@,Texas A&M,29,
652,13,Nov 25 2005,Fri,(24) Wisconsin,41,@,Hawaii,24,
653,13,Nov 26 2005,Sat,Arkansas State,31,@,North Texas,24,
654,13,Nov 26 2005,Sat,Boise State,30,@,Louisiana Tech,13,
655,13,Nov 26 2005,Sat,Connecticut,15,,South Florida,10,
656,13,Nov 26 2005,Sat,East Carolina,31,,Alabama-Birmingham,23,
657,13,Nov 26 2005,Sat,(19) Florida,34,,(23) Florida State,7,
658,13,Nov 26 2005,Sat,Florida International,52,,Florida Atlantic,6,
659,13,Nov 26 2005,Sat,(13) Georgia,14,@,(20) Georgia Tech,7,
660,13,Nov 26 2005,Sat,Houston,35,,Rice,18,
661,13,Nov 26 2005,Sat,Kansas,24,,Iowa State,21,
662,13,Nov 26 2005,Sat,Louisiana,54,@,Louisiana-Monroe,21,
663,13,Nov 26 2005,Sat,(17) Louisville,41,,Syracuse,17,
664,13,Nov 26 2005,Sat,Memphis,26,,Marshall,3,
665,13,Nov 26 2005,Sat,(10) Miami (FL),25,,Virginia,17,
666,13,Nov 26 2005,Sat,Middle Tennessee State,17,@,Troy,7,
667,13,Nov 26 2005,Sat,Mississippi State,35,,Mississippi,14,
668,13,Nov 26 2005,Sat,Nevada,38,,(16) Fresno State,35,
669,13,Nov 26 2005,Sat,North Carolina State,20,,Maryland,14,
670,13,Nov 26 2005,Sat,(6) Notre Dame,38,@,Stanford,31,
671,13,Nov 26 2005,Sat,Oklahoma,42,,Oklahoma State,14,
672,13,Nov 26 2005,Sat,Rutgers,44,,Cincinnati,9,
673,13,Nov 26 2005,Sat,San Jose State,26,,Idaho,18,
674,13,Nov 26 2005,Sat,Southern Methodist,40,,Texas-El Paso,27,
675,13,Nov 26 2005,Sat,Southern Mississippi,26,,Tulane,7,
676,13,Nov 26 2005,Sat,Tennessee,27,@,Kentucky,8,
677,13,Nov 26 2005,Sat,Utah State,24,@,New Mexico State,21,
678,13,Nov 26 2005,Sat,(5) Virginia Tech,30,,North Carolina,3,
679,14,Dec 1 2005,Thu,Akron,31,,Northern Illinois,30,MAC Championship (Detroit MI)
680,14,Dec 2 2005,Fri,Louisiana Tech,40,@,(23) Fresno State,28,
681,14,Dec 3 2005,Sat,Florida International,35,,Middle Tennessee State,31,
682,14,Dec 3 2005,Sat,Florida State,27,,(5) Virginia Tech,22,ACC Championship (Jacksonville FL)
683,14,Dec 3 2005,Sat,(13) Georgia,34,,(3) Louisiana State,14,SEC Championship (Atlanta GA)
684,14,Dec 3 2005,Sat,Hawaii,49,,San Diego State,38,
685,14,Dec 3 2005,Sat,(16) Louisville,30,@,Connecticut,20,
686,14,Dec 3 2005,Sat,Navy,42,,Army,23,
687,14,Dec 3 2005,Sat,(1) Southern California,66,,(11) UCLA,19,
688,14,Dec 3 2005,Sat,(2) Texas,70,,Colorado,3,Big 12 Championship (Houston TX)
689,14,Dec 3 2005,Sat,Tulsa,44,@,Central Florida,27,CUSA Championship
690,14,Dec 3 2005,Sat,(12) West Virginia,28,@,South Florida,13,
691,15,Dec 20 2005,Tue,Southern Mississippi,31,,Arkansas State,19,New Orleans Bowl (Lafayette LA)
692,15,Dec 21 2005,Wed,Toledo,45,,Texas-El Paso,13,GMAC Bowl (Mobile AL)
693,15,Dec 22 2005,Thu,California,35,,Brigham Young,28,Las Vegas Bowl (Las Vegas NV)
694,15,Dec 22 2005,Thu,Navy,51,,Colorado State,30,Poinsettia Bowl (San Diego CA)
695,15,Dec 23 2005,Fri,Kansas,42,,Houston,13,Fort Worth Bowl (Fort Worth TX)
696,15,Dec 24 2005,Sat,Nevada,49,,Central Florida,48,Hawaii Bowl (Honolulu HI)
697,15,Dec 26 2005,Mon,Memphis,38,,Akron,31,Motor City Bowl (Detroit MI)
698,16,Dec 27 2005,Tue,Arizona State,45,,Rutgers,40,Insight Bowl (Phoenix AZ)
699,16,Dec 27 2005,Tue,(23) Clemson,19,,Colorado,10,Champs Sports Bowl (Orlando FL)
700,16,Dec 28 2005,Wed,(19) Boston College,27,@,Boise State,21,MPC Computers Bowl (Boise ID)
701,16,Dec 28 2005,Wed,Nebraska,32,,(20) Michigan,28,Alamo Bowl (San Antonio TX)
702,16,Dec 29 2005,Thu,Oklahoma,17,,(6) Oregon,14,Holiday Bowl (San Diego CA)
703,16,Dec 29 2005,Thu,Utah,38,,(24) Georgia Tech,10,Emerald Bowl (San Francisco CA)
704,16,Dec 30 2005,Fri,(10) Louisiana State,40,,(9) Miami (FL),3,Peach Bowl (Atlanta GA)
705,16,Dec 30 2005,Fri,Missouri,38,,South Carolina,31,Independence Bowl (Shreveport LA)
706,16,Dec 30 2005,Fri,(17) UCLA,50,,Northwestern,38,Sun Bowl (El Paso TX)
707,16,Dec 30 2005,Fri,Virginia,34,,Minnesota,31,Music City Bowl (Nashville TN)
708,16,Dec 31 2005,Sat,North Carolina State,14,,South Florida,0,Meineke Car Care Bowl (Charlotte NC)
709,16,Dec 31 2005,Sat,(14) Texas Christian,27,,Iowa State,24,Houston Bowl (Houston TX)
710,16,Dec 31 2005,Sat,Tulsa,31,,Fresno State,24,Liberty Bowl (Memphis TN)
711,17,Jan 2 2006,Mon,(13) Alabama,13,,(18) Texas Tech,10,Cotton Bowl (Dallas TX)
712,17,Jan 2 2006,Mon,(16) Florida,31,,(25) Iowa,24,Outback Bowl (Tampa FL)
713,17,Jan 2 2006,Mon,(4) Ohio State,34,,(5) Notre Dame,20,Fiesta Bowl (Tempe AZ)
714,17,Jan 2 2006,Mon,(12) Virginia Tech,35,,(15) Louisville,24,Gator Bowl (Jacksonville FL)
715,17,Jan 2 2006,Mon,(11) West Virginia,38,,(8) Georgia,35,Sugar Bowl (Atlanta GA)
716,17,Jan 2 2006,Mon,(21) Wisconsin,24,,(7) Auburn,10,Capital One Bowl (Orlando FL)
717,18,Jan 3 2006,Tue,(3) Penn State,26,,(22) Florida State,23,Orange Bowl (Miami FL)
718,18,Jan 4 2006,Wed,(2) Texas,41,@,(1) Southern California,38,Rose Bowl (Pasadena CA)
