Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
381,8,Oct 12 2002,Sat,(2) Oklahoma,35,,(3) Texas,24,
382,8,Oct 12 2002,Sat,(7) Oregon,31,@,UCLA,30,
383,8,Oct 12 2002,Sat,Rice,17,@,Navy,10,
384,8,Oct 12 2002,Sat,San Diego State,36,,Utah,17,
385,8,Oct 12 2002,Sat,South Carolina,16,@,Kentucky,12,
386,8,Oct 12 2002,Sat,South Florida,16,,Southern Mississippi,13,
387,8,Oct 12 2002,Sat,(20) Southern California,30,,California,28,
388,8,Oct 12 2002,Sat,Temple,17,,Syracuse,16,
389,8,Oct 12 2002,Sat,Texas A&M,41,@,Baylor,0,
390,8,Oct 12 2002,Sat,Texas Christian,46,@,Army,27,
391,8,Oct 12 2002,Sat,Toledo,37,,Ball State,17,
392,8,Oct 12 2002,Sat,Tulane,35,,Cincinnati,17,
393,8,Oct 12 2002,Sat,Virginia,22,,Clemson,17,
394,8,Oct 12 2002,Sat,Wake Forest,36,,Duke,10,
395,8,Oct 12 2002,Sat,(22) Washington,32,,Arizona,28,
396,8,Oct 12 2002,Sat,(12) Washington State,36,@,Stanford,11,
397,8,Oct 12 2002,Sat,West Virginia,40,@,Rutgers,0,
398,9,Oct 17 2002,Thu,Maryland,34,,Georgia Tech,10,
399,9,Oct 18 2002,Fri,Boise State,67,,Fresno State,21,
400,9,Oct 19 2002,Sat,(24) Alabama,42,,(21) Mississippi,7,
401,9,Oct 19 2002,Sat,Arizona State,45,@,(6) Oregon,42,
402,9,Oct 19 2002,Sat,Ball State,42,,Eastern Michigan,17,
403,9,Oct 19 2002,Sat,Boston College,46,,Navy,21,
404,9,Oct 19 2002,Sat,(25) Bowling Green State,48,,Western Michigan,45,
405,9,Oct 19 2002,Sat,California,17,,UCLA,12,
406,9,Oct 19 2002,Sat,Clemson,31,,Wake Forest,23,
407,9,Oct 19 2002,Sat,(23) Colorado,34,,Baylor,0,
408,9,Oct 19 2002,Sat,Colorado State,28,@,Utah,20,
409,9,Oct 19 2002,Sat,Florida,30,,Auburn,23,
410,9,Oct 19 2002,Sat,(5) Georgia,48,,Vanderbilt,17,
411,9,Oct 19 2002,Sat,Hawaii,37,,Tulsa,14,
412,9,Oct 19 2002,Sat,Houston,56,,Army,42,
413,9,Oct 19 2002,Sat,(15) Iowa,24,@,Indiana,8,
414,9,Oct 19 2002,Sat,Kentucky,29,@,Arkansas,17,
415,9,Oct 19 2002,Sat,(14) Louisiana State,38,,South Carolina,14,
416,9,Oct 19 2002,Sat,Marshall,24,,Troy,7,
417,9,Oct 19 2002,Sat,Miami (OH),49,@,Buffalo,0,
418,9,Oct 19 2002,Sat,(11) Michigan,23,@,Purdue,21,
419,9,Oct 19 2002,Sat,Middle Tennessee State,48,,Louisiana,35,
420,9,Oct 19 2002,Sat,Minnesota,28,@,Michigan State,7,
421,9,Oct 19 2002,Sat,Mississippi State,29,@,Memphis,17,
422,9,Oct 19 2002,Sat,Nevada,52,,San Jose State,24,
423,9,Oct 19 2002,Sat,Nevada-Las Vegas,24,@,Brigham Young,3,
424,9,Oct 19 2002,Sat,New Mexico State,34,,Louisiana-Monroe,21,
425,9,Oct 19 2002,Sat,(13) North Carolina State,24,,Duke,22,
426,9,Oct 19 2002,Sat,North Texas,13,@,Arkansas State,10,
427,9,Oct 19 2002,Sat,Northern Illinois,49,,Central Michigan,0,
428,9,Oct 19 2002,Sat,(7) Notre Dame,21,@,(18) Air Force,14,
429,9,Oct 19 2002,Sat,Ohio,50,@,Kent State,0,
430,9,Oct 19 2002,Sat,(4) Ohio State,19,@,Wisconsin,14,
431,9,Oct 19 2002,Sat,(2) Oklahoma,49,,(9) Iowa State,3,
432,9,Oct 19 2002,Sat,Oklahoma State,24,,Nebraska,21,
433,9,Oct 19 2002,Sat,(20) Penn State,49,,Northwestern,0,
434,9,Oct 19 2002,Sat,San Diego State,24,@,Wyoming,20,
435,9,Oct 19 2002,Sat,South Florida,46,@,East Carolina,30,
436,9,Oct 19 2002,Sat,(19) Southern California,41,,(22) Washington,21,
437,9,Oct 19 2002,Sat,Southern Methodist,37,,Louisiana Tech,34,
438,9,Oct 19 2002,Sat,Southern Mississippi,23,,Cincinnati,14,
439,9,Oct 19 2002,Sat,Stanford,16,,Arizona,6,
440,9,Oct 19 2002,Sat,Temple,38,@,Connecticut,24,
441,9,Oct 19 2002,Sat,(8) Texas,17,@,(17) Kansas State,14,
442,9,Oct 19 2002,Sat,Texas A&M,47,@,Kansas,22,
443,9,Oct 19 2002,Sat,Texas Christian,45,@,Louisville,31,
444,9,Oct 19 2002,Sat,Texas Tech,52,,Missouri,38,
445,9,Oct 19 2002,Sat,Texas-El Paso,38,,Rice,35,
446,9,Oct 19 2002,Sat,Toledo,27,@,Central Florida,24,
447,9,Oct 19 2002,Sat,Tulane,35,,Alabama-Birmingham,14,
448,9,Oct 19 2002,Sat,Utah State,45,,New Mexico,44,
449,9,Oct 19 2002,Sat,Virginia,37,,North Carolina,27,
450,9,Oct 19 2002,Sat,(3) Virginia Tech,35,,Rutgers,14,
451,9,Oct 19 2002,Sat,West Virginia,34,,Syracuse,7,
452,10,Oct 24 2002,Thu,Colorado State,37,,Brigham Young,10,
453,10,Oct 24 2002,Thu,(12) North Carolina State,38,@,Clemson,6,
454,10,Oct 25 2002,Fri,Hawaii,31,@,Fresno State,21,
455,10,Oct 26 2002,Sat,(19) Alabama,34,@,(16) Tennessee,14,
456,10,Oct 26 2002,Sat,Alabama-Birmingham,29,@,Army,26,
457,10,Oct 26 2002,Sat,(23) Arizona State,27,,Washington,16,
458,10,Oct 26 2002,Sat,Arkansas,48,,Mississippi,28,
459,10,Oct 26 2002,Sat,Auburn,31,,(10) Louisiana State,7,
460,10,Oct 26 2002,Sat,Boise State,45,@,San Jose State,8,
461,10,Oct 26 2002,Sat,(24) Bowling Green State,38,,Ball State,20,
462,10,Oct 26 2002,Sat,Central Florida,28,,Akron,17,
463,10,Oct 26 2002,Sat,Cincinnati,48,,Memphis,10,
464,10,Oct 26 2002,Sat,(21) Colorado,37,,Texas Tech,13,
465,10,Oct 26 2002,Sat,(5) Georgia,52,@,Kentucky,24,
466,10,Oct 26 2002,Sat,Georgia Tech,23,,Virginia,15,
467,10,Oct 26 2002,Sat,Idaho,21,,Middle Tennessee State,18,
468,10,Oct 26 2002,Sat,Illinois,45,,Indiana,14,
469,10,Oct 26 2002,Sat,(13) Iowa,34,@,(8) Michigan,9,
470,10,Oct 26 2002,Sat,(20) Kansas State,44,@,Baylor,10,
471,10,Oct 26 2002,Sat,Kent State,16,@,Buffalo,12,
472,10,Oct 26 2002,Sat,Louisiana Tech,50,,Nevada,47,
473,10,Oct 26 2002,Sat,Louisiana-Monroe,51,,Utah State,48,
474,10,Oct 26 2002,Sat,Louisville,44,,East Carolina,20,
475,10,Oct 26 2002,Sat,Marshall,23,@,Central Michigan,18,
476,10,Oct 26 2002,Sat,Maryland,45,@,Duke,12,
477,10,Oct 26 2002,Sat,(1) Miami (FL),40,@,West Virginia,23,
478,10,Oct 26 2002,Sat,Miami (OH),27,@,Toledo,13,
479,10,Oct 26 2002,Sat,Missouri,36,,Kansas,12,
480,10,Oct 26 2002,Sat,Nebraska,38,@,Texas A&M,31,
481,10,Oct 26 2002,Sat,New Mexico,42,,Utah,35,
482,10,Oct 26 2002,Sat,New Mexico State,26,@,Arkansas State,21,
483,10,Oct 26 2002,Sat,North Texas,27,@,Louisiana,0,
484,10,Oct 26 2002,Sat,Northern Illinois,24,@,Western Michigan,20,
485,10,Oct 26 2002,Sat,(6) Notre Dame,34,@,(11) Florida State,24,
486,10,Oct 26 2002,Sat,(4) Ohio State,13,,(18) Penn State,7,
487,10,Oct 26 2002,Sat,Oregon State,24,,California,13,
488,10,Oct 26 2002,Sat,Pittsburgh,19,,Boston College,16,
489,10,Oct 26 2002,Sat,Purdue,42,@,Northwestern,13,
490,10,Oct 26 2002,Sat,Rice,27,,Southern Methodist,15,
491,10,Oct 26 2002,Sat,San Diego State,31,,Nevada-Las Vegas,21,
492,10,Oct 26 2002,Sat,(15) Southern California,44,@,(14) Oregon,33,
493,10,Oct 26 2002,Sat,Syracuse,45,,Rutgers,14,
494,10,Oct 26 2002,Sat,(7) Texas,21,,(17) Iowa State,10,
495,10,Oct 26 2002,Sat,Troy,21,,Florida Atlantic,6,
496,10,Oct 26 2002,Sat,Tulane,51,,Navy,30,
497,10,Oct 26 2002,Sat,Tulsa,20,,Texas-El Paso,0,
498,10,Oct 26 2002,Sat,UCLA,28,,Stanford,18,
499,10,Oct 26 2002,Sat,Vanderbilt,28,,Connecticut,24,
500,10,Oct 26 2002,Sat,(3) Virginia Tech,20,,Temple,10,
501,10,Oct 26 2002,Sat,Wake Forest,31,,North Carolina,0,
502,10,Oct 26 2002,Sat,(9) Washington State,21,@,Arizona,13,
503,10,Oct 26 2002,Sat,Wisconsin,42,@,Michigan State,24,
504,10,Oct 26 2002,Sat,Wyoming,34,,(22) Air Force,26,
505,11,Oct 30 2002,Wed,Texas Christian,37,,Southern Mississippi,7,
506,11,Oct 31 2002,Thu,(24) Colorado State,31,@,Air Force,12,
507,11,Nov 2 2002,Sat,Akron,34,,Marshall,20,
508,11,Nov 2 2002,Sat,(12) Alabama,30,@,Vanderbilt,8,
509,11,Nov 2 2002,Sat,Arkansas,23,,Troy,0,
510,11,Nov 2 2002,Sat,Arkansas State,38,,Southern Utah,16,
511,11,Nov 2 2002,Sat,Auburn,31,@,Mississippi,24,
512,11,Nov 2 2002,Sat,Ball State,17,,Western Michigan,7,
513,11,Nov 2 2002,Sat,Boise State,58,@,Texas-El Paso,3,
514,11,Nov 2 2002,Sat,Boston College,14,@,(4) Notre Dame,7,
515,11,Nov 2 2002,Sat,(21) Bowling Green State,45,@,Kent State,14,
516,11,Nov 2 2002,Sat,Brigham Young,34,,San Diego State,10,
517,11,Nov 2 2002,Sat,Central Michigan,47,@,Eastern Michigan,21,
518,11,Nov 2 2002,Sat,Clemson,34,@,Duke,31,
519,11,Nov 2 2002,Sat,Connecticut,61,,Florida Atlantic,14,
520,11,Nov 2 2002,Sat,Florida,20,,(5) Georgia,13,
521,11,Nov 2 2002,Sat,(18) Florida State,34,@,Wake Forest,21,
522,11,Nov 2 2002,Sat,Georgia Tech,24,@,(10) North Carolina State,17,
523,11,Nov 2 2002,Sat,Hawaii,40,,San Jose State,31,
524,11,Nov 2 2002,Sat,Houston,26,@,Memphis,21,
525,11,Nov 2 2002,Sat,(9) Iowa,20,,Wisconsin,3,
526,11,Nov 2 2002,Sat,(22) Iowa State,42,,Missouri,35,
527,11,Nov 2 2002,Sat,(14) Kansas State,64,@,Kansas,0,
528,11,Nov 2 2002,Sat,Kentucky,45,@,Mississippi State,24,
529,11,Nov 2 2002,Sat,Louisiana,31,,Idaho,28,
530,11,Nov 2 2002,Sat,Maryland,59,@,North Carolina,7,
531,11,Nov 2 2002,Sat,(1) Miami (FL),42,@,Rutgers,17,
532,11,Nov 2 2002,Sat,Miami (OH),38,,Ohio,20,
533,11,Nov 2 2002,Sat,(15) Michigan,49,,Michigan State,3,
534,11,Nov 2 2002,Sat,Nevada,24,@,Southern Methodist,6,
535,11,Nov 2 2002,Sat,Nevada-Las Vegas,49,,Wyoming,48,
536,11,Nov 2 2002,Sat,New Mexico State,24,,Middle Tennessee State,21,
537,11,Nov 2 2002,Sat,North Texas,41,,Louisiana-Monroe,2,
538,11,Nov 2 2002,Sat,Northwestern,41,,Indiana,37,
539,11,Nov 2 2002,Sat,(6) Ohio State,34,,(23) Minnesota,3,
540,11,Nov 2 2002,Sat,(2) Oklahoma,27,,(13) Colorado,11,
541,11,Nov 2 2002,Sat,Oklahoma State,28,,Texas A&M,23,
542,11,Nov 2 2002,Sat,(19) Oregon,41,,Stanford,14,
543,11,Nov 2 2002,Sat,Oregon State,38,,Arizona,3,
544,11,Nov 2 2002,Sat,(20) Penn State,18,,Illinois,7,
545,11,Nov 2 2002,Sat,Pittsburgh,28,@,(3) Virginia Tech,21,
546,11,Nov 2 2002,Sat,Rice,33,@,Tulsa,18,
547,11,Nov 2 2002,Sat,South Florida,56,,Charleston Southern,6,
548,11,Nov 2 2002,Sat,Syracuse,38,@,Central Florida,35,
549,11,Nov 2 2002,Sat,(25) Tennessee,18,@,South Carolina,10,
550,11,Nov 2 2002,Sat,(7) Texas,27,@,Nebraska,24,
551,11,Nov 2 2002,Sat,Texas Tech,62,,Baylor,11,
552,11,Nov 2 2002,Sat,UCLA,34,@,Washington,24,
553,11,Nov 2 2002,Sat,(8) Washington State,44,,(16) Arizona State,22,
554,11,Nov 2 2002,Sat,West Virginia,46,@,Temple,20,
555,12,Nov 7 2002,Thu,Cincinnati,24,@,Louisville,14,
556,12,Nov 9 2002,Sat,Air Force,49,@,Army,30,
557,12,Nov 9 2002,Sat,(11) Alabama,28,,Mississippi State,14,
558,12,Nov 9 2002,Sat,Arkansas,23,@,South Carolina,0,
559,12,Nov 9 2002,Sat,Auburn,52,,Louisiana-Monroe,14,
560,12,Nov 9 2002,Sat,Boise State,49,,Rice,7,
561,12,Nov 9 2002,Sat,Brigham Young,35,,Wyoming,31,
562,12,Nov 9 2002,Sat,California,55,@,(25) Arizona State,38,
563,12,Nov 9 2002,Sat,Central Florida,45,@,Buffalo,21,
564,12,Nov 9 2002,Sat,Clemson,42,@,North Carolina,12,
565,12,Nov 9 2002,Sat,(18) Colorado,42,@,Missouri,35,
566,12,Nov 9 2002,Sat,Connecticut,63,,Kent State,21,
567,12,Nov 9 2002,Sat,East Carolina,54,@,Houston,48,
568,12,Nov 9 2002,Sat,(23) Florida,21,@,Vanderbilt,17,
569,12,Nov 9 2002,Sat,(17) Florida State,21,@,Georgia Tech,13,
570,12,Nov 9 2002,Sat,Fresno State,31,,Tulsa,12,
571,12,Nov 9 2002,Sat,(7) Georgia,31,,Mississippi,17,
572,12,Nov 9 2002,Sat,Illinois,37,@,Wisconsin,20,
573,12,Nov 9 2002,Sat,(6) Iowa,62,,Northwestern,10,
574,12,Nov 9 2002,Sat,(12) Kansas State,58,,(21) Iowa State,7,
575,12,Nov 9 2002,Sat,Louisiana,13,,Arkansas State,10,
576,12,Nov 9 2002,Sat,(16) Louisiana State,33,@,Kentucky,30,
577,12,Nov 9 2002,Sat,Maryland,24,,(14) North Carolina State,21,
578,12,Nov 9 2002,Sat,(2) Miami (FL),26,@,Tennessee,3,
579,12,Nov 9 2002,Sat,(13) Michigan,41,@,Minnesota,24,
580,12,Nov 9 2002,Sat,Michigan State,56,@,Indiana,21,
581,12,Nov 9 2002,Sat,Nebraska,45,,Kansas,7,
582,12,Nov 9 2002,Sat,Nevada,23,,Texas-El Paso,17,
583,12,Nov 9 2002,Sat,New Mexico,15,,San Diego State,8,
584,12,Nov 9 2002,Sat,North Texas,10,,Idaho,0,
585,12,Nov 9 2002,Sat,Northern Illinois,26,,(20) Bowling Green State,17,
586,12,Nov 9 2002,Sat,(9) Notre Dame,30,@,Navy,23,
587,12,Nov 9 2002,Sat,Ohio,27,,Akron,10,
588,12,Nov 9 2002,Sat,(3) Ohio State,10,@,Purdue,6,
589,12,Nov 9 2002,Sat,(19) Penn State,35,,Virginia,14,
590,12,Nov 9 2002,Sat,(22) Pittsburgh,29,,Temple,22,
591,12,Nov 9 2002,Sat,San Jose State,42,,Louisiana Tech,30,
592,12,Nov 9 2002,Sat,South Florida,31,,Memphis,28,
593,12,Nov 9 2002,Sat,(10) Southern California,49,@,Stanford,17,
594,12,Nov 9 2002,Sat,Southern Mississippi,20,@,Alabama-Birmingham,13,
595,12,Nov 9 2002,Sat,Syracuse,50,,(8) Virginia Tech,42,
596,12,Nov 9 2002,Sat,(4) Texas,41,,Baylor,0,
597,12,Nov 9 2002,Sat,Texas A&M,30,,(1) Oklahoma,26,
598,12,Nov 9 2002,Sat,Texas Christian,17,,Tulane,10,
599,12,Nov 9 2002,Sat,Texas Tech,49,,Oklahoma State,24,
600,12,Nov 9 2002,Sat,Toledo,44,,Central Michigan,17,
601,12,Nov 9 2002,Sat,Troy,24,,Florida A&M,7,
602,12,Nov 9 2002,Sat,UCLA,37,@,Arizona,7,
603,12,Nov 9 2002,Sat,Utah,28,,Nevada-Las Vegas,17,
604,12,Nov 9 2002,Sat,Utah State,32,,New Mexico State,30,
605,12,Nov 9 2002,Sat,Washington,41,,Oregon State,29,
606,12,Nov 9 2002,Sat,(5) Washington State,32,,(15) Oregon,21,
607,12,Nov 9 2002,Sat,West Virginia,24,,Boston College,14,
608,12,Nov 9 2002,Sat,Western Michigan,33,,Eastern Michigan,31,
609,13,Nov 12 2002,Tue,Marshall,36,,Miami (OH),34,
610,13,Nov 14 2002,Thu,Louisville,20,@,Southern Mississippi,17,
611,13,Nov 16 2002,Sat,Air Force,49,@,Nevada-Las Vegas,32,
612,13,Nov 16 2002,Sat,Akron,21,,Buffalo,10,
613,13,Nov 16 2002,Sat,(10) Alabama,31,@,(14) Louisiana State,0,
614,13,Nov 16 2002,Sat,Alabama-Birmingham,36,,East Carolina,29,
615,13,Nov 16 2002,Sat,Arizona,52,@,California,41,
616,13,Nov 16 2002,Sat,Arkansas,24,,Louisiana,17,
617,13,Nov 16 2002,Sat,Arkansas State,38,@,Idaho,29,
618,13,Nov 16 2002,Sat,Army,14,@,Tulane,10,
619,13,Nov 16 2002,Sat,Ball State,38,@,Central Michigan,21,
620,13,Nov 16 2002,Sat,Boise State,36,,Louisiana Tech,10,
621,13,Nov 16 2002,Sat,Boston College,41,,Syracuse,20,
622,13,Nov 16 2002,Sat,Central Florida,32,,Kent State,6,
623,13,Nov 16 2002,Sat,Cincinnati,47,,Houston,14,
624,13,Nov 16 2002,Sat,(17) Colorado,41,,Iowa State,27,
625,13,Nov 16 2002,Sat,(21) Colorado State,49,@,San Diego State,21,
626,13,Nov 16 2002,Sat,Connecticut,38,@,Navy,0,
627,13,Nov 16 2002,Sat,(20) Florida,28,,South Carolina,7,
628,13,Nov 16 2002,Sat,(15) Florida State,40,,North Carolina,14,
629,13,Nov 16 2002,Sat,Fresno State,38,,Nevada,30,
630,13,Nov 16 2002,Sat,(7) Georgia,24,@,(24) Auburn,21,
631,13,Nov 16 2002,Sat,Georgia Tech,17,,Duke,2,
632,13,Nov 16 2002,Sat,Hawaii,33,@,Rice,28,
633,13,Nov 16 2002,Sat,(6) Iowa,45,@,Minnesota,21,
634,13,Nov 16 2002,Sat,(11) Kansas State,49,,Nebraska,13,
635,13,Nov 16 2002,Sat,Kentucky,41,,Vanderbilt,21,
636,13,Nov 16 2002,Sat,(19) Maryland,30,@,Clemson,12,
637,13,Nov 16 2002,Sat,(12) Michigan,21,,Wisconsin,14,
638,13,Nov 16 2002,Sat,Middle Tennessee State,44,,Louisiana-Monroe,28,
639,13,Nov 16 2002,Sat,Missouri,33,@,Texas A&M,27,
640,13,Nov 16 2002,Sat,New Mexico,20,@,Brigham Young,16,
641,13,Nov 16 2002,Sat,North Texas,38,,New Mexico State,27,
642,13,Nov 16 2002,Sat,Northern Illinois,49,@,Eastern Michigan,21,
643,13,Nov 16 2002,Sat,(2) Ohio State,23,@,Illinois,16,
644,13,Nov 16 2002,Sat,(4) Oklahoma,49,@,Baylor,9,
645,13,Nov 16 2002,Sat,Oklahoma State,55,@,Kansas,20,
646,13,Nov 16 2002,Sat,Oregon State,31,@,Stanford,21,
647,13,Nov 16 2002,Sat,(16) Penn State,58,@,Indiana,25,
648,13,Nov 16 2002,Sat,Purdue,45,@,Michigan State,42,
649,13,Nov 16 2002,Sat,San Jose State,49,@,Tulsa,38,
650,13,Nov 16 2002,Sat,South Florida,29,,Bowling Green State,7,
651,13,Nov 16 2002,Sat,(8) Southern California,34,,Arizona State,13,
652,13,Nov 16 2002,Sat,Southern Methodist,42,@,Texas-El Paso,35,
653,13,Nov 16 2002,Sat,Temple,20,@,Rutgers,17,
654,13,Nov 16 2002,Sat,Tennessee,35,@,Mississippi State,17,
655,13,Nov 16 2002,Sat,Texas Tech,42,,(4) Texas,38,
656,13,Nov 16 2002,Sat,Toledo,42,@,Western Michigan,21,
657,13,Nov 16 2002,Sat,Utah,23,@,Wyoming,18,
658,13,Nov 16 2002,Sat,Utah State,19,@,Troy,16,
659,13,Nov 16 2002,Sat,Virginia,14,,(22) North Carolina State,9,
660,13,Nov 16 2002,Sat,Washington,42,@,(23) Oregon,14,
661,14,Nov 20 2002,Wed,West Virginia,21,@,(13) Virginia Tech,18,
662,14,Nov 21 2002,Thu,(1) Miami (FL),28,,(17) Pittsburgh,21,
663,14,Nov 23 2002,Sat,Akron,48,@,Kent State,10,
664,14,Nov 23 2002,Sat,Arkansas,26,@,Mississippi State,19,
665,14,Nov 23 2002,Sat,Auburn,17,@,(9) Alabama,7,
666,14,Nov 23 2002,Sat,Ball State,41,,Buffalo,21,
667,14,Nov 23 2002,Sat,(23) Boise State,44,@,Nevada,7,
668,14,Nov 23 2002,Sat,Boston College,36,@,Temple,14,
669,14,Nov 23 2002,Sat,Bowling Green State,63,,Eastern Michigan,21,
670,14,Nov 23 2002,Sat,California,30,,Stanford,7,
671,14,Nov 23 2002,Sat,Central Florida,48,@,Miami (OH),31,
672,14,Nov 23 2002,Sat,Clemson,27,,South Carolina,20,
673,14,Nov 23 2002,Sat,(20) Colorado State,22,,New Mexico,14,
674,14,Nov 23 2002,Sat,Connecticut,37,@,Iowa State,20,
675,14,Nov 23 2002,Sat,East Carolina,31,,(22) Texas Christian,28,
676,14,Nov 23 2002,Sat,Fresno State,19,@,San Jose State,16,
677,14,Nov 23 2002,Sat,Hawaii,20,,Cincinnati,19,
678,14,Nov 23 2002,Sat,Illinois,31,@,Northwestern,24,
679,14,Nov 23 2002,Sat,(10) Kansas State,38,@,Missouri,0,
680,14,Nov 23 2002,Sat,(21) Louisiana State,14,,Mississippi,13,
681,14,Nov 23 2002,Sat,Louisiana Tech,38,,Texas-El Paso,24,
682,14,Nov 23 2002,Sat,Louisiana-Monroe,34,,Louisiana,10,
683,14,Nov 23 2002,Sat,Louisville,41,,Alabama-Birmingham,21,
684,14,Nov 23 2002,Sat,Marshall,24,@,Ohio,21,
685,14,Nov 23 2002,Sat,Memphis,38,,Army,10,
686,14,Nov 23 2002,Sat,New Mexico State,35,@,Idaho,31,
687,14,Nov 23 2002,Sat,North Carolina,23,@,Duke,21,
688,14,Nov 23 2002,Sat,North Carolina State,17,,(14) Florida State,7,
689,14,Nov 23 2002,Sat,North Texas,30,@,Middle Tennessee State,20,
690,14,Nov 23 2002,Sat,(8) Notre Dame,42,,Rutgers,0,
691,14,Nov 23 2002,Sat,(2) Ohio State,14,,(12) Michigan,9,
692,14,Nov 23 2002,Sat,(4) Oklahoma,60,,(24) Texas Tech,15,
693,14,Nov 23 2002,Sat,Oklahoma State,63,,Baylor,28,
694,14,Nov 23 2002,Sat,Oregon State,45,,Oregon,24,
695,14,Nov 23 2002,Sat,(15) Penn State,61,,Michigan State,7,
696,14,Nov 23 2002,Sat,Purdue,34,,Indiana,10,
697,14,Nov 23 2002,Sat,San Diego State,38,@,Air Force,34,
698,14,Nov 23 2002,Sat,South Florida,32,@,Houston,14,
699,14,Nov 23 2002,Sat,(7) Southern California,52,@,(25) UCLA,21,
700,14,Nov 23 2002,Sat,Southern Methodist,24,,Tulsa,21,
701,14,Nov 23 2002,Sat,Tennessee,24,@,Vanderbilt,0,
702,14,Nov 23 2002,Sat,Toledo,33,@,Northern Illinois,30,
703,14,Nov 23 2002,Sat,Tulane,31,,Southern Mississippi,10,
704,14,Nov 23 2002,Sat,Utah,13,,Brigham Young,6,
705,14,Nov 23 2002,Sat,Virginia,48,,(18) Maryland,13,
706,14,Nov 23 2002,Sat,Wake Forest,30,,Navy,27,
707,14,Nov 23 2002,Sat,Washington,29,@,(3) Washington State,26,
708,14,Nov 23 2002,Sat,Western Michigan,35,@,Central Michigan,10,
709,14,Nov 23 2002,Sat,Wisconsin,49,,Minnesota,31,
710,15,Nov 28 2002,Thu,Mississippi,24,,Mississippi State,12,
711,15,Nov 29 2002,Fri,Arizona State,34,@,Arizona,20,
712,15,Nov 29 2002,Fri,Arkansas,21,,(18) Louisiana State,20,
713,15,Nov 29 2002,Fri,(13) Colorado,28,@,Nebraska,13,
714,15,Nov 29 2002,Fri,(10) Texas,50,,Texas A&M,20,
715,15,Nov 30 2002,Sat,(14) Alabama,21,@,Hawaii,16,
716,15,Nov 30 2002,Sat,Boston College,44,,Rutgers,14,
717,15,Nov 30 2002,Sat,Central Florida,42,,Ohio,32,
718,15,Nov 30 2002,Sat,Cincinnati,31,,Alabama-Birmingham,23,
719,15,Nov 30 2002,Sat,(23) Florida State,31,,(15) Florida,14,
720,15,Nov 30 2002,Sat,(5) Georgia,51,,Georgia Tech,7,
721,15,Nov 30 2002,Sat,Houston,27,,Louisville,10,
722,15,Nov 30 2002,Sat,Marshall,38,,Ball State,14,
723,15,Nov 30 2002,Sat,(25) Maryland,32,,Wake Forest,14,
724,15,Nov 30 2002,Sat,(1) Miami (FL),49,@,Syracuse,7,
725,15,Nov 30 2002,Sat,Middle Tennessee State,45,,Utah State,28,
726,15,Nov 30 2002,Sat,Nevada-Las Vegas,36,@,(16) Colorado State,33,
727,15,Nov 30 2002,Sat,New Mexico,49,,Wyoming,20,
728,15,Nov 30 2002,Sat,Oklahoma State,38,,(3) Oklahoma,28,
729,15,Nov 30 2002,Sat,(6) Southern California,44,,(7) Notre Dame,13,
730,15,Nov 30 2002,Sat,Southern Mississippi,24,,East Carolina,7,
731,15,Nov 30 2002,Sat,Tennessee,24,,Kentucky,0,
732,15,Nov 30 2002,Sat,Texas Christian,27,,Memphis,20,
733,15,Nov 30 2002,Sat,Toledo,42,,Bowling Green State,24,
734,15,Nov 30 2002,Sat,(22) Virginia Tech,21,,Virginia,9,
735,15,Nov 30 2002,Sat,(24) West Virginia,24,@,(17) Pittsburgh,17,
736,16,Dec 5 2002,Thu,Fresno State,45,@,Louisiana Tech,13,
737,16,Dec 6 2002,Fri,Cincinnati,42,@,East Carolina,26,
738,16,Dec 7 2002,Sat,(4) Georgia,30,,(22) Arkansas,3,SEC Championship (Atlanta GA)
739,16,Dec 7 2002,Sat,Hawaii,41,,San Diego State,40,
740,16,Dec 7 2002,Sat,Marshall,49,,Toledo,45,MAC Championship (Huntington WV)
741,16,Dec 7 2002,Sat,(1) Miami (FL),56,,(18) Virginia Tech,45,
742,16,Dec 7 2002,Sat,Navy,58,@,Army,12,
743,16,Dec 7 2002,Sat,(8) Oklahoma,29,,(12) Colorado,7,Big 12 Championship (Houston TX)
744,16,Dec 7 2002,Sat,(7) Washington State,48,@,UCLA,27,
745,17,Dec 17 2002,Tue,North Texas,24,,Cincinnati,19,New Orleans Bowl (New Orleans LA)
746,17,Dec 18 2002,Wed,Marshall,38,,Louisville,15,GMAC Bowl (Mobile AL)
747,17,Dec 23 2002,Mon,Texas Tech,55,,Clemson,15,Tangerine Bowl II (Orlando FL)
748,18,Dec 25 2002,Wed,Tulane,36,@,Hawaii,28,Hawaii Bowl (Honolulu HI)
749,18,Dec 25 2002,Wed,UCLA,27,,New Mexico,13,Las Vegas Bowl (Las Vegas NV)
750,18,Dec 26 2002,Thu,Boston College,51,,Toledo,25,Motor City Bowl (Detroit MI)
751,18,Dec 26 2002,Thu,(24) Pittsburgh,38,,Oregon State,13,Insight Bowl (Phoenix AZ)
752,18,Dec 27 2002,Fri,(6) Kansas State,34,,Arizona State,27,Holiday Bowl (San Diego CA)
753,18,Dec 27 2002,Fri,Mississippi,27,,Nebraska,23,Independence Bowl (Shreveport LA)
754,18,Dec 27 2002,Fri,Oklahoma State,33,,Southern Mississippi,23,Houston Bowl (Houston TX)
