Names,Elo
Allen Central,1406.81604343316
Ballard Memorial,1362.09126328665
Beechwood,1693.33558435805
Bellevue,1540.03609190724
Beth Haven,1469.1227849276
Bethlehem,1510.63249019031
Betsy Layne,1334.97233671329
Bishop Brossart,1380.33163666778
Bracken County,1313.88580113653
Campbellsville,1513.68939638506
Caverna,1359.59486166842
Clinton County,1358.31952874448
Crittenden County,1486.39221558957
Cumberland,1552.60443624412
Dayton,1546.12469935417
Eminence,1469.61901094506
Evarts,1454.81540766936
Fairview,1493.57925294765
Frankfort,1627.53611843235
Fulton City,1551.53696070873
Fulton County,1399.42297985259
Gallatin County,1504.66641077081
Harlan,1430.28539218902
Hazard,1656.22125385347
Holy Cross (Louisville),1553.51527277375
Jenkins,1475.57629095001
Kentucky Country Day,1474.77397227392
Lexington Christian,1642.99703556308
Ludlow,1416.54330837766
Lynn Camp,1479.53042427412
Mayfield,1604.13556429933
Nicholas County,1449.42900934691
Paintsville,1503.67621474068
Paris,1429.64873518884
Phelps,1333.37306585689
Pikeville,1584.91930595873
Pineville,1432.2294537132
Raceland,1565.77470621399
South Floyd,1419.28255118011
Trimble County,1513.89453244172
Williamsburg,1515.06384500253
Bardstown,1577.5626052818
Bath County,1520.89682516461
Caldwell County,1560.78612257479
Carroll County,1416.13740108015
Christian Academy-Louisville,1515.81709124386
Corbin,1656.3458249304
Danville,1627.02689880497
DeSales,1559.90905300227
Fort Campbell,1698.47305287752
Fort Knox,1343.40736074156
Glasgow,1572.75864367045
Green County,1619.74057774664
Hancock County,1455.09051264788
Heath,1466.40217892414
Holy Cross (Covington),1542.07609677364
Knott County Central,1382.22048889077
Leslie County,1437.15539768702
Lloyd Memorial,1469.39100573125
Metcalfe County,1620.83410865762
Middlesboro,1601.46756624422
Monroe County,1448.80507810916
Morgan County,1377.51262405578
Murray,1480.62743947187
Newport,1439.86150958955
Newport Central Catholic,1704.00786952155
Owen County,1345.76394501405
Owensboro Catholic,1557.58016126226
Prestonsburg,1578.80788671023
Reidland,1348.44603158921
Shelby Valley,1523.71477832671
Todd County Central,1366.62558524789
Trigg County,1585.08336735016
Washington County,1477.97288291326
Belfry,1713.36094299501
Breathitt County,1669.86594227999
Russell,1670.88639044746
Russellville,1580.02491784636
Central,1663.37745056207
