Names,Elo
Allen Central,1463.3860721318
Ballard Memorial,1519.85618582991
Beechwood,1633.23460258762
Bellevue,1491.50461199155
Berea,1386.44067180396
Bethlehem,1495.32026353303
Betsy Layne,1458.92325455619
Bishop Brossart,1461.78268464587
Bracken County,1329.38054145457
Campbellsville,1468.1010261225
Caverna,1410.86052272936
Clinton County,1322.61718814915
Crittenden County,1533.79437962857
Dayton,1342.84093597522
Eminence,1449.06765714247
Fairview,1603.3473549842
Frankfort,1566.22943068823
Fulton City,1371.05350397684
Fulton County,1391.95272752668
Gallatin County,1385.466619413
Harlan,1493.18325281521
Hazard,1678.44915861667
Holy Cross (Louisville),1605.79123543738
Jenkins,1332.89602222518
Kentucky Country Day,1461.52855994491
Lexington Christian,1660.39640858816
Ludlow,1405.53807111743
Lynn Camp,1429.42234150125
Mayfield,1722.3763854889
Nicholas County,1480.07166474697
Paintsville,1426.79596705917
Paris,1347.85551749111
Phelps,1363.34201907257
Pikeville,1544.01777303419
Pineville,1515.16366570136
Raceland,1558.32705111836
South Floyd,1351.04098039978
Trimble County,1366.62868655557
Walton-Verona,1510.93199127112
Williamsburg,1520.06763237049
Bardstown,1441.0958193037
Bath County,1375.48635273199
Caldwell County,1559.74887400206
Carroll County,1495.58596590599
Christian Academy-Louisville,1560.52148688674
Corbin,1647.69624640795
Danville,1619.41122969011
DeSales,1570.21161817657
Fort Campbell,1608.66696781204
Fort Knox,1448.41348867719
Glasgow,1537.64716724168
Green County,1597.82082374247
Hancock County,1530.52333205464
Heath,1381.65615605253
Holy Cross (Covington),1573.75522402283
Knott County Central,1330.00825151797
Leslie County,1434.39408516149
Lloyd Memorial,1423.43780123051
Metcalfe County,1373.04389899325
Middlesboro,1504.71689803516
Monroe County,1565.44326320358
Morgan County,1427.31562394537
Murray,1660.47963395562
Newport,1452.07178487621
Newport Central Catholic,1680.63734518823
Owen County,1400.21410910238
Owensboro Catholic,1647.40394252071
Prestonsburg,1621.38937648651
Reidland,1470.05077864825
Shelby Valley,1449.0529448538
Todd County Central,1423.69946991423
Trigg County,1509.57744290837
Washington County,1556.3937731823
Adair County,1357.20203296387
Belfry,1643.58752958699
Breathitt County,1596.97333062685
Butler County,1421.23763396368
Casey County,1505.483876135
Central,1616.21411448503
East Ridge,1449.08539467734
Edmonson County,1513.37757198472
Elizabethtown,1478.92316060231
Estill County,1506.47448972299
Fleming County,1426.06498771264
Garrard County,1477.10611632824
Hart County,1423.24781071805
Henry County,1530.48808486399
Jackson County,1308.28047786511
Lewis County,1424.53854326232
Magoffin County,1430.54988795953
Mason County,1630.36733029826
McLean County,1356.70264389404
Moore,1432.13286422987
North Oldham,1515.18704510595
Paducah Tilghman,1632.39720247046
Pike County Central,1582.79064671989
Powell County,1447.93776744051
Russell,1559.49712670771
Russellville,1578.1033729626
Shawnee,1413.92699922584
Sheldon Clark,1570.65451747431
Somerset,1665.73018901424
Spencer County,1369.22939039256
Taylor County,1394.46803185482
Union County,1578.64081027394
Wayne County,1482.82532913043
Webster County,1391.59480622326
West Carter,1521.54256201662
Western Hills,1447.81482565899
Allen County-Scottsville,1698.33392956316
Atherton,1305.77667585578
Bell County,1718.92770512665
Bourbon County,1467.15928335218
Boyd County,1403.5681343337
Boyle County,1791.24281184685
Breckinridge County,1386.31708940109
Bullitt East,1487.30321969928
Calloway County,1440.22734284011
Collins,1609.15335699714
East Carter,1365.27984734698
East Jessamine,1569.08647784407
Fairdale,1536.7092690006
Franklin County,1529.28180907433
Franklin-Simpson,1595.83424342074
Greenup County,1489.27741966169
Harrison County,1482.74153077423
Holmes,1583.99705991002
Hopkins County Central,1456.58376016359
Knox Central,1623.60635975939
LaRue County,1509.97267874916
Lawrence County,1575.08583360749
Lexington Catholic,1630.17446921714
Logan County,1407.56919828935
Lone Oak,1659.15749050474
Madison Southern,1371.79398994025
Marion County,1527.7533077977
McCreary Central,1429.5752610248
North Bullitt,1554.96355697626
Pendleton County,1424.09387480696
Rockcastle County,1486.58257505697
Rowan County,1589.54287428724
Russell County,1536.67842124475
Shelby County,1455.5413294606
Valley,1445.00579735177
Warren East,1419.20518901317
West Jessamine,1570.09358297784
Western,1613.41651388739
Anderson County,1600.69160200876
Ashland Blazer,1575.98219472393
Barren County,1430.83484335781
Bowling Green,1646.43000589194
Bullitt Central,1530.73876890291
Christian County,1704.78260335477
Clay County,1575.77444072591
Covington Catholic,1600.84903189977
Dixie Heights,1579.29857188648
Doss,1533.0877620787
