Names,Elo
Danville,1425.63672459037
Somerset,1526.44968659155
Bardstown,1456.84179769801
Holy Cross (Louisville),1549.08999010285
Campbellsville,1542.32028886787
Trimble County,1412.42862915021
Harrodsburg,1514.12146087418
Christian Academy-Louisville,1526.79623133056
Frankfort,1601.43835704182
Carroll County,1532.21305076614
Metcalfe County,1387.60866958828
Beechwood,1607.91084530433
Bellevue,1554.57977322064
Nicholas County,1505.40751693769
Newport Central Catholic,1597.02257919543
Paris,1511.57916023256
Berea,1386.63305812998
Dayton,1537.37161609185
Fairview,1538.67997982091
Holy Cross (Covington),1588.09966386222
Raceland,1523.81488571411
Ludlow,1688.88830500516
Mayfield,1582.05847308383
Trigg County,1602.9574925967
Murray,1566.48679276538
Ballard Memorial,1436.98527239297
Hancock County,1500.19169173238
Crittenden County,1525.05089427233
Russellville,1371.98651569796
Fulton City,1545.56044713981
Todd County Central,1534.19969827273
Fulton County,1435.97457132006
Pikeville,1510.24604660594
Hazard,1443.65769672365
Paintsville,1491.75605507878
Fleming-Neon,1483.31522682285
Pineville,1498.052036801
Harlan,1455.25592366634
Evarts,1502.30133145181
Cumberland,1417.67205447179
South Floyd,1491.06844023061
Williamsburg,1442.47323649064
Phelps,1613.20414641527
Lynn Camp,1519.43292917167
Elkhorn City,1490.9830744696
Boyle County,1463.78955872934
Lexington Catholic,1670.90041708891
Mason County,1539.13458425123
Russell,1460.9499539006
Mercer County,1453.68697290746
Lloyd Memorial,1487.17103301002
Fleming County,1460.58631593005
West Carter,1522.08414558178
West Jessamine,1395.25816896633
Henry County,1583.97692843532
Newport,1540.84756917681
Garrard County,1455.66255890017
Owen County,1493.67588754694
Bath County,1400.01244738728
Glasgow,1429.34626954651
Reidland,1501.63070955123
Caldwell County,1485.81473903336
Webster County,1466.85402057986
Monroe County,1446.94847454513
Muhlenberg South,1505.94528893706
Edmonson County,1554.80759581403
McLean County,1405.17758784479
Hart County,1430.18544274897
Owensboro Catholic,1424.51579761206
Heath,1530.64407306824
Fort Campbell,1515.30085021512
Butler County,1437.82291767601
Green County,1400.00650127644
Corbin,1431.71823738057
LaRue County,1489.00672832832
Moore,1628.66868117956
Russell County,1452.10260806832
Washington County,1513.57350247284
Casey County,1461.59452731103
Elizabethtown,1631.89557584541
Shawnee,1540.19074183736
Wayne County,1434.30371825598
DeSales,1538.64871779383
