Names,Massey
Adair County,6.13461771881046
Allen Central,-34.2011206105632
Allen County-Scottsville,-5.16395446951603
Anderson County,14.8093829554166
Apollo,-15.323813443415
Ashland Blazer,17.3401066650995
Atherton,-32.3275372609786
Ballard,28.3278701653263
Ballard Memorial,0.658206469605968
Bardstown,21.4029220906498
Barren County,-12.2932571744851
Bath County,-28.9187132186708
Beechwood,27.1921496188418
Belfry,28.1833820792862
Bell County,20.2043653855863
Bellevue,-6.51284822793564
Berea,-34.5010431064745
Bethlehem,-9.30870825146885
Betsy Layne,-17.4643347182987
Bishop Brossart,-36.8579782188973
Boone County,7.23162737042784
Bourbon County,16.2525920169472
Bowling Green,36.3882382937249
Boyd County,-6.63571830254077
Boyle County,27.5728817943794
Bracken County,-65.9769384688508
Breathitt County,-22.0890600180711
Breckinridge County,-32.7763390312265
Bryan Station,31.4950393678365
Bullitt Central,15.5792681731786
Bullitt East,17.3471840285881
Butler,17.244265886717
Butler County,0.604996332171176
Caldwell County,27.5594663542188
Calloway County,-12.7217444471442
Campbell County,18.5086437960537
Campbellsville,-1.03151852224245
Carroll County,-36.8822411184135
Casey County,-6.50033322811417
Caverna,-25.647188954699
Central,21.1932446693066
Central Hardin,31.4428048277715
Christian Academy-Louisville,32.166408599635
Christian County,13.4710781025607
Clay County,-24.3754182336528
Clinton County,-44.2105870589924
Collins,5.68217380254825
Conner,3.41481593777061
Cooper,24.461293493931
Corbin,24.6616418641563
Covington Catholic,32.1613165524389
Crittenden County,-25.5231661367273
Danville,12.1963305924856
Daviess County,4.82984594172893
Dayton,-43.2481970636343
DeSales,30.8146118167682
Dixie Heights,41.7082771769067
Doss,4.11324066248326
DuPont Manual,45.0644706031642
East Carter,-34.2412356212025
East Jessamine,-3.36390568089803
East Ridge,-21.9373953691235
Eastern,-5.554929772885
Edmonson County,-9.6274030779093
Elizabethtown,14.7816635343815
Eminence,-52.6224676942973
Estill County,8.8933982728379
Fairdale,4.90551415575445
Fairview,-2.16985921037254
Fern Creek,14.8146368426393
Fleming County,8.77690967958663
