Names,Elo
Allen Central,1537.43359573366
Ballard Memorial,1464.58191737169
Beechwood,1625.16779950296
Bellevue,1573.44929448926
Berea,1482.9534732562
Bethlehem,1446.39152372131
Betsy Layne,1359.6572333903
Bishop Brossart,1441.95255224103
Bracken County,1299.47956312779
Campbellsville,1519.30834649862
Caverna,1355.5143499374
Clinton County,1374.10380247499
Crittenden County,1576.96865904337
Dayton,1386.62173903825
Eminence,1513.36120958645
Fairview,1554.2374956304
Frankfort,1567.34430867349
Fulton City,1417.98391617853
Fulton County,1357.86589901107
Gallatin County,1438.19176291384
Harlan,1496.79155656309
Hazard,1582.25040408075
Holy Cross (Louisville),1498.21998688092
Jenkins,1341.11857738311
Kentucky Country Day,1411.98641879783
Lexington Christian,1710.76017088117
Ludlow,1465.6386895058
Lynn Camp,1460.49798446853
Mayfield,1635.30754197889
Nicholas County,1435.23716843059
Paintsville,1443.67005742097
Paris,1365.38445101326
Phelps,1406.46313144668
Pikeville,1514.25130423313
Pineville,1425.43285818673
Raceland,1592.56062857718
South Floyd,1330.70326462316
Trimble County,1415.19186586286
Walton-Verona,1409.77631521707
Williamsburg,1513.31195454417
Bardstown,1465.42759921243
Bath County,1418.12105855901
Caldwell County,1515.62482022387
Carroll County,1470.24770195736
Christian Academy-Louisville,1567.23231780683
Corbin,1632.00054233326
Danville,1534.28105094532
DeSales,1643.97046792646
Fort Campbell,1731.34858373715
Fort Knox,1382.39744046003
Glasgow,1467.57277970024
Green County,1598.46660124735
Hancock County,1506.43827585871
Heath,1446.88590943822
Holy Cross (Covington),1540.48482649167
Knott County Central,1358.58463523913
Leslie County,1405.31801018714
Lloyd Memorial,1473.39326172387
Metcalfe County,1445.61651961464
Middlesboro,1488.56030368006
Monroe County,1610.61448002245
Morgan County,1371.72204169086
Murray,1635.66531589661
Newport,1400.75045317616
Newport Central Catholic,1611.38658287749
Owen County,1398.44782758542
Owensboro Catholic,1479.59476949131
Prestonsburg,1675.25852655337
Reidland,1422.94717533109
Shelby Valley,1526.6257547986
Todd County Central,1333.64788450607
Trigg County,1567.22805179566
Washington County,1441.40218055847
Adair County,1415.45362279757
Belfry,1629.49556449743
Breathitt County,1590.87768802437
Butler County,1477.0694591951
Casey County,1393.32618797504
Central,1612.86127112096
East Ridge,1396.07312342882
Edmonson County,1511.41942227307
Elizabethtown,1504.81526253008
Estill County,1557.55413239219
Fleming County,1488.39914385696
Garrard County,1454.08145131817
Hart County,1395.13655221692
Henry County,1575.36877699876
Jackson County,1321.32448390965
Lewis County,1433.3318663984
Magoffin County,1445.8464097177
Mason County,1628.11795756637
McLean County,1465.54869392694
Moore,1397.7691928564
North Oldham,1475.45318434786
Paducah Tilghman,1600.14926170553
Pike County Central,1541.88722466294
Powell County,1381.86057329999
Russell,1542.74652000208
Russellville,1555.84418216628
Shawnee,1484.85112080363
Sheldon Clark,1605.69010116191
Somerset,1646.26991428318
Spencer County,1440.19743257573
Taylor County,1474.69265353734
Union County,1559.68530849101
Wayne County,1487.13739338302
Webster County,1332.43087400457
West Carter,1467.70626892827
Western Hills,1557.7020260562
Allen County-Scottsville,1641.62381825589
Atherton,1347.43068284504
Bell County,1712.29304831742
Bourbon County,1463.71391209278
Boyd County,1454.62501576506
Boyle County,1769.51482733867
Breckinridge County,1389.82004618527
Bullitt East,1505.2635518545
Calloway County,1485.62727780402
East Carter,1366.04072402549
East Jessamine,1471.24307300943
Fairdale,1532.19999943281
Franklin County,1430.50678482455
Franklin-Simpson,1615.26710474407
Greenup County,1444.77350954263
Harrison County,1507.2735933468
Holmes,1572.41517575684
Hopkins County Central,1493.68271966067
Knox Central,1565.52161371165
LaRue County,1534.30139898262
Lawrence County,1586.91135688836
Lexington Catholic,1633.95664903573
Logan County,1481.60304212806
Lone Oak,1704.71068232429
Madison Southern,1373.48493243135
Marion County,1641.16357235426
McCreary Central,1505.70796135461
North Bullitt,1436.77601026428
Pendleton County,1494.89367357778
Rockcastle County,1538.05232146876
Rowan County,1504.11680387146
Russell County,1495.76441185605
Valley,1484.31794343896
Warren East,1417.8132641534
West Jessamine,1556.8196133578
Western,1543.47854948733
Anderson County,1582.86146363845
Ashland Blazer,1602.32793258491
Barren County,1438.79348931838
Bowling Green,1680.11185366624
Bullitt Central,1562.39288049918
Christian County,1660.55205710051
Clay County,1513.13920985682
Covington Catholic,1597.19390844296
Dixie Heights,1551.77769335018
Doss,1543.37976609438
Grant County,1447.46133963946
Grayson County,1594.40325562333
Harlan County,1583.38678072712
Highlands,1787.15633722554
Hopkinsville,1496.31000836229
Iroquois,1332.7971270295
Jeffersontown,1512.04254178112
John Hardin,1709.99817269429
Johnson Central,1664.21172772273
Letcher County Central,1624.30437908163
Lincoln County,1426.99455627612
Madisonville-North Hopkins,1526.81687060271
Mercer County,1448.52999148971
Montgomery County,1459.97920147523
North Laurel,1488.46510153624
Ohio County,1361.76221410922
Oldham County,1583.51835551999
Owensboro,1658.85917556217
Perry County Central,1532.52818059064
Pulaski County,1631.40134832721
Scott,1457.17500986854
South Laurel,1493.74642046066
South Oldham,1425.06062391799
Southwestern,1563.23905825647
Waggener,1397.3857351537
Warren Central,1593.37254130738
Whitley County,1604.09490424599
Woodford County,1493.42341730802
Apollo,1520.51822541267
Ballard,1627.35393126732
Boone County,1569.96017801879
Bryan Station,1595.604336445
Butler,1510.32615262214
Campbell County,1496.83172801919
Central Hardin,1511.3627876992
Conner,1580.26940260255
Cooper,1451.4056006262
Daviess County,1527.17055660737
DuPont Manual,1610.56165681156
Eastern,1527.66223252823
Fern Creek,1600.65235272516
George Rogers Clark,1593.05202917727
Graves County,1557.64212837058
Greenwood,1609.99308415226
Henderson County,1611.75460847256
Henry Clay,1646.54603715879
Lafayette,1574.14887393899
Madison Central,1462.58891642111
Male,1668.64570123186
Marshall County,1445.79149699589
Meade County,1565.54461037605
Muhlenberg County,1457.78606434957
Nelson County,1532.15530512718
North Hardin,1443.33119457692
Paul Laurence Dunbar,1436.85543104211
Pleasure Ridge Park,1517.76361203585
Ryle,1622.5781722854
Scott County,1649.73511557361
Seneca,1514.22872674842
Shelby County,1606.28506900858
Simon Kenton,1683.49124198004
Southern,1394.5930792331
St. Xavier,1799.1403210719
Tates Creek,1511.03525139249
Trinity (Louisville),1744.38328716004
