Names,Elo
Danville,1434.03458540983
Holy Cross (Louisville),1430.38300705729
Somerset,1514.11911257392
Green County,1405.22378933682
Christian Academy-Louisville,1586.88885748085
Harrodsburg,1570.26550364561
Fort Knox,1419.9542369153
Trimble County,1541.50972990858
Campbellsville,1587.07483227175
Frankfort,1695.5753252196
Metcalfe County,1495.12128396143
Newport Central Catholic,1405.47909349812
Paris,1570.16253170286
Beechwood,1571.29702625851
Nicholas County,1570.9457440424
Bellevue,1528.44266503891
Berea,1505.62750840734
Raceland,1374.38602938174
Holy Cross (Covington),1529.821581068
Lexington Christian,1471.20335473709
Fairview,1597.89534760881
Dayton,1503.49918875191
Ludlow,1696.00132271664
Ballard Memorial,1538.6467317135
Crittenden County,1430.64263869263
Murray,1435.94774304101
Mayfield,1386.58121394149
Hancock County,1588.82712701881
Fulton City,1501.39350888095
Russellville,1445.00825545118
Fulton County,1454.15250636018
McLean County,1474.94832301043
Fleming-Neon,1503.34248830297
Paintsville,1465.06571785827
Hazard,1488.70160057121
Middlesboro,1436.184546365
Cumberland,1477.95072966074
Lynn Camp,1595.0529533622
Pikeville,1463.4625504734
Harlan,1541.96874961724
Evarts,1469.56505090135
South Floyd,1501.46330471985
Phelps,1432.06205188408
Williamsburg,1605.18569599737
Pineville,1579.90044889031
Elkhorn City,1569.54552227812
Allen Central,1513.6625943164
Jenkins,1675.15030177721
Bardstown,1485.02198264679
Corbin,1401.62914294843
LaRue County,1435.70212433166
Russell County,1525.79216922293
Moore,1464.95038883762
Washington County,1589.62745154308
Western,1512.04629471574
Taylor County,1481.27042753019
Elizabethtown,1453.62287481447
DeSales,1459.07112589719
Adair County,1495.53264741908
Wayne County,1456.36439229726
Casey County,1426.44748921566
Shawnee,1470.62493787834
Prestonsburg,1551.40637783873
Leslie County,1457.87219262508
Belfry,1460.88929043398
Breathitt County,1621.52095884072
Madison Southern,1604.03822187417
Pike County Central,1434.67947349168
Whitesburg,1484.23967859859
Powell County,1466.71587328558
Estill County,1439.07131863704
Shelby Valley,1570.69111311087
Morgan County,1478.68241454047
Betsy Layne,1412.45465347144
Glasgow,1534.68134463984
Trigg County,1504.79468091347
Webster County,1616.19594981068
Muhlenberg South,1442.27068102973
Owensboro Catholic,1437.0551424312
Monroe County,1434.31733677052
Reidland,1563.90536665767
Heath,1490.5376124691
Butler County,1422.90475600887
Edmonson County,1496.9974803681
Hart County,1494.86528169907
Caldwell County,1559.38369543892
Fort Campbell,1564.75382955812
Todd County Central,1431.22852573163
Mason County,1575.61354672067
Fleming County,1501.40593075879
Mercer County,1573.61113341812
Lloyd Memorial,1603.82729377635
Garrard County,1470.49106009678
Russell,1581.65592550264
East Carter,1543.47077631569
Henry County,1458.98849597868
Carroll County,1609.35418757173
West Carter,1526.39193499814
Lewis County,1633.07610136698
Owen County,1422.64375784975
Newport,1439.69076261975
Bath County,1448.03057474478
Boyle County,1438.34266108395
Bullitt East,1412.63702833662
Fairdale,1485.23940114171
Central,1605.83474836127
West Jessamine,1473.41811494708
North Bullitt,1595.09170491021
Pulaski County,1565.35897829369
East Jessamine,1477.74486109605
Doss,1529.0972936051
Lincoln County,1428.99634296968
Waggener,1456.88493268129
Marion County,1576.08719280826
Breckinridge County,1407.42066068266
Valley,1397.30325748768
McCreary Central,1395.28704722109
Rockcastle County,1526.02826796259
Lawrence County,1475.25297544975
Bell County,1493.45024569305
Ashland Blazer,1399.9212650711
Rowan County,1379.23055660637
Greenup County,1645.78228908063
Boyd County,1435.13543748115
Knox Central,1553.08600399316
Sheldon Clark,1626.84067905101
Perry County Central,1586.73649639571
Cawood,1381.1604554895
Johnson Central,1397.93308423534
Knott County Central,1619.06737347794
Magoffin County,1562.10337708857
Hopkinsville,1435.31354236571
Bowling Green,1569.05141882801
Franklin-Simpson,1513.98356411525
Paducah Tilghman,1483.39097115422
Warren Central,1548.43430563165
