Names,Elo
Boyle County,1729.91459601907
Highlands,1740.41748966868
Bryan Station,1676.4264030087
Beechwood,1692.4965072066
Bellevue,1615.21668212564
Trinity (Louisville),1643.85854860846
Lexington Catholic,1665.68505424937
Henry Clay,1625.72287258748
Dixie Heights,1613.49328187983
Newport,1602.56469604991
Nicholas County,1551.48183125058
Franklin County,1565.83802693038
Mason County,1571.93538722646
Berea,1524.63475529184
Russell,1579.28628635743
Harrison County,1583.39318309392
Fern Creek,1578.17027516079
Holmes,1528.4269431748
Raceland,1552.27037884624
Garrard County,1548.4156053206
West Jessamine,1521.54080057194
Ryle,1538.24144967934
Mercer County,1540.44205056783
Ballard,1546.27428190099
Bourbon County,1529.95370360514
Anderson County,1515.00496127452
Ludlow,1526.27873452112
Boone County,1520.4370711726
Fleming County,1488.01408688972
Conner,1480.95271386277
Scott County,1506.2972773795
Bath County,1470.2714019394
Southern,1451.53582436665
Covington Catholic,1510.85380364722
Newport Central Catholic,1482.71166608385
Grant County,1443.61265064019
Western Hills,1447.65398464778
Simon Kenton,1462.21725997382
Seneca,1456.81420871743
Henry County,1481.65560160707
West Carter,1428.22916213814
Eastern,1475.03516992433
Holy Cross (Covington),1400.27214731038
Scott,1411.66979702774
Dayton,1450.81582340579
Campbell County,1454.42629191938
Montgomery County,1451.43705275257
Paris,1432.21898729042
Jeffersontown,1378.78970820077
Lloyd Memorial,1405.05956291912
Millersburg Military,1371.41117515425
Owen County,1401.21682181769
Fairview,1439.18976213048
Owensboro,1669.75428789167
Hopkinsville,1636.50540669908
Hancock County,1655.54323173251
Franklin-Simpson,1651.52901877255
Glasgow,1629.13318209672
Crittenden County,1617.1268153256
Mayfield,1631.95475994883
Calloway County,1557.12264430396
Hopkins County Central,1551.05222250287
Murray,1563.61139559
Webster County,1548.12485829519
Bowling Green,1601.89491249526
Daviess County,1527.89145125841
Owensboro Catholic,1581.01737998422
Greenwood,1531.42496298712
Union County,1561.04287457331
Graves County,1518.72367103479
McLean County,1472.87730681592
Muhlenberg South,1509.7332382436
Marshall County,1581.87580735621
Apollo,1535.42238209862
Russellville,1517.39158640585
Monroe County,1494.66003840618
Madisonville-North Hopkins,1532.30024189483
Ballard Memorial,1481.16836585213
Warren Central,1521.60717791339
Allen County-Scottsville,1485.59395072003
Todd County Central,1472.20102342658
Heath,1462.95416862443
Paducah Tilghman,1495.54527826158
Ohio County,1403.15210699278
Muhlenberg North,1482.78601825363
Trigg County,1430.28542212438
Barren County,1452.20909038517
Fulton County,1472.980639996
Hart County,1405.70769482351
Grayson County,1400.69901152156
Christian County,1447.9970197804
Caldwell County,1477.91406461218
Reidland,1385.47386356768
Lone Oak,1420.3616727804
Edmonson County,1448.61086314595
Fulton City,1383.26761126127
Logan County,1456.21734205472
Butler County,1392.00978657202
Henderson County,1451.04359415528
Fort Campbell,1367.51494267417
Warren East,1361.54973524226
St. Xavier,1734.74812363557
Male,1679.35478564293
Taylor County,1621.4051234645
Nelson County,1658.42109678469
LaRue County,1613.91142651981
Campbellsville,1631.57580824589
Somerset,1585.96201033884
Southwestern,1591.97807963432
Bardstown,1582.18868014879
Harrodsburg,1617.34723824726
Lincoln County,1564.11941388479
Corbin,1600.19542205814
Bullitt East,1599.76951694643
Oldham County,1606.3313841621
Waggener,1577.55705302355
Pleasure Ridge Park,1605.29494984769
Moore,1506.9739428169
Central Hardin,1561.53622453597
Washington County,1522.24277412456
North Hardin,1559.76020040191
Breckinridge County,1489.10609580046
Carroll County,1514.78831283886
Danville,1588.20656733458
Fairdale,1535.61308351205
East Jessamine,1499.9130736849
Green County,1504.37225419664
DuPont Manual,1522.77335828796
Central,1514.44087478266
Wayne County,1520.3934012933
Meade County,1502.78650223696
DeSales,1498.57465400552
Elizabethtown,1479.29912358349
Frankfort,1473.35250982356
Trimble County,1484.81002329651
Casey County,1456.82065690597
McCreary Central,1428.20025193383
Russell County,1480.63433199775
Butler,1511.4817635154
Marion County,1458.39984554592
Valley,1453.52256859939
Shelby County,1461.04470278298
Holy Cross (Louisville),1474.15892477557
Atherton,1401.8745474216
South Oldham,1467.54452201964
Pulaski County,1434.01485950961
Fort Knox,1414.94026937869
Madison Southern,1373.35195529428
North Bullitt,1370.75031378921
Bullitt Central,1415.60490040873
Western,1365.71686611197
Adair County,1374.90791208972
Shawnee,1346.94226757432
Doss,1395.75747672823
Christian Academy-Louisville,1360.14233309574
Metcalfe County,1362.07674284542
Pikeville,1652.7033282924
Lawrence County,1660.16368932523
Sheldon Clark,1628.05548331583
Harlan,1587.29037344595
South Laurel,1600.87899649029
Breathitt County,1635.38280874321
Middlesboro,1665.22300658559
