2	0	18	0	0	0	0	34	0	0	
1	1	42	0	0	0	1	13	0	0	
0	0	3	0	0	0	0	34	0	0	
1	1	3	1	0	1	1	6	0	0	
1	1	30	0	0	1	1	35	0	0	
0	1	4	0	0	1	1	13	0	0	
0	1	9	0	0	1	0	22	0	0	
1	1	34	0	0	2	1	26	0	0	
0	0	15	0	0	0	0	51	0	0	
1	0	32	0	0	0	0	42	0	0	
0	1	13	0	0	0	1	33	0	0	
1	0	6	0	0	0	1	7	0	0	
1	0	8	0	0	0	0	35	0	0	
0	1	21	0	0	1	1	24	0	0	
1	1	34	0	0	0	1	17	0	0	
0	0	49	0	0	2	0	21	0	0	
1	0	30	0	0	0	1	3	0	0	
1	1	40	0	0	1	1	27	0	0	
0	0	26	0	0	0	0	20	0	0	
0	0	3	0	0	1	0	3	1	0	
1	1	27	0	0	1	1	26	0	0	
0	1	6	0	0	2	1	7	0	0	
0	0	7	0	0	0	1	17	0	0	
1	1	10	0	0	1	1	49	0	0	
0	1	48	0	0	1	1	21	0	0	
1	0	1	1	0	0	0	28	0	0	
1	1	39	0	0	1	1	21	0	0	
0	1	7	0	0	1	0	8	0	0	
2	0	48	0	0	0	0	28	0	0	
0	1	14	0	0	1	1	23	0	0	
0	0	27	0	0	0	0	28	0	0	
1	1	35	0	0	1	1	27	0	0	
0	0	14	0	0	0	0	55	0	0	
1	0	32	0	0	0	0	14	0	0	
0	0	5	0	0	0	0	27	0	0	
2	1	35	0	0	2	1	35	0	0	
2	0	26	0	0	2	0	26	0	0	
