Names,Elo
Adair County,1472.73738852188
All Saints,1287.0328549705
Allen Central,1523.35040124179
Allen County-Scottsville,1421.88104385062
Anderson County,1618.03533581278
Apollo,1442.35421733603
Ashland Blazer,1647.48478735683
Atherton,1499.5790106285
Augusta,1382.95085467099
Ballard,1747.05234912963
Ballard Memorial,1561.99498157914
Barbourville,1563.99639438772
Bardstown,1474.51796111569
Barren County,1594.41634632562
Bath County,1326.99866224396
Beechwood,1426.76333708312
Belfry,1483.85525015171
Bell County,1637.39479493605
Bellevue,1490.26239770713
Berea,1436.46738603442
Beth Haven,1521.35316528586
Bethlehem,1566.5409886073
Betsy Layne,1518.28171306285
Bishop Brossart,1640.79553041617
Boone County,1440.33780267168
Bourbon County,1518.02927788179
Bowling Green,1718.79539121771
Boyd County,1668.33572525862
Boyle County,1392.62011371813
Bracken County,1433.35445682082
Breathitt County,1433.96613118315
Breckinridge County,1607.47412736694
Brown,1514.38020282175
Bryan Station,1644.95571648626
Buckhorn,1304.2583703008
Bullitt Central,1493.08959958893
Bullitt East,1542.73039372389
Burgin,1495.42868550696
Butler,1509.54301424619
Butler County,1314.32778770801
Caldwell County,1483.69034206808
Calloway County,1399.03889665517
Campbell County,1606.67696644926
Campbellsville,1570.73009603884
Carlisle County,1554.039226358
Carroll County,1597.95646077806
Casey County,1501.29293997406
Caverna,1396.46226675201
Cawood,1521.44951436751
Central,1545.37321389216
Central Hardin,1492.68053189383
Christian Academy-Louisville,1511.45798048544
Christian County,1662.16428758098
Christian Fellowship,1269.67207111394
Clay County,1648.81451972518
Clinton County,1520.91762335151
Conner,1603.10229237271
Corbin,1751.74378390386
Cordia,1491.3973321846
Covington Catholic,1648.81428003211
Covington Latin,1328.17248545986
Crittenden County,1501.29409562224
Cumberland,1409.54369988539
Cumberland County,1378.40866997567
Danville,1495.28635638235
Daviess County,1617.05002447557
Dawson Springs,1330.95009051091
Dayton,1312.80545298952
DeSales,1433.76003488036
Deming,1350.64152382049
Dixie Heights,1601.05840655756
Doss,1428.76947729132
DuPont Manual,1659.92045896701
East Carter,1585.066162544
East Jessamine,1531.58740209226
Eastern,1492.83215393333
Edmonson County,1490.18437570695
Elizabethtown,1796.35064787213
Elkhorn City,1361.05072090288
Elliott County,1522.54496820426
Eminence,1388.14330030342
Estill County,1500.56998715217
Evangel Christian,1343.71455607305
Evarts,1375.86976648007
Fairdale,1699.14622939766
Fairview,1467.24567214964
Feds Creek,1442.2494559446
Fern Creek,1348.40468855885
Fleming County,1541.33503750284
Fleming-Neon,1429.83267919872
Fort Campbell,1367.37072860845
Fort Knox,1364.09222060427
Frankfort,1614.1855785481
Franklin County,1637.38961985214
Franklin-Simpson,1490.96384164747
Fulton City,1569.68346337963
Fulton County,1328.36923920984
Gallatin County,1509.8234085648
Garrard County,1543.51700450866
George Rogers Clark,1623.33461902364
Glasgow,1640.51978190938
Grant County,1491.84535031878
Graves County,1711.08011394762
Grayson County,1458.17096127899
Green County,1412.54183005414
Greenup County,1609.68966080657
Greenwood,1589.10551257669
Hancock County,1495.97747743479
Harlan,1644.04026410154
Harrison County,1549.42970440105
Harrodsburg,1635.04979820983
Hart County,1582.36665181456
Hazard,1610.38108631264
Heath,1492.49332529422
Henderson County,1568.99915104335
Henry Clay,1608.01221758545
Henry County,1284.63540270276
Heritage Academy,1426.00378346949
Hickman County,1445.88133494262
Highlands,1661.57876390603
Holmes,1718.26391497318
Holy Cross (Covington),1529.9025506423
Holy Cross (Louisville),1580.16473400095
Hopkins County Central,1692.90172691134
Hopkinsville,1456.92289727804
Iroquois,1737.11836304222
Jackson City,1342.20560243256
Jackson County,1458.87429913416
Jeffersontown,1560.75294997168
Jenkins,1318.56532514856
Johnson Central,1725.42155581697
June Buchanan,1532.83250390253
Kentucky School f/t Deaf,1307.42827379699
Knott County Central,1641.78656293689
Knox Central,1514.48156329907
LaRue County,1399.75222552214
Lafayette,1743.62321651677
Lawrence County,1527.01610615332
Lee County,1322.38596639549
Leslie County,1442.34247122581
Letcher,1435.40847899465
Lewis County,1540.54643726066
Lexington Catholic,1787.14306902285
Lexington Christian,1451.74258525951
Lincoln County,1497.74704711413
Livingston Central,1398.27941121516
Lloyd Memorial,1584.20959002586
Logan County,1382.45441334402
Lone Oak,1427.4322239015
Louisville Collegiate,1379.64733436214
Ludlow,1479.2059157713
Lynn Camp,1414.89947928096
Lyon County,1480.2149579591
Madison Central,1700.58918715382
Madison Southern,1503.83714309406
Madisonville-North Hopkins,1697.02116488236
Magoffin County,1554.10533486473
