-1	53	81	49	32	1	0	0	
2	268	61	59	2	0	0	0	
3	104	94	59	35	1	0	0	
4	102	67	55	12	1	0	0	
5	73	62	56	6	1	0	0	
6	27	64	61	3	1	1	0	
7	244	70	59	11	0	0	0	
9	-1	71	52	19	0	0	0	
11	254	79	56	23	1	0	0	
16	13	63	49	14	1	0	0	
20	14	84	66	18	1	0	0	
21	237	67	38	29	1	0	0	
28	136	65	44	21	1	0	0	
33	43	77	29	48	1	0	0	
36	91	67	61	6	0	0	0	
37	204	73	48	25	1	0	0	
38	99	46	44	2	0	0	0	
41	108	92	63	29	1	0	0	
42	92	86	63	23	1	0	0	
44	45	46	39	7	1	0	0	
48	10	71	58	13	1	0	0	
49	18	77	55	22	0	0	0	
51	-1	62	52	10	1	0	0	
55	59	72	42	30	1	0	0	
57	144	85	49	36	1	0	0	
58	86	65	48	17	1	0	0	
60	1	44	41	3	1	0	0	
62	188	58	44	14	1	0	0	
63	143	72	68	4	1	1	0	
65	260	72	63	9	0	0	0	
67	118	72	46	26	0	0	0	
68	248	84	54	30	1	0	0	
70	212	62	50	12	1	0	0	
72	129	70	50	20	2	0	0	
75	87	94	53	41	0	0	0	
80	105	61	59	2	1	0	0	
81	231	57	49	8	0	1	0	
82	66	82	80	2	1	0	0	
83	171	75	63	12	1	0	0	
94	77	58	46	12	1	0	0	
95	26	84	73	11	0	0	0	
97	24	52	49	3	1	0	0	
98	186	61	46	15	0	0	0	
101	133	60	51	9	1	0	0	
-1	196	66	62	4	0	0	0	
106	179	66	41	25	1	0	0	
110	146	45	37	8	1	0	0	
111	90	64	61	3	0	0	0	
112	88	79	60	19	1	0	0	
115	208	56	33	23	1	0	0	
116	177	65	35	30	1	0	0	
117	218	79	37	42	0	0	0	
120	257	80	61	19	1	0	0	
-1	135	71	41	30	1	0	0	
122	35	86	58	28	0	0	0	
123	85	76	68	8	1	0	0	
125	250	59	47	12	0	0	0	
127	19	74	49	25	1	0	0	
131	223	81	72	9	1	0	0	
132	166	74	71	3	0	0	0	
134	193	60	58	2	2	0	0	
138	126	92	64	28	1	0	0	
142	164	75	68	7	1	0	0	
145	174	60	59	1	1	0	0	
148	64	63	43	20	0	0	0	
150	246	74	69	5	0	0	0	
151	227	66	49	17	1	0	0	
152	139	71	47	24	1	0	0	
153	-1	69	67	2	1	1	0	
157	175	65	51	14	1	0	0	
158	96	68	66	2	0	0	0	
160	149	78	52	26	1	0	0	
168	165	81	58	23	1	0	0	
169	12	57	44	13	1	0	0	
173	29	53	40	13	1	0	0	
176	162	61	56	5	0	0	0	
180	233	81	71	10	1	0	0	
182	210	69	68	1	0	0	0	
183	100	47	32	15	1	0	0	
184	113	81	48	33	0	0	0	
187	214	70	61	9	0	0	0	
190	236	70	57	13	0	0	0	
191	224	70	54	16	1	0	0	
194	84	70	49	21	1	0	0	
195	263	73	44	29	1	0	0	
200	221	109	60	49	0	0	0	
201	79	66	60	6	2	0	0	
-1	199	56	47	9	0	0	0	
206	76	67	65	2	0	1	0	
207	209	85	42	43	1	0	0	
211	-1	78	58	20	2	0	0	
213	25	45	44	1	1	0	0	
215	74	75	51	24	0	0	0	
216	54	68	38	30	1	0	0	
219	23	89	74	15	0	0	0	
220	69	46	32	14	0	0	0	
226	22	81	54	27	1	0	0	
228	0	68	63	5	0	0	0	
229	264	85	60	25	1	0	0	
230	261	56	54	2	1	0	0	
232	61	67	49	18	0	0	0	
234	-1	80	45	35	1	0	0	
238	155	73	70	3	0	1	0	
239	30	71	54	17	0	0	0	
240	156	69	47	22	0	0	0	
241	-1	71	55	16	1	0	0	
253	103	75	48	27	1	0	0	
255	107	76	59	17	1	0	0	
256	128	68	67	1	2	0	0	
265	170	80	39	41	1	0	0	
266	252	66	62	4	1	0	0	
