Names,Elo
Tates Creek,1455.15933081617
Middlesboro,1479.4950559094
Lawrence County,1503.20190748505
Breathitt County,1515.6493919464
Bell County,1537.50488876183
Newport,1440.72720835606
Pikeville,1545.14303571184
Scott County,1476.04572727985
Prestonsburg,1487.16003856442
Madison Central,1505.91126271852
Henry Clay,1471.41524964664
Sheldon Clark,1613.1802101937
Cawood,1588.10684172618
Whitley County,1588.68334106542
Hazard,1464.5586707959
Lynn Camp,1422.76218225796
Belfry,1404.48005069014
Phelps,1442.18135323042
Pulaski County,1563.52990101925
Russell,1643.18829260116
Southwestern,1548.55480062975
Bryan Station,1620.84145689521
Johnson Central,1503.80444133033
Pike County Central,1481.69633178916
Perry County Central,1607.93816157642
Fleming-Neon,1498.24941909261
Powell County,1420.41950163963
Campbell County,1674.92006557897
Harlan,1490.01470763623
South Floyd,1500.58088455156
East Carter,1636.89888370255
Paul Laurence Dunbar,1464.75321457061
Shelby Valley,1440.6546908245
South Laurel,1550.8405002922
Mason County,1492.54923487055
Pineville,1536.7589962954
Cumberland,1490.65433091059
Whitesburg,1449.06848186393
Lafayette,1461.86699870809
Knox Central,1554.39291830677
Lloyd Memorial,1572.20456146403
Williamsburg,1597.86258979101
Elkhorn City,1463.89750989283
Fleming County,1644.7756015717
North Laurel,1486.20773213103
Clay County,1510.92918128213
Leslie County,1579.11528083072
Boone County,1543.25254462312
Knott County Central,1437.69457602927
Betsy Layne,1512.0414132356
McCreary Central,1467.48665765909
Jenkins,1473.32844211819
George Rogers Clark,1501.31691142299
Evarts,1578.56169905124
Caldwell County,1486.09256618276
Mayfield,1450.62280020455
Bowling Green,1386.50158737981
Nelson County,1378.65262225872
Marshall County,1504.39386465977
Crittenden County,1581.14326637737
Henderson County,1429.00785500708
Edmonson County,1469.41773929079
Hancock County,1368.29424554572
Logan County,1430.64323894574
Paducah Tilghman,1414.2984241852
Fulton County,1475.7616586384
North Hardin,1551.92218791099
Murray,1400.32886381789
Central Hardin,1542.75285413828
Apollo,1461.29317852269
Owensboro,1391.95530667652
Warren Central,1580.31611747251
Union County,1430.86798259167
Muhlenberg South,1447.79624333051
Barren County,1450.48548889074
Hopkins County Central,1551.78844294808
Hopkinsville,1448.36439853026
Christian County,1555.38415573253
Webster County,1462.26353261687
Russellville,1521.23384864557
Calloway County,1573.57185901145
Lone Oak,1419.53190647943
Ballard Memorial,1563.93994303447
Madisonville-North Hopkins,1446.48025512814
Shelby County,1599.56696243441
Daviess County,1575.97096649396
Butler County,1509.06390254602
Todd County Central,1685.28944101701
Heath,1408.73967075837
Greenwood,1595.19631560788
Graves County,1489.96307365802
Reidland,1501.6450730268
Warren East,1410.62093543633
Meade County,1393.0621973827
Trigg County,1412.20369179216
Fulton City,1496.42718211988
Fort Campbell,1421.66831209436
Ohio County,1443.33464057431
McLean County,1602.36964918177
Highlands,1470.111527775
Danville,1619.41284814933
Beechwood,1450.86917477733
Lexington Catholic,1633.06750159739
DeSales,1539.06920730708
Paintsville,1454.95747272837
Trinity (Louisville),1570.76459973318
Greenup County,1480.36344973121
Corbin,1496.77521549001
Bourbon County,1557.82543275569
Covington Catholic,1575.30177282765
Ballard,1390.38175041647
Ashland Blazer,1467.69372620105
Raceland,1396.91395486269
Dixie Heights,1674.41857361152
Boyle County,1458.45814693047
Ryle,1609.59752665723
Ludlow,1476.55774316174
Rockcastle County,1643.74846761419
Rowan County,1397.85484402366
Wayne County,1399.55800663065
Dayton,1405.98267537727
Central,1497.9745026954
Simon Kenton,1393.65418258647
Mercer County,1681.40120310139
Fairdale,1469.69378635432
Southern,1555.36850146781
Bath County,1402.21131824432
Bellevue,1509.12187140033
Eastern,1532.2311499862
West Jessamine,1643.51544651854
East Jessamine,1594.55874045643
Somerset,1441.4218013325
Conner,1419.29120486572
Garrard County,1454.58182597504
Western Hills,1558.20374939094
Nicholas County,1444.29750152492
Scott,1391.5322531142
Berea,1610.13138184777
Magoffin County,1459.09277092574
Doss,1567.87383860204
Newport Central Catholic,1576.50935050326
Iroquois,1567.11651418078
Holmes,1528.78865607861
Jeffersontown,1520.56095859966
Estill County,1477.19353993662
