Names,Colley
Danville,0.989100966860232
Somerset,0.809566285191906
Bardstown,0.810207769435656
Holy Cross (Louisville),0.466036875686078
Campbellsville,0.63733489107074
Trimble County,0.419003468879316
Harrodsburg,0.586648379705726
Christian Academy-Louisville,0.355878740262028
Frankfort,0.235539201804469
Carroll County,0.210926802777036
Metcalfe County,0.134342318229116
Beechwood,0.883734774605247
Bellevue,0.783961238131609
Nicholas County,0.633718305252481
Newport Central Catholic,0.711036192885136
Paris,0.446942684151884
Berea,0.453324020957307
Dayton,0.338008808490345
Fairview,0.254864320961933
Holy Cross (Covington),0.335531633328115
Raceland,0.134074715948351
Ludlow,0.144765337601384
Mayfield,0.975410230376782
Trigg County,0.73055809195669
Murray,0.754737109552327
Ballard Memorial,0.614154341045299
Hancock County,0.668789641773566
Crittenden County,0.479730821757509
Russellville,0.444679255338926
Fulton City,0.29816605025139
Todd County Central,0.23916823587516
Fulton County,0.179766221541041
Pikeville,0.879835586415772
Hazard,0.601409517576592
Paintsville,0.672299911691562
Fleming-Neon,0.614089878760787
Pineville,0.484953174773725
Harlan,0.52661817816586
Evarts,0.416968565935592
Cumberland,0.425478614135459
South Floyd,0.406496561284177
Williamsburg,0.322948509219086
Phelps,0.34299394595072
Lynn Camp,0.314719739169025
Elkhorn City,0.151463019256874
Boyle County,1.05704728947869
Lexington Catholic,0.853124025258428
Mason County,0.684966936076158
Russell,0.647224012280348
Mercer County,0.670486608415273
Lloyd Memorial,0.560149971301567
Fleming County,0.54056661868619
West Carter,0.412969479506088
West Jessamine,0.423275080983485
Henry County,0.410792584798804
Newport,0.268918943295817
Garrard County,0.327234927623844
Owen County,0.249479038052248
Bath County,0.0293292755884342
Glasgow,0.791511037290217
Reidland,0.558982936459263
Caldwell County,0.541929957937795
Webster County,0.516615347445362
Monroe County,0.418020504237267
Muhlenberg South,0.268584478019948
Edmonson County,0.303740233396948
McLean County,0.222113340827951
Hart County,0.22790353068291
Owensboro Catholic,0.327148409499666
Heath,0.291365370829118
Fort Campbell,0.101896970817054
Butler County,-0.0265867880113616
Green County,0.849091822520248
Corbin,0.858672740363442
LaRue County,0.728321919353425
Moore,0.482650049143572
Russell County,0.60765783643345
Washington County,0.471816111309019
Casey County,0.517113254701409
Elizabethtown,0.420651835913196
Shawnee,0.265960293994719
Wayne County,0.437487288923705
DeSales,0.27281659634338
Taylor County,0.382112001806962
Fort Knox,0.212608915234756
Western,0.0554961528139644
Breathitt County,0.718783770307649
Middlesboro,0.651181402590548
Prestonsburg,0.653763901516761
Whitesburg,0.527437675742593
Belfry,0.637710292197606
Leslie County,0.431436972953562
Pike County Central,0.464719362324225
Shelby Valley,0.409402636130823
Powell County,0.225368207156153
Estill County,0.209869882141948
Betsy Layne,0.0945533253007856
Morgan County,0.11581353782337
Highlands,1.08981783197295
Harrison County,0.949168402955
Holmes,0.76746944704285
Franklin County,0.651928338692146
Bourbon County,0.621501640341601
Western Hills,0.580090353258282
Dixie Heights,0.595417264365963
Covington Catholic,0.649997026367478
Anderson County,0.359161953986425
Conner,0.3964631521543
Grant County,0.372348286496147
Scott,0.241631062422646
Montgomery County,0.215617407582825
Owensboro,0.951134945561414
Bowling Green,0.830235833218279
Paducah Tilghman,0.802271111368897
Warren Central,0.749634108560548
Calloway County,0.675423492552882
Franklin-Simpson,0.626904218552188
Hopkins County Central,0.537427756254076
Warren East,0.491790418848395
Union County,0.52302169867914
Lone Oak,0.437493479625808
Allen County-Scottsville,0.658360803940047
Muhlenberg North,0.194371888517302
