Names,Colley
Adair County,0.529716543303176
Allen Central,0.0195644746819914
Allen County-Scottsville,0.509343337602242
Anderson County,0.758295212904688
Apollo,0.75949974519081
Ashland Blazer,0.70908251822756
Atherton,0.524573614231521
Augusta,0.584013698289957
Ballard,1.20844223556384
Ballard Memorial,0.287135659250657
Barbourville,0.443177761165421
Bardstown,0.753195731756073
Barren County,0.853169188431019
Bath County,0.285811039284661
Beechwood,0.418973844423774
Belfry,0.370991210187462
Bell County,0.468214225903642
Bellevue,0.25102841021149
Berea,0.107503089735738
Beth Haven,0.123694149998897
Bethlehem,0.698792600636906
Betsy Layne,0.484136183627539
Bishop Brossart,0.868466135195107
Boone County,0.605709528394535
Bourbon County,0.287040007117265
Bowling Green,0.842775884602187
Boyd County,0.598273478454599
Boyle County,0.610894619115616
Bracken County,0.346461635293646
Breathitt County,0.644564161494182
Breckinridge County,0.613023149615265
Brown,-0.0167321927804285
Bryan Station,0.820896486885097
Buckhorn,0.378762622042184
Bullitt Central,0.368539176862438
Bullitt East,1.1306076722993
Burgin,0.172051026835705
Butler,0.957836653620144
Butler County,0.527173455977798
Caldwell County,0.318294303376005
Calloway County,0.794231253240665
Calvary Christian,0.0825447902507281
Campbell County,0.580406663879161
Campbellsville,0.299426222325566
Carlisle County,0.608642739990345
Carroll County,0.477725436704612
Casey County,0.334911124726998
Caverna,0.470407877486021
Central,0.951540876504897
Central Hardin,0.621585901381741
Christian Academy-Louisville,0.689187413559753
Christian County,0.697198345376757
Clay County,0.801655980384713
Clinton County,0.621762797498855
Collins,0.947800982695624
Community Christian (Paducah),0.151408358997247
Conner,0.624387384561119
Cooper,0.957457524869483
Corbin,0.705036509314675
Cordia,0.591083084401236
Covington Catholic,1.00635393946391
Covington Latin,0.0627977752741687
Crittenden County,0.366643727344816
Cumberland County,0.242282976004388
Danville,0.434442054137148
Daviess County,0.62020441858716
Dawson Springs,-0.0457938894013351
Dayton,-0.109749673704008
DeSales,0.622285626596541
Dixie Heights,0.697945243133368
Doss,0.772432039341953
DuPont Manual,0.702915878196125
East Carter,0.396620725465129
East Jessamine,0.756885136649139
East Ridge,0.388416576293272
Eastern,0.731682877772613
Edmonson County,0.199670481911282
Elizabethtown,0.790865392719092
Elliott County,0.424181151917768
Eminence,0.430103897121482
Estill County,0.435138252477045
Evangel Christian,0.102879194125844
Fairdale,0.859094707415166
Fairview,0.240529387197445
Fern Creek,0.452577186547691
Fleming County,0.836113936976454
Fort Campbell,0.25996220114101
Fort Knox,0.4053027444154
Frankfort,0.305532906537207
Franklin County,0.51123588847796
Franklin-Simpson,0.481842431783736
Fulton City,0.322010491137367
Fulton County,0.0744780680968076
Gallatin County,0.58508060045842
Garrard County,0.266092236352848
George Rogers Clark,0.428267338051789
Glasgow,0.572353342690775
Grant County,0.732390442754626
Graves County,0.851752637766493
Grayson County,0.368636540481541
Green County,0.26532107780487
Greenup County,0.178325636529988
Greenwood,0.576491080470231
Hancock County,0.189211778410193
Harlan,0.207151383602571
Harlan County,0.693382450453614
Harrison County,0.64483941455102
Hart County,0.259868220879626
Hazard,0.755609052941165
Heath,0.628130051801077
Henderson County,0.94687332787604
Henry Clay,1.00637511845185
Henry County,0.382561395626708
Heritage Academy,-0.0683188223672648
Hickman County,0.454690182517344
Highlands,0.537567344792195
Holmes,1.08333547539302
Holy Cross (Covington),0.810648543424021
Holy Cross (Louisville),0.393194564138044
Hopkins County Central,0.270960413071825
Hopkinsville,1.02641597366547
Iroquois,0.657157485688295
Jackson City,0.205270285255664
Jackson County,0.604932748096022
