Names,Massey
Adair County,11.4633001582176
Allen Central,-16.9626128457468
Allen County-Scottsville,7.75755417704201
Anderson County,4.16301320471033
Apollo,2.53948815242215
Ashland Blazer,24.9303244507999
Atherton,-14.1908037929457
Ballard,34.1189806315319
Ballard Memorial,-3.75093382076368
Bardstown,16.5178852420711
Barren County,-24.0737752768796
Bath County,-16.5717869525205
Beechwood,25.208351020993
Belfry,52.4293698490031
Bell County,-6.37735981551612
Bellevue,-28.8689465192576
Berea,-61.3590013894246
Bethlehem,-15.8122512511715
Betsy Layne,-66.0167889297726
Bishop Brossart,-8.89744881698656
Boone County,6.66819076773073
Bourbon County,5.56912066906092
Bowling Green,56.5037937271588
Boyd County,-9.83264046118775
Boyle County,24.2994228398746
Bracken County,-13.4591525456809
Breathitt County,-27.9303985425748
Breckinridge County,-33.8968266747697
Bryan Station,16.0801785629906
Bullitt Central,1.80542669168599
Bullitt East,8.21752236669084
Butler,16.2087533159516
Butler County,8.08767557114539
Caldwell County,21.6447917738231
Calloway County,-4.9431612475464
Campbell County,11.2676131012281
Campbellsville,-19.725186345309
Carroll County,-35.6713329070125
Casey County,13.1512264338753
Caverna,-47.0066064692015
Central,27.9485974006542
Central Hardin,29.0751146923293
Christian Academy-Louisville,34.202713043634
Christian County,38.4359070781178
Clay County,-20.8700260483476
Clinton County,-28.4381776596505
Collins,15.5736025915005
Conner,37.0284941310042
Cooper,33.6914254600714
Corbin,35.9523017325867
Covington Catholic,39.0243863764936
Crittenden County,-24.0702689898943
Danville,27.2486250361465
Daviess County,11.4778788851649
Dayton,-40.8576266112826
DeSales,30.3970830027204
Dixie Heights,17.125353901224
Doss,17.5218738513193
DuPont Manual,39.3205204695099
East Carter,-22.1673470181486
East Jessamine,5.35532622648259
East Ridge,-39.3462067393631
Eastern,18.8900151168854
Edmonson County,-4.94107491549775
Elizabethtown,24.1518509907304
Eminence,-29.505655062377
Estill County,-6.38720751328619
Fairdale,-9.69160015305865
Fairview,-9.23589527777382
Fern Creek,27.9948314349799
Fleming County,9.17053867108254
Fort Campbell,-13.5898702745011
Fort Knox,-48.5264527084636
Frankfort,-12.5666557244231
Franklin County,5.1809672656495
Franklin-Simpson,33.2286936353924
Fulton City,-50.2629803588068
Fulton County,-61.3814732390198
Gallatin County,-15.8763297538835
Garrard County,9.30030668143762
George Rogers Clark,-6.06695574476431
Glasgow,12.1530957750484
Grant County,-20.2225516464732
Graves County,13.8672180346175
Grayson County,-29.4816531643477
Green County,-25.1343880240405
Greenup County,12.0360665114449
Greenwood,23.9541070878865
Hancock County,-19.335126765645
Harlan,-16.6352522330218
Harlan County,13.4177257515459
Harrison County,-3.36505455313138
Hart County,-20.9839192313674
Hazard,9.66546251891351
Henderson County,1.56994293200348
Henry Clay,9.35250090234269
Henry County,-12.8345819082811
Highlands,18.3255814144122
Holmes,-10.5125969927042
Holy Cross (Covington),19.7738044579374
Holy Cross (Louisville),-6.42915886379734
Hopkins County Central,-24.3374349753738
Hopkinsville,35.1465786899893
Iroquois,-26.5449526593498
Jackson County,-33.7919060698267
Jeffersontown,-17.7039034008719
Jenkins,-56.9458054017483
John Hardin,26.6430413586553
Johnson Central,52.5123413815926
Kentucky Country Day,2.58421919050056
Knott County Central,-28.3683482137482
Knox Central,15.5955820892637
LaRue County,-6.01798739551713
Lafayette,42.7412886827453
Lawrence County,-5.49426090287111
Leslie County,1.91098143242261
Letcher County Central,-6.31855709366449
Lewis County,-34.2893635616076
Lexington Catholic,31.6575081310149
Lexington Christian,25.6235144137183
Lincoln County,-3.19743559689478
Lloyd Memorial,11.0125227020467
Logan County,-20.9542602263465
Ludlow,-19.1994501300416
Lynn Camp,-23.6052540766101
Madison Central,26.5138548781296
Madison Southern,17.6996942516459
Madisonville-North Hopkins,-4.55464145996053
Magoffin County,-42.0940875628653
Male,49.9056715471553
Marion County,-15.3467087839335
Marshall County,9.38373155727423
Mason County,-6.7642079141867
Mayfield,38.0155155768194
McCracken County,35.9434706304204
McCreary Central,-11.1724042664341
McLean County,-7.5955787971311
Meade County,11.0484981689116
Mercer County,18.0293549716005
Metcalfe County,-8.92882520826768
Middlesboro,-20.0073317720513
Monroe County,-14.8092354492861
Montgomery County,-7.11399209611015
Moore,-3.44250518958724
Morgan County,-51.3383131290919
Muhlenberg County,-0.493309619524542
Murray,-6.01270190107575
Nelson County,-38.62274026252
Newport,-45.0605812989883
Newport Central Catholic,15.9125975933907
Nicholas County,-3.22204203881971
North Bullitt,13.1358877575977
North Hardin,17.3762247457023
North Laurel,4.76815346512979
North Oldham,-10.4543373975845
Ohio County,-21.4618662971755
Oldham County,-2.73451565261482
Owen County,-20.3461599047782
Owensboro,29.2921505356918
Owensboro Catholic,24.4595015739138
Paducah Tilghman,14.3005905466281
Paintsville,20.2083411719571
Paris,-17.7366922530541
Paul Laurence Dunbar,11.8692344339001
Pendleton County,-32.8979038237062
Perry County Central,-21.2726791705948
Phelps,-35.7568484870312
Pike County Central,-9.8289596137717
Pikeville,12.7366003488401
Pineville,-18.0760252942484
Pleasure Ridge Park,45.1379131805071
Powell County,-24.6667292922723
Prestonsburg,-8.14616615362195
Pulaski County,24.1142997156225
Raceland,22.0448032999306
Rockcastle County,25.882570843227
Rowan County,-22.1736516688076
Russell,22.9847671180953
Russell County,-7.63989518237507
Russellville,13.3129606009525
Ryle,44.939777614847
Scott,-5.73717040905675
Scott County,46.9847381956779
Seneca,-10.4757847575234
Shawnee,-44.7843222995739
Shelby County,24.3660678197853
Shelby Valley,-19.6571017561394
Sheldon Clark,-34.5932653683058
Simon Kenton,46.3718541251765
Somerset,13.1797630947558
South Floyd,-61.472768961267
South Laurel,2.38012657733073
South Oldham,22.5892262239025
South Warren,25.8383881341669
Southern,-3.00592635572159
Southwestern,28.5775222206374
Spencer County,9.16351225649587
St. Xavier,51.9087338112388
Tates Creek,22.4119756594122
Taylor County,6.88868832464244
Thomas Nelson,-16.3028025500239
Todd County Central,-39.7548650634557
Trigg County,-15.5728076954143
Trimble County,-52.4184761585285
Trinity (Louisville),65.6861589812996
Union County,-0.342866412734053
Valley,3.61396708381494
Waggener,6.93032468609612
Walton-Verona,-3.24876480841243
Warren Central,-20.0611111674165
Warren East,1.37919087051003
Washington County,-14.0749898336796
Wayne County,27.1051682264579
Webster County,-34.0361436265869
West Carter,-0.658010070418487
West Jessamine,-9.57551507918819
Western,3.12985720949496
Western Hills,2.15461395716565
Whitley County,12.599559178894
Williamsburg,-1.09788962999133
Woodford County,-10.2728361770715
