0	1	21	0	0	1	1	5	0	0	
1	1	1	0	0	1	0	5	0	0	
0	0	10	0	0	1	1	16	0	0	
1	1	60	0	0	1	1	41	0	0	
0	1	8	0	0	1	1	28	0	0	
0	0	17	0	0	0	1	22	0	0	
1	1	1	0	1	1	0	1	0	0	
0	1	38	0	0	1	1	42	0	0	
1	1	1	0	0	1	1	32	0	0	
1	0	25	0	0	0	0	20	0	0	
1	0	49	0	0	0	0	48	0	0	
0	1	55	0	0	1	1	54	0	0	
0	1	3	0	0	1	1	7	0	0	
0	1	40	0	0	1	1	28	0	0	
1	1	3	0	0	1	1	28	0	0	
1	1	9	0	0	1	1	21	0	0	
0	1	22	0	0	1	1	7	0	0	
0	1	13	0	0	1	1	13	0	0	
0	0	2	0	0	0	1	7	0	0	
0	0	57	0	0	0	0	53	0	0	
0	0	54	0	0	1	0	39	0	0	
1	1	24	0	0	2	0	7	0	0	
0	1	35	0	0	1	0	7	0	0	
1	1	3	0	0	1	1	19	0	0	
1	1	14	0	0	1	1	34	0	0	
0	0	22	0	0	0	0	41	0	0	
0	1	3	0	0	1	1	17	0	0	
0	0	31	0	0	0	0	24	0	0	
1	0	8	0	0	0	0	30	0	0	
0	1	27	0	0	1	1	27	0	0	
0	1	8	0	0	1	1	16	0	0	
1	1	6	0	0	1	0	14	0	0	
1	1	20	0	0	1	1	13	0	0	
1	0	5	0	0	0	0	1	0	0	
0	0	31	0	0	2	0	27	0	0	
1	0	51	0	0	0	0	42	0	0	
1	0	10	0	0	0	0	46	0	0	
1	0	7	0	0	1	1	2	0	0	
0	0	3	0	0	1	1	29	0	0	
1	1	7	0	0	1	0	5	0	0	
0	1	18	0	0	1	1	33	0	0	
0	0	42	0	0	1	1	7	0	0	
