Names,Colley
Adair County,0.884271323999628
Allen Central,0.242894330218647
Allen County-Scottsville,0.319644123422068
Anderson County,0.697217018824468
Apollo,0.868659059562633
Ashland Blazer,0.476450246561427
Atherton,0.528995711323905
Augusta,0.24013708600722
Ballard,1.0974355695902
Ballard Memorial,0.198206942696608
Barbourville,0.514898493564005
Bardstown,0.836505248560234
Barren County,0.505206610324667
Bath County,0.356379333854605
Beechwood,0.608868340425464
Belfry,0.460225935144754
Bell County,0.410052294826346
Bellevue,0.0865185006336552
Berea,0.242843493436468
Beth Haven,0.23991587698983
Bethlehem,0.565859882928998
Betsy Layne,0.0990722586032159
Bishop Brossart,0.314974473367859
Boone County,0.426525438236674
Bourbon County,0.46185559473465
Bowling Green,1.15879462505584
Boyd County,0.758178192496295
Boyle County,0.648589750605417
Bracken County,0.555776871276807
Breathitt County,0.471396279443609
Breckinridge County,0.438827034055077
Brown,0.104569584468261
Bryan Station,0.727108392382465
Buckhorn,0.485986613953925
Bullitt Central,0.306606822556305
Bullitt East,0.835438408665038
Burgin,0.171674030947874
Butler,0.724803158561268
Butler County,0.390009503936132
Caldwell County,0.4788157696475
Calloway County,0.660521736573694
Calvary Christian,0.17871735344411
Campbell County,0.913281084742396
Campbellsville,0.232694532221277
Carlisle County,0.280657941863557
Carroll County,0.260444000512867
Casey County,0.462890596645921
Caverna,0.325721548613346
Central,0.611638517422548
Central Hardin,0.614562632826722
Christian Academy-Louisville,0.801083092240566
Christian County,0.964554201170559
Clay County,0.598102744005545
Clinton County,0.585932205001327
Collins,0.779725911342574
Community Christian (Paducah),-0.210028890759029
Conner,0.699387557066316
Cooper,1.05576082912412
Corbin,0.961245103134614
Cordia,0.567127052426799
Covington Catholic,1.08673619857246
Crittenden County,0.0727114959927373
Cumberland County,0.185207118587946
Danville,0.474607047062532
Daviess County,0.67302482667062
Dawson Springs,0.338784008818599
Dayton,0.224724661557265
DeSales,0.787408670183372
Dixie Heights,0.906046261858525
Doss,0.90425503817969
DuPont Manual,0.501405057855697
East Carter,0.513122248056144
East Jessamine,0.496846079640641
East Ridge,0.45384653876361
Eastern,0.697566543177108
Edmonson County,0.519255393283006
Elizabethtown,0.526963250545172
Elliott County,0.865114930503434
Eminence,0.431770255426528
Estill County,0.6592832458233
Evangel Christian,-0.0911229632758251
Fairdale,0.593455083857459
Fairview,0.310988094402089
Fern Creek,1.18330746664506
Fleming County,0.225653727266866
Fort Campbell,0.207705574834933
Fort Knox,0.293989067655104
Frankfort,0.420759090217017
Franklin County,0.508943339287577
Franklin-Simpson,0.880913857847998
Fulton City,0.171773693524436
Fulton County,0.109486695058038
Gallatin County,0.592660384672564
Garrard County,0.306495547724238
George Rogers Clark,0.696727268633384
Glasgow,0.183668739517434
Grant County,0.491740014797526
Graves County,0.835090774803439
Grayson County,0.47374478439557
Green County,0.39639406808028
Greenup County,0.673359583694058
Greenwood,0.652280921745608
