Names,Elo
Adair County,1743.97863362332
Allen Central,1427.00205453196
Allen County-Scottsville,1413.00187917776
Anderson County,1629.97035607429
Apollo,1654.08626475769
Ashland Blazer,1516.75058653892
Atherton,1549.85514992439
Augusta,1422.43722823159
Ballard,1815.00102637439
Ballard Memorial,1404.72330682174
Barbourville,1506.82133546493
Bardstown,1678.46537354386
Barren County,1554.57743020707
Bath County,1447.53126649043
Beechwood,1541.53152780825
Belfry,1505.28745329022
Bell County,1479.78174208791
Bellevue,1332.65196076591
Berea,1380.66834004957
Beth Haven,1380.89095225207
Bethlehem,1528.69858709181
Betsy Layne,1372.45480400379
Bishop Brossart,1463.32030198514
Boone County,1453.5311858207
Bourbon County,1493.60998662058
Bowling Green,1909.08451643209
Boyd County,1639.02605405866
Boyle County,1623.18872332757
Bracken County,1550.418936959
Breathitt County,1530.00985215619
Breckinridge County,1533.72893025556
Brown,1338.85600127875
Bryan Station,1630.46835880814
Buckhorn,1560.18219723494
Bullitt Central,1427.78393806362
Bullitt East,1651.5740855118
Burgin,1379.44387961934
Butler,1591.99168227997
Butler County,1500.65658234201
Caldwell County,1523.2712877999
Calloway County,1625.50059347592
Calvary Christian,1398.77973774288
Campbell County,1713.27230394796
Campbellsville,1390.3493191606
Carlisle County,1432.1915280167
Carroll County,1403.8424008139
Casey County,1499.50870130017
Caverna,1458.35045846413
Central,1530.15824147813
Central Hardin,1568.61170811448
Christian Academy-Louisville,1671.14447326475
Christian County,1738.85954418741
Clay County,1594.31029301406
Clinton County,1571.18643862714
Collins,1661.78422145479
Community Christian (Paducah),1170.63766570001
Conner,1623.83473055981
Cooper,1836.14200977488
Corbin,1736.47647532812
Cordia,1586.40779041252
Covington Catholic,1810.12242005466
Crittenden County,1299.70987873484
Cumberland County,1341.66375747107
Danville,1515.52568394247
Daviess County,1602.73490016113
Dawson Springs,1455.60501223031
Dayton,1454.20402207041
DeSales,1632.21342003881
Dixie Heights,1685.80220374241
Doss,1701.58970588677
DuPont Manual,1554.12876971021
East Carter,1524.78777570058
East Jessamine,1527.66772564209
East Ridge,1508.95209163372
Eastern,1592.74082975705
Edmonson County,1534.62163379491
Elizabethtown,1531.99770817674
Elliott County,1719.58836214422
Eminence,1495.60682914894
Estill County,1604.65072150631
Evangel Christian,1246.71899697716
Fairdale,1549.35573080332
Fairview,1434.94725447013
Fern Creek,1862.16857791429
Fleming County,1395.4542225407
Fort Campbell,1355.90596156409
Fort Knox,1419.70798060425
Frankfort,1500.6512615592
Franklin County,1516.81671645405
Franklin-Simpson,1718.32970824441
Fulton City,1394.65197181199
Fulton County,1364.84867259213
Gallatin County,1561.46723399305
Garrard County,1445.12724421419
George Rogers Clark,1600.36295574134
Glasgow,1348.69473218184
Grant County,1476.49775203115
Graves County,1729.03792875403
Grayson County,1495.01885592484
Green County,1470.08204831872
Greenup County,1605.4516074993
Greenwood,1583.32714984739
Hancock County,1608.07478122856
Harlan,1485.33388657787
Harlan County,1734.8680736776
Harrison County,1428.08759607095
Hart County,1379.73962670787
Hazard,1521.00223579252
Henderson County,1642.86195862576
Henry Clay,1597.69976626594
Henry County,1433.89792711284
Heritage Academy,1145.97335572597
Hickman County,1443.64958062075
Highlands,1501.6778221061
Holmes,1536.27503117095
Holy Cross (Covington),1580.93229389511
Holy Cross (Louisville),1509.15451873956
Hopkins County Central,1556.35693310418
Hopkinsville,1794.50186702668
Iroquois,1506.14347133537
Jackson City,1335.67592721751
Jackson County,1457.4885375439
Jeffersontown,1492.86204668611
Jenkins,1306.62161983521
John Hardin,1670.98002096993
Johnson Central,1674.07753674352
June Buchanan,1321.32888406265
Kentucky Country Day,1511.49408530985
Kentucky School f/t Deaf,1232.45969633405
Knott County Central,1651.9915594692
Knox Central,1726.0524490287
LaRue County,1649.5903535917
Lafayette,1621.31345234792
Lawrence County,1587.62351074632
Lee County,1290.72969773018
Leslie County,1474.97608271251
Letcher County Central,1667.71499709689
Lewis County,1461.26245323468
Lexington Catholic,1764.131112702
Lexington Christian,1699.79053062504
Lincoln County,1664.27586393379
Livingston Central,1457.80604680186
Lloyd Memorial,1610.42143286208
Logan County,1427.08181033875
Louisville Collegiate,1509.86103024902
Ludlow,1472.61172983666
Lynn Camp,1505.35265630761
Lyon County,1484.55137032242
Madison Central,1701.70716819243
Madison Southern,1692.31189392106
Madisonville-North Hopkins,1555.70280642476
Magoffin County,1574.19723131188
Male,1628.03419642673
Marion County,1517.01432749665
Marshall County,1615.38141169573
Mason County,1557.36598225832
Mayfield,1621.62442089471
McCracken County,1672.68955593349
McCreary Central,1480.42682399442
McLean County,1348.24501872015
Meade County,1542.63368726259
Menifee County,1361.12975479116
Mercer County,1707.94216310511
Metcalfe County,1213.5555891592
Middlesboro,1279.99172610368
Model,1390.29541164553
Monroe County,1551.44254623361
Montgomery County,1449.12406901134
Moore,1582.91673627571
Morgan County,1415.99587165429
Muhlenberg County,1582.38204723226
Murray,1568.11467204509
Nelson County,1486.24301853948
Newport,1549.05649268173
Newport Central Catholic,1661.26268813741
Nicholas County,1479.83281399832
North Bullitt,1412.61745173158
North Hardin,1700.65907559013
North Laurel,1653.79389062089
North Oldham,1650.39326488568
Ohio County,1584.41555642294
Oldham County,1731.88876538667
Oneida Baptist Institute,1446.72108679751
Owen County,1408.82981761007
Owensboro,1554.95495399907
