Names,Elo
Allen Central,1433.75957267865
Ballard Memorial,1620.07261394612
Beechwood,1571.4808386192
Bellevue,1503.20799942207
Berea,1553.52821233999
Bethlehem,1407.14142287438
Betsy Layne,1560.8756221319
Bishop Brossart,1480.26575440183
Bracken County,1459.58053059819
Campbellsville,1452.68077670048
Caverna,1422.80599959597
Clinton County,1569.86536670013
Crittenden County,1552.79123166997
Dayton,1625.51189358909
Eminence,1564.88974260527
Fairview,1492.28026729077
Frankfort,1472.47135885
Fulton City,1441.93631868496
Fulton County,1501.35798887605
Gallatin County,1499.6970567509
Harlan,1486.11173222333
Hazard,1607.03926180679
Holy Cross (Louisville),1436.52047534416
Jenkins,1691.84993223832
Kentucky Country Day,1377.83213511128
Lexington Christian,1528.27102392168
Ludlow,1446.04042792205
Lynn Camp,1568.4880091761
Mayfield,1542.30610596037
Nicholas County,1468.9550211692
Paintsville,1489.6739784491
Paris,1467.22500546651
Phelps,1491.2739510659
Pikeville,1449.99793341342
Pineville,1459.37433127602
Raceland,1518.26246591543
South Floyd,1492.21379856828
Trimble County,1443.63523634967
Walton-Verona,1392.09418745788
Williamsburg,1557.85679957631
Bardstown,1499.30571407603
Bath County,1557.85074774248
Caldwell County,1574.74609029019
Carroll County,1484.22093338178
Christian Academy-Louisville,1423.79828617292
Corbin,1543.33445040693
Danville,1451.03584969781
DeSales,1575.20362625677
Fort Campbell,1529.20476305724
Fort Knox,1558.51329010569
Glasgow,1500.36879300238
Green County,1480.27360103582
Hancock County,1415.09197929924
Heath,1608.46965663097
Holy Cross (Covington),1500.54790060357
Knott County Central,1501.78173483945
Leslie County,1523.86992934639
Lloyd Memorial,1383.56058189805
Metcalfe County,1482.90211329899
Middlesboro,1454.81275066977
Monroe County,1458.18117159487
Morgan County,1510.60945654783
Murray,1480.70147342569
Newport,1511.54665589392
Newport Central Catholic,1538.2928848108
Owen County,1534.8552133396
Owensboro Catholic,1544.36477594207
Prestonsburg,1542.42856779883
Reidland,1518.05192578987
Shelby Valley,1664.6535443996
Todd County Central,1437.62576915698
Trigg County,1537.41004915758
Washington County,1415.85413368971
Adair County,1582.37059504325
Belfry,1444.04231398925
Breathitt County,1417.2579229073
Butler County,1460.84472404942
Casey County,1464.36229208416
Central,1563.47927714283
East Ridge,1481.42677277005
Edmonson County,1460.36346996723
Elizabethtown,1531.93357648001
Estill County,1579.72205382299
Fleming County,1563.36054413441
Garrard County,1450.17125205528
Hart County,1587.76630855946
Henry County,1520.8396214822
Jackson County,1514.55254584111
Lewis County,1541.24641525215
Magoffin County,1509.48258012293
Mason County,1428.46464990272
McLean County,1531.41809244662
Moore,1473.67635209062
North Oldham,1568.58131633779
Paducah Tilghman,1579.7064241191
Pike County Central,1576.07334554557
Powell County,1677.28775438313
Russell,1578.97291294746
Russellville,1529.72100558997
Shawnee,1497.1130670709
Sheldon Clark,1477.98090762452
Somerset,1445.07701500817
Spencer County,1375.30965122316
Taylor County,1383.82352488491
Union County,1519.64068791755
Wayne County,1415.88882326814
Webster County,1647.17271236939
West Carter,1577.54680209215
Western Hills,1458.17937712627
Allen County-Scottsville,1399.60425216474
Atherton,1534.22002953293
Bell County,1527.93743581957
Bourbon County,1511.05199172229
Boyd County,1614.5678155955
Boyle County,1440.42605986946
Breckinridge County,1579.5889037551
Bullitt East,1479.39083149795
Calloway County,1575.30451315823
East Carter,1662.21320058446
East Jessamine,1426.56986132111
Fairdale,1461.32134229079
Franklin County,1496.26109389357
Franklin-Simpson,1671.80570552347
