Names,Colley
Adair County,0.155298957981281
Allen County-Scottsville,0.580510374298469
Anderson County,0.641902671728211
Apollo,0.640638117413259
Ashland Blazer,0.797979049270466
Atherton,0.449192731184288
Ballard,0.633905522079002
Ballard Memorial,0.261478769517535
Bardstown,0.299027578144149
Barren County,0.199785285133723
Bath County,0.596327813284381
Beechwood,0.922536506471702
Belfry,0.875934048859089
Bell County,0.574032056660659
Bellevue,0.358470711390723
Berea,0.0410593678498236
Bethlehem,0.313414298144393
Betsy Layne,0.0441041454556768
Bishop Brossart,0.376444791570368
Boone County,0.225919777822002
Bourbon County,0.608346102913949
Bowling Green,0.76612041822342
Boyd County,0.0813612496771414
Boyle County,1.07458135662495
Bracken County,0.592824081818429
Breathitt County,0.342649946797582
Breckinridge County,0.0536826130683548
Bryan Station,0.339275039412673
Bullitt Central,0.53777018852832
Bullitt East,0.458849286385936
Butler,0.807154635633915
Butler County,0.0605556726221322
Caldwell County,0.805451883655826
Calloway County,0.0888035336655962
Campbell County,0.679026480695867
Campbellsville,0.453524035893424
Carroll County,0.404122556737449
Casey County,0.664700764862593
Caverna,-0.0252857157360049
Central,0.84046068587136
Central Hardin,0.755014255227728
Christian Academy-Louisville,0.877819613257929
Christian County,0.906602086074728
Clay County,0.29627063341765
Clinton County,0.414711921821985
Collins,0.819237693100149
Conner,0.490169689341012
Cooper,0.362044828053332
Corbin,0.928891903033129
Covington Catholic,1.08444425404087
Crittenden County,0.404071065130179
Danville,1.13633478567723
Daviess County,0.612982286712195
Dayton,0.177097869751878
DeSales,0.940032534662724
Dixie Heights,0.443637798293546
Doss,0.656058425515862
DuPont Manual,0.484790468069
East Carter,0.331957642526832
East Jessamine,0.586059279013645
East Ridge,0.300060852838437
Eastern,0.549870298876941
Edmonson County,0.433624376135385
Elizabethtown,0.871738334102197
Eminence,0.524848431655499
Estill County,0.234811235215697
Fairdale,0.250197815566141
Fairview,0.346092272673182
Fern Creek,0.569128646380796
Fleming County,0.717747894613771
Floyd Central,0.582726114455518
Fort Campbell,0.250912774983771
Fort Knox,0.126451363762367
Frankfort,0.520782654578767
Franklin County,0.504065453456549
Franklin-Simpson,0.843909519524578
Frederick Douglass,0.853012168809788
Fulton City,-0.050093006109043
Fulton County,0.161686255299501
Gallatin County,0.334151470788817
Garrard County,0.555086864204162
George Rogers Clark,0.460019222617465
Glasgow,0.741934467516988
Grant County,0.0989120353704356
Graves County,0.627581491760226
Grayson County,0.131921908094235
Green County,0.404463327972759
Greenup County,0.540959118621193
Greenwood,0.411828942330721
Hancock County,0.477259976629424
Harlan,0.270248474986343
Harlan County,0.730978048033325
Harrison County,0.154214955258151
Hart County,0.200932099080068
Hazard,0.754522524479823
Henderson County,0.552180837619865
Henry Clay,0.656136625364043
Henry County,0.291376139620088
Highlands,0.61857121350695
Holmes,0.256966043342408
Holy Cross (Covington),0.145812011886031
Holy Cross (Louisville),0.651413812418075
Hopkins County Central,0.177267585479043
Hopkinsville,0.569624939935568
Iroquois,0.313365304413884
Jackson County,0.199947246968369
Jeffersontown,0.354565447281768
Jenkins,-0.034438425033799
John Hardin,0.491683355365078
Johnson Central,0.821486164579978
Kentucky Country Day,0.844945089532053
Knott County Central,0.381169694677691
Knox Central,0.732609632762144
LaRue County,0.724619194293069
Lafayette,0.457857546126283
Lawrence County,0.512598014654813
Leslie County,0.370149266647404
Letcher County Central,0.215403338974564
Lewis County,0.230805317597299
Lexington Catholic,0.784150608545076
Lexington Christian,0.931624322996648
Lincoln County,0.361032290904348
Lloyd Memorial,0.560820396930124
Logan County,0.691746705667213
Ludlow,0.67245815532676
Lynn Camp,0.500656879125296
Madison Central,0.637900133969287
Madison Southern,0.858098192166733
Madisonville-North Hopkins,0.570765308967738
Magoffin County,0.100521303196429
Male,0.856990233646505
Marion County,0.0818532841661561
Marshall County,0.371376782672929
Mason County,0.52956687863537
Mayfield,0.889229816442001
McCracken County,0.64592164151233
McCreary Central,0.249913749803122
McLean County,0.304578685657231
Meade County,0.544592049317245
