2	122	62	39	23	2	0	0	
8	77	81	16	65	2	0	0	
-1	184	61	50	11	2	0	0	
16	84	60	53	7	0	0	0	
23	235	46	42	4	1	0	0	
26	221	74	53	21	2	0	0	
30	27	49	48	1	2	0	0	
31	247	38	37	1	2	0	0	
36	-1	51	27	24	2	0	0	
40	141	45	36	9	2	0	0	
-1	242	55	14	41	2	0	0	
48	202	58	46	12	2	0	0	
-1	242	43	40	3	2	0	0	
55	5	67	52	15	1	0	0	
56	85	64	58	6	2	0	0	
65	-1	74	50	24	2	0	0	
72	0	67	47	20	1	0	0	
73	-1	77	18	59	2	0	0	
75	206	59	47	12	2	0	0	
-1	197	61	53	8	2	0	0	
103	45	83	70	13	2	0	0	
104	214	44	37	7	2	0	0	
111	79	70	46	24	2	0	0	
112	49	64	49	15	2	0	0	
114	-1	53	49	4	2	0	0	
120	86	54	19	35	2	0	0	
143	-1	46	31	15	2	0	0	
162	32	29	27	2	2	0	0	
170	178	46	32	14	2	0	0	
191	-1	67	52	15	2	0	0	
196	199	69	47	22	1	0	0	
203	240	49	32	17	2	0	0	
220	-1	64	56	8	0	0	0	
224	200	59	40	19	2	0	0	
226	47	63	51	12	2	0	0	
228	244	60	58	2	1	0	0	
229	42	65	29	36	2	0	0	
230	-1	50	49	1	2	0	0	
-1	11	54	39	15	2	0	0	
245	88	61	42	19	1	0	0	
252	-1	59	47	12	2	0	0	
254	166	48	46	2	1	0	0	
257	7	60	27	33	2	0	0	
260	6	46	40	6	2	0	0	
