date,win_team,lose_team,win_score,lose_score,location,date_comments,overtime,cross_region
1998-12-01,Lloyd Memorial,Henry County,70,44,0,,0,0
1998-12-01,Logan County,Allen County-Scottsville,72,44,1,,0,0
1998-12-01,Lone Oak,Webster County,54,40,1,McDonalds Invitational Tournament,0,0
1998-12-01,Madison Southern,Lexington Christian,78,51,1,,0,0
1998-12-01,Madisonville-North Hopkins,Union County,55,49,0,,0,0
1998-12-01,Magoffin County,Betsy Layne,74,70,1,,0,0
1998-12-01,Male,Iroquois,76,59,1,,0,0
1998-12-01,Marshall County,Hickman County,63,49,0,,0,0
1998-12-01,Mason County,Dayton,72,45,0,,0,0
1998-12-01,McLean County,Hancock County,51,42,0,,0,0
1998-12-01,Millersburg Military,Kentucky School f/t Deaf,60,57,2,,0,0
1998-12-01,Montgomery County,St. Patrick,56,48,0,,0,0
1998-12-01,Muhlenberg North,Owensboro Catholic,64,48,0,,0,0
1998-12-01,Newport,Heritage Academy,71,62,1,,0,0
1998-12-01,Nicholas County,Bath County,77,61,1,,0,0
1998-12-01,North Hardin,LaRue County,74,58,0,,0,0
1998-12-01,Ohio County,Warren Central,82,59,1,,0,0
1998-12-01,Owensboro,Daviess County,68,56,0,,0,0
1998-12-01,Owsley County,Buckhorn,75,63,1,,0,0
1998-12-01,Paducah Tilghman,Calloway County,70,59,0,,0,0
1998-12-01,Paintsville,Perry County Central,70,64,1,,0,0
1998-12-01,Paul Laurence Dunbar,Conner,65,59,2,Turfway Park-Kentucky Post Tip-off Classic Tournament,0,0
1998-12-01,Prestonsburg,Sheldon Clark,57,56,1,,0,0
1998-12-01,Providence,Caldwell County,63,61,0,,0,0
1998-12-01,Pulaski County,Russell County,93,53,0,,0,0
1998-12-01,Raceland,Rose Hill Christian,68,29,1,,0,0
1998-12-01,Red Bird,Riverside Christian,104,66,0,,0,0
1998-12-01,Rockcastle County,Somerset,78,74,0,,0,0
1998-12-01,Russell,Morgan County,104,62,1,,0,0
1998-12-01,Scott County,Owen County,109,41,1,,0,0
1998-12-01,Simon Kenton,Newport Central Catholic,83,61,1,gaskins (sk)8 3pt shots made,0,0
1998-12-01,South Floyd,Jenkins,94,57,1,,0,0
1998-12-01,South Laurel,Monticello,71,51,0,,0,0
1998-12-01,Southern,Atherton,61,56,0,,0,0
1998-12-01,Southwestern,McCreary Central,70,58,2,,0,0
1998-12-01,Spencer County,Brown,77,50,1,,0,0
1998-12-01,St. Mary,Livingston Central,61,30,0,,0,0
1998-12-01,St. Xavier,Central,81,62,1,,0,0
1998-12-01,Todd County Central,Greenwood,67,66,0,,0,0
1998-12-01,Valley,Bullitt East,74,71,0,,0,0
1998-12-01,Walton-Verona,Williamstown,71,56,1,,0,0
1998-12-01,Warren East,Monroe County,44,43,1,,0,0
1998-12-01,Washington County,Taylor County,59,50,1,,0,0
1998-12-01,West Jessamine,Western Hills,65,42,1,,0,0
1998-12-02,Berea,Kentucky School f/t Deaf,63,37,1,,0,0
1998-12-02,Feds Creek,South Floyd,78,72,2,Clarence D. Rice Tip-off Classic Tournament,0,0
1998-12-02,Holy Cross (Covington),Conner,58,49,2,Clarence D. Rice Tip-off Classic Tournament,0,0
1998-12-02,Johnson Central,Jackson City,120,63,1,Clarence D. Rice Tip-off Classic Tournament,0,0
1998-12-02,Meade County,Bullitt Central,79,70,0,,0,0
1998-12-02,Millersburg Military,Lexington Christian,79,53,2,,0,0
1998-12-02,Moore,Shawnee,75,43,0,,0,0
1998-12-02,Pendleton County,Villa Madonna,89,62,2,,0,0
1998-12-03,Barren County,Metcalfe County,85,60,1,,0,0
1998-12-03,East Jessamine,Spencer County,75,54,1,Wombles Classic Tournament,0,0
1998-12-03,Fairdale,Whitefield Academy,55,39,1,,0,0
1998-12-03,Fulton City,Reidland,82,77,1,Double Overtime,0,0
1998-12-03,Greenup County,Prestonsburg,54,53,2,Clarence D. Rice Tip-off Classic Tournament,0,0
1998-12-03,Harrison County,Betsy Layne,79,50,2,Clarence D. Rice Tip-off Classic Tournament,0,0
1998-12-03,Henry Clay,Western Hills,60,56,2,Wombles Classic Tournament,0,0
1998-12-03,Holmes,Boone County,59,50,2,,0,0
1998-12-03,Hopkins County Central,Livingston Central,69,53,1,,0,0
1998-12-03,Iroquois,Central,67,49,0,,0,0
1998-12-03,June Buchanan,Red Bird,60,58,1,,0,0
1998-12-03,Paul Laurence Dunbar,Covington Catholic,67,64,2,,0,0
1998-12-03,Perry County Central,Pikeville,77,68,2,,0,0
1998-12-03,Shawnee,Walden,64,48,0,,0,0
1998-12-03,Silver Grove,Heritage Academy,64,58,0,,0,0
1998-12-03,West Jessamine,Harrodsburg,59,44,1,Wombles Classic Tournament,0,0
1998-12-03,Woodford County,West Carter,75,73,2,Wombles Classic Tournament,0,0
1998-12-04,Adair County,Green County,76,74,0,,0,0
1998-12-04,Allen Central,Piarist School,98,31,0,,0,0
1998-12-04,Anderson County,Russell County,71,36,0,,0,0
1998-12-04,Apollo,Warren East,56,29,1,,0,0
1998-12-04,Ashland Blazer,Sheldon Clark,63,50,2,,0,0
1998-12-04,Ballard,Southern,50,46,0,,0,0
1998-12-04,Ballard Memorial,Heath,54,38,0,,0,0
1998-12-04,Barbourville,Cawood,66,58,2,Papa Johns Classic Tournament,0,0
1998-12-04,Bethlehem,Bardstown,60,55,0,,0,0
1998-12-04,Bourbon County,Bracken County,56,54,0,,0,0
1998-12-04,Bowling Green,Cumberland County,72,56,0,,0,0
1998-12-04,Breathitt County,Whitesburg,73,53,0,,0,0
1998-12-04,Bryan Station,Central,79,54,0,,0,0
1998-12-04,Bullitt East,North Bullitt,81,57,0,,0,0
1998-12-04,Carlisle County,Marshall County,94,91,0,Overtime,0,0
1998-12-04,Carroll County,Oldham County,65,60,1,,0,0
1998-12-04,Christian County,Hopkinsville,99,81,0,,0,0
1998-12-04,Clay County,Madison Central,79,75,1,,0,0
1998-12-04,Clinton County,Somerset,78,54,1,,0,0
1998-12-04,Corbin,Owsley County,88,66,1,,0,0
1998-12-04,Crittenden County,Trigg County,71,66,1,,0,0
1998-12-04,Deming,Menifee County,91,75,0,,0,0
1998-12-04,Doss,Trinity (Louisville),74,68,0,Overtime,0,0
1998-12-04,East Carter,Bath County,60,45,0,,0,0
1998-12-04,Elizabethtown,Taylor County,88,49,0,,0,0
1998-12-04,Elkhorn City,Fleming-Neon,64,50,0,,0,0
1998-12-04,Fern Creek,DeSales,74,51,0,,0,0
1998-12-04,Frankfort,Berea,48,34,0,,0,0
1998-12-04,Franklin County,Madison Southern,59,43,0,,0,0
1998-12-04,Fulton City,Lone Oak,58,56,0,,0,0
1998-12-04,Fulton County,Murray,65,31,1,,0,0
1998-12-04,Gallatin County,Owen County,64,41,0,,0,0
1998-12-04,Garrard County,North Laurel,51,32,1,,0,0
1998-12-04,Glasgow,Edmonson County,73,63,0,,0,0
1998-12-04,Grant County,Pikeville,65,59,2,Overtime,0,0
1998-12-04,Greenup County,Harrison County,51,48,2,,0,0
1998-12-04,Greenwood,Franklin-Simpson,73,63,1,,0,0
1998-12-04,Harlan,Oneida Baptist Institute,84,59,1,Papa Johns Classic Tournament,0,0
1998-12-04,Hart County,Caverna,76,73,0,,0,0
1998-12-04,Henderson County,Muhlenberg South,63,49,1,,0,0
1998-12-04,Holy Cross (Covington),Ryle,48,41,2,Clarence D. Rice Tip-off Classic Tournament,0,0
1998-12-04,Iroquois,Moore,71,58,2,,0,0
1998-12-04,Jackson City,Rose Hill Christian,66,63,0,,0,0
1998-12-04,Jeffersontown,Butler,56,48,1,,0,0
1998-12-04,Johnson Central,Feds Creek,102,77,1,,0,0
1998-12-04,Knott County Central,Hazard,69,65,0,,0,0
1998-12-04,Lafayette,Bryan Station,64,53,1,,0,0
1998-12-04,Lee County,Riverside Christian,88,58,1,,0,0
1998-12-04,Leslie County,Buckhorn,77,75,1,,0,0
1998-12-04,Letcher,Jenkins,80,69,0,,0,0
1998-12-04,Lloyd Memorial,Sayre,76,57,0,,0,0
1998-12-04,Logan County,Fort Campbell,58,48,0,,0,0
1998-12-04,Madisonville-North Hopkins,Daviess County,86,59,1,,0,0
1998-12-04,Marion County,Campbellsville,55,52,1,,0,0
1998-12-04,Mason County,Nicholas County,69,54,1,,0,0
1998-12-04,McCreary Central,Jackson County,65,62,1,,0,0
1998-12-04,Meade County,Fort Knox,66,56,0,,0,0
1998-12-04,Millersburg Military,Model,85,79,0,,0,0
1998-12-04,Monroe County,Allen County-Scottsville,67,59,0,Overtime,0,0
1998-12-04,Montgomery County,Henry County,81,45,1,,0,0
1998-12-04,Monticello,Pulaski County,65,62,0,,0,0
1998-12-04,Newport Central Catholic,Bellevue,57,49,0,,0,0
1998-12-04,North Hardin,DuPont Manual,58,51,1,,0,0
1998-12-04,Ohio County,Grayson County,72,54,0,,0,0
1998-12-04,Owensboro,McLean County,36,35,0,,0,0
1998-12-04,Owensboro Catholic,Trinity (Whitesville),65,63,1,,0,0
1998-12-04,Paintsville,Bell County,62,55,1,,0,0
1998-12-04,Paris,Bishop Brossart,67,59,1,,0,0
1998-12-04,Pendleton County,Dixie Heights,76,69,0,,0,0
1998-12-04,Pike County Central,Millard,88,76,1,,0,0
1998-12-04,Pleasure Ridge Park,Beth Haven,94,48,1,,0,0
1998-12-04,Portland Christian,Louisville Collegiate,56,54,1,,0,0
1998-12-04,Powell County,Mercer County,73,66,1,,0,0
1998-12-04,Rockcastle County,Lincoln County,71,59,1,,0,0
1998-12-04,Rowan County,Morgan County,85,40,1,,0,0
1998-12-04,Russellville,Todd County Central,64,63,1,,0,0
1998-12-04,Scott County,Boyd County,89,73,0,,0,0
1998-12-04,Seneca,Western,61,56,0,,0,0
1998-12-04,Shelby County,Eminence,96,46,1,,0,0
1998-12-04,Shelby Valley,Belfry,53,44,1,,0,0
1998-12-04,Simon Kenton,St. Patrick,82,51,1,SK had 14 of 15 players score,0,0
1998-12-04,South Laurel,Southwestern,61,49,2,,0,0
1998-12-04,South Oldham,Trimble County,57,50,1,,0,0
1998-12-04,St. Xavier,Fairdale,68,64,1,Overtime,0,0
1998-12-04,Tates Creek,Perry County Central,86,82,1,,0,0
1998-12-04,Warren Central,Central Hardin,65,59,1,,0,0
1998-12-04,Wayne County,Casey County,62,56,1,,0,0
1998-12-04,West Carter,Spencer County,67,64,2,Wombles Classic Tournament,0,0
1998-12-04,West Jessamine,Henry Clay,49,42,1,Wombles Classic Tournament,0,0
1998-12-04,Western Hills,Harrodsburg,61,43,2,Wombles Classic Tournament,0,0
1998-12-04,Whitley County,Cumberland,71,35,2,Jellico Invitational Tournament,0,0
1998-12-04,Woodford County,East Jessamine,77,60,0,Wombles Classic Tournament,0,0
1998-12-05,Barren County,Grayson County,85,76,0,Rocket Classic Tournament,0,0
1998-12-05,Boyd County,Lafayette,87,57,1,,0,0
1998-12-05,Bracken County,Pendleton County,53,33,1,,0,0
1998-12-05,Bullitt Central,Shawnee,60,58,0,,0,0
1998-12-05,Casey County,Allen County-Scottsville,71,57,1,,0,0
1998-12-05,Cawood,Oneida Baptist Institute,71,63,2,Papa Johns Classic Tournament(3rd Place),0,0
1998-12-05,Christian Fellowship,Evangel Christian,86,58,1,,0,0
1998-12-05,Dixie Heights,Williamstown,67,58,0,,0,0
1998-12-05,East Jessamine,Henry Clay,73,57,1,Wombles Tournament(3rd place),0,0
1998-12-05,Eastern,LaRue County,84,56,1,,0,0
1998-12-05,Harlan,Barbourville,72,51,1,Papa Johns Classic Tournament(Championship),0,0
1998-12-05,Harrodsburg,Spencer County,63,47,2,Wombles Tournament(7th place),0,0
1998-12-05,Heritage Academy,Dayton,72,64,1,,0,0
1998-12-05,Jeffersontown,Hopkins County Central,64,61,2,Rocket Classic Tournament,0,0
1998-12-05,Johnson Central,Greenup County,74,54,1,,0,0
1998-12-05,Lee County,Leslie County,63,56,1,,0,0
1998-12-05,Lewis County,Morgan County,75,59,1,EKC Boys Tournament,0,0
1998-12-05,Lexington Catholic,Paducah Tilghman,57,46,2,Super 7 Shootout,0,0
1998-12-05,Lloyd Memorial,Walton-Verona,73,58,0,,0,0
1998-12-05,Ludlow,Covington Latin,84,22,1,,0,0
1998-12-05,Magoffin County,Elkhorn City,54,49,1,,0,0
1998-12-05,Millersburg Military,Frankfort,65,60,0,Bluegrass Conference TournamentChampionship,0,0
1998-12-05,Montgomery County,Menifee County,77,74,1,,0,0
1998-12-05,Paul Laurence Dunbar,Holmes,62,51,2,,0,0
1998-12-05,Phelps,Millard,81,60,1,,0,0
1998-12-05,Pleasure Ridge Park,Russellville,67,63,1,,0,0
1998-12-05,Powell County,Estill County,84,53,1,,0,0
1998-12-05,Rowan County,Raceland,89,72,1,EKC Boys Tournament,0,0
1998-12-05,Russell,Elliott County,75,63,0,EKC Boys Tournament,0,0
1998-12-05,Shelby County,Bullitt East,67,56,1,,0,0
1998-12-05,South Laurel,Fleming-Neon,90,40,2,Pleasure Ridge Park Classic Tournament,0,0
1998-12-05,Southwestern,Garrard County,71,49,2,,0,0
1998-12-05,St. Patrick,Augusta,91,61,0,,0,0
1998-12-05,Tates Creek,Grant County,67,50,1,,0,0
1998-12-05,Trimble County,Beth Haven,51,50,1,,0,0
1998-12-05,Trinity (Whitesville),Butler County,60,42,1,,0,0
1998-12-05,West Jessamine,Woodford County,71,63,2,Wombles Tournament(Championship),0,0
1998-12-05,Western Hills,West Carter,73,55,2,Wombles Tournament(5th place),0,0
1998-12-05,Williamsburg,Whitley County,50,48,2,Union Bank Classic Tournament,0,0
1998-12-05,Wolfe County,Whitesburg,85,62,0,,0,0
1998-12-07,Caldwell County,Livingston Central,65,29,1,,0,0
1998-12-07,Calloway County,Carlisle County,44,33,0,,0,0
1998-12-07,Dawson Springs,Webster County,67,51,1,,0,0
1998-12-07,Holy Cross (Louisville),Whitefield Academy,61,42,1,,0,0
1998-12-07,Lawrence County,Fairview,69,48,1,EKC Boys Tournament,0,0
1998-12-07,Mercer County,Millersburg Military,66,56,2,,0,0
1998-12-07,Rowan County,East Carter,57,53,1,EKC Tournament,0,0
1998-12-07,Russell,Bath County,94,66,1,EKC Tournament,0,0
1998-12-07,West Carter,Lewis County,76,65,0,EKC Tournament,0,0
1998-12-08,Allen Central,Pike County Central,91,65,0,,0,0
1998-12-08,Anderson County,Spencer County,73,58,1,,0,0
1998-12-08,Apollo,Owensboro,65,55,0,,0,0
1998-12-08,Ashland Blazer,Powell County,68,57,2,,0,0
1998-12-08,Ballard,Atherton,88,56,0,,0,0
1998-12-08,Barbourville,Bell County,71,68,1,,0,0
1998-12-08,Bardstown,Washington County,42,41,0,,0,0
1998-12-08,Barren County,Allen County-Scottsville,80,48,1,,0,0
1998-12-08,Bellevue,Augusta,79,65,1,,0,0
1998-12-08,Beth Haven,Evangel Christian,58,51,0,,0,0
1998-12-08,Bethlehem,Edmonson County,70,53,0,,0,0
1998-12-08,Betsy Layne,Phelps,69,65,1,,0,0
1998-12-08,Bishop Brossart,Scott,57,52,1,,0,0
1998-12-08,Boone County,Conner,61,49,0,,0,0
1998-12-08,Bourbon County,Williamstown,73,63,1,,0,0
1998-12-08,Bowling Green,Franklin-Simpson,79,61,1,,0,0
1998-12-08,Bryan Station,Lee County,64,59,1,,0,0
1998-12-08,Bullitt East,Henry County,90,44,0,,0,0
1998-12-08,Caldwell County,Crittenden County,57,47,0,,0,0
1998-12-08,Calloway County,Fulton County,61,37,1,,0,0
1998-12-08,Campbellsville,Taylor County,84,42,1,,0,0
1998-12-08,Carlisle County,Hickman County,59,53,1,,0,0
1998-12-08,Central,Doss,64,54,0,,0,0
1998-12-08,Christian Academy-Louisville,Brown,101,72,0,,0,0
1998-12-08,Christian County,Fort Campbell,82,28,1,,0,0
1998-12-08,Clay County,Middlesboro,97,45,1,,0,0
1998-12-08,Clinton County,Monroe County,52,49,0,,0,0
1998-12-08,Corbin,Cawood,107,68,1,,0,0
1998-12-08,Cordia,Riverside Christian,121,74,1,,0,0
1998-12-08,Cumberland County,Metcalfe County,69,67,1,,0,0
1998-12-08,Danville,Somerset,54,48,0,,0,0
1998-12-08,Daviess County,McLean County,63,41,1,,0,0
1998-12-08,Dawson Springs,Trigg County,86,37,0,,0,0
1998-12-08,DeSales,Butler,63,45,0,,0,0
1998-12-08,Eastern,DuPont Manual,79,48,1,,0,0
1998-12-08,Elizabethtown,North Hardin,75,69,1,,0,0
1998-12-08,Elkhorn City,Prestonsburg,37,36,1,,0,0
1998-12-08,Eminence,Trimble County,58,54,1,,0,0
1998-12-08,Fern Creek,Male,73,68,1,,0,0
1998-12-08,Gallatin County,Carroll County,90,78,1,,0,0
1998-12-08,Garrard County,Burgin,60,52,0,,0,0
1998-12-08,Glasgow,Caverna,77,64,0,,0,0
1998-12-08,Graves County,Ballard Memorial,45,44,1,Double Overtime,0,0
1998-12-08,Grayson County,Breckinridge County,46,44,0,,0,0
1998-12-08,Hancock County,Trinity (Whitesville),60,58,1,,0,0
1998-12-08,Harlan,Cumberland,70,44,1,,0,0
1998-12-08,Harrison County,Nicholas County,58,52,1,,0,0
1998-12-08,Hart County,Green County,76,73,1,,0,0
1998-12-08,Hazard,Leslie County,77,71,0,,0,0
1998-12-08,Iroquois,Shawnee,84,46,1,,0,0
1998-12-08,Knott County Central,Letcher,77,49,0,,0,0
1998-12-08,LaRue County,Central Hardin,53,42,0,,0,0
1998-12-08,Lafayette,Casey County,94,42,1,,0,0
1998-12-08,Lawrence County,West Carter,71,67,2,,0,0
1998-12-08,Lexington Catholic,Lexington Christian,81,20,1,,0,0
1998-12-08,Lincoln County,Harrodsburg,68,55,0,,0,0
1998-12-08,Lloyd Memorial,Ludlow,57,38,1,,0,0
1998-12-08,Lyon County,Providence,78,76,1,,0,0
1998-12-08,Madison Central,Fleming County,73,68,1,,0,0
1998-12-08,Madisonville-North Hopkins,Hopkins County Central,75,58,1,,0,0
1998-12-08,Magoffin County,Paintsville,52,45,0,,0,0
1998-12-08,Marion County,Adair County,75,58,0,,0,0
1998-12-08,Marshall County,Christian Fellowship,65,26,1,,0,0
1998-12-08,Mason County,St. Patrick,74,54,1,,0,0
1998-12-08,Mayfield,Fulton City,61,53,1,,0,0
1998-12-08,Mercer County,North Laurel,91,63,1,,0,0
1998-12-08,Millersburg Military,Berea,51,49,0,,0,0
1998-12-08,Model,Kentucky School f/t Deaf,95,41,0,,0,0
1998-12-08,Montgomery County,Estill County,72,49,0,,0,0
1998-12-08,Monticello,Russell County,63,50,1,,0,0
1998-12-08,Nelson County,Oldham County,51,48,1,,0,0
1998-12-08,Newport Central Catholic,Newport,55,53,0,,0,0
1998-12-08,Ohio County,Butler County,86,78,1,,0,0
1998-12-08,Owsley County,Cordia,64,58,0,,0,0
1998-12-08,Paducah Tilghman,Reidland,88,42,1,,0,0
1998-12-08,Pendleton County,Campbell County,58,53,1,,0,0
1998-12-08,Pikeville,Belfry,59,48,0,,0,0
1998-12-08,Pleasure Ridge Park,Fairdale,83,64,1,,0,0
1998-12-08,Pulaski County,Knox Central,83,63,0,,0,0
1998-12-08,Red Bird,Jackson City,116,66,1,,0,0
1998-12-08,Rockcastle County,Jackson County,88,86,1,,0,0
1998-12-08,Russellville,Hopkinsville,80,66,1,,0,0
1998-12-08,Ryle,St. Henry,47,44,1,,0,0
1998-12-08,Sayre,Western Hills,79,72,1,,0,0
1998-12-08,Seneca,Jeffersontown,54,47,1,,0,0
1998-12-08,Shelby County,Owen County,73,28,0,,0,0
1998-12-08,Sheldon Clark,Shelby Valley,73,49,1,,0,0
1998-12-08,Silver Grove,Deming,78,65,1,,0,0
1998-12-08,Simon Kenton,Holy Cross (Covington),82,45,1,GASKINS (SK) 6 3PT GOALS,0,0
1998-12-08,South Floyd,Millard,64,48,0,,0,0
1998-12-08,South Laurel,Boyle County,90,69,1,,0,0
1998-12-08,South Oldham,North Bullitt,76,60,0,,0,0
1998-12-08,Southern,Meade County,116,113,1,Triple Overtime,0,0
1998-12-08,St. Mary,Lone Oak,75,52,0,,0,0
1998-12-08,Tates Creek,East Jessamine,73,56,0,,0,0
1998-12-08,Todd County Central,Logan County,58,50,1,,0,0
1998-12-08,Trinity (Louisville),Moore,67,53,0,,0,0
1998-12-08,Union County,Muhlenberg North,59,52,1,,0,0
1998-12-08,Valley,Western,84,59,1,,0,0
1998-12-08,Waggener,St. Xavier,59,56,0,Overtime,0,0
1998-12-08,Walton-Verona,Dayton,75,48,1,,0,0
1998-12-08,Warren Central,Warren East,62,53,1,,0,0
1998-12-08,Wayne County,McCreary Central,62,50,0,,0,0
1998-12-08,Whitefield Academy,Fort Knox,69,64,2,,0,0
1998-12-08,Whitley County,Evarts,91,43,0,,0,0
1998-12-09,Franklin County,Woodford County,76,57,1,,0,0
1998-12-09,Holy Cross (Louisville),Shawnee,58,47,0,,0,0
1998-12-09,Rowan County,Russell,82,74,2,EKC Tournament,0,0
1998-12-09,West Jessamine,Paul Laurence Dunbar,71,68,1,,0,0
1998-12-10,Ballard Memorial,Fulton County,52,38,1,,0,0
1998-12-10,Bardstown,Fort Knox,69,51,1,,0,0
1998-12-10,Carlisle County,Murray,85,65,0,,0,0
1998-12-10,Frankfort,Lynn Camp,69,51,1,,0,0
1998-12-10,Greenwood,Cumberland County,84,44,1,Greenwood Southern Kentucky Classic Tournament,0,0
1998-12-10,Henry Clay,Cumberland,55,33,1,,0,0
1998-12-10,Lawrence County,Rowan County,49,31,2,EKC Tournament,0,0
1998-12-10,Madisonville-North Hopkins,Dawson Springs,76,69,1,,0,0
1998-12-10,North Hardin,Southwestern,64,55,2,Greenwood Southern Kentucky Classic Tournament,0,0
1998-12-10,Paducah Tilghman,Christian County,92,72,1,,0,0
1998-12-10,Perry County Central,Magoffin County,78,74,1,,0,0
1998-12-10,Russellville,Edmonson County,88,47,1,,0,0
1998-12-10,St. Mary,Fulton City,71,55,1,,0,0
1998-12-10,Union County,Livingston Central,47,25,0,,0,0
1998-12-11,Adair County,Taylor County,67,57,0,,0,0
1998-12-11,Allen Central,South Floyd,55,49,0,,0,0
1998-12-11,Ashland Blazer,Boyd County,63,55,0,,0,0
1998-12-11,Ballard,St. Xavier,77,53,1,,0,0
