date,win_team,lose_team,win_score,lose_score,location,date_comments,overtime,cross_region
2000-11-16,June Buchanan,Letcher,73,37,2,,0,0
2000-11-16,Oneida Baptist Institute,Cordia,64,57,1,Three Rivers Conference Tournament,0,0
2000-11-16,Red Bird,Riverside Christian,117,66,1,Three Riviers Conference Tournament,0,0
2000-11-17,Buckhorn,Riverside Christian,93,62,0,,0,0
2000-11-17,Clinton County,Spencer County,73,67,1,,0,0
2000-11-17,Cumberland County,Feds Creek,59,42,1,,0,0
2000-11-17,June Buchanan,Cordia,61,47,0,Three Rivers Conference Tournament,0,0
2000-11-17,Oneida Baptist Institute,Letcher,82,43,0,,0,0
2000-11-17,Red Bird,Piarist School,85,50,1,Three Riviers Conference Tournament,0,0
2000-11-18,Christian Fellowship,Providence,65,62,0,,0,0
2000-11-18,Clinton County,Feds Creek,66,55,1,,0,0
2000-11-18,Cordia,Letcher,60,43,2,Three Rivers Conference Tournament,0,0
2000-11-18,Cumberland County,Spencer County,63,61,1,,0,0
2000-11-18,Jackson City,Brown,61,42,0,,0,0
2000-11-18,June Buchanan,Oneida Baptist Institute,69,47,0,,0,0
2000-11-20,Cordia,Riverside Christian,83,57,2,,0,0
2000-11-20,Letcher,Piarist School,74,53,2,,0,0
2000-11-20,Red Bird,Buckhorn,94,51,1,Three Riviers Conference Tournament,0,0
2000-11-21,Carlisle County,St. Mary,89,79,0,(overtime),1,0
2000-11-21,Clinton County,Cumberland County,84,67,1,,0,0
2000-11-21,June Buchanan,Red Bird,66,51,2,Three Rivers Conference Tournament(championship),0,0
2000-11-21,Oneida Baptist Institute,Buckhorn,83,44,1,Three Rivers Conference Tournament(3rd place),0,0
2000-11-21,Providence,Dawson Springs,69,56,1,,0,0
2000-11-22,Owsley County,Letcher,92,47,0,,0,0
2000-11-24,Wolfe County,Menifee County,82,53,0,,0,0
2000-11-25,Providence,Christian Fellowship,61,56,1,Tress and Trend Tournament,0,0
2000-11-27,Barbourville,Cumberland,68,56,1,,0,0
2000-11-27,Lone Oak,Christian Fellowship,80,58,0,,0,0
2000-11-27,Red Bird,All Saints,80,65,0,,0,0
2000-11-27,Whitley County,Lynn Camp,68,53,2,Union Bank Classic,0,0
2000-11-28,Anderson County,Trimble County,68,54,0,,0,0
2000-11-28,Apollo,Muhlenberg South,66,65,0,,0,0
2000-11-28,Atherton,Southern,76,37,1,,0,0
2000-11-28,Augusta,Deming,80,65,0,,0,0
2000-11-28,Bardstown,North Bullitt,102,64,1,,0,0
2000-11-28,Bethlehem,Bullitt Central,58,53,1,,0,0
2000-11-28,Bishop Brossart,Fleming County,74,61,1,,0,0
2000-11-28,Bourbon County,Millersburg Military,81,16,1,,0,0
2000-11-28,Boyd County,Menifee County,89,57,0,,0,0
2000-11-28,Breckinridge County,Central Hardin,54,52,1,,0,0
2000-11-28,Campbellsville,Green County,73,52,0,,0,0
2000-11-28,Carlisle County,Christian Fellowship,97,43,1,,0,0
2000-11-28,Carroll County,Louisville Collegiate,73,53,1,,0,0
2000-11-28,Caverna,Fort Knox,64,62,0,,0,0
2000-11-28,Cawood,Pineville,78,40,2,Middlesboro Invitational Tournament,0,0
2000-11-28,Clay County,North Laurel,80,78,1,,0,0
2000-11-28,Clinton County,Metcalfe County,87,84,0,,0,0
2000-11-28,Conner,Ludlow,81,52,0,,0,0
2000-11-28,Corbin,Casey County,103,36,1,,0,0
2000-11-28,Cordia,Riverside Christian,92,23,1,,0,0
2000-11-28,Covington Catholic,Ryle,102,51,2,Kentucky Post Tip-Off Classic,0,0
2000-11-28,Crittenden County,Dawson Springs,66,57,1,,0,0
2000-11-28,Cumberland,Lynn Camp,66,51,2,Union Bank Classic,0,0
2000-11-28,Doss,Beth Haven,85,44,0,,0,0
2000-11-28,DuPont Manual,Western,85,55,0,,0,0
2000-11-28,East Jessamine,Woodford County,76,61,1,,0,0
2000-11-28,Elliott County,Rose Hill Christian,82,51,1,,0,0
2000-11-28,Frankfort,Estill County,88,55,1,,0,0
2000-11-28,Gallatin County,Calvary Christian,56,48,0,,0,0
2000-11-28,Grayson County,Trinity (Whitesville),76,46,1,,0,0
2000-11-28,Hazard,Letcher,92,32,0,,0,0
2000-11-28,Heath,Fulton County,53,51,0,,0,0
2000-11-28,Jeffersontown,South Oldham,71,60,0,,0,0
2000-11-28,Knott County Central,Fleming-Neon,62,59,0,,0,0
2000-11-28,Lexington Catholic,Sayre,97,46,0,,0,0
2000-11-28,Logan County,Allen County-Scottsville,64,57,1,,0,0
2000-11-28,Lyon County,Hopkinsville,2,0,0,(forfeit),0,0
2000-11-28,Madison Southern,Lexington Christian,82,71,1,,0,0
2000-11-28,Madisonville-North Hopkins,Union County,67,42,0,,0,0
2000-11-28,Magoffin County,Betsy Layne,77,75,1,,0,0
2000-11-28,Male,Iroquois,61,41,1,,0,0
2000-11-28,Marshall County,Hickman County,67,37,0,,0,0
2000-11-28,Mason County,Dayton,79,36,0,,0,0
2000-11-28,Middlesboro,Evarts,66,62,1,Middlesboro Invitational Tournament,0,0
2000-11-28,Model,Kentucky School f/t Deaf,83,39,1,Bluegrass Conference Tournament,0,0
2000-11-28,Monroe County,Warren East,61,58,0,,0,0
2000-11-28,Montgomery County,St. Patrick,50,35,0,,0,0
2000-11-28,Monticello,Cumberland County,81,47,1,,0,0
2000-11-28,Moore,Shawnee,80,42,0,,0,0
2000-11-28,Morgan County,Millard,86,68,1,,0,0
2000-11-28,Murray,Fulton City,80,73,1,,0,0
2000-11-28,Nicholas County,Bath County,49,41,1,,0,0
2000-11-28,North Hardin,Glasgow,71,61,1,,0,0
2000-11-28,Oldham County,DeSales,84,69,0,,0,0
2000-11-28,Owensboro,Daviess County,79,66,0,,0,0
2000-11-28,Owensboro Catholic,Muhlenberg North,61,51,1,,0,0
2000-11-28,Owsley County,Buckhorn,74,55,0,,0,0
2000-11-28,Paul Laurence Dunbar,West Carter,65,33,0,,0,0
2000-11-28,Pike County Central,Paintsville,96,76,1,,0,0
2000-11-28,Raceland,Lewis County,65,49,1,,0,0
2000-11-28,Reidland,Ballard Memorial,65,58,0,,0,0
2000-11-28,Rockcastle County,Lee County,89,48,1,,0,0
2000-11-28,Russell,Bracken County,67,49,1,,0,0
2000-11-28,Scott,Boone County,75,69,1,(overtime)Kentucky Post Tip-Off Classic,1,0
2000-11-28,Shelby County,Elizabethtown,84,71,1,,0,0
2000-11-28,Shelby Valley,Harlan,74,49,1,,0,0
2000-11-28,Sheldon Clark,Fairview,72,59,0,,0,0
2000-11-28,Silver Grove,Pendleton County,68,49,1,,0,0
2000-11-28,Simon Kenton,Grant County,83,73,0,,0,0
2000-11-28,South Floyd,Piarist School,119,49,1,,0,0
2000-11-28,South Laurel,Knox Central,79,53,1,,0,0
2000-11-28,Southwestern,McCreary Central,61,60,2,,0,0
2000-11-28,Spencer County,Brown,74,44,1,,0,0
2000-11-28,St. Henry,Villa Madonna,78,19,0,,0,0
2000-11-28,St. Mary,Livingston Central,86,45,0,,0,0
2000-11-28,St. Xavier,Central,79,45,1,,0,0
2000-11-28,Taylor County,Burgin,89,30,1,,0,0
2000-11-28,Todd County Central,McLean County,69,43,0,,0,0
2000-11-28,Valley,Bullitt East,61,55,0,,0,0
2000-11-28,Walton-Verona,Williamstown,77,60,1,,0,0
2000-11-28,Warren Central,Russellville,94,93,1,(overtime),1,0
2000-11-28,West Jessamine,Western Hills,98,75,1,,0,0
2000-11-28,Whitley County,Barbourville,70,59,2,Union Bank Classic,0,0
2000-11-28,Wolfe County,Jackson City,81,54,1,,0,0
2000-11-29,Berea,Eminence,71,57,2,Bluegrass Conference Tournament,0,0
2000-11-29,DuPont Manual,Doss,74,63,0,,0,0
2000-11-29,June Buchanan,Jenkins,60,52,0,,0,0
2000-11-30,Allen Central,Piarist School,86,36,0,,0,0
2000-11-30,Barren County,Metcalfe County,74,73,1,,0,0
2000-11-30,Cawood,Evarts,109,66,2,Middlesboro Invitational Tournament,0,0
2000-11-30,Covington Catholic,Boone County,83,69,2,Kentucky Post Tip-Off Classic,0,0
2000-11-30,Fairdale,Beth Haven,71,40,0,,0,0
2000-11-30,Fern Creek,Walden,93,46,1,,0,0
2000-11-30,Glasgow,Edmonson County,80,60,0,,0,0
2000-11-30,Greenup County,Menifee County,69,39,1,,0,0
2000-11-30,Hopkins County Central,Livingston Central,81,48,1,,0,0
2000-11-30,Jackson City,All Saints,90,55,0,,0,0
2000-11-30,Lyon County,Dawson Springs,71,45,0,,0,0
2000-11-30,Middlesboro,Pineville,71,64,1,Middlesboro Invitational Tournament,0,0
2000-11-30,Murray,Fulton County,66,57,0,,0,0
2000-11-30,Owsley County,Perry County Central,74,69,1,,0,0
2000-11-30,Paintsville,Prestonsburg,83,67,1,,0,0
2000-11-30,Scott,Ryle,67,63,1,Kentucky Post Tip-Off Classic,0,0
2000-11-30,Shawnee,Christian Academy-Louisville,79,51,2,Jacketmania Tournament,0,0
2000-12-01,Adair County,Green County,78,54,0,,0,0
2000-12-01,Allen Central,Feds Creek,86,55,1,,0,0
2000-12-01,Ashland Blazer,Sheldon Clark,68,38,1,,0,0
2000-12-01,Ballard,Southern,103,53,0,,0,0
2000-12-01,Bell County,Corbin,70,54,1,,0,0
2000-12-01,Beth Haven,Oneida Baptist Institute,62,53,1,,0,0
2000-12-01,Bethlehem,Bardstown,59,54,0,,0,0
2000-12-01,Bishop Brossart,Paris,71,53,0,,0,0
2000-12-01,Bourbon County,Bracken County,81,53,0,,0,0
2000-12-01,Bowling Green,Cumberland County,117,61,0,,0,0
2000-12-01,Boyd County,West Carter,56,42,0,,0,0
2000-12-01,Bryan Station,Lafayette,67,66,0,,0,0
2000-12-01,Buckhorn,Leslie County,71,68,0,,0,0
2000-12-01,Bullitt Central,Walden,99,60,1,,0,0
2000-12-01,Caldwell County,Reidland,52,45,0,,0,0
2000-12-01,Carlisle County,Calloway County,66,57,0,,0,0
2000-12-01,Carroll County,Eminence,68,59,1,,0,0
2000-12-01,Clinton County,Franklin-Simpson,62,60,1,,0,0
2000-12-01,Conner,Southwestern,86,67,1,,0,0
2000-12-01,Covington Catholic,Scott,69,66,0,Kentucky Post Tip-Off Classic,0,0
2000-12-01,DeSales,Fern Creek,67,59,1,,0,0
2000-12-01,Deming,Menifee County,91,70,1,,0,0
2000-12-01,Dixie Heights,Villa Madonna,95,27,0,,0,0
2000-12-01,DuPont Manual,South Laurel,82,62,1,,0,0
2000-12-01,East Jessamine,Henry Clay,61,54,1,,0,0
2000-12-01,Fairdale,St. Xavier,60,45,0,,0,0
2000-12-01,Fleming County,Pendleton County,65,64,2,(double overtime)Farmers National Bank Classic,0,0
2000-12-01,Fleming-Neon,Elkhorn City,71,67,1,,0,0
2000-12-01,Fort Campbell,Hopkinsville,2,0,1,(forfeit),0,0
2000-12-01,Fort Knox,Meade County,70,65,1,,0,0
2000-12-01,Frankfort,Lexington Christian,91,67,1,,0,0
2000-12-01,Franklin County,Madison Southern,63,45,0,,0,0
2000-12-01,George Rogers Clark,North Laurel,73,71,0,(overtime),1,0
2000-12-01,Grant County,Williamstown,76,55,0,,0,0
2000-12-01,Grayson County,Ohio County,78,58,1,,0,0
2000-12-01,Harrison County,Woodford County,75,61,2,Farmers National Bank Classic,0,0
2000-12-01,Harrodsburg,Sayre,66,47,1,,0,0
2000-12-01,Hart County,Caverna,73,67,0,,0,0
2000-12-01,Hazard,Knott County Central,83,59,0,,0,0
2000-12-01,Heath,Ballard Memorial,40,37,1,,0,0
2000-12-01,Henderson County,Muhlenberg North,71,69,0,,0,0
2000-12-01,Holy Cross (Louisville),Brown,94,21,1,,0,0
2000-12-01,Jackson City,Estill County,62,59,2,Powell County Classic,0,0
2000-12-01,Jeffersontown,Whitefield Academy,86,49,1,,0,0
2000-12-01,LaRue County,Spencer County,93,59,1,,0,0
2000-12-01,Letcher,Piarist School,62,54,0,,0,0
2000-12-01,Livingston Central,Dawson Springs,68,64,1,,0,0
2000-12-01,Lloyd Memorial,Newport,62,48,1,,0,0
2000-12-01,Lone Oak,Murray,72,70,0,,0,0
2000-12-01,Madisonville-North Hopkins,Daviess County,77,51,1,,0,0
2000-12-01,Mason County,Nicholas County,91,37,1,,0,0
2000-12-01,Mayfield,Hickman County,46,45,0,,0,0
2000-12-01,McCreary Central,Jackson County,68,54,1,,0,0
2000-12-01,Mercer County,Western Hills,69,65,1,,0,0
2000-12-01,Model,Berea,63,59,1,,0,0
2000-12-01,Monroe County,Allen County-Scottsville,86,71,0,,0,0
2000-12-01,Moore,Iroquois,83,71,0,,0,0
2000-12-01,North Bullitt,Bullitt East,58,51,1,,0,0
2000-12-01,Owensboro,McLean County,79,52,0,,0,0
2000-12-01,Owensboro Catholic,Muhlenberg South,57,48,0,,0,0
2000-12-01,Paul Laurence Dunbar,Holmes,39,23,0,,0,0
2000-12-01,Phelps,Millard,91,87,1,,0,0
2000-12-01,Pleasure Ridge Park,Atherton,115,85,0,,0,0
2000-12-01,Portland Christian,Louisville Collegiate,51,40,1,,0,0
2000-12-01,Pulaski County,Monticello,61,57,1,,0,0
2000-12-01,Raceland,Elliott County,57,53,1,,0,0
2000-12-01,Red Bird,Cordia,79,51,0,,0,0
2000-12-01,Riverside Christian,Millersburg Military,73,50,1,,0,0
2000-12-01,Rockcastle County,Knox Central,76,57,0,,0,0
2000-12-01,Rose Hill Christian,All Saints,65,60,0,,0,0
2000-12-01,Rowan County,Morgan County,95,75,1,,0,0
2000-12-01,Russell,Lewis County,87,34,1,,0,0
2000-12-01,Russellville,Todd County Central,81,66,1,,0,0
2000-12-01,Scott County,Eastern,71,51,1,,0,0
2000-12-01,Seneca,Western,59,55,0,,0,0
2000-12-01,Shelby County,South Oldham,74,62,0,,0,0
2000-12-01,Silver Grove,Powell County,87,70,1,,0,0
2000-12-01,Simon Kenton,Walton-Verona,84,48,0,,0,0
2000-12-01,Somerset,Montgomery County,52,50,0,,0,0
2000-12-01,South Floyd,Johnson Central,92,65,1,,0,0
2000-12-01,Tates Creek,Harlan,70,49,1,Commodore Four Tournament,0,0
2000-12-01,Trigg County,Christian Fellowship,63,46,0,,0,0
2000-12-01,Trimble County,Owen County,56,53,0,,0,0
2000-12-01,Trinity (Louisville),Doss,77,74,1,(overtime),1,0
2000-12-01,Trinity (Whitesville),Butler County,63,35,1,,0,0
2000-12-01,Union County,Hancock County,56,40,0,,0,0
2000-12-01,Warren Central,Central Hardin,68,50,1,,0,0
2000-12-01,Washington County,Taylor County,70,42,1,,0,0
2000-12-01,Wayne County,Casey County,75,39,1,,0,0
2000-12-01,Williamsburg,Barbourville,55,49,2,Union Bank Classic,0,0
2000-12-01,Wolfe County,Lee County,88,53,0,,0,0
2000-12-02,Anderson County,Oneida Baptist Institute,78,36,1,,0,0
2000-12-02,Ballard,Hart County,114,63,0,,0,0
2000-12-02,Beth Haven,Dayton,65,55,2,Panther Classic,0,0
2000-12-02,Campbellsville,Fulton City,80,69,1,Eagles Tip-Off Classic,0,0
2000-12-02,Cawood,Middlesboro,79,45,0,Middlesboro Invitational Tournament,0,0
2000-12-02,Christian Academy-Louisville,Evangel Christian,72,52,0,,0,0
2000-12-02,Christian County,Elizabethtown,75,47,2,Eagles Tip-Off Classic,0,0
2000-12-02,Clay County,Wolfe County,62,58,0,,0,0
2000-12-02,East Carter,Raceland,54,47,1,EKC Tournament,0,0
2000-12-02,Evarts,Pineville,91,64,2,Middlesboro Invitational Tournament,0,0
2000-12-02,Fairdale,Waggener,71,57,2,Rocket Classic,0,0
2000-12-02,Harrison County,Fleming County,72,56,2,Farmers National Bank Classic,0,0
2000-12-02,Henderson County,Valley,76,43,2,Rocket Classic,0,0
2000-12-02,Lawrence County,Bath County,88,62,1,,0,0
2000-12-02,Lexington Catholic,Lincoln County,94,64,1,,0,0
2000-12-02,Lyon County,Crittenden County,66,56,1,,0,0
2000-12-02,Magoffin County,Tates Creek,64,51,0,,0,0
2000-12-02,Newport Central Catholic,Bishop Brossart,39,38,2,I-Wireless Classic,0,0
2000-12-02,Pleasure Ridge Park,Mercer County,93,44,1,,0,0
2000-12-02,Portland Christian,Heritage Academy,47,43,0,,0,0
2000-12-02,Powell County,Estill County,63,45,1,Powell County Classic,0,0
2000-12-02,Rose Hill Christian,Millersburg Military,69,38,2,,0,0
2000-12-02,Rowan County,Fairview,100,56,1,,0,0
2000-12-02,Shelby County,Atherton,89,45,1,Rocket Classic,0,0
2000-12-02,Silver Grove,Jackson City,107,78,2,Powell County Classic,0,0
2000-12-02,South Laurel,Doss,78,64,2,PRP Classic,0,0
2000-12-02,St. Patrick,Burgin,55,27,0,,0,0
2000-12-02,Trinity (Whitesville),Providence,90,53,0,,0,0
2000-12-02,Woodford County,Pendleton County,64,50,2,Farmers National Bank Classic,0,0
2000-12-04,Elliott County,West Carter,58,46,0,,0,0
2000-12-04,Estill County,Berea,66,64,1,,0,0
2000-12-04,Knox Central,Evarts,81,78,1,,0,0
2000-12-04,Lawrence County,Lewis County,92,79,1,,0,0
2000-12-04,Madison Central,Bell County,66,56,2,,0,0
2000-12-04,Madison Southern,Burgin,60,41,0,,0,0
2000-12-04,Marshall County,Caldwell County,63,52,1,,0,0
2000-12-04,Morgan County,East Carter,64,57,0,EKC Tournament,0,0
2000-12-04,Rockcastle County,Jackson County,78,67,1,,0,0
2000-12-04,Rowan County,Russell,82,80,1,EKC Tournament,0,0
2000-12-04,South Oldham,North Bullitt,79,49,0,,0,0
2000-12-04,Webster County,Dawson Springs,111,57,0,,0,0
2000-12-05,Allen Central,Pike County Central,78,56,0,,0,0
2000-12-05,Augusta,Bellevue,69,62,0,,0,0
2000-12-05,Ballard,Atherton,122,86,0,,0,0
2000-12-05,Barren County,Allen County-Scottsville,80,66,1,,0,0
2000-12-05,Bell County,Barbourville,106,54,0,,0,0
2000-12-05,Berea,Millersburg Military,83,45,1,,0,0
2000-12-05,Bethlehem,Louisville Collegiate,2,0,1,(forfeit),0,0
2000-12-05,Betsy Layne,Phelps,88,61,1,,0,0
2000-12-05,Bourbon County,Henry Clay,81,72,0,,0,0
2000-12-05,Bullitt Central,Spencer County,81,59,1,,0,0
2000-12-05,Butler,DeSales,84,60,1,,0,0
2000-12-05,Calloway County,Christian Fellowship,71,42,1,,0,0
2000-12-05,Campbell County,Pendleton County,64,48,1,,0,0
2000-12-05,Campbellsville,Taylor County,80,48,1,,0,0
2000-12-05,Carlisle County,Hickman County,77,48,1,,0,0
2000-12-05,Cawood,Corbin,91,81,1,,0,0
2000-12-05,Central,Doss,66,57,0,,0,0
2000-12-05,Central Hardin,Bullitt East,59,56,0,,0,0
2000-12-05,Christian Academy-Louisville,Brown,68,45,0,,0,0
2000-12-05,Christian County,Fort Campbell,79,43,1,,0,0
2000-12-05,Clay County,Oneida Baptist Institute,90,54,0,,0,0
2000-12-05,Conner,Boone County,59,57,0,,0,0
2000-12-05,Crittenden County,Caldwell County,51,29,1,,0,0
2000-12-05,Daviess County,McLean County,74,39,1,,0,0
2000-12-05,Deming,Dayton,72,70,1,,0,0
2000-12-05,Dixie Heights,Grant County,67,55,1,,0,0
2000-12-05,DuPont Manual,Eastern,62,49,0,,0,0
2000-12-05,East Jessamine,Tates Creek,70,68,1,,0,0
2000-12-05,Edmonson County,Caverna,83,77,0,,0,0
2000-12-05,Evarts,Pineville,68,65,0,,0,0
2000-12-05,Fleming County,Bracken County,68,65,0,(overtime),1,0
2000-12-05,Fort Knox,Henry County,88,60,1,,0,0
2000-12-05,Garrard County,Burgin,69,40,0,,0,0
2000-12-05,Graves County,Ballard Memorial,61,31,1,,0,0
2000-12-05,Grayson County,Breckinridge County,63,62,0,,0,0
2000-12-05,Harlan,Cumberland,70,53,1,,0,0
2000-12-05,Harrison County,Nicholas County,82,57,1,,0,0
2000-12-05,Harrodsburg,Lincoln County,67,62,1,,0,0
2000-12-05,Hart County,Green County,81,66,1,,0,0
2000-12-05,Heath,Murray,54,48,1,,0,0
2000-12-05,Heritage Academy,Whitefield Academy,51,30,1,,0,0
2000-12-05,Holy Cross (Covington),Bishop Brossart,54,48,0,,0,0
2000-12-05,Holy Cross (Louisville),Beth Haven,71,46,1,,0,0
2000-12-05,Iroquois,Shawnee,79,72,1,,0,0
2000-12-05,Jeffersontown,Seneca,63,54,0,,0,0
2000-12-05,Jenkins,Elkhorn City,77,54,1,,0,0
2000-12-05,LaRue County,Meade County,69,50,0,,0,0
2000-12-05,Lafayette,Holmes,65,53,1,,0,0
2000-12-05,Lexington Catholic,Lexington Christian,101,61,1,,0,0
2000-12-05,Lloyd Memorial,Ludlow,55,44,1,,0,0
2000-12-05,Lynn Camp,All Saints,82,54,0,,0,0
2000-12-05,Lyon County,Livingston Central,59,51,0,,0,0
2000-12-05,Madisonville-North Hopkins,Hopkins County Central,69,58,0,,0,0
2000-12-05,Male,Fern Creek,95,47,0,,0,0
2000-12-05,Marion County,Adair County,82,77,0,,0,0
2000-12-05,Mason County,St. Patrick,56,51,1,,0,0
2000-12-05,Mayfield,Fulton City,64,51,1,,0,0
2000-12-05,Mercer County,North Laurel,65,56,1,,0,0
2000-12-05,Metcalfe County,Cumberland County,73,66,0,,0,0
2000-12-05,Model,Kentucky School f/t Deaf,84,57,0,,0,0
2000-12-05,Monroe County,Clinton County,86,74,1,,0,0
2000-12-05,Montgomery County,Estill County,50,31,0,,0,0
2000-12-05,Moore,Trinity (Louisville),74,57,1,,0,0
2000-12-05,Muhlenberg North,Union County,51,34,0,,0,0
2000-12-05,North Hardin,Elizabethtown,83,69,0,,0,0
2000-12-05,Ohio County,Butler County,78,47,1,,0,0
2000-12-05,Oldham County,Nelson County,71,68,0,,0,0
2000-12-05,Owensboro,Apollo,78,60,1,,0,0
2000-12-05,Paducah Tilghman,Reidland,85,55,1,,0,0
2000-12-05,Paul Laurence Dunbar,West Jessamine,98,80,0,,0,0
2000-12-05,Perry County Central,Hazard,72,69,1,(overtime),1,0
2000-12-05,Pikeville,Feds Creek,66,40,0,,0,0
2000-12-05,Pleasure Ridge Park,Fairdale,76,69,1,,0,0
2000-12-05,Pulaski County,Casey County,64,62,0,,0,0
2000-12-05,Red Bird,Riverside Christian,79,50,1,,0,0
2000-12-05,Rose Hill Christian,Menifee County,72,62,1,,0,0
2000-12-05,Rowan County,Elliott County,96,69,2,EKC Tournament,0,0
2000-12-05,Russell County,Monticello,59,58,0,,0,0
2000-12-05,Russellville,Hopkinsville,89,47,1,,0,0
2000-12-05,Shelby County,Eminence,87,29,1,,0,0
2000-12-05,Shelby Valley,Prestonsburg,96,72,0,,0,0
2000-12-05,Somerset,Danville,68,63,1,,0,0
2000-12-05,South Floyd,Millard,88,84,0,,0,0
2000-12-05,South Laurel,Owsley County,75,59,0,,0,0
2000-12-05,South Oldham,Gallatin County,71,43,1,,0,0
2000-12-05,St. Mary,Lone Oak,71,59,0,,0,0
2000-12-05,St. Xavier,Waggener,82,45,1,,0,0
2000-12-05,Todd County Central,Logan County,59,48,1,,0,0
2000-12-05,Trigg County,Dawson Springs,87,66,1,,0,0
2000-12-05,Trinity (Whitesville),Hancock County,66,56,1,,0,0
2000-12-05,Walton-Verona,Owen County,55,54,0,,0,0
2000-12-05,Warren Central,Warren East,81,47,1,,0,0
2000-12-05,Washington County,Bardstown,67,49,1,,0,0
2000-12-05,Wayne County,McCreary Central,79,59,0,,0,0
2000-12-05,Western,Valley,61,60,0,,0,0
2000-12-05,Whitesburg,Jackson City,60,48,0,,0,0
2000-12-05,Wolfe County,Knott County Central,82,53,0,,0,0
2000-12-06,Cordia,Letcher,78,51,0,,0,0
2000-12-06,Frankfort,Woodford County,74,52,1,Capital City Classic,0,0
2000-12-06,Franklin County,Western Hills,84,60,2,Capital City Classic,0,0
2000-12-06,Lawrence County,Morgan County,83,73,2,EKC Tournament,0,0
2000-12-06,Shawnee,Holy Cross (Louisville),90,77,1,,0,0
2000-12-07,Ballard Memorial,Fulton County,50,39,1,,0,0
2000-12-07,Bowling Green,Greenwood,89,48,0,,0,0
2000-12-07,Bryan Station,Henry Clay,55,40,1,,0,0
2000-12-07,Hickman County,Heath,53,48,0,,0,0
2000-12-07,Madisonville-North Hopkins,Dawson Springs,91,34,1,,0,0
2000-12-07,Marshall County,Christian Fellowship,83,38,1,,0,0
2000-12-07,Murray,Carlisle County,60,42,1,,0,0
2000-12-07,Paul Laurence Dunbar,Tates Creek,61,52,2,,0,0
2000-12-07,Rowan County,Lawrence County,93,65,2,,0,0
2000-12-07,Walden,Brown,62,57,1,,0,0
2000-12-08,Adair County,Taylor County,76,67,0,,0,0
2000-12-08,Ashland Blazer,Boyd County,58,44,0,,0,0
2000-12-08,Ballard,St. Xavier,77,72,1,,0,0
2000-12-08,Barbourville,Williamsburg,58,41,0,,0,0
2000-12-08,Barren County,Monroe County,70,65,0,,0,0
2000-12-08,Bell County,Oneida Baptist Institute,77,44,1,,0,0
2000-12-08,Berea,Nicholas County,56,41,1,,0,0
2000-12-08,Betsy Layne,Fleming-Neon,72,67,0,,0,0
2000-12-08,Bishop Brossart,Bracken County,82,42,1,,0,0
2000-12-08,Boone County,Walton-Verona,53,47,0,,0,0
2000-12-08,Bowling Green,Franklin-Simpson,85,42,1,,0,0
2000-12-08,Breathitt County,Leslie County,86,69,0,,0,0
2000-12-08,Breckinridge County,Muhlenberg South,63,42,0,,0,0
2000-12-08,Bullitt Central,Bullitt East,71,64,0,,0,0
2000-12-08,Calloway County,Caldwell County,63,58,0,,0,0
2000-12-08,Campbellsville,Bardstown,81,57,0,,0,0
2000-12-08,Caverna,Green County,78,66,0,,0,0
2000-12-08,Central,Shawnee,77,76,0,,0,0
2000-12-08,Central Hardin,Elizabethtown,56,54,0,,0,0
2000-12-08,Christian County,Hopkins County Central,66,54,0,,0,0
2000-12-08,Clay County,Jackson County,73,58,1,,0,0
2000-12-08,Clinton County,Monticello,68,60,1,,0,0
2000-12-08,Conner,Lloyd Memorial,60,45,0,,0,0
2000-12-08,Crittenden County,Livingston Central,68,45,1,,0,0
2000-12-08,Daviess County,Southwestern,57,46,1,,0,0
2000-12-08,DeSales,Holy Cross (Louisville),73,59,0,,0,0
2000-12-08,Doss,Western,62,53,0,,0,0
2000-12-08,East Jessamine,Lexington Christian,89,65,1,,0,0
2000-12-08,Edmonson County,Warren East,66,52,0,,0,0
2000-12-08,Fairdale,Valley,80,60,1,,0,0
2000-12-08,Fairview,Menifee County,56,54,0,,0,0
2000-12-08,Fern Creek,Trinity (Louisville),57,54,0,,0,0
2000-12-08,Franklin County,Frankfort,63,60,0,Capital City Classic,0,0
2000-12-08,Fulton City,Heath,68,41,1,,0,0
2000-12-08,Gallatin County,Carroll County,60,58,1,,0,0
2000-12-08,Garrard County,Danville,51,45,0,,0,0
2000-12-08,Glasgow,Metcalfe County,79,69,0,,0,0
2000-12-08,Harlan,Knox Central,85,82,0,(overtime),1,0
2000-12-08,Hazard,Pulaski County,83,64,2,,0,0
2000-12-08,Henry County,Eminence,58,51,1,,0,0
2000-12-08,Highlands,Paintsville,71,54,0,,0,0
2000-12-08,Holmes,Trimble County,57,53,2,Oldham County Classic,0,0
2000-12-08,Iroquois,Southern,75,55,0,,0,0
2000-12-08,June Buchanan,Riverside Christian,70,44,0,,0,0
2000-12-08,LaRue County,Hart County,85,77,0,,0,0
2000-12-08,Lee County,Jackson City,71,51,1,,0,0
2000-12-08,Lincoln County,Casey County,71,23,1,,0,0
2000-12-08,Logan County,Fort Campbell,66,54,0,,0,0
2000-12-08,Lone Oak,Reidland,78,62,0,,0,0
2000-12-08,Madison Central,George Rogers Clark,76,59,1,,0,0
2000-12-08,Madisonville-North Hopkins,University Heights,86,44,1,,0,0
2000-12-08,Magoffin County,Prestonsburg,74,48,1,,0,0
2000-12-08,Male,DuPont Manual,84,70,0,,0,0
