date,win_team,lose_team,win_score,lose_score,location,date_comments,overtime,cross_region
2011-11-29,Trimble County,Eminence,66,58,0,,0,0
2011-11-29,Union County,Fort Campbell,61,54,1,,0,0
2011-11-29,University Heights,Todd County Central,80,45,0,,0,0
2011-11-29,Warren East,Metcalfe County,85,23,1,,0,0
2011-11-29,Wayne County,Rockcastle County,70,47,0,,0,0
2011-11-29,West Carter,Raceland,82,56,1,,0,0
2011-11-29,West Jessamine,Casey County,74,40,0,,0,0
2011-11-29,Williamstown,Covington Latin,78,49,1,,0,0
2011-11-29,Wolfe County,Lee County,70,67,0,,0,0
2011-11-30,Buckhorn,Riverside Christian,98,31,2,,0,0
2011-11-30,Dixie Heights,Conner,48,45,1,,0,0
2011-11-30,Perry County Central,Powell County,71,49,1,,0,0
2011-12-01,Boone County,Campbell County,77,71,1,,0,0
2011-12-01,Carroll County,Trimble County,64,63,0,,0,0
2011-12-01,Crittenden County,Dawson Springs,62,32,0,,0,0
2011-12-01,East Carter,Elliott County,89,51,0,,0,0
2011-12-01,Frankfort,Berea,70,52,0,,0,0
2011-12-01,Glasgow,Greenwood,53,50,0,,0,0
2011-12-01,Grant County,Eminence,82,55,1,,0,0
2011-12-01,Graves County,Fulton County,84,28,1,,0,0
2011-12-01,Henry County,Western Hills,71,62,1,,0,0
2011-12-01,Hickman County,Reidland,49,46,0,,0,0
2011-12-01,Jackson County,Williamsburg,56,54,0,,0,0
2011-12-01,Johnson Central,Bath County,67,40,1,,0,0
2011-12-01,Kentucky Country Day,Fort Knox,58,39,0,,0,0
2011-12-01,Lexington Catholic,Lexington Christian,61,48,1,,0,0
2011-12-01,Mason County,Paris,57,47,0,,0,0
2011-12-01,North Oldham,Mercer County,66,34,0,,0,0
2011-12-01,Pineville,Whitley County,59,54,0,,0,0
2011-12-01,Red Bird,Kentucky School f/t Deaf,62,26,0,,0,0
2011-12-01,Rowan County,Menifee County,83,48,1,,0,0
2011-12-01,Russell County,Franklin-Simpson,68,56,1,,0,0
2011-12-01,Spencer County,Whitefield Academy,48,44,0,,0,0
2011-12-01,St. Francis,Brown,54,47,1,,0,0
2011-12-01,St. Henry,Newport,59,43,0,,0,0
2011-12-01,Tates Creek,Henry Clay,50,46,1,,0,0
2011-12-01,Todd County Central,Edmonson County,52,51,0,,0,0
2011-12-01,University Heights,Union County,68,54,1,,0,0
2011-12-01,Wolfe County,Jackson City,77,55,0,,0,0
2011-12-01,Woodford County,Bryan Station,60,59,2,(overtime),1,0
2011-12-02,Adair County,Green County,51,45,0,,0,0
2011-12-02,Allen Central,Piarist School,81,37,0,,0,0
2011-12-02,Anderson County,Washington County,69,61,0,(overtime),1,0
2011-12-02,Apollo,Owensboro Catholic,76,51,1,,0,0
2011-12-02,Ashland Blazer,Boyd County,66,59,1,,0,0
2011-12-02,Barren County,South Warren,59,52,0,,0,0
2011-12-02,Bath County,Brown,55,50,0,,0,0
2011-12-02,Bell County,Wayne County,78,65,2,,0,0
2011-12-02,Beth Haven,Portland Christian,66,44,0,,0,0
2011-12-02,Boone County,Walton-Verona,67,57,0,,0,0
2011-12-02,Bourbon County,Deming,76,48,0,,0,0
2011-12-02,Buckhorn,Tates Creek,42,41,0,,0,0
2011-12-02,Bullitt East,Bullitt Central,98,62,1,,0,0
2011-12-02,Central,Waggener,93,59,1,,0,0
2011-12-02,Clay County,Lynn Camp,75,43,1,,0,0
2011-12-02,Collins,Shelby County,82,65,0,,0,0
2011-12-02,Community Christian (Paducah),Carlisle County,66,64,1,(overtime),1,0
2011-12-02,Cooper,Conner,54,39,0,,0,0
2011-12-02,Cumberland County,Campbellsville,76,58,0,,0,0
2011-12-02,Daviess County,McLean County,70,65,1,,0,0
2011-12-02,Dayton,Covington Latin,72,47,1,,0,0
2011-12-02,DuPont Manual,Eastern,69,63,1,,0,0
2011-12-02,East Jessamine,Casey County,72,51,0,,0,0
2011-12-02,Elizabethtown,Taylor County,73,60,0,,0,0
2011-12-02,Elliott County,Lawrence County,77,70,0,,0,0
2011-12-02,Eminence,Evangel Christian,56,54,1,,0,0
2011-12-02,Estill County,Morgan County,55,34,1,,0,0
2011-12-02,Fern Creek,Valley,74,48,1,,0,0
2011-12-02,Gallatin County,Simon Kenton,74,55,1,,0,0
2011-12-02,George Rogers Clark,Mercer County,70,35,1,,0,0
2011-12-02,Grayson County,Butler County,68,48,1,,0,0
2011-12-02,Harrison County,South Laurel,52,44,1,,0,0
2011-12-02,Hart County,Caverna,71,56,1,,0,0
2011-12-02,Heath,Ballard Memorial,56,46,0,,0,0
2011-12-02,Holmes,Lloyd Memorial,58,49,0,,0,0
2011-12-02,Holy Cross (Louisville),Christian Academy-Louisville,73,58,0,,0,0
2011-12-02,Hopkinsville,Webster County,53,51,1,(double overtime),0,0
2011-12-02,Iroquois,Western,82,51,0,,0,0
2011-12-02,Jackson City,Jenkins,56,51,1,,0,0
2011-12-02,Johnson Central,South Floyd,77,38,0,,0,0
2011-12-02,Lee County,Garrard County,68,65,0,,0,0
2011-12-02,Lexington Catholic,Covington Catholic,51,48,1,,0,0
2011-12-02,Lincoln County,Rockcastle County,54,37,1,,0,0
2011-12-02,Livingston Central,Lyon County,51,47,1,,0,0
2011-12-02,Logan County,Warren East,90,84,1,,0,0
2011-12-02,Louisville Collegiate,North Bullitt,51,45,1,,0,0
2011-12-02,Madison Southern,McCreary Central,65,56,1,,0,0
2011-12-02,Madisonville-North Hopkins,Caldwell County,76,44,0,,0,0
2011-12-02,Magoffin County,Powell County,64,62,1,,0,0
2011-12-02,Male,Atherton,73,64,1,,0,0
2011-12-02,Marion County,Nelson County,50,45,0,,0,0
2011-12-02,Monroe County,Metcalfe County,73,54,1,,0,0
2011-12-02,Montgomery County,Nicholas County,77,39,0,,0,0
2011-12-02,Moore,Jeffersontown,70,58,0,,0,0
2011-12-02,Newport,Villa Madonna,67,55,0,,0,0
2011-12-02,North Hardin,Fort Knox,82,55,0,,0,0
2011-12-02,Owen County,Williamstown,83,59,1,,0,0
2011-12-02,Paris,Sayre,36,34,0,,0,0
2011-12-02,Phelps,Paintsville,60,56,1,,0,0
2011-12-02,Pleasure Ridge Park,Doss,101,67,1,,0,0
2011-12-02,Pulaski County,Bryan Station,63,50,2,,0,0
2011-12-02,Russell,Greenup County,68,43,1,,0,0
2011-12-02,Scott,Pendleton County,66,64,0,,0,0
2011-12-02,Seneca,Shawnee,85,54,1,,0,0
2011-12-02,Southern,Fairdale,71,58,1,,0,0
2011-12-02,St. Mary,Hickman County,77,66,0,,0,0
2011-12-02,St. Patrick,Bracken County,63,51,1,,0,0
2011-12-02,Trigg County,Crittenden County,72,39,0,,0,0
2011-12-02,West Jessamine,Franklin County,66,57,1,,0,0
2011-12-03,Allen Central,Jenkins,70,60,1,,0,0
2011-12-03,Ashland Blazer,Mason County,68,56,0,,0,0
2011-12-03,Barbourville,Middlesboro,80,62,1,,0,0
2011-12-03,Barren County,Edmonson County,59,58,0,,0,0
2011-12-03,Bath County,Caverna,48,36,0,,0,0
2011-12-03,Betsy Layne,Greenup County,44,42,1,,0,0
2011-12-03,Boyle County,Estill County,60,33,2,,0,0
2011-12-03,Buckhorn,North Laurel,48,38,2,,0,0
2011-12-03,Bullitt Central,Bethlehem,80,50,1,,0,0
2011-12-03,Campbell County,Calvary Christian,69,29,1,,0,0
2011-12-03,Christian County,North Hardin,64,61,1,,0,0
2011-12-03,Clay County,Jackson County,77,51,1,,0,0
2011-12-03,Clinton County,Warren Central,49,46,1,,0,0
2011-12-03,Community Christian (Paducah),Fulton County,72,43,1,,0,0
2011-12-03,Covington Catholic,Mercer County,106,54,0,,0,0
2011-12-03,Deming,Covington Latin,84,57,1,,0,0
2011-12-03,DuPont Manual,Seneca,86,62,0,,0,0
2011-12-03,East Jessamine,Bardstown,64,62,2,,0,0
2011-12-03,Eastern,Kentucky Country Day,69,43,1,,0,0
2011-12-03,Fleming County,Lafayette,87,86,0,,0,0
2011-12-03,Garrard County,Campbellsville,50,41,0,,0,0
2011-12-03,Grant County,Trimble County,81,50,1,,0,0
2011-12-03,Grayson County,Daviess County,67,53,1,,0,0
2011-12-03,Greenwood,South Warren,49,39,0,,0,0
2011-12-03,Hazard,Whitley County,64,51,0,,0,0
2011-12-03,Henry Clay,Madison Southern,82,34,2,,0,0
2011-12-03,Holy Cross (Covington),Lloyd Memorial,94,79,0,,0,0
2011-12-03,Hopkinsville,Graves County,60,49,2,,0,0
2011-12-03,Knott County Central,West Jessamine,50,49,2,,0,0
2011-12-03,Leslie County,Knox Central,69,58,1,,0,0
2011-12-03,Letcher County Central,Prestonsburg,73,40,1,,0,0
2011-12-03,Lexington Catholic,University Heights,70,57,1,,0,0
2011-12-03,Madison Central,Owen County,67,51,2,,0,0
2011-12-03,McLean County,Hancock County,62,40,1,,0,0
2011-12-03,Meade County,Shawnee,74,47,1,,0,0
2011-12-03,Model,Sayre,58,33,1,,0,0
2011-12-03,Monticello,St. Francis,52,29,0,,0,0
2011-12-03,Nicholas County,Menifee County,82,73,1,(overtime),1,0
2011-12-03,North Oldham,Collins,48,45,1,,0,0
2011-12-03,Oldham County,East Ridge,68,57,2,,0,0
2011-12-03,Owsley County,Lynn Camp,66,38,1,,0,0
2011-12-03,Paul Laurence Dunbar,Danville,55,48,2,,0,0
2011-12-03,Pendleton County,South Laurel,71,56,1,,0,0
2011-12-03,Pleasure Ridge Park,Fern Creek,121,93,2,,0,0
2011-12-03,Rowan County,East Carter,69,55,2,,0,0
2011-12-03,Russell,Lewis County,82,71,2,,0,0
2011-12-03,Russellville,Butler County,58,48,0,,0,0
2011-12-03,South Oldham,Western Hills,92,60,0,,0,0
2011-12-03,Southern,Breckinridge County,68,56,2,,0,0
2011-12-03,Southwestern,Central Hardin,66,51,1,,0,0
2011-12-03,Todd County Central,Hopkins County Central,63,50,0,,0,0
2011-12-03,Trigg County,Paducah Tilghman,79,76,1,(overtime),1,0
2011-12-03,Trinity (Louisville),DeSales,80,40,0,,0,0
2011-12-03,Trinity (Whitesville),Fort Knox,39,35,0,,0,0
2011-12-03,Walton-Verona,Henry County,57,42,0,,0,0
2011-12-03,West Carter,Morgan County,72,35,2,,0,0
2011-12-03,Western,Harrison County,56,52,2,,0,0
2011-12-03,Woodford County,Frankfort,91,76,1,,0,0
2011-12-05,Barbourville,Harlan,67,45,1,,0,0
2011-12-05,Bracken County,Raceland,73,56,1,,0,0
2011-12-05,Cordia,Jackson City,97,55,1,,0,0
2011-12-05,East Carter,Lewis County,70,50,0,,0,0
2011-12-05,Fairview,Rose Hill Christian,80,41,1,,0,0
2011-12-05,Iroquois,Portland Christian,86,32,1,,0,0
2011-12-05,Knott County Central,Phelps,88,32,1,,0,0
2011-12-05,Lyon County,Dawson Springs,77,22,0,,0,0
2011-12-05,Middlesboro,Leslie County,71,47,1,,0,0
2011-12-05,Owensboro Catholic,Trinity (Whitesville),59,46,1,,0,0
2011-12-05,Rowan County,Russell,62,57,2,,0,0
2011-12-05,Shelby Valley,Boyd County,55,52,0,(overtime),1,0
2011-12-05,Southwestern,Estill County,71,38,1,,0,0
2011-12-05,Williamstown,Carroll County,56,54,0,,0,0
2011-12-06,Ballard,Atherton,105,72,1,,0,0
2011-12-06,Ballard Memorial,Fulton County,69,45,0,,0,0
2011-12-06,Barbourville,Rockcastle County,93,60,1,,0,0
2011-12-06,Bardstown,Caverna,82,27,1,,0,0
2011-12-06,Barren County,Allen County-Scottsville,52,49,0,,0,0
2011-12-06,Bath County,Nicholas County,60,46,1,,0,0
2011-12-06,Bellevue,Heritage Academy,69,42,0,,0,0
2011-12-06,Berea,Casey County,53,45,1,,0,0
2011-12-06,Bishop Brossart,Holmes,57,54,1,,0,0
2011-12-06,Boone County,Holy Cross (Covington),83,76,1,,0,0
2011-12-06,Bowling Green,Elizabethtown,71,65,0,,0,0
2011-12-06,Bullitt Central,Holy Cross (Louisville),95,73,1,,0,0
2011-12-06,Bullitt East,Butler,60,50,0,,0,0
2011-12-06,Carlisle County,Fulton City,58,46,1,,0,0
2011-12-06,Central,Male,74,55,1,,0,0
2011-12-06,Central Hardin,Grayson County,63,52,1,,0,0
2011-12-06,Clay County,Corbin,61,58,1,,0,0
2011-12-06,Clinton County,Monroe County,63,50,0,,0,0
2011-12-06,Collins,Franklin County,54,51,1,,0,0
2011-12-06,Community Christian (Paducah),Murray,65,61,0,(overtime),1,0
2011-12-06,Covington Catholic,St. Henry,65,39,1,,0,0
2011-12-06,Crittenden County,Caldwell County,58,49,1,,0,0
2011-12-06,Cumberland County,Metcalfe County,79,57,1,,0,0
2011-12-06,Dayton,Villa Madonna,60,53,1,,0,0
2011-12-06,Dixie Heights,Campbell County,76,57,1,,0,0
2011-12-06,DuPont Manual,Western,80,74,0,,0,0
2011-12-06,East Jessamine,Boyle County,57,55,0,,0,0
2011-12-06,East Ridge,Pike County Central,46,35,0,,0,0
2011-12-06,Eastern,Waggener,87,44,0,,0,0
2011-12-06,Elliott County,Menifee County,72,69,0,,0,0
2011-12-06,Evangel Christian,St. Francis,69,49,0,,0,0
2011-12-06,Frankfort,Sayre,73,49,1,,0,0
2011-12-06,Franklin-Simpson,South Warren,51,36,1,,0,0
2011-12-06,Gallatin County,Walton-Verona,49,39,0,,0,0
2011-12-06,Greenwood,Daviess County,58,56,0,,0,0
2011-12-06,Hart County,Green County,42,38,0,,0,0
2011-12-06,Hazard,Lee County,72,44,1,,0,0
2011-12-06,Henry Clay,Bryan Station,49,39,1,,0,0
2011-12-06,Henry County,Eminence,59,55,0,,0,0
2011-12-06,Hickman County,Heath,57,49,0,,0,0
2011-12-06,John Hardin,Fort Knox,69,36,0,,0,0
2011-12-06,Kentucky Country Day,Brown,122,36,1,,0,0
2011-12-06,LaRue County,Breckinridge County,56,47,1,,0,0
2011-12-06,Letcher County Central,Jenkins,64,33,0,,0,0
2011-12-06,Lexington Catholic,DeSales,57,43,0,,0,0
2011-12-06,Lincoln County,Wayne County,73,66,0,,0,0
2011-12-06,Logan County,Henderson County,75,68,1,,0,0
2011-12-06,Ludlow,Calvary Christian,74,22,1,,0,0
2011-12-06,Lyon County,Fort Campbell,71,51,0,,0,0
2011-12-06,Madison Central,George Rogers Clark,56,49,1,,0,0
2011-12-06,Madisonville-North Hopkins,Christian County,87,61,1,,0,0
2011-12-06,Magoffin County,Johnson Central,45,42,0,,0,0
2011-12-06,Marion County,Adair County,53,41,1,,0,0
2011-12-06,Mason County,Bourbon County,60,40,0,,0,0
2011-12-06,McCreary Central,Pulaski County,60,52,1,,0,0
2011-12-06,McLean County,Owensboro Catholic,55,49,0,,0,0
2011-12-06,Meade County,Hancock County,52,46,1,(overtime),1,0
2011-12-06,Model,Burgin,62,54,1,,0,0
2011-12-06,Montgomery County,Paris,80,64,0,,0,0
2011-12-06,Moore,Fern Creek,68,66,1,,0,0
2011-12-06,Muhlenberg County,Union County,94,54,1,,0,0
2011-12-06,Nelson County,Spencer County,54,53,1,,0,0
2011-12-06,North Laurel,Jackson County,63,54,0,,0,0
2011-12-06,Ohio County,Webster County,69,59,0,(double overtime),0,0
2011-12-06,Owen County,Trimble County,43,20,0,,0,0
2011-12-06,Paducah Tilghman,Mayfield,56,46,1,,0,0
2011-12-06,Paul Laurence Dunbar,Lafayette,59,58,1,,0,0
2011-12-06,Pendleton County,Augusta,73,53,0,,0,0
2011-12-06,Perry County Central,Bell County,60,41,1,,0,0
2011-12-06,Pikeville,Allen Central,68,58,1,,0,0
2011-12-06,Pleasure Ridge Park,Jeffersontown,78,71,1,,0,0
2011-12-06,Powell County,Owsley County,82,77,0,,0,0
2011-12-06,Prestonsburg,Paintsville,74,61,0,,0,0
2011-12-06,Russell County,Somerset,66,60,0,,0,0
2011-12-06,Ryle,Cooper,56,43,1,,0,0
2011-12-06,Scott,Harrison County,54,50,1,,0,0
2011-12-06,Shelby Valley,Lawrence County,53,33,1,,0,0
2011-12-06,Simon Kenton,Conner,76,49,1,,0,0
2011-12-06,South Laurel,Whitley County,72,70,0,,0,0
2011-12-06,South Oldham,Shelby County,109,68,0,,0,0
2011-12-06,Southern,Iroquois,75,64,1,,0,0
2011-12-06,Southwestern,Monticello,70,26,0,,0,0
2011-12-06,St. Mary,Lone Oak,68,55,1,,0,0
2011-12-06,St. Patrick,Deming,78,66,0,,0,0
2011-12-06,St. Xavier,Fairdale,68,66,0,,0,0
2011-12-06,Tates Creek,Lexington Christian,56,53,0,(overtime),1,0
2011-12-06,Taylor County,Campbellsville,69,35,1,,0,0
2011-12-06,Trigg County,Hopkins County Central,89,74,0,,0,0
2011-12-06,Trinity (Louisville),North Oldham,82,59,0,,0,0
2011-12-06,Valley,Shawnee,59,48,0,,0,0
2011-12-06,Warren Central,Owensboro,62,29,1,,0,0
2011-12-06,Warren East,Butler County,66,40,1,,0,0
2011-12-06,West Carter,Fleming County,53,46,2,,0,0
2011-12-06,West Jessamine,Danville,73,56,1,,0,0
2011-12-06,Williamsburg,Pineville,74,46,1,,0,0
2011-12-06,Wolfe County,Breathitt County,74,68,1,(double overtime),0,0
2011-12-06,Woodford County,Western Hills,69,53,0,,0,0
2011-12-07,Bishop Brossart,Bracken County,66,32,1,,0,0
2011-12-07,East Carter,Morgan County,55,46,2,,0,0
2011-12-07,Elliott County,Riverside Christian,71,24,1,,0,0
2011-12-07,Fleming County,Russell,54,51,2,,0,0
2011-12-07,Grant County,Williamstown,63,61,0,,0,0
2011-12-07,North Oldham,Louisville Collegiate,52,35,1,,0,0
2011-12-07,Southern,Evangel Christian,82,39,1,,0,0
2011-12-07,Valley,North Bullitt,64,57,0,,0,0
2011-12-07,Villa Madonna,Covington Latin,69,44,1,,0,0
2011-12-08,Anderson County,Garrard County,59,43,1,,0,0
2011-12-08,Buckhorn,Wolfe County,78,71,0,,0,0
2011-12-08,Clay County,Williamsburg,88,49,1,,0,0
2011-12-08,Community Christian (Paducah),Livingston Central,62,56,1,,0,0
2011-12-08,Corbin,Lynn Camp,64,48,0,,0,0
2011-12-08,Dixie Heights,Newport Central Catholic,79,72,0,,0,0
2011-12-08,East Ridge,Letcher County Central,60,57,1,,0,0
2011-12-08,Fulton City,Murray,59,41,1,,0,0
2011-12-08,Gallatin County,Eminence,100,40,1,,0,0
2011-12-08,Grayson County,Breckinridge County,58,52,1,,0,0
2011-12-08,Harlan County,Pineville,65,54,1,,0,0
2011-12-08,Henderson County,Union County,64,58,1,,0,0
2011-12-08,Hopkins County Central,Caldwell County,58,50,1,,0,0
2011-12-08,Hopkinsville,University Heights,76,68,1,,0,0
2011-12-08,Knott County Central,Cordia,99,36,0,,0,0
2011-12-08,Leslie County,Riverside Christian,72,18,1,,0,0
2011-12-08,Lewis County,Morgan County,58,54,1,,0,0
2011-12-08,Louisville Collegiate,St. Francis,85,25,0,,0,0
2011-12-08,Madison Central,Lafayette,81,70,0,,0,0
2011-12-08,Magoffin County,Paintsville,68,64,0,,0,0
2011-12-08,Owen County,Carroll County,48,31,0,,0,0
2011-12-08,Paris,Bath County,68,53,1,,0,0
2011-12-08,Rowan County,West Carter,54,53,2,(championship),0,0
2011-12-08,Sayre,Kentucky Country Day,49,39,1,,0,0
2011-12-08,Seneca,Brown,105,20,1,,0,0
2011-12-08,Sheldon Clark,Pike County Central,70,31,1,,0,0
2011-12-08,Trinity (Louisville),Scott County,90,77,0,,0,0
2011-12-09,Allen County-Scottsville,Cumberland County,74,59,1,,0,0
2011-12-09,Apollo,Daviess County,58,57,1,,0,0
2011-12-09,Augusta,Bath County,84,36,0,,0,0
2011-12-09,Ballard,Shawnee,113,41,1,,0,0
2011-12-09,Ballard Memorial,Calloway County,60,58,0,,0,0
2011-12-09,Barbourville,Whitley County,78,48,1,,0,0
2011-12-09,Bardstown,John Hardin,55,48,0,,0,0
2011-12-09,Barren County,Monroe County,40,34,1,,0,0
2011-12-09,Bell County,Harlan,58,27,0,,0,0
2011-12-09,Bellevue,Silver Grove,82,50,0,,0,0
2011-12-09,Bethlehem,Nelson County,41,34,0,,0,0
2011-12-09,Betsy Layne,Piarist School,99,31,1,,0,0
2011-12-09,Bishop Brossart,St. Patrick,66,52,0,,0,0
2011-12-09,Boone County,Conner,70,52,0,,0,0
2011-12-09,Bourbon County,Paris,65,46,1,,0,0
2011-12-09,Bowling Green,South Warren,68,62,1,,0,0
2011-12-09,Bracken County,Deming,50,44,1,,0,0
2011-12-09,Breathitt County,Hazard,57,34,1,,0,0
2011-12-09,Bullitt Central,North Bullitt,62,49,0,,0,0
2011-12-09,Bullitt East,South Oldham,78,52,1,,0,0
2011-12-09,Butler County,Trinity (Whitesville),75,40,0,,0,0
2011-12-09,Campbell County,Newport,64,46,0,,0,0
2011-12-09,Central,Eastern,75,69,1,,0,0
2011-12-09,Christian County,Paducah Tilghman,65,64,1,,0,0
2011-12-09,Clinton County,Metcalfe County,74,41,0,,0,0
2011-12-09,Collins,Danville,63,43,1,,0,0
2011-12-09,DeSales,Holy Cross (Louisville),67,63,1,,0,0
2011-12-09,DuPont Manual,Male,52,48,1,,0,0
2011-12-09,East Jessamine,Lincoln County,69,66,1,,0,0
2011-12-09,Elizabethtown,Central Hardin,55,46,0,,0,0
2011-12-09,Fern Creek,Fairdale,60,52,1,,0,0
2011-12-09,Franklin County,Woodford County,58,56,0,,0,0
2011-12-09,Grayson County,Edmonson County,59,44,1,,0,0
2011-12-09,Green County,Caverna,51,45,0,,0,0
2011-12-09,Greenup County,Lewis County,63,35,1,,0,0
2011-12-09,Harrison County,Nicholas County,78,43,1,,0,0
2011-12-09,Heath,Murray,62,55,0,,0,0
2011-12-09,Henry Clay,Lloyd Memorial,77,50,1,,0,0
2011-12-09,Hickman County,Carlisle County,59,54,1,,0,0
2011-12-09,Holmes,Somerset,71,60,2,,0,0
2011-12-09,Holy Cross (Covington),Cooper,71,61,1,,0,0
2011-12-09,Jackson County,Jackson City,75,41,1,,0,0
2011-12-09,Jeffersontown,Iroquois,65,55,0,,0,0
2011-12-09,Knox Central,Boyle County,68,53,1,,0,0
2011-12-09,LaRue County,Hart County,81,53,1,,0,0
2011-12-09,Lee County,Owsley County,70,58,0,,0,0
2011-12-09,Livingston Central,Trigg County,78,71,1,,0,0
2011-12-09,Logan County,Franklin-Simpson,63,44,0,,0,0
2011-12-09,Lone Oak,Reidland,51,40,1,,0,0
2011-12-09,Louisville Collegiate,Burgin,80,49,0,,0,0
2011-12-09,Ludlow,Heritage Academy,82,51,1,,0,0
2011-12-09,Lyon County,Crittenden County,76,48,1,,0,0
2011-12-09,Madison Southern,Estill County,100,78,2,,0,0
2011-12-09,Marion County,Washington County,57,44,0,,0,0
