Names,Massey
Adair County,20.1953790729526
Allen Central,-32.0495026256444
Allen County-Scottsville,9.7199418532702
Anderson County,19.0015775725619
Apollo,5.03704716249719
Ashland Blazer,21.7087061875618
Atherton,-15.4570302029461
Ballard,27.3319393826369
Ballard Memorial,-9.77526038902375
Bardstown,-0.263192335321104
Barren County,-1.02819446456377
Bath County,-10.4944587980346
Beechwood,23.3955474610899
Belfry,43.2052196267343
Bell County,11.0592630786009
Bellevue,-28.7788786896514
Berea,-65.9843957330743
Bethlehem,-3.81997351601993
Betsy Layne,-64.4528080179092
Bishop Brossart,-13.7238427112474
Boone County,0.5999334979962
Bourbon County,8.41097770434241
Bowling Green,48.5833425012688
Boyd County,-13.3325499162637
Boyle County,38.3004846043633
Bracken County,-36.2073049273045
Breathitt County,-22.8835462143965
Breckinridge County,-28.4712588540188
Bryan Station,46.7290022392695
Bullitt Central,8.3198286688655
Bullitt East,1.1616206516313
Butler,5.84026479838932
Butler County,6.88719553194825
Caldwell County,32.5087854930809
Calloway County,-9.63436008052522
Campbell County,10.4174561712557
Campbellsville,4.43095604687426
Carroll County,-25.2939453648716
Casey County,-12.9268920494609
Caverna,-37.1989349777156
Central,33.8042422096867
Central Hardin,29.3253607685054
Christian Academy-Louisville,31.110984480767
Christian County,24.9733453216
Clay County,-31.0494099088492
Clinton County,-49.1633425457984
Collins,16.2034069521344
Conner,23.065108853441
Cooper,38.4010270201328
Corbin,9.60623196569343
Covington Catholic,35.0188448811222
Crittenden County,-14.6743232965891
Danville,27.9717767224492
Daviess County,10.7469100619201
Dayton,-54.6204415502876
DeSales,35.983325742646
Dixie Heights,10.3685600090398
Doss,-0.686630264432589
DuPont Manual,37.7953134948077
East Carter,-26.1783706118734
East Jessamine,3.22607342591867
East Ridge,-33.1592371658675
Eastern,15.0559355014892
Edmonson County,-1.93175987762429
Elizabethtown,31.1418617177135
Eminence,-44.7667602477021
Estill County,-15.5613788872382
Fairdale,19.7647020381168
Fairview,3.4902903057451
Fern Creek,31.42861172235
Fleming County,-4.75374779843541
Fort Campbell,-10.7541101232152
Fort Knox,-57.1608614321419
Frankfort,-10.8403700724967
Franklin County,19.7346293318849
Franklin-Simpson,21.1461607375886
Fulton City,-40.4625933082644
Fulton County,-54.5109068339554
Gallatin County,-30.6603021345892
Garrard County,14.6244508841482
George Rogers Clark,5.29742554298309
Glasgow,6.3793567381681
Grant County,4.96120691524575
Graves County,16.0513147953354
Grayson County,-21.8049820482397
Green County,-5.59267783934397
Greenup County,3.0974825076508
Greenwood,23.0921381332688
Hancock County,-26.5264755757368
Harlan,-18.2065506757204
Harlan County,-4.28457138093103
Harrison County,-1.60796999672046
Hart County,-3.6741024456063
Hazard,-8.18989173980085
Henderson County,12.2503251654828
Henry Clay,34.2113158490304
Henry County,8.08255949499211
Highlands,30.499567663741
Holmes,-2.7014477416114
Holy Cross (Covington),5.33481830443341
Holy Cross (Louisville),3.69457792254486
Hopkins County Central,-33.3107724244013
Hopkinsville,25.4722101645552
Iroquois,-7.11432110832103
Jackson County,-49.3366868235708
Jeffersontown,-6.26413688502368
Jenkins,-67.5186800597112
John Hardin,26.5719700067467
Johnson Central,29.3885657954787
Kentucky Country Day,-1.7201347820264
Knott County Central,-39.6623140254554
Knox Central,15.2548702386614
LaRue County,-12.5603044720766
Lafayette,42.6099152896419
Lawrence County,14.7131922156241
Leslie County,-9.006577606606
Letcher County Central,-8.05289775224478
Lewis County,-38.3653229805684
Lexington Catholic,35.997828877465
Lexington Christian,4.42541674779464
Lincoln County,-4.03027276567436
Lloyd Memorial,10.5004693581684
Logan County,-28.7859065499626
Ludlow,-15.342022048891
Lynn Camp,-47.2276877438465
Madison Central,27.7963143644939
Madison Southern,16.7949172773129
Madisonville-North Hopkins,0.236872146478271
Magoffin County,-41.6731381289308
Male,65.9877295667872
Marion County,-34.8128599548898
Marshall County,-11.0364669618747
Mason County,-18.817600939992
Mayfield,32.585737985042
McCracken County,35.7143757192261
McCreary Central,-54.3916596270845
McLean County,-20.4397347070973
Meade County,2.85435525897933
Mercer County,5.17100227754234
Metcalfe County,-11.5413838453596
Middlesboro,-32.1313343946844
Monroe County,12.2019088222201
Montgomery County,13.3727870798855
Moore,-8.14969811443666
Morgan County,-31.3617004412517
Muhlenberg County,-4.33671546888728
Murray,17.4833084148118
Nelson County,-13.2307441487908
Newport,-31.2691900262583
Newport Central Catholic,21.556861409171
Nicholas County,-8.16171227494243
North Bullitt,8.88309754177284
North Hardin,18.6419814838403
North Laurel,18.7275861875119
North Oldham,13.9735996136906
Ohio County,-10.5990326806748
Oldham County,-13.1752668661497
Owen County,-24.1270822195513
Owensboro,38.1405776186182
Owensboro Catholic,27.189393728759
Paducah Tilghman,26.8495156023535
Paintsville,20.3676272255276
Paris,4.7530494282142
Paul Laurence Dunbar,26.961676299069
Pendleton County,-44.4492269046052
Perry County Central,-28.9519207147191
Phelps,-71.8809366082587
Pike County Central,-13.3175212758632
Pikeville,19.7351560619435
Pineville,-23.8089209724304
Pleasure Ridge Park,28.9489904570132
Powell County,-10.1403330373852
Prestonsburg,-6.7149953674772
Pulaski County,38.98738349011
Raceland,6.63337384551026
Rockcastle County,11.1002904475735
Rowan County,-2.62656749433884
Russell,13.6019150503561
Russell County,-26.1169783025388
Russellville,7.66488145706313
Ryle,40.3558607717049
Scott,24.2779341297839
Scott County,53.4138145993194
Seneca,-18.9465803300835
Shawnee,-41.2492191562514
Shelby County,33.4353806057654
Shelby Valley,-2.83431284343414
Sheldon Clark,-17.2628378539526
Simon Kenton,51.702321622643
Somerset,-0.450282303900838
South Floyd,-45.4034641204722
South Laurel,-18.6054869907451
South Oldham,26.5257614271879
South Warren,45.694528208744
Southern,-1.74081207993462
Southwestern,19.817465208317
Spencer County,29.3703646790475
St. Xavier,52.9437157989475
Tates Creek,28.2143008649715
Taylor County,-2.46663838350009
Thomas Nelson,-31.3532129247475
Todd County Central,-20.9675621216233
Trigg County,-20.6985906116576
Trimble County,-63.3808682574418
Trinity (Louisville),65.1770858731053
Union County,-3.46896919945442
Valley,-1.92623758897758
Waggener,6.83460062215767
Walton-Verona,-5.80810022552424
Warren Central,19.824926534272
Warren East,-7.81540832527361
Washington County,-20.1624236441005
Wayne County,19.0956804406518
Webster County,-43.3108390316574
West Carter,10.4891110602302
West Jessamine,-26.6640536248286
Western,-0.770756118948083
Western Hills,5.15190403125638
Whitley County,-6.1987541840578
Williamsburg,-15.2498763482987
Woodford County,-2.3635823753046
