Names,Massey
Newport Central Catholic,31.2060065142596
Beechwood,30.64333239752
Fairview,4.94853674457385
Lexington Christian,5.01890427010974
Ludlow,2.8970221338428
Paris,-11.7245331730555
Raceland,-17.9617180238741
Bellevue,-1.6225706830932
Dayton,-13.4293481199935
Holy Cross (Covington),-5.70411142224133
Nicholas County,-26.3010903397634
Bath County,-41.3936020860106
Bracken County,-34.5579313144142
Berea,-41.4246448926015
Holy Cross (Louisville),28.1504947733891
Danville,23.3167143148696
Bardstown,13.0001746368773
Frankfort,2.16922658875494
Campbellsville,5.36776417590696
Christian Academy-Louisville,5.04926498447256
Carroll County,-2.93884274851897
Harrodsburg,-2.02428240967956
Fort Knox,2.39227078680868
Bethlehem,-12.5776165108441
Owen County,-13.9232477539064
Evangel Christian,-41.4929644031257
Trimble County,-37.6318524170714
Green County,-23.6138017791029
Hancock County,8.76992887154584
Crittenden County,0.920874401299545
Murray,13.3109954113193
Mayfield,10.9029129974293
Caverna,-9.07312897847756
Russellville,-10.2628448374544
Fulton City,-16.6924333721398
Metcalfe County,-22.3964273036809
Ballard Memorial,-30.539075137614
Fulton County,-28.2346380041544
McLean County,-38.2270169430413
Williamsburg,9.87258676079776
Pikeville,8.48426198244489
Harlan,4.79860201145277
South Floyd,-10.4266454866416
Lynn Camp,-7.96167314326791
Cumberland,-13.7953742912872
Paintsville,-12.9718466567184
Phelps,-25.0397348633187
Somerset,-6.99353960730291
Allen Central,-30.4782186549537
Hazard,-17.1953481296552
Evarts,-17.3875465093971
Jenkins,-42.1797568390876
Pineville,-35.5126193215577
Fleming-Neon,-51.4959206739594
Belfry,24.3574821817668
Breathitt County,26.0035153373206
Prestonsburg,21.9073770179859
Middlesboro,-1.97906728506045
Leslie County,-0.299755579119098
Shelby Valley,-10.1742087611866
Pike County Central,-12.8267245135512
Cawood,-16.4792733606493
Magoffin County,-27.1677744911342
Whitesburg,-21.557739808558
East Ridge,-20.1395151056282
Knott County Central,-30.8700028639369
Sheldon Clark,-11.0458919289461
Fort Campbell,26.8031568083654
Trigg County,20.6817364372042
Owensboro Catholic,21.0597972893336
Glasgow,20.1078838165379
Butler County,8.97463780049091
Heath,8.22544197719718
Lone Oak,0.161265682946068
Hart County,-6.56102115822111
Caldwell County,-4.23533733276954
Muhlenberg South,-11.5573550002856
Todd County Central,-13.0424917204836
Monroe County,-10.9297821871501
Edmonson County,-14.4587319872252
Reidland,-25.2156699011186
Elizabethtown,16.9597377343285
Corbin,21.4347508825042
Garrard County,7.67295833519529
DeSales,8.52621361041976
Western,9.18460496347099
LaRue County,0.00423475996043829
Wayne County,0.662990131922269
Washington County,-13.8343897624351
Shawnee,-13.5038584156885
Russell County,-15.6455056701867
Casey County,-16.1864135011824
Moore,-34.9879090542228
Russell,26.3690155090708
Fleming County,16.1573059292845
Newport,11.3839426799589
Morgan County,1.26950892622574
Henry County,1.03982651648655
East Carter,0.659184032018109
Mercer County,0.147043443577203
Lloyd Memorial,10.8909279521029
Powell County,-10.4886237553617
West Carter,-12.4581556366021
Estill County,-5.55042584636563
North Oldham,-10.1434976783218
Lewis County,-14.7448974207041
Lexington Catholic,27.6417860384187
East Jessamine,16.8984091500012
Covington Catholic,36.7128019691381
Harrison County,21.0415030523617
Franklin County,4.61161454167755
Oldham County,14.6335813772415
West Jessamine,6.48095501965946
Grant County,-0.434181240107381
Pendleton County,-14.9933530687681
South Oldham,3.68566540728841
Western Hills,-5.51151479322401
Anderson County,-18.7596087172044
Bourbon County,-33.2240161807023
Boyle County,38.9784311450366
Waggener,20.3810499646889
Central,26.2090361071993
Southwestern,26.8700944557555
Bullitt East,17.9793657497121
Pulaski County,8.29738342583913
Doss,10.858132537441
Fairdale,2.4902375129722
Jeffersontown,-10.479804547728
Lincoln County,-5.05690155191106
Valley,-11.1849835743287
Taylor County,-15.3694124441301
Marion County,-15.7188406668478
North Bullitt,-16.6942290298695
Bell County,34.9128627342086
Ashland Blazer,21.5943641754383
Clay County,-1.56062312641645
Rockcastle County,16.6812982963424
Boyd County,11.2547484240161
Greenup County,-2.15091525472288
Rowan County,-17.8740127547104
Perry County Central,-3.56844117464072
Knox Central,-10.662846799674
Madison Southern,-10.2663868010252
Lawrence County,3.93980302043614
Mason County,-8.37941177424128
Bowling Green,25.544327158535
Madisonville-North Hopkins,23.0049706536556
Hopkinsville,27.4537184325128
Franklin-Simpson,14.6729626266202
Paducah Tilghman,20.2689312717381
