Names,Elo
Newport Central Catholic,1659.85082549329
Beechwood,1731.08427328743
Fairview,1593.99873747909
Lexington Christian,1560.23806842441
Ludlow,1528.1580842663
Paris,1470.94948597266
Raceland,1498.03561092828
Bellevue,1479.32323564159
Dayton,1422.41761420804
Holy Cross (Covington),1476.81156823704
Nicholas County,1416.2258019816
Bath County,1340.85335842349
Bracken County,1382.84302710601
Berea,1327.61595733489
Holy Cross (Louisville),1666.95187590176
Danville,1716.21203569839
Bardstown,1589.18255198792
Frankfort,1556.37881123936
Campbellsville,1543.57107836437
Christian Academy-Louisville,1568.67010460747
Carroll County,1540.97573087132
Harrodsburg,1512.84404513537
Fort Knox,1505.14254674711
Bethlehem,1501.40499649257
Owen County,1412.27378825968
Evangel Christian,1403.88459920292
Trimble County,1334.14705722992
Green County,1382.47209173254
Hancock County,1607.7100457872
Crittenden County,1554.58980593016
Murray,1578.86252509033
Mayfield,1634.18873990105
Caverna,1431.85564099157
Russellville,1454.68904176451
Fulton City,1453.00119564677
Metcalfe County,1456.48090409903
Ballard Memorial,1437.39295148668
Fulton County,1370.19998631246
McLean County,1348.0118768682
Williamsburg,1625.20222921049
Pikeville,1642.17649900674
Harlan,1561.80094775594
South Floyd,1546.45737108726
Lynn Camp,1549.93484081288
Cumberland,1492.77332397766
Paintsville,1509.02838021922
Phelps,1451.24712675094
Somerset,1528.4702512674
Allen Central,1399.74930053155
Hazard,1492.69518151756
Evarts,1427.9408802166
Jenkins,1366.56666541037
Pineville,1364.11543135986
Fleming-Neon,1358.00963656938
Belfry,1755.49302605769
Breathitt County,1656.9264330908
Prestonsburg,1630.22725139256
Middlesboro,1586.46654550444
Leslie County,1519.49410582971
Shelby Valley,1513.79866272323
Pike County Central,1490.86100599389
Cawood,1474.6395109337
Magoffin County,1420.13873232395
Whitesburg,1438.83481560141
East Ridge,1417.71727099888
Knott County Central,1377.62898661313
Sheldon Clark,1480.4699581476
Fort Campbell,1635.13796004578
Trigg County,1632.08473984281
Owensboro Catholic,1664.93308218729
Glasgow,1608.45010383777
Butler County,1532.91231137551
Heath,1536.18744096138
Lone Oak,1510.26055298863
Hart County,1498.01895285518
Caldwell County,1472.34335662211
Muhlenberg South,1436.6990663087
Todd County Central,1414.225805635
Monroe County,1483.3344986918
Edmonson County,1400.24661170753
Reidland,1388.52251045078
Elizabethtown,1645.49710918772
Corbin,1644.1212558569
Garrard County,1588.57308131027
DeSales,1536.52711945928
Western,1542.87147729238
LaRue County,1509.78533678756
Wayne County,1496.86879293873
Washington County,1449.71171560699
Shawnee,1386.37407329484
Russell County,1445.56252639254
Casey County,1403.91069086724
Moore,1343.87591041602
Russell,1695.57146611032
Fleming County,1636.83089102153
Newport,1576.23840472586
Morgan County,1537.47364572452
Henry County,1507.36580876567
East Carter,1525.36948250944
Mercer County,1531.00108557478
Lloyd Memorial,1577.88703947337
Powell County,1458.13927702673
West Carter,1442.6671167062
Estill County,1476.06206271761
North Oldham,1446.46641334951
Lewis County,1427.19369234218
Lexington Catholic,1645.26389833288
East Jessamine,1630.87944801791
Covington Catholic,1641.1243581571
Harrison County,1561.32971220124
