Names,Elo
Allen Central,1378.8297604304
Ballard Memorial,1410.13341139628
Beechwood,1601.64595598198
Bellevue,1449.76190192787
Beth Haven,1447.05078491706
Bethlehem,1453.62667303783
Betsy Layne,1519.29505927379
Bishop Brossart,1417.69187985787
Bracken County,1512.81172816197
Campbellsville,1494.65447237687
Caverna,1537.89434831592
Clinton County,1644.65636333655
Crittenden County,1660.81454656699
Cumberland,1608.86497908575
Dayton,1530.36176395022
Eminence,1454.14612155796
Evarts,1476.64274235529
Fairview,1411.07032579098
Frankfort,1384.69891782399
Fulton City,1597.52219985403
Fulton County,1437.6935936451
Gallatin County,1656.91201162447
Harlan,1499.73788258634
Hazard,1502.32644373015
Holy Cross (Louisville),1391.04676722855
Jenkins,1643.99020793524
Kentucky Country Day,1387.00230547422
Lexington Christian,1481.72409408506
Ludlow,1441.91090035668
Lynn Camp,1506.29109488391
Mayfield,1390.14382516893
Nicholas County,1496.73205145276
Paintsville,1530.87867243883
Paris,1540.27882355848
Phelps,1519.3283223601
Pikeville,1513.37449610493
Pineville,1439.09467447633
Raceland,1453.95168825561
South Floyd,1384.70467300125
Trimble County,1490.57804212705
Williamsburg,1616.11070802755
Bardstown,1491.67799676306
Bath County,1537.38091668627
Caldwell County,1522.39826396899
Carroll County,1535.55033286912
Christian Academy-Louisville,1394.86780826818
Corbin,1395.64429007718
Danville,1613.30659072947
DeSales,1520.07029446526
Fort Campbell,1491.38243235182
Fort Knox,1559.43829335612
Glasgow,1558.41026936761
Green County,1556.36242574341
Hancock County,1540.44230003108
Heath,1543.66966127717
Holy Cross (Covington),1521.42350561039
Knott County Central,1543.19637482456
Leslie County,1604.48495567687
Lloyd Memorial,1492.76744309132
Metcalfe County,1462.28199316025
Middlesboro,1411.53302398619
Monroe County,1514.26960666804
Morgan County,1508.26588356999
Murray,1511.92701004957
Newport,1466.58273229599
Newport Central Catholic,1571.25635791517
Owen County,1481.11989962022
Owensboro Catholic,1571.5580598606
Prestonsburg,1494.15164057196
Reidland,1540.79732792305
Shelby Valley,1461.82096949353
Todd County Central,1654.33560343562
Trigg County,1371.74746710238
Washington County,1598.35525932724
Belfry,1572.35559286037
Breathitt County,1507.26557217667
Russell,1554.22247586442
Russellville,1422.9752292756
Central,1520.36343561955
Estill County,1485.0125798205
Sheldon Clark,1465.55721996624
Somerset,1564.36392805915
Henry County,1507.69569627124
Paducah Tilghman,1537.93591067175
Mason County,1534.55750097613
North Oldham,1620.90782525125
Wayne County,1485.58938778808
Elizabethtown,1478.9270360358
Butler County,1462.05693467232
Spencer County,1429.38074406126
Edmonson County,1575.27515745695
Taylor County,1474.99205339141
Hart County,1637.72846100688
McLean County,1467.46579016002
Webster County,1462.29278629305
East Carter,1601.52232131215
Magoffin County,1553.39747313079
Garrard County,1690.87949205594
Fleming County,1483.74179982912
Pike County Central,1503.90359128268
Cawood,1524.91455340104
West Carter,1507.37016726333
Union County,1486.33327166147
Casey County,1372.98996130391
Powell County,1436.67454032042
