Names,Elo
Adair County,1395.44074947643
Allen County-Scottsville,1524.49421714409
Anderson County,1531.81414213804
Apollo,1497.80804944378
Ashland Blazer,1668.3627542678
Atherton,1460.45141257944
Ballard,1569.28495989004
Ballard Memorial,1367.62919994717
Bardstown,1613.65790400848
Barren County,1495.59984781069
Bath County,1464.91039429561
Beechwood,1646.27030667807
Belfry,1716.88693658154
Bell County,1685.46714684915
Bellevue,1410.59944074929
Berea,1443.6139760228
Bethlehem,1552.9186822245
Betsy Layne,1392.98115318718
Bishop Brossart,1502.17182243367
Boone County,1409.43890640359
Bourbon County,1478.20871008248
Bowling Green,1674.54763528484
Boyd County,1367.14409561612
Boyle County,1745.74189082267
Bracken County,1372.5402320974
Breathitt County,1632.34003586771
Breckinridge County,1476.53469893544
Bryan Station,1441.71419569744
Bullitt Central,1507.20099447273
Bullitt East,1494.42101076304
Butler,1542.79488602126
Butler County,1341.80982423095
Caldwell County,1599.30205972207
Calloway County,1386.77587285375
Campbell County,1459.20870420589
Campbellsville,1537.02146689453
Carroll County,1501.14804773655
Casey County,1529.16166469562
Caverna,1306.12982349225
Central,1646.31796418176
Central Hardin,1598.87409995394
Christian Academy-Louisville,1630.97248501909
Christian County,1444.75333294881
Clay County,1502.76402954665
Clinton County,1510.91973894546
Collins,1415.18464180849
Conner,1609.12784059917
Cooper,1526.53457721684
Corbin,1607.20878424967
Covington Catholic,1773.90055845229
Crittenden County,1576.46555604154
Danville,1518.2873752778
Daviess County,1540.45558377453
Dayton,1405.88632919692
DeSales,1666.59036649737
Dixie Heights,1514.63195937593
Doss,1467.35559981829
DuPont Manual,1623.61805640935
East Carter,1515.07582281379
East Jessamine,1566.78800677786
East Ridge,1372.22896006691
Eastern,1474.77780109367
Edmonson County,1488.33850177572
Elizabethtown,1615.09718006308
Eminence,1558.56617284085
Estill County,1480.70946496068
Fairdale,1577.05037501674
Fairview,1405.07107526874
Fern Creek,1606.98283633719
Fleming County,1582.4794498085
Floyd Central,1439.64274687052
Fort Campbell,1383.49860782142
Fort Knox,1407.84254797063
Frankfort,1493.80030732878
Franklin County,1654.71291225466
Franklin-Simpson,1615.67814525587
Frederick Douglass,1723.46670155894
