Names,Elo
Danville,1743.02218780373
Holy Cross (Louisville),1614.89005605042
Somerset,1627.02809011441
Green County,1608.67823418504
Christian Academy-Louisville,1546.57805985532
Harrodsburg,1595.65037245287
Fort Knox,1456.7588223349
Trimble County,1459.51017242877
Campbellsville,1489.56500780682
Frankfort,1416.37877427413
Metcalfe County,1384.52335877254
Newport Central Catholic,1677.62284804283
Paris,1588.73091256883
Beechwood,1627.07590038808
Nicholas County,1547.0729211143
Bellevue,1573.56759803574
Berea,1504.87970533193
Raceland,1438.32954694455
Holy Cross (Covington),1454.27236290075
Lexington Christian,1411.47122426251
Fairview,1424.76202747855
Dayton,1398.68967691307
Ludlow,1355.65460931532
Ballard Memorial,1606.2295559966
Crittenden County,1574.45528826748
Murray,1595.49105823869
Mayfield,1647.70322940163
Hancock County,1523.6039110625
Fulton City,1447.13265171525
Russellville,1441.99138189034
Fulton County,1373.31362558911
McLean County,1364.57595681798
Fleming-Neon,1615.15157562083
Paintsville,1648.26441185746
Hazard,1593.97886192857
Middlesboro,1603.58317619027
Cumberland,1497.09468500658
Lynn Camp,1523.09181296556
Pikeville,1567.75992034729
Harlan,1502.3290162805
Evarts,1466.83995816016
South Floyd,1476.21933156057
Phelps,1436.24849373529
Williamsburg,1450.68795526485
Pineville,1417.76804553791
Elkhorn City,1414.04320250755
Allen Central,1385.29390161992
Jenkins,1330.69490072234
Bardstown,1733.86903500955
Corbin,1647.56361860327
LaRue County,1647.3597725298
Russell County,1546.34422361399
Moore,1554.22590283244
Washington County,1528.92752557712
Western,1430.95576065784
Taylor County,1505.95135706961
Elizabethtown,1494.27660566973
DeSales,1421.12033475632
Adair County,1397.93321581153
Wayne County,1459.971129146
Casey County,1421.38904709364
Shawnee,1349.42748314704
Prestonsburg,1669.89309168294
Leslie County,1559.61128879298
Belfry,1600.00984812728
Breathitt County,1577.53036326159
Madison Southern,1486.49496971199
Pike County Central,1502.89480759813
Whitesburg,1496.81606157603
Powell County,1416.46889452519
Estill County,1389.69143815003
Shelby Valley,1427.77823132847
Morgan County,1333.29616250628
Betsy Layne,1312.15844436754
Glasgow,1664.57541218729
Trigg County,1598.86220497877
Webster County,1497.09482433726
Muhlenberg South,1511.24752438601
Owensboro Catholic,1526.48587822029
Monroe County,1508.02964977991
Reidland,1495.82303069313
Heath,1481.41179965312
Butler County,1381.13432508087
Edmonson County,1437.58485229314
Hart County,1410.60122963683
Caldwell County,1464.22192017494
Fort Campbell,1381.19354364396
Todd County Central,1343.90472545618
Mason County,1647.68007585849
Fleming County,1625.79400371044
Mercer County,1565.76930087847
Lloyd Memorial,1574.44573511854
Garrard County,1519.89032442686
Russell,1574.85796736179
East Carter,1463.30599264809
Henry County,1464.37608145126
Carroll County,1457.85828442526
West Carter,1450.71442631782
Lewis County,1437.72947070514
Owen County,1428.81975470464
Newport,1407.83396036163
Bath County,1351.94999970237
Boyle County,1779.93421391862
Bullitt East,1599.56871751378
Fairdale,1558.68092705703
Central,1614.0214639714
West Jessamine,1524.06322776254
North Bullitt,1490.97079835417
Pulaski County,1497.50478105754
East Jessamine,1504.57171723524
Doss,1456.47196952753
Lincoln County,1473.25406309471
Waggener,1470.86652604396
Marion County,1401.18201825215
Breckinridge County,1458.84614106271
Valley,1354.2287529624
McCreary Central,1363.42452233697
Rockcastle County,1706.7179092682
Lawrence County,1634.55609959042
Bell County,1598.8738246219
Ashland Blazer,1607.19187583204
Rowan County,1500.0716963359
Greenup County,1520.83688544548
Boyd County,1532.07257025219
Knox Central,1451.62298863997
Sheldon Clark,1511.67340699781
Perry County Central,1407.28649599054
Cawood,1478.48351293209
Johnson Central,1484.62491782746
Knott County Central,1348.4756529852
Magoffin County,1375.69648944376
Hopkinsville,1699.46946466389
Bowling Green,1637.39819139497
Franklin-Simpson,1601.13317394565
Paducah Tilghman,1602.89615087956
Warren Central,1569.19003630826
Hopkins County Central,1548.25191981896
Allen County-Scottsville,1536.07716138819
Warren East,1480.8250049455
Union County,1513.80905627497
Calloway County,1508.48933040009
John Hardin,1464.89144107959
Logan County,1387.84918982319
Lone Oak,1385.50361953251
Harrison County,1623.29201128585
Highlands,1676.98941552982
Covington Catholic,1607.90218338275
Holmes,1599.04577957494
Montgomery County,1463.37452374591
Bourbon County,1496.51744992699
Franklin County,1462.04478010822
Grant County,1422.17478626521
Anderson County,1395.44792276766
Western Hills,1424.11627151814
Scott,1346.07739187957
