Names,Elo
Adair County,1588.91960015427
Allen Central,1523.10628947518
Allen County-Scottsville,1429.13306501592
Anderson County,1639.93658538181
Apollo,1777.01067494385
Ashland Blazer,1672.1498681852
Atherton,1451.29576976495
Augusta,1481.37543690514
Ballard,1800.09147685993
Ballard Memorial,1522.52376924893
Barbourville,1484.0755875375
Bardstown,1377.40272383986
Barren County,1656.40891155972
Bath County,1365.02648368716
Beechwood,1502.93267355825
Belfry,1394.87144625082
Bell County,1578.44574104403
Bellevue,1519.58232192833
Berea,1334.65654481969
Beth Haven,1451.03621197666
Bethlehem,1567.22769513729
Betsy Layne,1469.73785108366
Bishop Brossart,1670.08536749152
Boone County,1530.14358298698
Bourbon County,1568.14644426719
Bowling Green,1643.07879634189
Boyd County,1517.88316380497
Boyle County,1557.88095489781
Bracken County,1360.53647668089
Breathitt County,1656.35432472179
Breckinridge County,1524.69729759819
Bryan Station,1413.93002061972
Buckhorn,1270.0626478611
Bullitt Central,1393.98916694909
Bullitt East,1640.55595995771
Burgin,1369.40503845958
Butler,1635.83268558481
Butler County,1518.90096663546
Caldwell County,1401.26477144573
Calloway County,1659.26912785433
Calvary Christian,1442.16600747269
Campbell County,1461.84778277092
Campbellsville,1603.74039851434
Carlisle County,1591.6451969546
Carroll County,1354.33401642797
Casey County,1451.78703391886
Caverna,1434.76657362096
Cawood,1516.67818303179
Central,1513.04922953828
Central Hardin,1525.51972363077
Christian Academy-Louisville,1531.93611621101
Christian County,1661.37326366147
Christian Fellowship,1354.27594108736
Clay County,1578.77758959447
Clinton County,1477.00332946722
Conner,1555.43558437089
Corbin,1636.16643843776
Cordia,1501.37586560571
Covington Catholic,1641.52241832888
Crittenden County,1501.72104735977
Cumberland,1567.87630445381
Cumberland County,1367.72952640299
Danville,1458.50912694546
Daviess County,1747.71880712101
Dawson Springs,1361.57434752892
Dayton,1344.19847775295
DeSales,1626.11394203573
Deming,1333.53316052424
Dixie Heights,1729.12917342637
Doss,1556.74126893453
DuPont Manual,1531.04364888341
East Carter,1571.13564273426
East Jessamine,1609.71522867222
East Ridge,1577.26814537904
Eastern,1728.54109419638
Edmonson County,1344.83248140559
Elizabethtown,1768.82872836228
Elliott County,1473.32289788677
Eminence,1376.71303722701
Estill County,1521.01809964132
Evangel Christian,1401.46359886532
Evarts,1414.94303454728
Fairdale,1606.53546482468
Fairview,1364.0337263038
Fern Creek,1630.25645800373
