Names,Elo
Danville,1685.06946435018
Holy Cross (Louisville),1625.73010099075
Frankfort,1567.21475223554
Campbellsville,1523.1192054877
Kentucky Country Day,1506.7453913818
Trimble County,1373.89435474978
Harrodsburg,1477.65427189777
Carroll County,1463.42363920997
Owen County,1396.19590238749
Fort Knox,1431.52243080909
Green County,1379.30708322115
Bardstown,1676.32355798695
Bethlehem,1509.15861930207
Metcalfe County,1586.90990417785
Mayfield,1650.78817276245
Crittenden County,1579.05047022262
Russellville,1503.22797804576
Fulton County,1434.9913290979
McLean County,1432.81939399038
Murray,1512.03210812276
Hancock County,1502.8575339242
Ballard Memorial,1378.93526994211
Caverna,1406.0253481901
Fulton City,1416.41243024302
Somerset,1649.80243139883
Paintsville,1589.86307795347
Hazard,1571.70992998102
Lynn Camp,1590.99186562868
Pikeville,1607.91212512952
Cumberland,1501.74258593437
Harlan,1513.19161305034
South Floyd,1479.26199514356
Williamsburg,1493.38444666209
Phelps,1447.35125230566
Evarts,1459.85564923955
Pineville,1391.67519751158
Jenkins,1391.95523838759
Allen Central,1358.75746213947
Newport Central Catholic,1710.04158306112
Lexington Christian,1633.63849986602
Bellevue,1579.55198439902
Beechwood,1641.0486856392
Raceland,1537.19166811678
Fairview,1521.99657831721
Holy Cross (Covington),1481.37663437955
Dayton,1459.14289826148
Ludlow,1466.38170611329
Paris,1456.17794625513
Berea,1334.84496430299
Bath County,1341.01722014998
Nicholas County,1353.90379377984
Bracken County,1346.89166919995
Owensboro Catholic,1696.41703448631
Fort Campbell,1659.13600843686
Trigg County,1626.4501857841
Monroe County,1538.44796653707
Glasgow,1562.78834037527
Caldwell County,1542.4467142328
Heath,1530.30549736144
Edmonson County,1478.93848611699
Lone Oak,1517.52481629124
Hart County,1475.67038399829
Reidland,1412.54897752698
Webster County,1402.81484128844
Butler County,1427.68381682235
Todd County Central,1390.19341163747
Muhlenberg South,1375.87048603599
DeSales,1626.67044684692
Western,1601.50334008823
Wayne County,1530.61543576404
Washington County,1491.41479765289
Corbin,1580.55243155728
LaRue County,1523.56869094506
Christian Academy-Louisville,1505.49724881835
Elizabethtown,1525.30833318397
Shawnee,1398.16111368462
Garrard County,1470.04832834801
Casey County,1388.47455966422
Moore,1349.82862352799
Russell,1749.37902706496
Newport,1647.51470731355
Mercer County,1607.89599481475
East Carter,1581.65489212833
Fleming County,1578.9852538501
Morgan County,1551.70713257967
Henry County,1509.49968223123
Lewis County,1478.31844731274
West Carter,1482.20057273447
Powell County,1451.50829597124
Lloyd Memorial,1514.8564012658
Spencer County,1409.52885073726
North Oldham,1394.82887011628
Estill County,1382.16961199892
Belfry,1696.47601954247
Leslie County,1603.90555189453
Sheldon Clark,1579.86494186294
Middlesboro,1565.10721819498
Pike County Central,1473.20977501549
Prestonsburg,1531.38247615097
Breathitt County,1536.02176386164
Shelby Valley,1479.22450863243
East Ridge,1440.50502584566
Knott County Central,1399.42889840627
Magoffin County,1370.15983039121
Cawood,1412.60497852156
Bowling Green,1699.47564639612
Hopkinsville,1653.1644857643
Franklin-Simpson,1574.07235672536
Paducah Tilghman,1603.42496589493
Warren East,1494.63900597039
Logan County,1468.6823062549
Madisonville-North Hopkins,1513.04154202097
Hopkins County Central,1461.09272328974
Allen County-Scottsville,1426.49268579297
Union County,1445.03157508498
Breckinridge County,1367.20815287145
Calloway County,1406.6197592864
Adair County,1365.66752289272
Bullitt East,1670.25618705213
Boyle County,1699.21034534375
North Bullitt,1516.73438293739
Russell County,1536.41551072977
Central,1596.60965459142
Southwestern,1587.54520682196
Waggener,1542.56325385812
Marion County,1461.71352882645
Fairdale,1455.40828725228
Pulaski County,1464.5537006623
Jeffersontown,1390.34224266105
Taylor County,1381.7003921132
Atherton,1314.50641247918
Doss,1473.51333473845
Lexington Catholic,1735.19994734403
Franklin County,1610.25461873371
Highlands,1643.93265180051
Covington Catholic,1647.32431179389
Pendleton County,1467.60429149421
Harrison County,1544.50225853583
South Oldham,1523.0249587115
Western Hills,1485.84832664974
West Jessamine,1463.19450970704
Grant County,1470.46410071119
East Jessamine,1503.22985584875
Bourbon County,1342.82981771096
Anderson County,1367.60372100613
Rockcastle County,1666.47939671623
Bell County,1679.34839654364
Madison Southern,1573.86228237123
Johnson Central,1576.87438658859
Mason County,1556.86359541769
Clay County,1530.10248739247
Knox Central,1481.86772159417
Boyd County,1546.10314748877
Letcher County Central,1500.43762481786
Lawrence County,1526.10685830615
Greenup County,1428.51556839728
Perry County Central,1423.56934583067
Ashland Blazer,1649.92851259547
St. Xavier,1751.59676808479
John Hardin,1636.18483141056
Male,1663.36901813201
DuPont Manual,1590.51786665424
Meade County,1538.84781751385
North Hardin,1570.05904752886
Pleasure Ridge Park,1555.73320319238
Central Hardin,1479.19782753003
Butler,1528.2747373848
Bullitt Central,1396.69422421878
Iroquois,1403.70867811941
Nelson County,1422.03153604533
Henry Clay,1680.43574169135
Paul Laurence Dunbar,1633.09732172641
South Laurel,1609.68232738588
George Rogers Clark,1568.62676757337
Madison Central,1594.21096631682
Lafayette,1576.17263382255
Scott County,1586.96599767072
Lincoln County,1485.63343766087
Whitley County,1492.3347367756
North Laurel,1475.16237113825
Tates Creek,1488.89571060265
Montgomery County,1390.40671303692
Bryan Station,1400.51673938823
Warren Central,1680.05763695459
Henderson County,1658.34741651753
Marshall County,1579.59702668379
Christian County,1608.60472503515
Ohio County,1549.84027806582
Graves County,1566.95906274579
Owensboro,1521.72773516152
Apollo,1562.31631544741
Barren County,1458.20433531894
Daviess County,1490.47051496053
Grayson County,1379.61068329549
Greenwood,1454.05432903658
Trinity (Louisville),1750.6630591884
Ballard,1611.91231594862
Dixie Heights,1617.56088723409
Fern Creek,1589.72861095946
Boone County,1614.04936876467
Ryle,1575.67006578077
Shelby County,1546.88961845161
Campbell County,1537.9936847841
Simon Kenton,1511.77785458086
Eastern,1500.76248448852
Seneca,1461.60339793755
Conner,1512.55244112703
Holmes,1445.21946036282
Oldham County,1481.3232722719
Scott,1416.50007279527
Southern,1411.40216856491
Eminence,1490.52652853489
Valley,1418.84981903736
Woodford County,1544.68562816481
Betsy Layne,1326.29505967166
Rowan County,1459.4684753474
McCreary Central,1381.58222864116
Muhlenberg North,1302.47841970407
Evangel Christian,1330.52097936521
