Names,Elo
Allen Central,1393.09490171545
Ballard Memorial,1644.18529216251
Beechwood,1564.84344908247
Bellevue,1428.19451431315
Berea,1527.44770380953
Bethlehem,1369.29390400787
Betsy Layne,1564.9839534886
Bishop Brossart,1528.09620052864
Bracken County,1451.23052066418
Campbellsville,1428.97799083493
Caverna,1408.27483370133
Clinton County,1591.77029744484
Crittenden County,1596.45915252383
Dayton,1639.43423894753
Eminence,1479.13405523647
Fairview,1411.20260607735
Frankfort,1529.78809655566
Fulton City,1507.95400949857
Fulton County,1483.99068030819
Gallatin County,1461.61604603773
Harlan,1481.4180940726
Hazard,1571.3529066994
Holy Cross (Louisville),1410.32330311583
Jenkins,1702.29334461858
Kentucky Country Day,1402.94966391729
Lexington Christian,1566.88171700264
Ludlow,1422.79496116547
Lynn Camp,1407.63670353253
Mayfield,1524.05989806893
Nicholas County,1471.64802564005
Paintsville,1487.83522691022
Paris,1425.49766832336
Phelps,1545.17960594595
Pikeville,1428.1993371179
Pineville,1513.626913075
Raceland,1464.71110753278
South Floyd,1515.54316310817
Trimble County,1544.43841717568
Walton-Verona,1467.42803092188
Williamsburg,1577.80545645862
Bardstown,1550.95232451799
Bath County,1546.14130227078
Caldwell County,1620.95163085742
Carroll County,1552.94649146456
Christian Academy-Louisville,1381.09159756888
Corbin,1596.41436031903
Danville,1484.3987141
DeSales,1463.6817900273
Fort Campbell,1600.06030465376
Fort Knox,1533.90530973654
Glasgow,1517.28857862139
Green County,1598.89104031651
Hancock County,1424.73412120865
Heath,1385.69568379968
Holy Cross (Covington),1538.94846637116
Knott County Central,1526.98610092112
Leslie County,1516.54185259299
Lloyd Memorial,1545.37770102412
Metcalfe County,1411.61000090045
Middlesboro,1562.98022532116
Monroe County,1466.56073989791
Morgan County,1525.67897355144
Murray,1514.57233833467
Newport,1476.19998202269
Newport Central Catholic,1463.96548948948
Owen County,1504.02040274498
Owensboro Catholic,1534.01284183286
Prestonsburg,1586.21254124493
Reidland,1486.83950810796
Shelby Valley,1435.15907769379
Todd County Central,1532.36796388363
Trigg County,1484.93543492817
Washington County,1557.62344421425
Adair County,1539.74123642972
Belfry,1546.42653082631
Breathitt County,1409.99218656664
Butler County,1450.1897506079
Casey County,1425.36747137475
Central,1491.04587783342
East Ridge,1485.06940638409
Edmonson County,1543.99088977881
Elizabethtown,1426.53563696517
Estill County,1519.54197089517
Fleming County,1567.64771026157
Garrard County,1560.33042180224
Hart County,1498.71233767095
Henry County,1487.89020911105
Jackson County,1532.04185868211
Lewis County,1486.69439826956
Magoffin County,1598.08133786149
Mason County,1481.65811002182
McLean County,1466.00134828717
Moore,1644.98485467651
North Oldham,1402.27212694211
Paducah Tilghman,1587.75805964154
Pike County Central,1566.61725959816
Powell County,1520.56990494379
Russell,1661.61623252829
Russellville,1561.20790372574
Shawnee,1552.73777394921
Sheldon Clark,1604.60401354419
Somerset,1452.0146295397
