Names,Elo
Adair County,1500.05503485665
Allen Central,1483.80573387845
Allen County-Scottsville,1483.55326701877
Anderson County,1572.23950729769
Apollo,1598.33106718478
Ashland Blazer,1670.65791888565
Atherton,1450.39073914614
Augusta,1546.27833182712
Ballard,1746.06927486548
Ballard Memorial,1499.36072162819
Barbourville,1612.47893170212
Bardstown,1679.04688567639
Barren County,1573.31040654354
Bath County,1365.89657387816
Beechwood,1446.5627928649
Belfry,1469.2961393088
Bell County,1626.40790241636
Bellevue,1380.4606300366
Berea,1451.10424077254
Beth Haven,1561.29808987139
Bethlehem,1606.59543348912
Betsy Layne,1605.41722565955
Bishop Brossart,1611.78472209025
Boone County,1703.47491050126
Bourbon County,1381.96486847767
Bowling Green,1789.76346849224
Boyd County,1424.09985973914
Boyle County,1606.35780420553
Bracken County,1433.05203492937
Breathitt County,1665.26236776182
Breckinridge County,1551.42541671472
Brown,1286.55742908059
Bryan Station,1607.6685144458
Buckhorn,1709.10516101025
Bullitt Central,1633.25187154044
Bullitt East,1804.15080744766
Burgin,1496.94754944082
Butler,1679.95318015195
Butler County,1425.95228305931
Caldwell County,1322.85404594773
Calloway County,1510.77736143446
Calvary Christian,1229.02908847705
Campbell County,1629.35538053286
Campbellsville,1274.70739952087
Carlisle County,1486.04471998661
Carroll County,1474.99858422584
Casey County,1363.51860115643
Caverna,1363.8003249918
Central,1552.75433288033
Central Hardin,1558.29734348351
Christian Academy-Louisville,1590.53342441347
Christian County,1554.18381403204
Clay County,1647.64718935316
Clinton County,1643.74454753982
Collins,1684.46779184527
Community Christian (Paducah),1402.25549596753
Conner,1520.94005319157
Cooper,1612.63223872888
Corbin,1594.22022202098
Cordia,1416.59718211878
Covington Catholic,1637.92117573216
Covington Latin,1314.21882023515
Crittenden County,1397.08145382303
Cumberland County,1357.04265259018
Danville,1546.46781373153
Daviess County,1610.13153420538
Dawson Springs,1295.38984206686
Dayton,1394.31522869913
DeSales,1501.28291445901
Deming,1453.0706415028
Dixie Heights,1669.68561950678
Doss,1593.05488044705
DuPont Manual,1635.24916529942
East Carter,1544.26037787648
East Jessamine,1727.84628957942
East Ridge,1566.52717579251
Eastern,1674.53112563472
Edmonson County,1427.29961458767
Elizabethtown,1576.32882554748
Elliott County,1392.67658793991
Eminence,1338.5636665648
Estill County,1439.14491950694
Evangel Christian,1391.54844944093
Fairdale,1583.39364306207
Fairview,1530.41518937372
Fern Creek,1671.11904435229
Fleming County,1580.71306809175
Fort Campbell,1323.90987787594
Fort Knox,1325.84186850024
Frankfort,1501.12522120596
Franklin County,1614.41685791616
Franklin-Simpson,1481.58230529236
Fulton City,1536.49541333697
Fulton County,1299.86907036851
Gallatin County,1620.39386718586
Garrard County,1461.01812675059
George Rogers Clark,1791.4064657125
