20	254	64	43	21	2	0	0	
62	95	59	51	8	2	0	0	
185	170	41	25	16	2	0	0	
248	221	37	31	6	2	0	0	
8	-1	45	31	14	2	0	0	
161	-1	62	50	12	1	0	0	
217	-1	100	74	26	1	0	0	
224	138	68	46	22	2	0	0	
0	251	63	46	17	1	0	0	
3	-1	69	50	19	1	0	0	
12	1	63	53	10	1	0	0	
16	58	55	49	6	1	0	0	
25	250	72	32	40	0	0	0	
30	98	56	53	3	1	0	0	
35	34	72	18	54	1	0	0	
37	5	45	43	2	0	1	0	
38	242	56	45	11	0	0	0	
44	91	53	12	41	1	0	0	
46	50	55	50	5	0	0	0	
49	129	48	43	5	1	0	0	
54	2	70	61	9	1	0	0	
63	184	54	35	19	1	0	0	
66	233	75	43	32	0	0	0	
68	247	71	19	52	0	0	0	
76	219	67	49	18	1	0	0	
80	218	51	44	7	1	0	0	
82	21	65	36	29	0	0	0	
89	19	54	17	37	1	0	0	
93	27	47	45	2	1	0	0	
94	190	57	54	3	1	0	0	
106	61	62	51	11	0	0	0	
111	90	57	29	28	1	0	0	
112	172	52	24	28	0	0	0	
117	51	66	49	17	0	0	0	
118	256	66	35	31	1	0	0	
119	182	50	46	4	0	0	0	
120	205	79	37	42	0	0	0	
123	84	65	51	14	0	0	0	
134	125	72	15	57	0	0	0	
141	87	42	35	7	0	0	0	
143	65	55	37	18	0	0	0	
146	130	40	34	6	1	0	0	
148	116	57	19	38	1	0	0	
152	40	48	46	2	1	0	0	
-1	124	47	34	13	1	0	0	
153	191	59	37	22	0	0	0	
155	154	61	43	18	1	0	0	
158	102	81	62	19	0	0	0	
160	150	66	53	13	1	0	0	
169	180	61	41	20	1	0	0	
175	67	66	37	29	1	0	0	
177	259	93	52	41	0	0	0	
181	178	68	40	28	1	0	0	
186	200	62	41	21	0	0	0	
187	139	57	37	20	1	0	0	
189	88	62	26	36	0	0	0	
193	122	70	47	23	1	0	0	
195	15	41	38	3	1	1	0	
198	78	84	23	61	1	0	0	
199	-1	57	29	28	1	0	0	
202	131	57	56	1	1	0	0	
208	156	56	37	19	0	0	0	
-1	206	66	59	7	0	0	0	
209	210	61	53	8	1	0	0	
211	228	42	39	3	1	0	0	
212	167	50	36	14	0	0	0	
213	23	85	50	35	1	0	0	
226	147	65	57	8	1	0	0	
227	241	63	34	29	0	0	0	
229	245	47	20	27	0	0	0	
