Names,Elo
Newport Central Catholic,1508.88786960547
Beechwood,1454.54898350883
Fairview,1455.09043904753
Lexington Christian,1412.92301414933
Ludlow,1552.58234252229
Paris,1578.71180174728
Raceland,1406.56048675725
Bellevue,1529.0808913329
Dayton,1437.90096264294
Holy Cross (Covington),1574.77262264322
Nicholas County,1445.00597887357
Bath County,1401.15376414068
Bracken County,1672.44203842594
Berea,1683.95942524146
Holy Cross (Louisville),1639.53307622287
Danville,1484.40961830569
Bardstown,1382.91316379553
Frankfort,1476.96484240661
Campbellsville,1584.20769163583
Christian Academy-Louisville,1385.35376312539
Carroll County,1619.44698932517
Harrodsburg,1538.12362441742
Fort Knox,1630.80520067433
Bethlehem,1408.94280903122
Owen County,1606.2288538474
Evangel Christian,1413.60946330281
Trimble County,1394.71687699065
Green County,1430.9270037966
Hancock County,1555.07306715774
Crittenden County,1507.35235925583
Murray,1527.09991886278
Mayfield,1466.03774873038
Caverna,1431.15774882717
Russellville,1488.19813648985
Fulton City,1509.61790740368
Metcalfe County,1516.87302612858
Ballard Memorial,1391.81935174267
Fulton County,1479.71400576916
McLean County,1465.41782635906
Williamsburg,1602.50528948426
Pikeville,1458.16678839503
Harlan,1527.33914961141
South Floyd,1583.39776381843
Lynn Camp,1534.44982813053
Cumberland,1592.18647031661
Paintsville,1601.15715253138
Phelps,1618.96721352005
Somerset,1550.51161150218
Allen Central,1484.9828201495
Hazard,1627.73613941198
Evarts,1522.4681232893
Jenkins,1451.36145351083
Pineville,1527.64175342444
Fleming-Neon,1597.8821068609
Belfry,1501.84884071573
Breathitt County,1532.59213366471
Prestonsburg,1513.93278970021
Middlesboro,1597.05007032699
Leslie County,1444.8131656364
Shelby Valley,1471.47257207489
Pike County Central,1412.68775855404
Cawood,1604.2940730956
Magoffin County,1464.39020487312
Whitesburg,1439.54569424646
East Ridge,1445.19430569487
Knott County Central,1499.99248277109
Sheldon Clark,1573.69901926973
Fort Campbell,1503.46191825645
Trigg County,1612.85159808495
Owensboro Catholic,1385.78401679482
Glasgow,1606.27689848472
Butler County,1463.96442988712
Heath,1526.00910772196
Lone Oak,1512.23768064198
Hart County,1561.88963692508
Caldwell County,1498.28261688627
Muhlenberg South,1414.07358601209
Todd County Central,1566.68788828356
Monroe County,1512.14572420297
Edmonson County,1566.84109203811
Reidland,1490.47947808321
Elizabethtown,1523.60574564389
Corbin,1386.07783868622
Garrard County,1393.92191229929
DeSales,1470.15066724317
Western,1498.11893870134
LaRue County,1587.56375799359
Wayne County,1563.04885512049
Washington County,1552.92861966589
Shawnee,1497.98644278295
Russell County,1509.34007984786
Casey County,1483.80506397476
Moore,1519.93882274495
Russell,1621.31673870157
Fleming County,1528.55747905594
Newport,1533.84294786172
Morgan County,1544.52854640225
Henry County,1460.44858179025
East Carter,1461.60249065728
Mercer County,1598.62246624222
Lloyd Memorial,1458.26915085496
Powell County,1626.18239133957
West Carter,1442.35410429138
Estill County,1451.97720242925
North Oldham,1432.93202815645
Lewis County,1513.35472472844
Lexington Catholic,1550.01100534261
East Jessamine,1405.54533640567
Covington Catholic,1455.75789871891
Harrison County,1517.07183151128
Franklin County,1512.10818106484
Oldham County,1477.30670156768
West Jessamine,1505.51377132811
Grant County,1434.2412478897
Pendleton County,1597.25268873931
South Oldham,1565.67240812704
Western Hills,1438.45501716498
Highlands,1530.60642609372
Anderson County,1536.42390989234
Bourbon County,1501.75261968926
Boyle County,1524.25223084429
Waggener,1530.97105675664
Central,1620.14742655073
Southwestern,1447.25837417262
Bullitt East,1595.81116651875
Pulaski County,1465.53050375322
Doss,1589.56457794789
Fairdale,1394.75731344874
Jeffersontown,1432.51063467777
Lincoln County,1406.9885258005
Valley,1583.34429857364
Taylor County,1391.78273613537
Marion County,1474.92318236906
North Bullitt,1522.50455201521
Bell County,1440.60010060036
Ashland Blazer,1525.85514093622
Clay County,1465.47833980316
Rockcastle County,1425.47291612256
Boyd County,1389.7376365942
Greenup County,1561.59119131295
Rowan County,1449.32369368836
Perry County Central,1558.83974104815
Knox Central,1544.30581381737
Madison Southern,1568.30033436208
Lawrence County,1607.87393584151
Mason County,1438.77239509112
Bowling Green,1406.09232410346
Madisonville-North Hopkins,1587.49133394822
Hopkinsville,1525.14172637125
Franklin-Simpson,1451.14832876335
Paducah Tilghman,1498.7887788954
Logan County,1535.99817596379
Union County,1419.34338998284
Adair County,1428.95894199926
Hopkins County Central,1617.63532675439
Allen County-Scottsville,1558.195936949
Warren East,1516.17481791701
Breckinridge County,1497.78591668371
Calloway County,1479.19265652166
Scott County,1470.05921315363
Madison Central,1484.34377602482
Tates Creek,1478.89283193552
Johnson Central,1472.44237744777
South Laurel,1604.13290543162
North Laurel,1390.83450456898
