Names,Elo
Adair County,1494.74476873972
Allen Central,1435.60593131791
Allen County-Scottsville,1466.75799622768
Anderson County,1565.70579642936
Apollo,1428.22430351381
Ashland Blazer,1584.70416182719
Atherton,1402.75565045264
Ballard,1573.71439910962
Ballard Memorial,1517.16438598381
Bardstown,1587.54432242856
Barren County,1402.75500468549
Bath County,1571.1098372755
Beechwood,1554.85674453817
Belfry,1643.15014516281
Bell County,1574.41242559683
Bellevue,1555.26623674721
Berea,1408.47011249445
Bethlehem,1463.45867120545
Betsy Layne,1529.8240825993
Bishop Brossart,1388.4028311705
Boone County,1409.21164823733
Bourbon County,1623.52911700998
Bowling Green,1680.83321955765
Boyd County,1501.19131176819
Boyle County,1564.3960283336
Bracken County,1461.91875957759
Breathitt County,1619.9806140922
Breckinridge County,1397.03550860769
Bryan Station,1501.09882205781
Bullitt Central,1514.5751035199
Bullitt East,1453.86122427639
Butler,1537.58824609561
Butler County,1499.65668720353
Caldwell County,1596.87558282654
Calloway County,1473.8625240897
Campbell County,1527.89084471063
Campbellsville,1490.0575191842
Carroll County,1514.899695041
Casey County,1459.93406175656
Caverna,1383.17869320087
Central,1628.27901004868
Central Hardin,1485.70375883236
Christian Academy-Louisville,1528.29247574195
Christian County,1572.81405592297
Clay County,1476.86205935912
Clinton County,1376.50727204107
Collins,1590.71121968836
Conner,1589.46884046323
Cooper,1634.53852026771
Corbin,1510.57040353411
Covington Catholic,1573.67463337801
Crittenden County,1435.51563605904
Danville,1568.15921199672
Daviess County,1500.00355953147
Dayton,1445.40078826161
DeSales,1561.87266959917
Dixie Heights,1442.78276468263
Doss,1493.57400682079
DuPont Manual,1475.22211161376
East Carter,1464.18191923856
East Jessamine,1436.07515986269
East Ridge,1421.5287718091
Eastern,1583.71029149827
Edmonson County,1443.19911673244
Elizabethtown,1399.99857223099
Eminence,1524.66252552438
Estill County,1383.29716054776
Fairdale,1447.78895444098
Fern Creek,1384.00749827155
Fleming County,1479.06770630482
Fort Campbell,1555.49447693256
Fort Knox,1496.57059927799
Frankfort,1488.39978652175
Franklin County,1629.21600695318
Franklin-Simpson,1567.94402717266
Fulton City,1434.81308386741
Fulton County,1395.86410366534
Gallatin County,1454.47624225448
Garrard County,1520.28201694943
George Rogers Clark,1479.69358060264
Glasgow,1478.1607726135
Grant County,1561.09676553018
Graves County,1494.02398892089
Grayson County,1560.91035063121
Green County,1547.68125756682
Greenup County,1471.17446956892
Greenwood,1466.60868504804
Hancock County,1546.04319738523
Harlan,1531.9817148778
Harlan County,1554.58974443193
Harrison County,1554.72726644134
Hart County,1417.69060331142
Hazard,1518.37178722763
Heath,1531.55385396419
Henderson County,1515.3417567949
Henry Clay,1513.51300006682
Henry County,1478.63552056499
Highlands,1543.83101607711
Holmes,1638.30419825359
Holy Cross (Covington),1483.45076289766
Holy Cross (Louisville),1462.62174160554
Hopkins County Central,1435.1122955539
Hopkinsville,1409.42485627479
Iroquois,1462.6398221151
Jackson County,1448.61218147851
Jeffersontown,1469.1529228674
Jenkins,1520.90805550192
John Hardin,1552.04826228674
Johnson Central,1609.03227558961
Kentucky Country Day,1551.66473320685
Knott County Central,1532.32015099951
Knox Central,1503.08589726589
LaRue County,1525.21844607061
Lafayette,1528.99793700342
Lawrence County,1521.37840517185
Leslie County,1501.78292519272
Letcher County Central,1470.50714139861
Lewis County,1462.54445867937
Lexington Catholic,1537.03822876059
Lexington Christian,1567.15812274081
Lincoln County,1496.56437917935
Lloyd Memorial,1509.85946180361
Logan County,1497.95830952154
Lone Oak,1480.96162131351
Ludlow,1509.60407749108
Lynn Camp,1413.34572881076
Madison Central,1469.49026432971
Madison Southern,1516.40688484237
Madisonville-North Hopkins,1528.31497394444
Magoffin County,1497.25354997025
Male,1459.07749399948
Marion County,1485.65897379922
Marshall County,1449.11860054891
Mason County,1527.62112042068
Mayfield,1599.70396327384
McCreary Central,1584.98426501617
McLean County,1394.35021239158
Meade County,1434.79345700831
Mercer County,1547.26348067311
Metcalfe County,1494.61060902033
Middlesboro,1451.61949449154
Monroe County,1525.76584257932
Montgomery County,1601.86988645678
Moore,1495.24725793973
Morgan County,1489.60031036768
Muhlenberg County,1493.1423862436
Murray,1488.82190544764
Nelson County,1535.64351104011
Newport,1507.63431127483
Newport Central Catholic,1501.05043910309
Nicholas County,1624.54843062633
North Bullitt,1514.38034283718
North Hardin,1468.36506567457
North Laurel,1476.1948757654
North Oldham,1507.71296294016
Ohio County,1462.86747858368
Oldham County,1451.98822279062
Owen County,1506.83631621377
Owensboro,1519.59124035163
Owensboro Catholic,1591.61289261056
Paducah Tilghman,1565.49240509885
Paintsville,1482.71368804974
Paris,1452.8329415321
Paul Laurence Dunbar,1478.7405369887
Pendleton County,1444.80893831227
Perry County Central,1447.55412017893
Phelps,1467.49902193514
Pike County Central,1456.15472894033
Pikeville,1562.24848143492
Pineville,1523.82064758057
Pleasure Ridge Park,1562.43246850564
Powell County,1602.06717068185
Prestonsburg,1468.76572230243
Pulaski County,1552.40265911738
Raceland,1599.45275083374
Reidland,1543.5510527469
Rockcastle County,1440.61801734345
Rowan County,1430.43528569744
Russell,1494.83579996493
Russell County,1563.05500423483
Russellville,1567.41194576957
Ryle,1515.60579510571
Scott,1455.16142198354
Scott County,1522.78016218682
Seneca,1572.94751417422
Shawnee,1457.19109258462
Shelby County,1474.82192805166
Shelby Valley,1524.02968
Sheldon Clark,1455.6539136916
Simon Kenton,1484.40745705489
Somerset,1580.42445293994
South Floyd,1588.59105137272
South Laurel,1486.08166299471
South Oldham,1470.66319563291
South Warren,1549.3863763423
Southern,1513.11157560486
Southwestern,1429.07422450387
Spencer County,1476.78913693311
St. Xavier,1548.23670770001
Tates Creek,1517.78506573746
Taylor County,1498.75320356559
Todd County Central,1461.61589776733
Trigg County,1407.30278394384
Trimble County,1419.61226471157
Trinity (Louisville),1574.20923266207
Union County,1435.25158391409
Valley,1563.90616065225
Waggener,1469.36890167429
Walton-Verona,1503.94762703042
Warren Central,1512.50120289221
Warren East,1591.89229412178
Washington County,1529.12086763735
Wayne County,1614.77593124199
Webster County,1426.62335997147
West Carter,1510.30591120687
West Jessamine,1412.1460715725
Western,1422.84581415138
Western Hills,1462.51326560644
Whitley County,1530.31639656127
Williamsburg,1492.55085684132
Woodford County,1607.58210484573
