Names,Massey
Mayfield,27.6806383165442
Crittenden County,2.47154070361517
Murray,11.0445116384123
Ballard Memorial,7.55516928193153
McLean County,-4.76276266922318
Russellville,-13.0126198209442
Fulton City,-20.9558323405313
Fulton County,-22.432017304847
Hancock County,-15.5982117675481
Beechwood,21.2793654913699
Newport Central Catholic,15.6583021419039
Raceland,1.26598205624542
Nicholas County,-5.48978989244967
Fairview,-11.5182336450407
Holy Cross (Covington),3.40145769128707
Bellevue,-7.15301429333065
Paris,-13.3989517950025
Dayton,-14.9870890349802
Berea,-30.0783314684844
Lexington Christian,-38.2155355635261
Ludlow,-32.9717509335408
Danville,29.375979306138
Holy Cross (Louisville),10.9336918801128
Christian Academy-Louisville,5.09339485644767
Green County,17.2490227859447
Fort Knox,5.21300064898687
Metcalfe County,-3.57635712757013
Frankfort,-7.07920815989892
Somerset,2.7207159338522
Harrodsburg,-13.892675269293
Trimble County,-18.7509877185868
Campbellsville,-13.1169132593538
Pikeville,3.66000288281003
Middlesboro,7.56697866680939
Evarts,-9.78965470556438
Cumberland,-15.404394546564
Paintsville,-11.2198126836085
Hazard,-9.13382007804719
Williamsburg,-15.194529220968
Lynn Camp,-15.7603509730753
South Floyd,-26.5726874128524
Harlan,-11.8697694709283
Phelps,-34.2617118894929
Fleming-Neon,-27.4114471020201
Allen Central,-37.9223149487109
Pineville,-34.9242989918122
Breathitt County,27.5487202750784
Madison Southern,6.56542312918904
Belfry,11.1830868695402
Whitesburg,-0.638692374709696
Prestonsburg,10.3496451110354
Pike County Central,-11.1950337388144
Leslie County,1.87625944668828
Estill County,-6.21717826718943
Shelby Valley,-25.6918356821165
East Ridge,-27.02196911542
Powell County,-33.4860329545117
Morgan County,-29.9770503888585
Betsy Layne,-50.0096501867674
LaRue County,20.7538918565367
Corbin,8.36587653542097
Casey County,-8.09447318087057
Bardstown,4.72902579324971
Elizabethtown,-2.24009258323437
Russell County,2.98240222861098
Wayne County,2.14378168956669
DeSales,-10.3039912927761
Western,-8.2992734839965
Washington County,-3.30208515332436
Taylor County,1.23704639675183
Adair County,-16.621413648905
Moore,-17.1556641139268
Shawnee,-35.4085908671683
Owensboro Catholic,19.3148767396778
Webster County,4.26112882971784
Monroe County,12.057033439288
Trigg County,4.63922702837612
Glasgow,9.87073543975485
Caldwell County,4.61498381345071
Fort Campbell,2.78548453111713
Butler County,-6.01577017850424
Heath,-4.50707358407867
Edmonson County,-20.3525545469269
Hart County,-16.4605058584725
Muhlenberg South,-10.8575371816932
Reidland,-29.3498108884933
Todd County Central,-36.2936855895857
Mason County,24.7940766381724
Russell,24.3174146798435
Lloyd Memorial,21.4645358597669
Carroll County,3.66096914996967
Mercer County,15.4118545870195
Newport,8.92260708543178
Fleming County,1.0812596369255
Owen County,-1.05979008600216
East Carter,-6.77025253744142
West Carter,-7.58969675025096
Garrard County,7.1850046728905
Lewis County,-21.5539578982
Bath County,-31.889120773396
Henry County,-22.1202593606883
Boyle County,36.8853580450828
Bullitt East,19.8516426532894
Fairdale,10.7350303685399
East Jessamine,18.8989523304859
West Jessamine,17.4397427146977
Pulaski County,12.1462211109453
Waggener,10.7554285391241
Marion County,6.2768154225423
Doss,-4.87867648503143
Central,2.13352645328266
Breckinridge County,-23.5009667395364
Lincoln County,-10.9087043145305
North Bullitt,-13.1328201086816
Valley,-26.2991742137996
McCreary Central,-24.6964683182227
Rockcastle County,31.3477496046864
Bell County,25.2514299322563
Ashland Blazer,25.1811204694013
Boyd County,14.7565261895432
Sheldon Clark,15.1262437097477
Lawrence County,13.020804563513
Perry County Central,5.42631255179929
Greenup County,7.69006271455945
Cawood,-8.3752606334739
Johnson Central,-10.9399746675339
Rowan County,-17.9347141220346
Knott County Central,-25.3762836866632
Knox Central,-19.4438558496883
Magoffin County,-26.0802100858164
Warren Central,18.6522536564907
Paducah Tilghman,22.0458648428029
Hopkinsville,27.2047469841796
Hopkins County Central,10.3117688249715
Allen County-Scottsville,18.4389974933738
John Hardin,8.68857561930779
Franklin-Simpson,-2.74686278493398
Bowling Green,10.796838399447
Calloway County,6.29436673498234
Lone Oak,-13.9838483747298
Warren East,-13.6747610590543
Logan County,-18.7680237941067
Union County,-16.5020529053556
Highlands,31.0935263607062
Bourbon County,7.20020723688922
Harrison County,9.75900423472431
Covington Catholic,30.0617947469727
Scott,7.59833434620882
Lexington Catholic,30.062593111467
Montgomery County,-14.8245445767135
Western Hills,-14.5303845160972
Anderson County,-7.105224312053
Holmes,5.63328770609019
Franklin County,-25.4581619154187
Grant County,-16.9292503766429
Trinity (Louisville),51.7562256074232
Eastern,31.6200305679523
Dixie Heights,38.3142181883691
