Names,Colley
Adair County,0.800565603686462
Allen Central,0.542568507065617
Allen County-Scottsville,0.845462806595845
Anderson County,0.740794611189128
Apollo,0.82199086460125
Ashland Blazer,0.761416829371353
Atherton,0.335974740024591
Augusta,0.264594141297313
Ballard,1.26427670870208
Ballard Memorial,-0.00325558133891076
Barbourville,0.507027283936419
Bardstown,0.731513918280826
Barren County,0.513523529583374
Bath County,0.337692389669415
Beechwood,0.451167686272419
Belfry,0.600882149803003
Bell County,0.808825145234624
Bellevue,0.210966638010061
Berea,-0.0746949197751585
Beth Haven,0.280248495419151
Bethlehem,0.607991939961921
Betsy Layne,0.231528058822639
Bishop Brossart,0.950163640748372
Boone County,0.687293227134163
Bourbon County,0.262348385394547
Bowling Green,0.748178626046741
Boyd County,0.636083854059589
Boyle County,0.651578107801146
Bracken County,0.438539825309663
Breathitt County,0.723111585743564
Breckinridge County,0.370495419253083
Brown,0.337432160363785
Bryan Station,1.10437620622604
Buckhorn,0.539203635443019
Bullitt Central,0.51699210988918
Bullitt East,0.631852351726175
Burgin,0.0314108784002358
Butler,0.702491275617421
Butler County,0.343570949528837
Caldwell County,0.783905986046185
Calloway County,0.810350648000031
Calvary Christian,0.16794376944799
Campbell County,0.553536460186476
Campbellsville,0.567006704490763
Carlisle County,0.205455464507491
Carroll County,0.197010722646624
Casey County,0.402044137683552
Caverna,0.249547570741064
Cawood,0.247584373052523
Central,0.54674510178344
Central Hardin,0.908373483698389
Christian Academy-Louisville,0.602574349804312
Christian County,0.991811032563592
Clay County,0.629227889254761
Clinton County,0.663752773525178
Community Christian (Paducah),-0.0332362503111065
Conner,0.507629743852872
Corbin,0.730880956220566
Cordia,0.232342314831626
Covington Catholic,0.997234538319036
Crittenden County,0.270703132881983
Cumberland,0.576713916139326
Cumberland County,0.178744864713648
Danville,0.199308252205501
David School,-0.244478299968034
Daviess County,0.520736312893924
Dawson Springs,0.106952581213441
Dayton,0.132071535570818
DeSales,0.788489154643148
Deming,0.264081670357696
Dixie Heights,0.57872412221471
Doss,0.957346141747465
DuPont Manual,0.878399662018112
East Carter,0.513212678218967
East Jessamine,0.564077367936544
East Ridge,0.118359277212098
Eastern,0.879145824734295
Edmonson County,0.354201781462224
Elizabethtown,0.76415490576146
Elliott County,0.820157751688697
Eminence,0.13602655081587
Estill County,0.352503311318757
Evangel Christian,0.274157006248512
Evarts,-0.00128840501196115
Fairdale,0.941115750556741
Fairview,0.415101625912623
Fern Creek,0.63042354104395
Fleming County,0.297973986663887
Fort Campbell,0.329820047904669
Fort Knox,0.472404783077279
Frankfort,0.401122397880482
Franklin County,0.685433921059282
Franklin-Simpson,0.684726899702832
Fulton City,0.343834706918487
Fulton County,0.520943121539456
Gallatin County,0.752689889216774
Garrard County,0.379547494249344
George Rogers Clark,0.950734652346589
Glasgow,0.285545945777254
Grant County,0.299944191385342
Graves County,0.742451514821457
Grayson County,0.637437368825689
Green County,0.315891903084979
Greenup County,0.613476269512776
Greenwood,0.879303098450566
Hancock County,0.513050615350895
Harlan,0.353341085760642
Harrison County,0.498110206382516
Hart County,0.530547995901944
Hazard,0.753617235921404
Heath,0.642043489150598
Henderson County,0.839920574990176
Henry Clay,0.847411508901699
Henry County,0.548641986735094
Heritage Academy,-0.000273650116206313
Hickman County,0.28757238333838
Highlands,0.502742407369824
Holmes,0.903263085913001
Holy Cross (Covington),0.764209085035536
Holy Cross (Louisville),0.327412351384612
Hopkins County Central,0.48922245998266
Hopkinsville,0.654342015816123
Iroquois,0.817172488918324
Jackson City,0.260269531011628
Jackson County,0.440989725651585
Jeffersontown,0.990174237105276
Jenkins,0.180448408818907
John Hardin,0.762479971090967
Johnson Central,0.369502611220755
June Buchanan,0.768471568209625
Kentucky Country Day,0.276888365694245
Kentucky School f/t Deaf,-0.205121791220526
Knott County Central,0.480256418738712
Knox Central,0.496150189558668
LaRue County,0.234018940003291
Lafayette,0.769445803428868
Lawrence County,0.387570464597617
Lee County,0.514854976232423
Leslie County,0.29263123169832
Letcher County Central,0.426661049468568
Lewis County,0.292939049506067
Lexington Catholic,1.03650122230654
Lexington Christian,0.501545942938271
Lincoln County,0.779765756789746
Livingston Central,0.211638048298056
Lloyd Memorial,0.307066223290795
Logan County,0.362871431566775
Lone Oak,0.384189810260319
Louisville Collegiate,0.428799292519304
Ludlow,0.0476191335897205
Lynn Camp,0.344551626207203
Lyon County,0.0583277816672388
Madison Central,0.930758592739632
Madison Southern,0.49552412133036
Madisonville-North Hopkins,0.702169455835167
Magoffin County,0.416207057144988
Male,1.10896092894732
Marion County,0.263859069854371
Marshall County,0.762507758795173
Mason County,1.06434385466004
Mayfield,0.624078557232479
McCreary Central,0.602386126326804
McLean County,0.513542302656374
Meade County,0.80443711863308
Menifee County,0.245868334606894
Mercer County,0.540323862984045
Metcalfe County,0.49165562727852
Middlesboro,0.397969950605629
Model,0.201532716750778
Monroe County,0.447724839092898
Montgomery County,0.714041591063209
Monticello,0.153493471429172
Moore,0.727135162381699
Morgan County,0.29984456836133
Muhlenberg North,0.772946963141815
Muhlenberg South,0.533406423969192
Murray,0.394018312240058
Nelson County,0.569257424498098
Newport,0.378547387816863
Newport Central Catholic,0.637561939254332
Nicholas County,0.0327963721987842
North Bullitt,0.330132086042876
North Hardin,0.59009049741588
North Laurel,0.365448140964658
North Oldham,0.492295792294019
Ohio County,0.601013972535835
Oldham County,0.799010273440621
Oneida Baptist Institute,0.284349072631443
Owen County,0.655463735087786
Owensboro,0.835201056125548
Owensboro Catholic,0.272080944856085
Owsley County,0.211024620332184
Paducah Tilghman,0.746445417643921
Paintsville,0.65348043033564
Paris,0.284628512527847
Paul Laurence Dunbar,0.770109942833245
Pendleton County,0.474638539733552
Perry County Central,0.679011396730404
Phelps,0.389001579505326
Piarist School,-0.00689949403287559
Pike County Central,0.408886287559459
Pikeville,0.47125143669956
Pineville,0.540352212573724
Pleasure Ridge Park,0.930259912490582
Portland Christian,0.0549974307203372
Powell County,0.569107623079267
Prestonsburg,0.322836193801779
Providence,-0.100782336735601
Pulaski County,0.635894214958365
Raceland,0.538222298679838
Red Bird,0.25912479037468
Reidland,0.322321360694124
Riverside Christian,-0.028894392357489
Rockcastle County,0.238386234324177
Rose Hill Christian,0.720041002523432
Rowan County,0.526727222749421
Russell,0.906837723587163
Russell County,0.632558491120096
Russellville,0.673081154072193
Ryle,0.49653008979631
Sayre,0.761906972445536
Scott,0.747869732680416
Scott County,1.28927778655222
Seneca,0.708014520973789
Shawnee,0.524506113646525
Shelby County,0.839024009361978
Shelby Valley,0.74011513124877
Sheldon Clark,0.176956922080748
Silver Grove,0.526272023757574
Simon Kenton,0.817758152429876
Somerset,0.524437556142393
South Floyd,0.0959705691588326
South Laurel,0.93259223149276
South Oldham,0.687687795108625
Southern,0.4385606358793
Southwestern,0.631956239023669
Spencer County,0.441477581650045
St. Francis,-0.105664982282165
St. Henry,0.688952158156609
St. Mary,0.545960879819121
St. Patrick,0.359124982687095
St. Xavier,0.621737246772357
Tates Creek,1.06174039276614
Taylor County,0.513533374970809
Todd County Central,0.295469357230666
Trigg County,0.326439190095953
Trimble County,0.218197469840318
Trinity (Louisville),0.98450494779176
Trinity (Whitesville),0.111808599917102
Union County,0.295654737864473
University Heights,0.608281294185914
Valley,0.373093746722616
Villa Madonna,0.0575293877563048
Waggener,0.516946431761749
