Names,Elo
Adair County,1464.02070830003
Allen Central,1632.25737722805
Allen County-Scottsville,1370.23001784158
Anderson County,1539.54494627242
Apollo,1547.82738575334
Ashland Blazer,1577.32824575052
Atherton,1426.51341132384
Augusta,1402.57516187792
Ballard,1773.04557097226
Ballard Memorial,1569.70599552628
Barbourville,1502.82737468879
Bardstown,1484.38631216265
Barren County,1636.42754268102
Bath County,1400.69124947914
Beechwood,1459.89722792114
Belfry,1361.32218684258
Bell County,1615.71984146772
Bellevue,1447.87414649763
Berea,1436.04791278599
Beth Haven,1557.53752548142
Bethlehem,1547.97186429938
Betsy Layne,1470.91383383525
Bishop Brossart,1518.91976576436
Boone County,1567.64446963528
Bourbon County,1436.82240547822
Bowling Green,1709.97767500434
Boyd County,1593.35013338554
Boyle County,1648.04510200754
Bracken County,1550.63803544636
Breathitt County,1413.35254992595
Breckinridge County,1491.50692899487
Brown,1398.24187468351
Bryan Station,1408.31576269286
Buckhorn,1455.86724906588
Bullitt Central,1479.50999265797
Bullitt East,1541.225860121
Burgin,1441.38783199411
Butler,1469.09578389772
Butler County,1343.59431977292
Caldwell County,1533.16970481983
Calloway County,1481.13673697812
Campbell County,1448.44105899832
Campbellsville,1627.1662979922
Carlisle County,1522.64753378434
Carroll County,1458.87164930298
Casey County,1439.68840015654
Caverna,1403.42391678282
Cawood,1543.15612480041
Central,1483.88501973966
Central Hardin,1452.91249325687
Christian Academy-Louisville,1496.73181144423
Christian County,1640.44296723477
Christian Fellowship,1359.54060703581
Clay County,1702.57958231311
Clinton County,1607.47590820803
Conner,1457.34722823829
Corbin,1641.79935651195
Cordia,1489.7067714941
Covington Catholic,1621.11634076071
Covington Latin,1414.98930350814
Crittenden County,1422.07574447759
Cumberland,1429.30002037403
Cumberland County,1504.11170161003
Danville,1564.97495733346
Daviess County,1464.13690772247
Dawson Springs,1565.36650846388
Dayton,1346.90043057476
DeSales,1398.079581806
Deming,1444.70867466848
Dixie Heights,1439.04512677538
Doss,1467.3389783094
DuPont Manual,1518.12876649268
East Carter,1501.89044621522
East Jessamine,1458.99025719535
Eastern,1513.48419281037
Edmonson County,1373.14218853802
Elizabethtown,1601.46741337675
Elkhorn City,1482.81639990097
Elliott County,1493.94417383813
Eminence,1430.56827857857
Estill County,1371.16137207541
Evangel Christian,1474.41285184616
Evarts,1412.09854322828
Fairdale,1525.41283109337
Fairview,1433.11869428588
Feds Creek,1508.13493987961
Fern Creek,1500.94600940471
Fleming County,1675.95665503539
Fleming-Neon,1359.34126614218
Fort Campbell,1348.16082521768
Fort Knox,1356.64586360173
Frankfort,1479.02835864915
Franklin County,1646.03499453968
Franklin-Simpson,1442.45420261177
Fulton City,1493.48383433297
Fulton County,1346.91881863903
Gallatin County,1656.09732976298
Garrard County,1500.47155568883
George Rogers Clark,1621.75825671793
Glasgow,1666.75143033992
Grant County,1528.59765088054
Graves County,1675.43554742412
Grayson County,1529.77116553351
Green County,1523.45754651652
Greenup County,1630.36010832457
Greenwood,1537.71133279486
Hancock County,1507.41934886012
Harlan,1686.35987801372
Harrison County,1572.10684248349
Harrodsburg,1494.6336258721
Hart County,1518.22268945859
Hazard,1559.0539480062
Heath,1366.5168090536
Henderson County,1719.69270633638
Henry Clay,1466.13308429053
Henry County,1457.39989710344
Heritage Academy,1430.64863996331
Hickman County,1532.53290440443
Highlands,1708.92512894262
Holmes,1657.61131108301
Holy Cross (Covington),1654.9874253397
Holy Cross (Louisville),1518.54854126468
Hopkins County Central,1525.15259726105
Hopkinsville,1483.89042768236
Iroquois,1604.29319610306
Jackson City,1370.84633197971
Jackson County,1446.27283588003
Jeffersontown,1442.10132462632
Jenkins,1330.35432747136
Johnson Central,1601.95571635727
June Buchanan,1545.2143828636
Kentucky School f/t Deaf,1336.50131057164
Knott County Central,1588.78083058315
Knox Central,1443.95811312138
LaRue County,1469.10970685625
Lafayette,1591.0223389056
Lawrence County,1504.16288212004
Lee County,1545.23487184303
Leslie County,1511.91970592661
Letcher,1505.77895760698
Lewis County,1466.31241510179
Lexington Catholic,1682.58994974845
Lexington Christian,1368.64923714122
Lincoln County,1506.60896429267
Livingston Central,1368.54391631976
Lloyd Memorial,1579.34983944737
Logan County,1438.11927896324
Lone Oak,1520.17437524871
Louisville Collegiate,1479.61124972103
Ludlow,1536.025432655
Lynn Camp,1404.86556848994
Lyon County,1509.36036810974
Madison Central,1757.15050532407
Madison Southern,1579.31184869113
Madisonville-North Hopkins,1657.30246763889
Magoffin County,1489.00887404076
Male,1598.08201705373
Marion County,1551.98944480661
Marshall County,1643.57841985473
Mason County,1576.08431087685
Mayfield,1446.83072055197
McCreary Central,1420.02989203116
McLean County,1438.77431312598
Meade County,1417.51309633524
Menifee County,1399.81687731582
Mercer County,1539.86187902998
Metcalfe County,1409.88726445341
Middlesboro,1486.2765575227
Millard,1399.53461383681
Millersburg Military,1461.25484939733
Model,1398.40165247405
Monroe County,1415.73846176088
Montgomery County,1598.97582787664
Monticello,1501.24912558383
Moore,1531.80848314493
Morgan County,1403.82306079684
Muhlenberg North,1682.41475592156
Muhlenberg South,1530.15291401502
Murray,1299.20851884704
Nelson County,1654.04459980817
Newport,1605.11518609915
Newport Central Catholic,1542.54738615268
Nicholas County,1540.13787779479
North Bullitt,1352.60478942628
North Hardin,1678.06879821907
North Laurel,1354.78511306836
Ohio County,1616.92017002207
Oldham County,1564.9720015422
Oneida Baptist Institute,1499.02350688423
Owen County,1347.29172436883
Owensboro,1501.84103021084
Owensboro Catholic,1600.78880286295
Owsley County,1594.72743609657
Paducah Tilghman,1720.10041296543
Paintsville,1620.75965929653
Paris,1598.08010469113
Paul Laurence Dunbar,1624.06890494144
Pendleton County,1441.17222890516
Perry County Central,1675.14131867126
Phelps,1545.6543468326
Piarist School,1292.03874041124
Pike County Central,1567.21237021156
Pikeville,1710.02211991681
Pineville,1378.84858565339
Pleasure Ridge Park,1720.35302561658
Portland Christian,1405.02473729138
Powell County,1517.22909252349
Prestonsburg,1540.39309821779
Providence,1509.57487617116
Pulaski County,1612.05004978712
Raceland,1443.6513879267
Red Bird,1538.8361246375
Reidland,1479.35059923309
Riverside Christian,1410.00587377545
Rockcastle County,1474.32026096179
Rose Hill Christian,1349.07914483307
Rowan County,1520.13597076598
Russell,1539.96160234741
Russell County,1365.46429954754
Russellville,1663.20025515236
Ryle,1419.13217700273
Sayre,1444.61533711465
Scott,1483.70302031987
Scott County,1790.25657064489
Seneca,1470.67320660129
Shawnee,1369.01979076054
Shelby County,1650.86140781502
Shelby Valley,1439.42702393301
Sheldon Clark,1416.41775531868
Silver Grove,1510.81999964281
Simon Kenton,1675.08153684137
Somerset,1429.19525809431
South Floyd,1497.01611816105
South Laurel,1636.1853570533
South Oldham,1501.03821007972
Southern,1514.00405766303
Southwestern,1526.12662798789
Spencer County,1440.32050191897
St. Henry,1453.97095013763
St. Mary,1608.45134521732
St. Patrick,1595.83319804271
St. Xavier,1645.08682618569
Tates Creek,1659.89684286894
Taylor County,1376.35302862859
Todd County Central,1591.72169274834
Trigg County,1462.46572952766
Trimble County,1471.93047431218
Trinity (Louisville),1621.27526479773
Trinity (Whitesville),1412.36340208795
Union County,1551.60494216789
University Heights,1596.06699817759
Valley,1638.66407841754
Villa Madonna,1340.24914437363
Waggener,1531.67659077781
Walden,1325.54958431783
Walton-Verona,1470.70134742704
Warren Central,1365.52359184603
Warren East,1432.82338342441
Washington County,1385.00676474976
Wayne County,1541.21851727617
Webster County,1399.41615602537
West Carter,1632.30038328266
West Jessamine,1581.79994806496
Western,1536.79289356108
Western Hills,1528.97082327974
Whitefield Academy,1443.73130077616
Whitesburg,1359.57415920436
Whitley County,1546.96604787002
Williamsburg,1467.41849659088
Williamstown,1310.78456660048
Wolfe County,1546.44956528079
Woodford County,1508.63189416883
