16	163	77	43	34	1	0	0	
20	2	71	64	7	1	0	0	
22	114	45	37	8	1	0	0	
29	125	75	40	35	1	0	0	
32	109	52	46	6	1	0	0	
56	233	74	37	37	1	0	0	
81	207	74	57	17	1	0	0	
124	188	44	23	21	1	0	0	
127	59	62	29	33	1	0	0	
-1	122	62	51	11	1	0	0	
140	17	60	47	13	1	0	0	
144	36	52	32	20	1	0	0	
161	150	59	51	8	1	0	0	
178	45	79	34	45	1	0	0	
179	66	53	42	11	0	0	0	
183	92	65	31	34	1	0	0	
189	28	59	28	31	1	0	0	
195	134	61	58	3	1	0	0	
198	34	56	46	10	1	0	0	
200	174	69	62	7	1	0	0	
204	100	52	49	3	1	0	0	
210	135	56	27	29	0	0	0	
216	113	53	36	17	0	0	0	
217	248	73	63	10	0	0	0	
