5	150	43	25	18	2	0	0	
37	72	60	19	41	2	0	0	
48	198	62	59	3	2	0	0	
68	8	65	33	32	2	0	0	
11	251	78	20	58	1	0	0	
12	141	70	60	10	0	0	0	
16	10	68	52	16	0	0	0	
21	149	47	38	9	0	0	0	
25	95	63	43	20	1	0	0	
31	218	50	25	25	1	0	0	
32	137	53	42	11	1	0	0	
33	132	50	39	11	1	0	0	
39	64	72	41	31	1	0	0	
40	187	62	42	20	0	0	0	
51	244	68	38	30	0	0	0	
60	-1	63	40	23	0	0	0	
66	140	83	39	44	1	0	0	
73	162	61	53	8	1	0	0	
77	164	61	41	20	1	0	0	
78	67	45	32	13	1	0	0	
86	18	65	23	42	1	0	0	
87	61	55	39	16	0	0	0	
89	-1	54	46	8	0	0	0	
93	85	47	46	1	0	0	0	
97	139	88	28	60	1	0	0	
98	238	61	57	4	1	0	0	
-1	257	64	55	9	0	0	0	
99	171	65	47	18	1	0	0	
101	1	54	49	5	0	0	0	
104	163	67	39	28	0	0	0	
108	117	67	31	36	1	0	0	
111	9	60	31	29	0	0	0	
123	84	75	47	28	1	0	0	
124	202	63	49	14	0	0	0	
-1	229	48	23	25	1	0	0	
127	133	71	54	17	1	0	0	
131	188	61	50	11	0	0	0	
135	204	50	47	3	0	0	0	
146	136	45	43	2	0	0	0	
151	158	57	51	6	1	0	0	
-1	195	62	56	6	1	0	0	
153	174	72	47	25	1	0	0	
154	-1	53	27	26	0	0	0	
155	44	76	25	51	1	0	0	
157	242	56	44	12	0	0	0	
159	81	60	56	4	1	0	0	
160	255	75	39	36	0	0	0	
169	185	52	46	6	0	0	0	
173	112	50	47	3	1	0	0	
177	52	81	55	26	0	0	0	
181	236	56	45	11	1	0	0	
183	45	60	30	30	0	0	0	
190	130	57	23	34	1	0	0	
191	65	64	63	1	1	0	0	
199	247	56	52	4	1	0	0	
210	26	77	73	4	0	0	0	
215	36	54	21	33	1	0	0	
217	109	81	52	29	0	0	0	
225	203	46	44	2	0	0	0	
-1	90	31	19	12	1	0	0	
226	58	80	45	35	1	0	0	
231	220	55	31	24	1	0	0	
232	258	42	41	1	0	0	0	
233	22	51	40	11	1	0	0	
-1	-1	54	34	20	0	0	0	
237	0	41	26	15	0	0	0	
240	145	61	49	12	0	0	0	
249	228	46	44	2	0	0	0	
-1	126	33	15	18	0	0	0	
256	19	51	22	29	0	0	0	
260	259	71	62	9	1	0	0	
