2	220	73	49	24	0	0	0	
14	45	60	50	10	0	0	0	
15	195	48	36	12	1	0	0	
16	259	73	66	7	0	0	0	
18	77	70	55	15	0	0	0	
20	171	73	42	31	1	0	0	
31	89	46	42	4	0	0	0	
34	245	78	14	64	1	0	0	
36	144	44	37	7	1	0	0	
38	184	60	55	5	1	0	0	
46	0	62	23	39	0	0	0	
47	237	48	34	14	0	0	0	
49	30	48	46	2	1	0	0	
54	255	87	51	36	0	0	0	
58	10	58	41	17	1	0	0	
60	44	54	49	5	0	0	0	
62	236	78	60	18	0	0	0	
-1	100	60	54	6	1	0	0	
-1	235	63	49	14	1	0	0	
90	-1	34	26	8	0	0	0	
-1	88	83	49	34	1	0	0	
107	133	64	56	8	1	0	0	
108	169	57	47	10	0	0	0	
114	173	39	33	6	0	0	0	
117	240	40	31	9	0	0	0	
-1	4	49	37	12	1	0	0	
120	182	74	28	46	0	0	0	
129	175	45	35	10	0	0	0	
130	105	53	45	8	1	0	0	
-1	91	59	32	27	1	0	0	
132	59	41	27	14	1	0	0	
134	104	57	55	2	0	0	0	
135	69	59	40	19	1	0	0	
145	9	42	33	9	1	0	0	
151	27	63	59	4	0	0	0	
152	111	73	40	33	0	0	0	
-1	124	50	46	4	0	0	0	
-1	187	62	56	6	0	0	0	
154	234	69	40	29	0	0	0	
157	98	57	52	5	0	0	0	
158	123	93	58	35	0	0	0	
163	205	55	49	6	0	0	0	
-1	83	42	18	24	0	0	0	
166	28	77	55	22	0	0	0	
176	43	34	28	6	1	0	0	
180	239	71	34	37	1	0	0	
181	96	44	41	3	1	0	0	
183	17	57	46	11	1	0	0	
196	71	61	44	17	0	0	0	
