90	89	48	36	12	1	0	1	
187	235	55	48	7	2	0	1	
96	10	64	32	32	2	0	1	
152	41	50	39	11	1	0	1	
212	141	55	47	8	2	0	1	
229	250	61	34	27	0	0	1	
162	62	61	52	9	0	0	1	
98	48	75	29	46	2	0	1	
21	252	57	42	15	2	0	1	
0	44	57	56	1	1	1	1	
151	238	59	40	19	2	0	1	
114	246	58	31	27	2	0	1	
167	35	53	28	25	2	0	1	
175	230	79	36	43	1	0	1	
36	120	72	23	49	1	0	1	
161	81	98	74	24	2	0	1	
49	201	54	41	13	2	0	1	
69	219	74	44	30	1	0	1	
214	218	80	9	71	1	0	1	
248	7	47	38	9	2	0	1	
242	178	50	28	22	2	0	1	
3	220	49	26	23	2	0	1	
46	91	42	39	3	2	0	1	
183	77	61	41	20	2	0	1	
57	213	62	56	6	2	0	1	
58	24	69	54	15	0	0	1	
67	234	55	44	11	2	0	1	
140	143	48	42	6	1	0	1	
112	15	67	29	38	0	0	1	
113	179	48	34	14	2	0	1	
111	172	70	34	36	2	0	1	
173	66	71	49	22	0	0	1	
43	23	46	29	17	2	0	1	
216	42	58	10	48	2	0	1	
174	207	56	20	36	2	0	1	
29	236	57	26	31	2	0	1	
86	85	75	22	53	0	0	1	
217	215	86	53	33	2	0	1	
130	136	52	35	17	0	0	1	
146	164	72	39	33	2	0	1	
28	63	67	56	11	1	0	1	
53	182	64	27	37	1	0	1	
59	260	52	41	11	2	0	1	
134	121	44	34	10	2	0	1	
22	202	47	43	4	1	0	1	
196	72	77	59	18	1	0	1	
221	194	75	21	54	2	0	1	
135	99	39	36	3	2	0	1	
