Names,Colley
Adair County,0.245924801237316
Allen County-Scottsville,0.479697707289854
Anderson County,0.508680835430562
Apollo,0.429697378127285
Ashland Blazer,0.885495832072397
Atherton,0.483154571236175
Ballard,0.519538867276086
Ballard Memorial,0.123903367040613
Bardstown,0.797851070869691
Barren County,0.604135351308175
Bath County,0.317131400529205
Beechwood,0.637393475574007
Belfry,0.922612433034981
Bell County,0.921706346818659
Bellevue,0.216139360198759
Berea,0.447430963783483
Bethlehem,0.76077139770501
Betsy Layne,0.323313933807946
Bishop Brossart,0.527433819191721
Boone County,0.331545913591507
Bourbon County,0.45355989823861
Bowling Green,0.781771331892084
Boyd County,0.229639427974104
Boyle County,0.895147371912757
Bracken County,0.0670649774322344
Breathitt County,0.874563876289266
Breckinridge County,0.512057480255427
Bryan Station,0.279715592218533
Bullitt Central,0.523950301458003
Bullitt East,0.581710299332346
Butler,0.510549717906088
Butler County,0.0995216888027624
Caldwell County,0.586695546426279
Calloway County,0.128388420938779
Campbell County,0.27372472785324
Campbellsville,0.548736809010279
Carroll County,0.521536395845799
Casey County,0.458527523549994
Caverna,0.0369933330014954
Central,0.628481735450022
Central Hardin,0.75252676674457
Christian Academy-Louisville,0.58903561807298
Christian County,0.178195288847413
Clay County,0.682761445661223
Clinton County,0.523868940480411
Collins,0.330827017739866
Conner,0.69997306886908
Cooper,0.566173097822763
Corbin,0.541596053887307
Covington Catholic,0.987560989778181
Crittenden County,0.575833153807027
Danville,0.403373991127583
Daviess County,0.460477952891755
Dayton,0.30250540289193
DeSales,0.749771434008284
Dixie Heights,0.478409616273543
Doss,0.457595771701704
DuPont Manual,0.772871160998867
East Carter,0.635991299816793
East Jessamine,0.665300104499713
East Ridge,0.166702925907973
Eastern,0.359332726672642
Edmonson County,0.467407277264187
Elizabethtown,0.742081815478577
Eminence,0.656728807591093
Estill County,0.506230117974189
Fairdale,0.775012924644938
Fairview,0.307108323944704
Fern Creek,0.693052479174777
Fleming County,0.776016304328356
Floyd Central,0.386214684829508
Fort Campbell,0.162675371457232
Fort Knox,0.294550849457948
Frankfort,0.409816022214732
Franklin County,0.838435056439608
Franklin-Simpson,0.627951838328574
Frederick Douglass,0.875343432999516
Fulton City,0.024968105101919
Fulton County,0.312675809576696
Gallatin County,0.0839647009820757
Garrard County,0.429086402248393
George Rogers Clark,0.55735425426085
Glasgow,0.75506340853065
Grant County,0.381853975013971
Graves County,0.589672360190742
Grayson County,0.55005509841968
Great Crossing,0.271163795871076
Green County,0.126771467923827
Greenup County,0.52233990196354
Greenwood,0.521485196353826
Hancock County,0.289278145737574
Harlan,0.16840463438549
Harlan County,0.762744990028023
Harrison County,0.419057560344269
Hart County,0.218705018284654
Hazard,0.596331620163458
Henderson County,0.593153383572192
Henry Clay,0.177735241192775
Henry County,0.210880647641579
Highlands,0.656593188608556
Holmes,0.615549939142954
Holy Cross (Covington),0.317129902030825
Holy Cross (Louisville),0.766666117996053
Hopkins County Central,0.0307465390159369
Hopkinsville,0.553967592866602
Iroquois,0.284632347555551
Jackson County,0.192744829558437
Jeffersontown,0.427957703665343
John Hardin,0.179381212196143
Johnson Central,0.900950635734931
Kentucky Country Day,1.01773957111558
Knott County Central,0.614380289728641
Knox Central,0.37585847829285
LaRue County,0.454653068392862
Lafayette,0.441685132171489
Lawrence County,0.392505127808485
Leslie County,0.510157581692479
Letcher County Central,0.58846723389384
Lewis County,0.307763420145773
Lexington Catholic,0.389013760580687
Lexington Christian,0.790095498504757
Lincoln County,0.569897157461595
Lloyd Memorial,0.526877983874238
Logan County,0.618384143802412
Ludlow,0.575847986548563
Lynn Camp,0.535989899148659
Madison Central,0.351442021199645
Madison Southern,0.39886501437406
Madisonville-North Hopkins,0.741435735975667
Magoffin County,0.586615550943163
Male,0.655059420340343
Marion County,0.722489667683051
Marshall County,0.266496927960787
Martin County,0.351275371026501
Mason County,0.527703650319208
Mayfield,0.663616670620219
McCracken County,0.738282442508444
McCreary Central,0.496960112354225
McLean County,0.251910601696137
Meade County,0.518482999015516
Mercer County,0.691601111837133
Metcalfe County,0.418365222660739
Middlesboro,0.401045122028584
Monroe County,0.611083732045646
Montgomery County,0.414753448781039
Moore,0.378634037080078
Morgan County,0.458222519238297
Muhlenberg County,0.213034028036959
Murray,0.456465459124862
Nelson County,0.369989833908769
Newport,0.258967559291691
Newport Central Catholic,0.711969096156634
Nicholas County,0.66063426079972
North Bullitt,0.61448506745424
North Hardin,0.765251305339106
North Laurel,0.771505069543559
North Oldham,0.466658169872064
Ohio County,0.245014413302735
Oldham County,0.463620285142078
Owen County,0.444327051628472
Owensboro,0.607835567173044
Owensboro Catholic,0.774604118987481
Paducah Tilghman,0.526113419329263
Paintsville,0.677783744312621
Paris,0.541457732092276
Paul Laurence Dunbar,0.346461453477965
Pendleton County,0.495602239214156
Perry County Central,0.434836153372575
Phelps,0.242686714567993
Pike County Central,0.550871085960825
Pikeville,0.84420418371629
Pineville,0.859684387676975
Pleasure Ridge Park,0.508596958895142
