Names,Elo
Adair County,1502.97765749825
Allen Central,1403.52029904023
Allen County-Scottsville,1545.89328162227
Anderson County,1459.30474024856
Apollo,1528.66635921758
Ashland Blazer,1697.74892041298
Atherton,1363.63010909715
Augusta,1402.80271754346
Ballard,1833.23193871475
Ballard Memorial,1586.71593335864
Barbourville,1556.35236100646
Bardstown,1685.56921482901
Barren County,1410.14506379947
Bath County,1510.97040009512
Beechwood,1525.67075976348
Belfry,1527.90765668675
Bell County,1696.16491126992
Bellevue,1337.30292476006
Berea,1527.77328382868
Beth Haven,1507.26794265692
Bethlehem,1466.84359482704
Betsy Layne,1683.33088670568
Bishop Brossart,1564.25956973283
Boone County,1654.1185876139
Bourbon County,1368.34270740715
Bowling Green,1760.94740760697
Boyd County,1451.26582813522
Boyle County,1545.48257608412
Bracken County,1529.44653344923
Breathitt County,1496.14769601912
Breckinridge County,1590.2410458263
Brown,1253.74582128013
Bryan Station,1600.01055227762
Buckhorn,1629.31790774767
Bullitt Central,1502.22400655325
Bullitt East,1782.31859881699
Burgin,1414.70100676129
Butler,1615.67428874649
Butler County,1389.81196144522
Caldwell County,1321.86747550033
Calloway County,1550.45464632417
Calvary Christian,1440.79018612251
Campbell County,1613.27396659115
Campbellsville,1573.78529534414
Carlisle County,1526.62022609238
Carroll County,1300.09314979965
Casey County,1380.5563194061
Caverna,1438.06571314521
Central,1626.32081744685
Central Hardin,1550.12951254706
Christian Academy-Louisville,1531.33436761027
Christian County,1840.47922241596
Clay County,1653.39974053921
Clinton County,1643.22656466789
Collins,1563.62954004485
Community Christian (Paducah),1376.6408655029
Conner,1523.81196161772
Cooper,1517.78333331056
Corbin,1700.24305672711
Cordia,1397.99171933472
Covington Catholic,1636.58714268229
Crittenden County,1363.77899986981
Cumberland County,1341.10137025875
Danville,1638.16891648861
Daviess County,1716.8307856195
Dawson Springs,1331.62592903212
Dayton,1321.39282407581
DeSales,1601.09728821669
Deming,1555.09247253782
Dixie Heights,1757.7384096764
Doss,1478.06797565354
DuPont Manual,1609.89508393208
East Carter,1475.63295838152
East Jessamine,1673.7397340195
East Ridge,1500.25864930653
Eastern,1878.80244790165
Edmonson County,1545.064740241
Elizabethtown,1621.96973773146
Elliott County,1613.72482220238
Eminence,1381.48316162146
Estill County,1502.36370015518
Evangel Christian,1392.99005003884
Fairdale,1516.14098229108
Fairview,1441.55172245217
Fern Creek,1656.83247827662
Fleming County,1542.57948300088
Fort Campbell,1351.48356878004
Fort Knox,1348.14671319159
Frankfort,1602.4425065898
Franklin County,1583.26598794521
Franklin-Simpson,1661.20823363185
Fulton City,1419.36820340042
Fulton County,1627.29413143668
Gallatin County,1575.29008729651
Garrard County,1442.44349082743
George Rogers Clark,1834.33415108668
Glasgow,1645.75733856307
Grant County,1399.61115700127
Graves County,1662.63947146509
Grayson County,1555.97691549763
Green County,1337.24049215289
Greenup County,1553.38055047053
Greenwood,1526.42607487712
Hancock County,1377.2824242518
Harlan,1455.44495295726
Harlan County,1590.81531958273
Harrison County,1524.4449633657
Hart County,1292.92531758921
Hazard,1573.09201556431
Heath,1579.42835379347
Henderson County,1651.75339503796
Henry Clay,1699.37128978828
Henry County,1567.93195382767
Heritage Academy,1205.1491614155
Hickman County,1323.73595218635
Highlands,1581.49257382944
Holmes,1690.03062049924
Holy Cross (Covington),1598.229873317
Holy Cross (Louisville),1513.65791520377
Hopkins County Central,1414.50929574316
Hopkinsville,1638.71507413234
Iroquois,1620.49069683019
Jackson City,1353.19119832096
Jackson County,1486.1506765481
Jeffersontown,1740.1620271091
Jenkins,1368.09425680084
John Hardin,1659.71267214221
Johnson Central,1588.1858093939
Kentucky Country Day,1464.51730642487
Kentucky School f/t Deaf,1307.62723017749
Knott County Central,1632.32704519177
Knox Central,1611.97709797316
LaRue County,1496.25440541282
Lafayette,1605.23900083124
Lawrence County,1297.30970153757
Lee County,1443.27454363515
Leslie County,1528.25077215011
Letcher County Central,1595.41418838815
Lewis County,1572.08633466855
Lexington Catholic,1804.91253186169
Lexington Christian,1678.78067604388
Lincoln County,1560.61985773094
Livingston Central,1559.83227602326
Lloyd Memorial,1459.85459696749
Logan County,1511.01157138893
Lone Oak,1364.35362135292
Louisville Collegiate,1554.33068126973
Ludlow,1408.08240716772
Lynn Camp,1329.92085526656
Lyon County,1512.34450903127
