Names,Elo
Adair County,1572.06015703187
Allen Central,1460.66930613667
Allen County-Scottsville,1372.75617286507
Anderson County,1623.96171055596
Apollo,1535.03091672846
Ashland Blazer,1509.52442382451
Atherton,1430.36127938375
Augusta,1679.71932240008
Ballard,1731.62449093788
Ballard Memorial,1449.32250423453
Barbourville,1514.04119252381
Bardstown,1731.56875908791
Barren County,1686.18319338445
Bath County,1353.76990648166
Beechwood,1528.0786196599
Belfry,1477.28999906935
Bell County,1511.50351099751
Bellevue,1468.21153806125
Berea,1358.27374232833
Beth Haven,1477.47257465813
Bethlehem,1434.09389976731
Betsy Layne,1412.44988275504
Bishop Brossart,1616.803928809
Boone County,1437.25690414769
Bourbon County,1507.31605993119
Bowling Green,1829.68887738248
Boyd County,1593.9179907553
Boyle County,1608.35819333603
Bracken County,1532.53696606623
Breathitt County,1510.8435869873
Breckinridge County,1611.00315388134
Brown,1269.20293889566
Bryan Station,1557.6774735453
Buckhorn,1624.76243021049
Bullitt Central,1461.04235469677
Bullitt East,1723.86528724314
Burgin,1379.40493367114
Butler,1546.87343699867
Butler County,1426.72470423671
Caldwell County,1450.66558144284
Calloway County,1479.34506793652
Calvary Christian,1386.6939932163
Campbell County,1660.65170293817
Campbellsville,1458.90131398354
Carlisle County,1575.73311946959
Carroll County,1482.45790463263
Casey County,1642.44493861815
Caverna,1612.07158207291
Central,1647.32283868996
Central Hardin,1683.61873428233
Christian Academy-Louisville,1536.33099274299
Christian County,1762.87134836567
Clay County,1715.85338680338
Clinton County,1486.4792443151
Collins,1581.27426487163
Community Christian (Paducah),1193.3966323847
Conner,1617.00240380959
Cooper,1692.08826632166
Corbin,1630.94851831058
Covington Catholic,1787.90655240118
Crittenden County,1344.57010828004
Cumberland County,1256.50129617453
Danville,1552.46380318934
Daviess County,1659.51757943758
Dawson Springs,1325.3884871626
Dayton,1370.4279674124
DeSales,1527.61626214011
Dixie Heights,1619.58778864178
Doss,1809.06395582293
DuPont Manual,1630.61469236025
East Carter,1461.36695180857
East Jessamine,1484.57892167195
East Ridge,1572.06790389267
Eastern,1682.84822287808
Edmonson County,1523.28956145946
