194	3	69	50	19	2	0	1	
24	108	77	63	14	2	0	1	
113	106	64	56	8	0	0	1	
181	244	47	42	5	1	0	1	
161	243	66	53	13	0	0	1	
83	124	75	56	19	2	0	1	
33	234	75	63	12	2	0	1	
185	177	84	70	14	0	0	1	
85	266	78	31	47	2	0	1	
130	34	62	47	15	2	0	1	
47	226	41	28	13	1	0	1	
72	208	87	30	57	2	0	1	
232	188	77	74	3	2	0	1	
271	236	58	48	10	2	0	1	
98	80	67	29	38	1	0	1	
117	44	55	43	12	2	0	1	
56	22	70	56	14	1	0	1	
57	221	47	44	3	2	0	1	
70	150	71	49	22	1	0	1	
238	153	80	32	48	2	0	1	
13	122	66	52	14	1	0	1	
120	68	72	24	48	2	0	1	
182	183	53	44	9	1	0	1	
92	265	61	38	23	1	0	1	
224	31	64	63	1	1	1	1	
146	199	81	54	27	2	0	1	
148	99	56	32	24	1	0	1	
52	213	90	54	36	2	0	1	
9	154	70	58	12	0	0	1	
201	32	76	61	15	2	0	1	
197	133	82	69	13	2	0	1	
73	79	48	46	2	0	0	1	
218	212	61	47	14	2	0	1	
