Names,Elo
Allen Central,1484.78561006682
Ballard Memorial,1577.81886282079
Beechwood,1515.71353883074
Bellevue,1446.65770741598
Beth Haven,1549.46660657956
Bethlehem,1396.65755366681
Betsy Layne,1525.83106336916
Bishop Brossart,1510.0615073853
Bracken County,1477.78204473107
Campbellsville,1413.41191799911
Caverna,1548.24101284153
Clinton County,1663.75711314556
Crittenden County,1642.64948654711
Dayton,1675.98252053927
Eminence,1518.52588923615
Fairview,1456.37575790002
Frankfort,1444.23558763419
Fulton City,1425.54948467857
Fulton County,1387.01545550748
Gallatin County,1559.80219305655
Harlan,1453.25681264195
Hazard,1564.26387896818
Holy Cross (Louisville),1536.24324758602
Jenkins,1632.09936020475
Kentucky Country Day,1381.78429286023
Lexington Christian,1630.35479573687
Ludlow,1385.00300701377
Lynn Camp,1522.79457087296
Mayfield,1568.41655705083
Nicholas County,1585.13918087167
Paintsville,1444.45074822565
Paris,1589.20205154853
Phelps,1535.92231661555
Pikeville,1599.12569749613
Pineville,1496.46586257709
Raceland,1476.549999278
South Floyd,1459.20191043093
Trimble County,1427.78385176924
Williamsburg,1468.35425609933
Fort Campbell,1630.20183794572
Corbin,1483.41074939409
Newport Central Catholic,1509.24573113233
Monroe County,1645.0410966664
Prestonsburg,1519.21204324437
Green County,1419.56243557996
DeSales,1517.08073586951
Murray,1417.63480784394
Danville,1633.89560713344
Bath County,1520.6577892548
Middlesboro,1570.39124877842
Caldwell County,1553.23002984172
Christian Academy-Louisville,1587.63382231975
Trigg County,1442.52700326714
Lloyd Memorial,1592.97683286753
Shelby Valley,1485.3986143609
Carroll County,1601.6104367538
Owensboro Catholic,1582.25352770406
Hancock County,1454.92421550215
Metcalfe County,1456.14105212958
Washington County,1428.20070636676
Newport,1608.79495990463
Holy Cross (Covington),1535.41295744854
Bardstown,1583.09687028176
Knott County Central,1524.92015833279
Heath,1597.25190017036
Owen County,1497.57142191708
Todd County Central,1542.14831754207
Reidland,1542.70135893718
Leslie County,1410.58512755071
Morgan County,1662.26609842047
Glasgow,1370.75780622901
Fort Knox,1616.50639387882
Belfry,1512.20432781383
Breathitt County,1568.11402978034
Estill County,1442.81134883505
Central,1403.18664048568
Butler County,1501.03737763813
North Oldham,1462.07104431361
Sheldon Clark,1488.39836018798
Elizabethtown,1384.546005909
Mason County,1549.50629625646
Russellville,1481.36733844831
Taylor County,1546.69680173493
Harlan County,1577.58692988164
Edmonson County,1461.50232664262
Union County,1526.34786538958
Wayne County,1476.71013074505
Russell,1430.55875788842
Powell County,1544.58658396341
Shawnee,1486.63821630485
Western Hills,1468.92703940604
Henry County,1590.8138619935
Somerset,1407.2578671949
McLean County,1545.47889914862
Muhlenberg South,1548.44561032411
Magoffin County,1498.39372330112
Adair County,1697.59027357374
Hart County,1425.98867944494
Spencer County,1476.20881525667
Pike County Central,1508.93902655557
Garrard County,1554.39794245559
East Carter,1535.03297718664
West Carter,1450.9315229654
Webster County,1429.20154800171
Paducah Tilghman,1456.73142381247
Casey County,1415.02012635212
Jackson County,1622.79549600461
Fleming County,1604.67286124248
East Ridge,1422.10876202895
Lewis County,1450.40757967692
Moore,1568.06564987689
Bell County,1458.71257239393
Boyle County,1540.84352507507
Calloway County,1388.05042608142
Lone Oak,1403.53375286559
Marion County,1576.58504290003
