Names,Elo
Boyle County,1395.80848820835
Highlands,1485.94423681786
Bryan Station,1505.978288462
Beechwood,1521.38987052638
Bellevue,1471.71038109262
Trinity (Louisville),1440.87249795058
Lexington Catholic,1507.92030676327
Henry Clay,1491.34704007231
Dixie Heights,1577.03767824499
Newport,1444.62296514207
Nicholas County,1473.41026597041
Franklin County,1645.72083993584
Mason County,1552.81635154312
Berea,1554.57785304399
Russell,1621.23091921547
Harrison County,1543.3742095344
Fern Creek,1396.58384849172
Holmes,1521.2178043985
Raceland,1521.3856099827
Garrard County,1556.39792711727
West Jessamine,1478.76663098848
Ryle,1666.33023558628
Mercer County,1592.37859697407
Ballard,1506.38772281044
Bourbon County,1644.30252923837
Anderson County,1409.809637843
Ludlow,1571.56672903387
Boone County,1485.77697968357
Fleming County,1406.67264717013
Conner,1434.56087004841
Scott County,1549.16056830533
Bath County,1435.5570638248
Southern,1584.95944737759
Covington Catholic,1515.35677528463
Newport Central Catholic,1493.38317859784
Grant County,1432.06233792707
Western Hills,1508.17521692754
Simon Kenton,1523.60590943652
Seneca,1427.92520183929
Henry County,1429.17500882118
West Carter,1437.696675659
Eastern,1485.38637457405
Holy Cross (Covington),1580.82462870423
Scott,1487.79398264277
Dayton,1582.91761969806
Campbell County,1395.3946069442
Montgomery County,1547.63527495881
Paris,1531.78629647299
Jeffersontown,1447.8802329928
Lloyd Memorial,1486.8541196848
Millersburg Military,1592.050172727
Owen County,1395.21628265891
Fairview,1489.37323611073
Owensboro,1410.34542137264
Hopkinsville,1512.48175176461
Hancock County,1463.22991085269
Franklin-Simpson,1414.23446913996
Glasgow,1486.11672490961
Crittenden County,1446.27149782298
Mayfield,1481.86062315918
Hopkins County Central,1448.70406006149
Murray,1476.45437367514
Webster County,1487.6839802231
Bowling Green,1523.94724615427
Daviess County,1477.07453487431
Owensboro Catholic,1437.47478998397
Greenwood,1422.9617047621
Union County,1476.46319976714
Graves County,1513.73491015762
McLean County,1598.67048827569
Muhlenberg South,1552.98856662127
Marshall County,1433.74364942277
Apollo,1488.12877404987
Russellville,1501.06282356987
Monroe County,1507.93261747963
Madisonville-North Hopkins,1593.51323545215
Ballard Memorial,1481.85612397457
Warren Central,1475.62373008173
Allen County-Scottsville,1460.20456290828
Todd County Central,1504.59310083066
Heath,1527.36776444713
Paducah Tilghman,1548.17665416013
Ohio County,1630.38878372523
Muhlenberg North,1571.22813196251
Trigg County,1573.7632915701
Barren County,1506.87988826542
Fulton County,1476.30530440768
Hart County,1500.98175397524
Grayson County,1451.39327898302
Christian County,1496.93303299259
Caldwell County,1542.01813875267
Reidland,1536.43677825614
Lone Oak,1625.3531758677
Edmonson County,1511.80260032483
Fulton City,1405.40678392534
Logan County,1501.49646663539
Butler County,1577.38088373163
Henderson County,1554.04137102076
Fort Campbell,1450.27011639777
Warren East,1485.74441288026
St. Xavier,1391.96438173906
Male,1473.74638061083
Taylor County,1529.51539011615
Nelson County,1504.28573539483
LaRue County,1572.9084315415
Campbellsville,1564.79954301395
Somerset,1586.83802889024
Southwestern,1522.44177008483
Bardstown,1415.89827009319
Harrodsburg,1433.8349351848
Lincoln County,1478.95868600062
Corbin,1494.82438223472
Bullitt East,1496.34620164896
Oldham County,1505.96281566551
Waggener,1434.73146172213
Pleasure Ridge Park,1539.64909554266
Moore,1532.10267130089
Central Hardin,1561.17641833337
Washington County,1488.55658911176
North Hardin,1565.61687018891
Breckinridge County,1573.43219590389
Carroll County,1578.18509012242
Danville,1482.38823048234
Fairdale,1511.26090498308
East Jessamine,1509.06102554931
Green County,1495.52913778914
DuPont Manual,1461.85658535842
Central,1582.85707773604
Wayne County,1416.33728189034
Meade County,1484.45915955819
DeSales,1485.91077848829
Elizabethtown,1488.61088704659
Frankfort,1443.99296337333
Trimble County,1496.40802269238
Casey County,1533.99193828729
McCreary Central,1576.30027642641
Russell County,1602.9522472063
Butler,1531.187777038
Marion County,1527.4799520515
Valley,1491.62463030945
Shelby County,1468.72544330902
Holy Cross (Louisville),1462.82641030707
Atherton,1429.99295357203
South Oldham,1512.08626395469
Pulaski County,1511.52131773518
Fort Knox,1494.22606444209
Madison Southern,1612.48627304816
North Bullitt,1526.31465147284
Bullitt Central,1483.05021453501
Western,1494.83819786462
Adair County,1479.04144213902
Shawnee,1508.52556437458
Doss,1456.92068298743
Christian Academy-Louisville,1420.07896846965
Metcalfe County,1522.25654075704
Pikeville,1569.40199000747
Lawrence County,1481.97111864061
Sheldon Clark,1534.04999187056
Harlan,1485.2209412865
South Laurel,1441.9342904639
Breathitt County,1486.56920810611
Middlesboro,1477.80859350985
Tates Creek,1497.21043699235
Rockcastle County,1532.02731573481
Shelby Valley,1472.08224375347
Bell County,1525.68764640561
Whitley County,1496.66194008103
Belfry,1508.84821723336
Madison Central,1479.03224956986
Paintsville,1452.10360081144
Williamsburg,1450.35499140451
Hazard,1416.74136270174
Leslie County,1417.7256925209
Paul Laurence Dunbar,1515.29124998627
South Floyd,1575.72935055351
Greenup County,1541.59078188507
Johnson Central,1497.80910290943
Boyd County,1577.99790506137
Pineville,1534.75780250425
Estill County,1551.87212776285
Lynn Camp,1430.74022863674
Magoffin County,1519.66413139347
Powell County,1612.69726502328
Pike County Central,1629.28500623121
Fleming-Neon,1595.75205572116
George Rogers Clark,1582.95060688959
Perry County Central,1461.93483416481
Ashland Blazer,1504.24394614697
Clay County,1531.19653367341
Elkhorn City,1576.81126405808
Prestonsburg,1519.08392112858
Whitesburg,1496.73906553338
Lafayette,1535.39913757163
Morgan County,1471.7686449639
Cawood,1447.47487690631
Phelps,1519.40528147104
East Carter,1527.82800278678
North Laurel,1534.06978790977
Knott County Central,1476.5472013039
Woodford County,1458.83352178491
Rowan County,1434.17793648579
Cumberland,1462.50234216065
Betsy Layne,1487.45079578302
Knox Central,1567.27475768703
Evarts ,1456.4490257726
