Names,Massey
Tates Creek,36.5851769016826
Middlesboro,28.9789265281956
Lawrence County,28.4612556319075
Breathitt County,24.9294862019871
Bell County,20.4382474492819
Newport,20.111504310608
Pikeville,8.19692310890317
Scott County,24.5684292036485
Prestonsburg,12.8257651723429
Madison Central,21.1314315085862
Henry Clay,25.3968297960206
Sheldon Clark,9.94539965896391
Cawood,13.4513751819717
Whitley County,10.9615671957158
Hazard,3.86528544984739
Lynn Camp,4.86005201999767
Belfry,10.772727651695
Phelps,-10.3691061010867
Pulaski County,6.49275947928046
Russell,13.2081477900603
Southwestern,6.65428979654272
Bryan Station,18.132833311506
Johnson Central,2.8741732750883
Pike County Central,-13.7960535747195
Perry County Central,-2.1004066983389
Fleming-Neon,-16.990127022058
Powell County,-21.4646589971656
Campbell County,8.23840205335104
Harlan,-17.0551359654865
South Floyd,-10.5029640975651
East Carter,0.702654124821034
Paul Laurence Dunbar,19.068396110693
Shelby Valley,-17.6793013170393
South Laurel,-8.23743291874993
Mason County,2.86808850953831
Pineville,-19.2957338191887
Cumberland,-14.0075331151512
Whitesburg,-6.89299925432306
Lafayette,2.95412972601313
Knox Central,-14.8362932145616
Lloyd Memorial,0.811332463858007
Williamsburg,-17.5915499978448
Elkhorn City,-27.0154753757755
Fleming County,-5.25537554835474
North Laurel,-3.15246426960272
Clay County,-10.8870266128568
Leslie County,-15.0901751781229
Boone County,5.9964428603567
Knott County Central,-20.0598907861559
Betsy Layne,-37.221260805092
McCreary Central,-22.8733105183387
Jenkins,-44.171843487234
George Rogers Clark,-12.1395812740582
Evarts,-31.818929833473
Caldwell County,16.3090282432104
Mayfield,25.8528712918742
Bowling Green,36.6980171546829
Nelson County,36.1370410104541
Marshall County,29.9026275568934
Crittenden County,0.538919770746127
Henderson County,29.3734201413621
Edmonson County,7.21571300637089
Hancock County,12.8526149869494
Logan County,18.9335073138942
Paducah Tilghman,24.3596180231698
Fulton County,-4.63066265242027
North Hardin,25.7173785527973
Murray,-1.93327234771316
Central Hardin,18.4388163648712
Apollo,21.1073959218223
Owensboro,19.916035121647
Warren Central,12.6707028907895
Union County,17.0268135553797
Muhlenberg South,1.67959134711242
