Names,Colley
Tates Creek,1.00129459871631
Middlesboro,0.932925353318017
Lawrence County,0.867570740252288
Breathitt County,0.845951111430565
Bell County,0.828204533517328
Newport,0.837391317982474
Pikeville,0.739806222317596
Scott County,0.78106762305592
Prestonsburg,0.756450064928908
Madison Central,0.773844078511905
Henry Clay,0.803944515692735
Sheldon Clark,0.661564886265148
Cawood,0.631247143251803
Whitley County,0.695401604781716
Hazard,0.595615123148522
Lynn Camp,0.625418284094307
Belfry,0.716388001180117
Phelps,0.56747316152473
Pulaski County,0.599531470050299
Russell,0.668117040233938
Southwestern,0.587379025822641
Bryan Station,0.66198192406535
Johnson Central,0.543505545897117
Pike County Central,0.489655262531688
Perry County Central,0.477657123810023
Fleming-Neon,0.391089074523084
Powell County,0.355476411055263
Campbell County,0.59393393899021
Harlan,0.378972364731079
South Floyd,0.419950857359863
East Carter,0.492643584943632
Paul Laurence Dunbar,0.616531845191924
Shelby Valley,0.361668832104179
South Laurel,0.428705758226285
Mason County,0.429187288601034
Pineville,0.281547100700266
Cumberland,0.349914087565595
Whitesburg,0.404847980344295
Lafayette,0.485804050197447
Knox Central,0.321421730083538
Lloyd Memorial,0.423340885772691
Williamsburg,0.281818299135537
Elkhorn City,0.299894511413351
Fleming County,0.333295190775078
North Laurel,0.394261272887701
Clay County,0.305559668323987
Leslie County,0.302229307655098
Boone County,0.376112733734334
Knott County Central,0.199598085501177
Betsy Layne,0.0902186098615084
McCreary Central,0.122207186536341
Jenkins,0.0257934945979969
George Rogers Clark,0.269508908334597
Evarts,0.0571474555862051
Caldwell County,0.895636045640115
Mayfield,0.934759738749193
Bowling Green,1.00202488855312
Nelson County,0.948622463738873
Marshall County,0.900608554638861
Crittenden County,0.712826196424129
Henderson County,0.859065921391022
Edmonson County,0.649652226913863
Hancock County,0.680442362702009
Logan County,0.767218095033757
Paducah Tilghman,0.767273144250524
Fulton County,0.596261500735523
North Hardin,0.722441855605464
Murray,0.569959473251504
Central Hardin,0.713485154566174
Apollo,0.65094925377412
Owensboro,0.659321457064696
Warren Central,0.660775412469972
Union County,0.607660177931651
Muhlenberg South,0.483389925711327
Barren County,0.616034901307409
Hopkins County Central,0.516102869604993
Hopkinsville,0.522015857036891
Christian County,0.513061131952412
Webster County,0.416163141782376
Russellville,0.404545975956302
Calloway County,0.495994530490237
Lone Oak,0.374060027289691
Ballard Memorial,0.406997901012629
Madisonville-North Hopkins,0.466368370368679
Shelby County,0.51354381994313
Daviess County,0.433088410686821
Butler County,0.261631866442444
Todd County Central,0.272506429611811
Heath,0.245284186144098
Greenwood,0.376026956294371
Graves County,0.381624390774516
Reidland,0.194588014579125
Warren East,0.276377645322965
Meade County,0.23869631196194
Trigg County,0.218747834744966
Fulton City,0.103473703818589
Fort Campbell,0.0190761884257317
Ohio County,0.143067612586488
McLean County,0.0964305725745858
Highlands,1.04800126657164
Danville,0.970432651666452
Beechwood,0.897727914683038
Lexington Catholic,1.00803668684048
DeSales,0.851050388221469
Paintsville,0.681167487353239
Trinity (Louisville),0.829688084477117
Greenup County,0.74967538859111
Corbin,0.728636640499493
Bourbon County,0.777086905393513
Covington Catholic,0.779587404017556
Ballard,0.767833603135212
Ashland Blazer,0.701742793786389
Raceland,0.572818199458768
Dixie Heights,0.712741209964146
Boyle County,0.74306340370208
Ryle,0.68252850535178
Ludlow,0.504625015800094
Rockcastle County,0.561865966212383
Rowan County,0.526632357708771
Wayne County,0.440876621310431
Dayton,0.501004557144454
Central,0.588092522760518
Simon Kenton,0.557771608993609
Mercer County,0.601533927881487
Fairdale,0.557778379704938
Southern,0.470753380768821
Bath County,0.297429106501955
Bellevue,0.451860637925584
Eastern,0.635359539672753
West Jessamine,0.415497450078245
East Jessamine,0.473588372217703
Somerset,0.42079195707653
Conner,0.429327711896775
Garrard County,0.497023094830448
Western Hills,0.449823670902513
Nicholas County,0.254071471219384
Scott,0.340411784692211
Berea,0.130990480479865
Magoffin County,0.188660932391868
Doss,0.388193315798091
Newport Central Catholic,0.36301152681319
Iroquois,0.252055763555039
Holmes,0.362438790726057
Jeffersontown,0.230582299117678
Estill County,0.0411719325133919
Campbellsville,0.83872269798024
Male,1.03285417377312
Waggener,0.833933004034716
Oldham County,0.855962233036465
LaRue County,0.798263774909327
Bullitt East,0.800891514635314
Holy Cross (Louisville),0.747501245194434
Fern Creek,0.899467198013939
Pleasure Ridge Park,0.784403093198829
Glasgow,0.786363440389184
Harrodsburg,0.744664765123384
St. Xavier,0.919146492737576
South Oldham,0.684775076634367
Montgomery County,0.64572010649662
Paris,0.62083661527636
Lincoln County,0.607612407274893
Valley,0.599916899557816
Franklin-Simpson,0.673163923725012
Taylor County,0.556204414896054
Harrison County,0.544026378239374
Henry County,0.587585974096691
DuPont Manual,0.591958169764035
Russell County,0.57764105618336
Seneca,0.592003156184977
Bardstown,0.509205885584927
Anderson County,0.481807401110642
Butler,0.563660211662263
Elizabethtown,0.484816327319641
Bullitt Central,0.457006684098604
Franklin County,0.389367340683745
Woodford County,0.425236153493341
Owen County,0.33952864442116
Allen County-Scottsville,0.409868312894518
Adair County,0.360233395972735
Marion County,0.438956193865224
Monroe County,0.453886284512664
Carroll County,0.393286870026885
Green County,0.315864415179451
North Bullitt,0.382359427190841
Washington County,0.375827857932131
Atherton,0.280287292851744
Hart County,0.221912083107024
Fort Knox,0.273375428791129
Grant County,0.198093542984125
Frankfort,0.258740681644779
Metcalfe County,0.132917095108072
Caverna,0.159566091138932
Moore,0.16743593821539
Madison Southern,0.123523354569263
Western,0.192014893583928
Shawnee,0.131017577832161
Casey County,-0.0158819343994151
Eminence,0.613742947215576
Lewis County,0.131693330837789
Fairview,0.0245636537150324
Allen Central,0.219542341977794
Holy Cross (Covington),0.154981946785616
Beth Haven,0.415835765642378
Christian Academy-Louisville,-0.0731025712788245
Bethlehem,0.300429127911578
Morgan County,0.00904234844780694
Breckinridge County,0.155259942342067
Kentucky Country Day,0.131769443798531
Boyd County,0.42610722717365
Trimble County,0.22501127979826
Muhlenberg North,0.628986952044016
Grayson County,0.31054919838562
Owensboro Catholic,0.689905825004231
West Carter,0.203158496084775
