Names,Colley
Adair County,0.110428806197103
Allen Central,0.559700274000322
Allen County-Scottsville,0.50277395994386
Anderson County,0.722572044664826
Apollo,0.812280693173607
Ashland Blazer,0.0599289771139141
Atherton,0.682358284714053
Ballard,0.0513564380218273
Ballard Memorial,0.857310797703225
Bardstown,0.286978562458091
Barren County,0.53340841194139
Bath County,0.854985081133567
Beechwood,0.821103190563453
Belfry,0.752139051024082
Bell County,0.417598615636026
Bellevue,0.103762953674593
Berea,0.785203671182048
Bethlehem,0.69284229419957
Boone County,0.185766092993124
Bourbon County,0.952017415066312
Bowling Green,0.503788316622968
Boyd County,0.621189927126472
Boyle County,0.124387211788019
Bracken County,0.679218342588353
Breathitt County,0.0875572902716936
Breckinridge County,0.408060267732257
Bryan Station,0.238034526371507
Bullitt Central,0.53258549965534
Bullitt East,0.498391900556527
Butler,0.383387104531561
Butler County,0.741535701015182
Caldwell County,0.421924946128386
Calloway County,0.716201135527354
Campbell County,0.232696078870587
Campbellsville,0.316441233217757
Carroll County,0.263812302190438
Casey County,0.0475901827934309
Caverna,0.292901569168532
Cawood,0.799673319947805
Central,0.346644098539533
Central Hardin,0.309791888730478
Christian Academy-Louisville,0.794587695339585
Christian County,0.575903505896803
Clay County,0.364845931591045
Conner,0.558605479102611
Corbin,1.12728295143953
Covington Catholic,0.320341290276412
Crittenden County,0.443251332681063
Cumberland,0.862236174921888
Danville,0.390758470792271
Daviess County,0.549462138470553
Dayton,0.545641071754115
DeSales,0.621930984373648
Dixie Heights,0.549792555864065
Doss,0.785953178422529
DuPont Manual,0.416167394125317
East Carter,0.729985542344226
East Jessamine,0.201718750258748
East Ridge,0.425943050667868
Eastern,0.304748482623011
Edmonson County,0.597344537345526
Elizabethtown,0.254860042273354
Estill County,0.11529234687415
Evarts,0.414621988020015
Fairdale,0.401562568984451
Fairview,0.337126406540789
Fern Creek,0.587143808263765
Fleming County,0.627028696831641
Fort Campbell,0.123489909861877
Fort Knox,0.710833829508101
Frankfort,0.787257853097131
Franklin County,0.538098314459294
Franklin-Simpson,0.273272362499082
Fulton City,0.368774397400202
Fulton County,0.31005541774939
Garrard County,0.641482255283833
George Rogers Clark,0.354665533921642
Glasgow,0.387026002724969
Grant County,0.801036610557337
Graves County,0.312739721067817
Grayson County,0.523692042699401
Green County,0.339636969171125
Greenup County,0.459561251851803
Greenwood,0.345726813721511
Hancock County,0.602360825739516
Harlan,0.541309248800696
Harrison County,0.0652969686320553
Hart County,0.515154417818686
Hazard,0.326902746208997
Heath,0.90243583264247
Henderson County,1.00389757129642
Henry Clay,0.361364626370938
Henry County,0.836219765478996
Highlands,0.459649903571446
Holmes,0.696588202336837
Holy Cross (Covington),0.577764506920336
Holy Cross (Louisville),0.181391475112
Hopkins County Central,0.631504455749742
Hopkinsville,0.226629873989472
Iroquois,0.362434131995652
Jeffersontown,0.213262914913903
Jenkins,0.659967726206764
John Hardin,0.942452998572696
Johnson Central,0.424418137338743
Kentucky Country Day,0.267126276775499
Knott County Central,0.504788658000635
Knox Central,0.814076632564437
Lafayette,0.936924409069278
LaRue County,0.388771817902125
Lawrence County,0.505303754742299
Leslie County,0.358867017457065
Letcher County Central,0.163701537516901
Lewis County,0.882955837152503
Lexington Catholic,0.740988772530823
Lexington Christian,0.824953533006275
Lincoln County,0.490712116482257
Lloyd Memorial,0.181759876299683
Logan County,0.435622834963786
Lone Oak,0.394289787523713
Ludlow,0.262927722997417
Lynn Camp,0.599808502466536
Madison Central,0.380845018275565
Madison Southern,0.499745550910948
Madisonville-North Hopkins,0.17457193142642
Magoffin County,1.01471133732595
Male,0.518711221225055
Marion County,0.686856967593784
Marshall County,0.708575902279387
Mason County,0.724315052596125
Mayfield,0.454976525022333
McLean County,0.604288591354141
Meade County,0.964879971568514
Mercer County,0.687603954949791
Metcalfe County,0.802287861726167
Middlesboro,0.534583471891915
Monroe County,0.452140217109385
Montgomery County,0.375100877278484
Moore,0.225232977065374
Morgan County,0.168657481356766
Muhlenberg South,0.354443542984801
Murray,0.362997879383088
Nelson County,0.66915322334549
Newport,0.821545954107623
Newport Central Catholic,0.232337596230155
Nicholas County,0.592490615679757
North Bullitt,0.577049237849338
North Hardin,0.405476806105959
North Laurel,0.173644920193564
North Oldham,0.289990954005176
Ohio County,0.321059224224133
Oldham County,0.181736523905113
Owen County,0.894563682080135
Owensboro,0.636835290517866
Owensboro Catholic,0.613159205517868
Paducah Tilghman,0.34324207627692
Paintsville,0.576714571561886
Paris,0.424469816575046
Paul Laurence Dunbar,0.164843896750535
