Names,Elo
Beechwood,1686.90938949034
Newport Central Catholic,1663.46495458075
Lexington Christian,1505.72778322212
Holy Cross (Covington),1559.84988822617
Bellevue,1514.2337047253
Raceland,1510.36246732514
Ludlow,1447.25567820172
Paris,1418.29558389125
Bracken County,1445.42819595495
Nicholas County,1457.28619172664
Berea,1356.96553516727
Bath County,1342.96089394854
Dayton,1384.59878359631
Fairview,1579.88892327846
Danville,1755.70697764438
Holy Cross (Louisville),1671.71839810477
Bethlehem,1596.49234533117
Frankfort,1573.25633254268
Carroll County,1600.86686063664
Harrodsburg,1530.2211571752
Campbellsville,1506.89454822837
Christian Academy-Louisville,1560.91747088041
Fort Knox,1520.049267708
Bardstown,1532.05621809266
Owen County,1452.07726950849
Green County,1458.44964938439
Trimble County,1357.05873921431
Evangel Christian,1392.60232601021
Metcalfe County,1613.6273306615
Mayfield,1674.2250211967
Murray,1567.64958925585
Hancock County,1543.00000425381
Crittenden County,1493.48708030698
McLean County,1441.83253962758
Russellville,1423.26916950953
Ballard Memorial,1504.38782342157
Fulton County,1391.57076650851
Caverna,1318.46698776761
Fulton City,1385.38375627719
Hazard,1586.83242949335
Somerset,1597.86857640169
Pikeville,1593.99254549991
Lynn Camp,1574.44467670456
Williamsburg,1509.79345593226
South Floyd,1495.24006461308
Cumberland,1481.51614500309
Paintsville,1513.96199204612
Harlan,1476.06272600576
Fleming-Neon,1453.14405127285
Phelps,1411.28583598726
Pineville,1406.04541693474
Jenkins,1330.5131652565
Evarts,1412.67763690035
Allen Central,1338.75839455291
Elizabethtown,1646.37928313766
Corbin,1637.32343174347
Western,1553.88368411764
Garrard County,1570.59128028834
DeSales,1489.19331161914
Casey County,1473.00693670843
LaRue County,1493.69433752066
Wayne County,1451.47850615679
Washington County,1429.49874044687
Shawnee,1358.65842026492
Moore,1404.07399951563
Russell County,1423.05148267391
Belfry,1720.0043226091
Middlesboro,1666.52665807086
Breathitt County,1634.63136739967
Whitesburg,1570.79646008666
Sheldon Clark,1581.04151769587
Shelby Valley,1504.54051522253
Magoffin County,1419.94570052084
Pike County Central,1470.34439307446
Leslie County,1467.96808896396
East Ridge,1420.7852595122
Knott County Central,1374.36952707318
Prestonsburg,1514.74611662778
Cawood,1521.80512631666
Owensboro Catholic,1672.24095388877
Fort Campbell,1609.63085138367
Trigg County,1603.54923599918
Glasgow,1607.02909515312
Heath,1543.71548912631
Butler County,1525.25125799454
Webster County,1499.80824319576
Caldwell County,1455.72264775251
Hart County,1436.43574204085
Edmonson County,1431.07563706588
Reidland,1416.71887492316
Lone Oak,1455.8175121376
Muhlenberg South,1409.56415609083
Muhlenberg North,1360.90013274309
Todd County Central,1357.79434645541
Monroe County,1543.45371171971
Russell,1633.00150840439
Lloyd Memorial,1629.68101407084
Estill County,1548.90801603589
Fleming County,1567.30299247189
Lewis County,1483.82450853935
West Carter,1470.95392195301
Mercer County,1507.87953686943
Newport,1498.50740021848
Morgan County,1389.02527886227
Henry County,1401.47898535724
North Oldham,1464.75307952511
Powell County,1385.95312759247
East Carter,1550.46918898993
Highlands,1695.22365547808
East Jessamine,1613.65515829742
Oldham County,1594.75179092676
Franklin County,1490.02437926922
Lexington Catholic,1610.22389132764
Harrison County,1517.98745927185
South Oldham,1506.79204104979
Bourbon County,1498.47217757129
West Jessamine,1470.87175226855
Pendleton County,1440.08722193807
Western Hills,1444.3641692129
Covington Catholic,1520.77359599505
Grant County,1396.84995110927
Anderson County,1370.84284955354
Boyle County,1779.89532390589
Pulaski County,1645.02578624616
Waggener,1556.11482528255
Central,1556.63438497031
Bullitt East,1581.7214788938
North Bullitt,1452.26628778997
Jeffersontown,1404.49088735975
Fairdale,1515.25205307048
Southwestern,1524.84798537067
Doss,1441.97175565778
Taylor County,1447.58141911435
Lincoln County,1427.58285636323
Valley,1335.74709803371
Marion County,1370.23984080895
Paducah Tilghman,1710.55527421948
Bowling Green,1625.82961383377
Hopkins County Central,1589.46350648404
Hopkinsville,1648.40460901558
Adair County,1522.07523212232
Franklin-Simpson,1518.80621400567
Logan County,1472.86763875194
Calloway County,1496.0857306655
Madisonville-North Hopkins,1485.50475194293
Union County,1433.21147802189
Breckinridge County,1400.41823810481
Warren East,1391.61365458939
Allen County-Scottsville,1499.73335901155
Mason County,1698.30997416512
Rockcastle County,1647.78852958503
Bell County,1628.28532809767
Ashland Blazer,1627.68580913795
Lawrence County,1577.71618624874
Greenup County,1515.70300254916
Perry County Central,1523.24823876401
Madison Southern,1515.92427432426
Clay County,1427.66143710578
Rowan County,1397.49527721458
Knox Central,1350.25653546
Boyd County,1590.55676549057
St. Xavier,1689.51872076453
Butler,1598.65748434459
Meade County,1628.30820608677
Male,1661.87378886034
Nelson County,1559.5503204151
John Hardin,1521.80780393011
Pleasure Ridge Park,1524.71811755506
DuPont Manual,1542.50328281304
Bullitt Central,1434.30530384071
North Hardin,1524.37856792969
Central Hardin,1417.60526691301
Atherton,1354.21092671722
Iroquois,1355.97927517237
Trinity (Louisville),1749.87990315035
Conner,1610.97309542452
Seneca,1634.45237797926
Ballard,1641.90346063408
Dixie Heights,1619.29640522392
Southern,1537.16696858708
Boone County,1589.92594162249
Ryle,1522.57615762904
Shelby County,1527.32139651279
Fern Creek,1470.16262045484
Holmes,1474.03563393113
Campbell County,1456.41300837395
Eastern,1508.49039433413
Scott,1421.91236922478
Simon Kenton,1398.97561355248
Warren Central,1653.11433869327
Christian County,1626.94526832513
Henderson County,1642.12670523124
Ohio County,1523.24491388914
Greenwood,1479.26302554065
Grayson County,1478.32104254275
Owensboro,1509.50216756639
Apollo,1504.32838145919
Graves County,1523.83875483267
Marshall County,1460.37661958323
Daviess County,1443.25215097183
Barren County,1411.91648355462
Madison Central,1649.49281357629
Paul Laurence Dunbar,1656.40113787542
Lafayette,1621.57020753567
Whitley County,1534.37213529669
Henry Clay,1610.33483052592
Scott County,1597.16640141116
George Rogers Clark,1526.75270333563
Tates Creek,1542.20006354825
South Laurel,1501.83254408553
Bryan Station,1447.73066307162
Johnson Central,1412.86711880921
Woodford County,1443.86259062092
Montgomery County,1396.23639167397
North Laurel,1514.45032503818
Betsy Layne,1321.69918034031
Eminence,1505.73389462179
Kentucky Country Day,1489.14190294089
McCreary Central,1368.50062377252
