Names,Colley
Beechwood,0.922049155700052
Newport Central Catholic,0.923634735904021
Lexington Christian,0.565438569234818
Holy Cross (Covington),0.70260981353766
Bellevue,0.575604281069436
Raceland,0.503461373271999
Ludlow,0.534193315549322
Paris,0.22578610323102
Bracken County,0.319295918728811
Nicholas County,0.304503979756296
Berea,0.0404966119880292
Bath County,0.0886404340988904
Dayton,0.2122688436749
Fairview,0.751856591632867
Danville,1.02926337775768
Holy Cross (Louisville),0.887887228730664
Bethlehem,0.762793039065183
Frankfort,0.72291403871422
Carroll County,0.713319376999166
Harrodsburg,0.594532659744654
Campbellsville,0.499709657281458
Christian Academy-Louisville,0.5124472508594
Fort Knox,0.520336606388985
Bardstown,0.446119531029228
Owen County,0.329721038728272
Green County,0.216360360858548
Trimble County,0.103990888331002
Evangel Christian,0.109933089872063
Metcalfe County,0.761234742319566
Mayfield,0.802845014676563
Murray,0.604249014562012
Hancock County,0.534553386494572
Crittenden County,0.350896084374335
McLean County,0.362185888247286
Russellville,0.273913548327705
Ballard Memorial,0.387535458288763
Fulton County,0.228332234132162
Caverna,0.0229343055517751
Fulton City,0.123848581774787
Hazard,0.650234959831313
Somerset,0.698232963299148
Pikeville,0.610850581022137
Lynn Camp,0.587374691496316
Williamsburg,0.521323768318331
South Floyd,0.416850745379134
Cumberland,0.348640951661637
Paintsville,0.37968549499865
Harlan,0.358182230551388
Fleming-Neon,0.216344783955317
Phelps,0.174497329937534
Pineville,0.240340006294232
Jenkins,0.0454699584854355
Evarts,0.153302479847836
Allen Central,0.00308512652328987
Elizabethtown,0.768675006097222
Corbin,0.788939349237361
Western,0.618948128160838
Garrard County,0.705335968918914
DeSales,0.450647097757569
Casey County,0.391525187072246
LaRue County,0.266076857180764
Wayne County,0.308844399799939
Washington County,0.172937515535105
Shawnee,0.193527285913794
Moore,0.168965102844646
Russell County,0.23243004643164
Belfry,0.913227521373913
Middlesboro,0.870747802839049
Breathitt County,0.711972316146573
Whitesburg,0.639222350049119
Sheldon Clark,0.652813808703073
Shelby Valley,0.554223982334983
Magoffin County,0.332981797602985
Pike County Central,0.382050686286849
Leslie County,0.38766983923657
East Ridge,0.214071763513164
Knott County Central,0.206955303859991
Prestonsburg,0.401149610336845
Cawood,0.556798981308456
Owensboro Catholic,0.873416920713803
Fort Campbell,0.787417991606305
Trigg County,0.715442470026604
