47	100	41	20	21	0	0	0	
98	56	61	13	48	1	0	0	
0	45	56	0	56	1	0	0	
2	195	48	7	41	0	0	0	
3	187	58	20	38	1	0	0	
4	53	30	29	1	0	0	0	
7	185	30	28	2	0	0	0	
8	94	28	13	15	0	0	0	
12	99	21	13	8	0	0	0	
13	96	34	21	13	0	0	0	
14	141	63	20	43	1	0	0	
15	78	29	21	8	0	0	0	
17	16	40	28	12	0	0	0	
20	48	35	14	21	1	0	0	
22	199	28	20	8	0	0	0	
23	59	34	20	14	1	0	0	
24	52	49	16	33	0	0	0	
25	-1	35	19	16	0	0	0	
26	149	68	12	56	1	0	0	
27	137	28	12	16	0	0	0	
28	216	21	14	7	0	0	0	
29	196	33	26	7	0	1	0	
31	62	43	14	29	1	0	0	
32	72	42	34	8	0	0	0	
34	-1	38	0	38	0	0	0	
37	125	27	18	9	1	0	0	
40	55	27	7	20	1	0	0	
41	64	53	6	47	1	0	0	
43	95	41	7	34	0	0	0	
-1	165	28	6	22	1	0	0	
-1	182	37	0	37	1	0	0	
46	157	20	7	13	0	0	0	
49	200	21	14	7	1	0	0	
63	84	27	26	1	0	1	0	
66	145	34	30	4	1	0	0	
67	30	27	21	6	1	0	0	
68	70	43	13	30	0	0	0	
69	164	32	20	12	0	0	0	
73	189	38	23	15	1	0	0	
74	117	34	27	7	0	0	0	
75	-1	49	21	28	1	0	0	
76	-1	54	0	54	0	0	0	
77	176	38	21	17	1	0	0	
79	122	38	0	38	0	0	0	
80	143	38	27	11	1	0	0	
-1	5	18	14	4	0	0	0	
81	10	55	7	48	0	0	0	
85	38	41	21	20	1	0	0	
87	103	63	13	50	2	0	0	
88	146	18	13	5	0	0	0	
90	-1	48	7	41	0	0	0	
92	140	37	6	31	0	0	0	
101	-1	41	8	33	0	0	0	
-1	179	20	14	6	1	0	0	
106	144	72	21	51	1	0	0	
108	138	38	0	38	1	0	0	
109	44	40	6	34	0	0	0	
110	208	48	13	35	1	0	0	
116	1	24	8	16	1	0	0	
118	11	10	0	10	1	0	0	
119	114	21	18	3	0	0	0	
123	202	20	7	13	0	0	0	
124	133	26	0	26	1	0	0	
127	139	29	7	22	0	0	0	
128	126	42	14	28	1	0	0	
129	153	34	21	13	1	0	0	
130	162	27	6	21	0	0	0	
132	148	37	27	10	0	0	0	
135	161	24	6	18	0	0	0	
136	111	61	26	35	0	0	0	
147	83	19	17	2	1	0	0	
150	35	42	17	25	1	0	0	
151	215	36	20	16	0	0	0	
155	42	43	14	29	1	0	0	
156	33	28	25	3	1	0	0	
158	21	21	14	7	0	0	0	
160	159	27	23	4	0	0	0	
166	112	34	28	6	2	0	0	
167	61	12	6	6	0	0	0	
169	175	21	20	1	1	0	0	
171	57	25	8	17	0	0	0	
172	168	38	34	4	1	0	0	
173	115	26	6	20	1	0	0	
177	219	36	3	33	1	0	0	
178	134	45	41	4	0	0	0	
180	193	60	39	21	0	0	0	
181	102	41	12	29	0	0	0	
183	-1	39	7	32	1	0	0	
184	91	52	0	52	1	0	0	
186	6	20	14	6	1	0	0	
188	105	47	13	34	0	0	0	
192	107	48	46	2	0	0	0	
194	152	38	28	10	1	0	0	
198	113	21	20	1	1	0	0	
201	36	26	25	1	1	0	0	
203	51	22	10	12	1	0	0	
204	163	24	20	4	1	0	0	
206	214	35	14	21	0	0	0	
207	104	34	0	34	0	0	0	
209	54	34	0	34	0	0	0	
210	71	49	0	49	1	0	0	
211	142	42	21	21	1	0	0	
212	121	18	9	9	1	0	0	
213	154	28	25	3	0	1	0	
217	131	18	3	15	0	0	0	
218	82	21	6	15	0	0	0	
220	170	40	0	40	2	0	0	
221	97	41	0	41	0	0	0	
19	39	56	12	44	1	0	0	
-1	120	51	0	51	0	0	0	
-1	50	41	10	31	0	0	0	
